Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:21:43:940,-0.5504,1.5099,9.143,56.539,0.1355,0.5798,0.1099,185.0873
17:21:43:959,-0.5504,1.5099,9.143,54.5828,0.1355,0.5798,0.1099,185.1948
17:21:43:970,-1.3998,0.5145,11.0836,55.6104,0.1355,0.5798,0.1099,183.7085
17:21:43:991,-1.9119,0.2656,10.0929,56.9874,-0.0636,0.0777,-0.1442,182.4797
17:21:44:008,-2.7374,0.4283,8.997,57.4921,0.0525,-0.0848,-0.1491,180.7172
17:21:44:026,-4.0845,0.9428,8.5615,55.2581,0.0427,-0.1593,-0.132,178.0968
17:21:44:046,-4.5751,1.3137,8.7386,55.5845,-0.0624,-0.1728,0.0427,175.5027
17:21:44:069,-3.9745,1.3711,8.8941,54.9896,-0.1833,-0.2339,0.3775,173.5265
17:21:44:085,-2.6488,0.95,8.7673,55.7957,-0.3055,-0.3463,0.7049,172.3685
17:21:44:104,-1.2562,0.4379,8.6883,56.8016,-0.4692,-0.4232,0.8967,171.9607
17:21:44:128,-0.6413,0.3685,9.2363,57.7817,-0.6292,-0.2986,0.8613,171.8339
17:21:44:142,-0.6508,0.8447,10.3418,56.7874,-0.6879,0.0252,0.6792,171.8268
17:21:44:162,-0.67,1.3232,11.1625,55.3206,-0.6121,0.2854,0.4972,171.8329
17:21:44:182,-0.8495,1.8879,11.0979,54.3283,-0.4374,0.3,0.3457,171.8033
17:21:44:203,-0.8375,2.1655,10.3681,56.7499,-0.2359,0.1827,0.2846,171.6898
17:21:44:223,-0.9595,2.2086,9.7867,55.7944,-0.1137,0.1546,0.2883,171.4641
17:21:44:242,-1.3854,2.2229,9.7938,57.7119,-0.1039,0.2194,0.3078,171.0349
17:21:44:262,-1.6822,2.2827,10.2867,55.327,-0.1516,0.2512,0.375,170.4908
17:21:44:283,-1.785,2.1751,10.6457,57.7757,-0.1516,0.1839,0.4825,169.8236
17:21:44:321,-1.3113,2.0148,9.9972,56.7766,-0.0673,-0.0445,0.6071,169.1537
17:21:44:325,-0.7849,1.9669,9.131,54.9037,0.0182,-0.2949,0.6915,168.5312
17:21:44:350,-0.6269,2.0889,8.6692,56.4248,0.0244,-0.4171,0.7122,167.8677
17:21:44:363,-0.347,2.1081,8.2863,57.9342,-0.0135,-0.4355,0.7147,167.2309
17:21:44:385,0.067,2.1272,8.3127,56.5029,-0.0502,-0.3463,0.7244,166.6721
17:21:44:416,0.2201,2.0076,8.6237,57.9936,-0.0868,-0.2021,0.689,166.1904
17:21:44:422,0.0287,1.9836,9.0209,55.248,-0.1149,-0.0872,0.5998,165.738
17:21:44:452,-0.1101,2.0363,9.3703,55.7418,-0.1173,-0.0176,0.507,165.3119
17:21:44:463,-0.4379,2.1033,9.7747,56.3811,-0.0966,0.0544,0.4141,164.8967
17:21:44:485,-0.8686,2.1152,10.057,55.3279,-0.0611,0.0642,0.3445,164.4339
17:21:44:519,-0.9547,2.1033,10.124,56.3667,-0.055,-0.0677,0.3152,164.0217
17:21:44:523,-0.7705,1.8855,10.2724,56.1529,-0.0733,-0.1679,0.3261,163.6714
17:21:44:550,-0.201,1.4644,10.6959,55.0913,-0.1002,-0.1911,0.3604,163.4185
17:21:44:563,0.3517,1.0768,11.2056,57.3256,-0.0929,-0.1434,0.353,163.3356
17:21:44:588,0.7298,0.9212,11.6339,57.8345,-0.0343,-0.1007,0.2809,163.5743
17:21:44:620,0.658,1.3137,11.8971,56.6901,0.0622,-0.1434,0.0574,163.833
17:21:44:624,0.4786,1.2203,11.9593,56.2635,0.0598,-0.0995,-0.0171,164.0768
17:21:44:656,0.4929,1.1486,11.8158,57.9118,0.0158,-0.1496,-0.0526,164.3431
17:21:44:663,0.524,0.9212,12.1699,56.4663,-0.0758,-0.1776,-0.0685,164.6156
17:21:44:683,0.8159,0.5671,12.5934,57.7596,-0.1234,-0.0775,-0.0904,164.9543
17:21:44:712,0.9595,0.0407,13.3687,56.72,-0.0587,0.1033,-0.1576,165.4028
17:21:44:732,1.2227,-0.2967,13.1294,56.2251,0.1649,0.118,-0.2969,166.0439
17:21:44:743,1.1653,0.0479,11.7823,56.5761,0.4825,-0.1606,-0.496,166.8716
17:21:44:771,1.584,-0.0311,9.8201,56.485,0.6364,-0.6346,-0.6683,167.9439
17:21:44:793,2.412,-0.4953,8.0112,56.9042,0.4495,-1.1489,-0.8504,169.3943
17:21:44:809,2.199,0.2823,7.1641,56.0239,0.1123,-1.3627,-1.1619,171.0919
17:21:44:823,1.1103,0.7753,7.4345,56.2411,-0.1222,-1.0512,-1.3769,172.8513
17:21:44:843,0.3517,0.7346,8.3533,54.7751,-0.1833,-0.5161,-1.3207,174.3073
17:21:44:863,0.4929,0.3111,8.7242,56.9896,-0.0795,-0.1886,-1.1069,175.499
17:21:44:884,1.151,0.2967,9.5139,56.4585,0.1319,0.0093,-0.92,176.5552
17:21:44:905,1.328,0.189,9.0281,56.8152,0.4068,0.0093,-0.8943,177.6179
17:21:44:924,1.2754,0.3446,7.6977,55.3222,0.5961,-0.1618,-0.9383,178.7393
17:21:44:942,0.9069,0.8758,6.6473,53.326,0.5595,-0.2974,-0.9701,179.8625
17:21:44:962,0.6628,1.0576,6.6855,56.4686,0.3628,-0.2558,-0.9175,180.9199
17:21:44:984,0.6078,0.4786,7.2814,57.4972,0.1209,-0.1862,-0.8039,181.8002
17:21:45:008,0.548,0.213,8.2959,56.146,-0.0331,-0.2033,-0.727,182.5785
17:21:45:024,0.1795,0.536,8.6142,55.9537,-0.066,-0.3621,-0.65,183.2434
17:21:45:043,0.3493,0.4235,8.6453,56.2656,0.006,-0.3401,-0.4765,183.7381
17:21:45:064,0.4522,1.931,8.4395,56.4686,0.1502,-0.3181,-0.3959,184.5494
17:21:45:084,0.6221,2.3115,8.6142,57.3074,0.0891,-0.5136,-0.3824,185.0022
17:21:45:107,-0.5456,2.7206,9.7436,55.6992,-0.0306,-0.5051,-0.3556,185.2746
17:21:45:127,-1.529,3.0915,9.3559,55.5975,0.1038,-0.3194,-0.0953,185.1506
17:21:45:143,0.0144,2.0937,9.7101,56.7313,0.3921,0.278,0.3384,184.5713
17:21:45:165,0.7849,0.6461,10.1551,54.799,0.3677,0.7093,0.5693,183.7248
17:21:45:188,1.7587,-0.0263,12.3757,57.0563,0.0806,0.6775,0.3897,183.1785
17:21:45:206,0.5527,-0.0909,11.2606,55.0731,-0.2481,-0.0115,-0.1161,183.2197
17:21:45:221,-0.8399,-0.4762,11.4568,55.3219,-0.5107,-0.4025,-0.5852,183.6808
17:21:45:241,-0.6078,-1.3113,12.1244,55.2534,-0.7539,-0.4538,-0.6133,184.1967
17:21:45:262,-0.2153,-0.3183,13.4668,54.9774,-0.9787,-0.4916,-0.6366,184.758
17:21:45:285,-0.1771,-0.8853,15.3404,55.919,-1.0055,-0.4904,-0.6097,185.2584
17:21:45:307,-0.9787,-0.7346,14.9551,54.9774,-0.6341,-0.3719,-0.5132,185.5635
17:21:45:327,-1.584,0.5145,12.2871,53.9418,-0.0819,-0.3438,-0.4631,185.8022
17:21:45:345,-1.5745,1.5099,10.8108,54.2279,0.1539,-0.3169,-0.2138,185.8124
17:21:45:369,-0.5264,1.8114,9.9159,54.6,0.0928,-0.3499,0.1734,185.4863
