Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:48:47:425,0.4546,2.4646,9.1238,54.0678,0.1207,0.1269,-0.0737,189.7627
19:48:47:444,0.4546,2.4646,9.1238,55.2532,0.1207,0.1269,-0.0737,176.8658
19:48:47:460,-0.1699,2.5603,9.1813,55.9856,0.1207,0.1269,-0.0737,176.9775
19:48:47:479,-0.2584,2.5172,8.9563,54.8756,-0.1383,0.1587,0.1498,175.5851
19:48:47:498,-0.0383,2.4144,8.8726,56.298,-0.1811,0.2173,0.1242,174.5851
19:48:47:527,0.1579,2.5531,9.2794,55.7008,-0.302,0.1905,0.0875,174.253
19:48:47:538,0.3374,2.68,9.6024,55.8802,-0.3595,0.0426,0.0643,174.2297
19:48:47:557,0.5527,2.7948,9.813,54.6839,-0.3802,-0.2176,0.0203,174.7971
19:48:47:576,0.414,3.0867,9.7531,53.8193,-0.2849,-0.5157,-0.02,174.9613
19:48:47:596,0.4666,3.2901,10.0379,56.0958,-0.131,-0.6207,0.0276,175.0814
19:48:47:614,1.2299,3.3069,9.8369,55.6244,0.0583,-0.4766,0.1168,175.5116
19:48:47:643,2.1607,3.1322,9.4325,55.8006,0.1989,-0.4705,0.1743,176.3223
19:48:47:661,2.9408,2.5029,9.1549,55.3127,0.1793,-0.7283,0.1144,177.5925
19:48:47:672,3.5653,2.8116,8.9109,55.6701,-0.0027,-1.2829,-0.0236,179.1921
19:48:47:691,3.1346,3.8548,9.4588,55.9012,-0.0235,-1.7802,-0.2631,180.7081
19:48:47:710,1.9597,4.0343,7.7815,53.976,0.1659,-1.8657,-0.4366,181.8849
19:48:47:729,3.0461,4.3669,8.3797,56.108,0.2489,-1.0264,-0.2655,182.9772
19:48:47:762,3.8477,3.9625,7.4369,53.7253,0.1329,-0.2518,-0.2521,184.2027
19:48:47:769,4.4171,2.9767,7.6666,55.7007,-0.3607,0.1062,-0.2338,185.384
19:48:47:798,3.7543,2.3019,7.5948,55.5876,-0.8872,0.188,-0.45,186.3832
19:48:47:807,1.7922,3.0461,8.5232,57.0703,-1.211,0.2027,-0.7445,186.8961
19:48:47:830,0.5719,3.5916,9.5163,56.9237,-1.1108,0.3236,-0.5343,186.7584
19:48:47:850,1.2586,2.5866,9.722,55.258,-0.7235,0.6034,0.112,186.0193
19:48:47:878,2.0913,1.8353,9.478,55.451,-0.3314,0.8807,0.4259,185.2362
19:48:47:901,2.7278,1.8473,8.8319,55.3451,-0.032,0.8856,0.399,184.7971
19:48:47:906,3.0867,2.0387,7.3723,55.1897,0.0107,0.4409,0.2378,184.9099
19:48:47:933,2.814,2.3617,6.7334,55.2184,-0.1982,0.0878,-0.0212,185.3693
19:48:47:945,2.5244,2.3545,7.5757,55.7781,-0.4047,0.2454,-0.1935,185.7595
19:48:47:968,1.4668,2.4311,9.4804,55.2595,-0.2739,0.9211,-0.356,185.7973
19:48:47:996,0.2489,3.2016,9.8273,55.5404,0.007,1.29,-0.356,185.4768
19:48:48:012,0.5527,2.68,9.8919,55.9258,0.2807,1.389,-0.0982,184.9928
19:48:48:028,1.1318,2.5172,9.1932,56.9131,0.4469,1.2668,0.0032,184.6688
19:48:48:046,0.7729,2.9527,9.4804,55.635,0.3895,0.976,-0.1226,184.4972
19:48:48:066,0.3159,3.0987,9.8656,56.4989,0.3601,0.849,-0.1397,184.2719
19:48:48:085,0.0718,3.0676,9.4397,56.8633,0.5397,0.9834,-0.009,183.8675
19:48:48:107,0.189,3.1011,9.5186,56.4206,0.8121,1.2937,0.1303,183.3007
19:48:48:128,0.3972,2.9671,9.2507,55.9864,0.8012,1.2864,0.1376,182.8027
19:48:48:147,0.3015,2.9767,8.6429,56.828,0.6399,1.1776,0.0179,182.478
19:48:48:165,0.3206,3.9482,8.1404,56.6682,0.3907,0.9797,-0.1556,182.3979
19:48:48:202,0.1316,5.4915,8.4778,57.0695,0.0046,0.6107,-0.384,182.6847
19:48:48:208,-1.0959,6.1065,9.2483,55.5708,-0.3045,0.3578,-0.6211,183.0534
19:48:48:227,-2.8833,5.872,8.9468,55.4059,-0.1738,0.6083,-0.6027,183.0202
19:48:48:246,-3.7208,4.8215,8.5448,54.7716,0.0767,1.2045,-0.1666,182.1601
19:48:48:271,-2.7996,2.3139,12.859,57.1989,-0.6417,1.3096,0.6055,179.5959
19:48:48:289,-2.1488,1.4381,14.8451,56.3395,-1.1902,0.4715,0.4992,179.0178
19:48:48:307,-2.9025,0.8949,15.326,56.204,-1.4077,-0.4668,0.228,178.8971
19:48:48:330,-3.539,0.615,14.4072,58.3405,-1.1059,-0.8516,0.1327,178.774
19:48:48:344,-3.3811,0.6939,12.3661,55.8718,-0.478,-0.6122,0.2317,178.3992
19:48:48:367,-3.4074,1.0696,10.8012,56.3862,0.0669,-0.082,0.3661,177.6839
19:48:48:386,-3.5773,1.4094,9.8824,55.8842,0.3003,0.298,0.4711,176.7903
19:48:48:407,-3.4265,1.1988,9.5354,58.0266,0.2037,0.2699,0.5896,175.7809
19:48:48:437,-2.9312,0.8447,9.2195,55.4804,-0.0589,-0.0465,0.7301,174.7638
19:48:48:452,-1.9143,0.5647,8.6453,55.0523,-0.3289,-0.446,0.8438,173.9089
19:48:48:471,-0.7849,0.2201,8.083,56.4085,-0.4877,-0.7075,0.8865,173.1643
19:48:48:485,0.0838,0.3039,7.1019,56.2439,-0.4401,-0.6452,0.8096,172.584
19:48:48:504,0.1364,0.6437,7.0014,54.7647,-0.252,-0.1467,0.6691,172.0141
19:48:48:525,-0.28,0.7394,7.6331,53.3921,-0.0418,0.4739,0.5579,171.3932
19:48:48:546,-0.7178,1.1438,7.9442,55.4669,0.1402,0.8319,0.498,170.7001
19:48:48:567,-0.5408,1.5147,7.6523,54.4724,0.2697,1.031,0.5029,169.9954
19:48:48:589,-0.4116,1.8353,7.4321,56.5453,0.2807,1.3279,0.509,169.1656
19:48:48:606,-1.3639,2.0626,9.2363,56.0034,-0.0235,1.8178,0.4162,168.3145
19:48:48:626,-1.8879,1.9525,13.7109,54.8184,-0.7077,2.0683,0.2964,167.6581
19:48:48:646,-1.273,1.273,16.7067,54.7012,-1.2623,1.3132,0.1559,167.5927
19:48:48:671,-1.3735,1.7611,17.0632,55.1355,-1.2586,-0.2396,-0.0444,168.0325
19:48:48:687,0.1651,1.8018,14.6919,55.6329,-0.6918,-1.5957,-0.0444,168.7108
19:48:48:706,2.1224,1.809,12.9547,55.6184,-0.0027,-1.8522,-0.0334,169.4498
19:48:48:728,3.6443,1.7133,10.6002,53.8835,0.8476,-0.9995,-0.5759,170.4012
19:48:48:754,3.4026,0.9093,11.0118,54.9123,0.9734,-0.3226,-1.0023,173.3033
19:48:48:768,1.3352,1.7324,12.1412,56.5329,1.1017,0.1819,-1.5044,175.115
19:48:48:786,0.268,0.8351,14.4335,57.6399,1.0736,0.2186,-1.7634,177.169
19:48:48:809,-0.0359,0.1555,14.8642,54.2541,0.982,-0.5401,-1.9185,179.5368
19:48:48:825,0.2632,0.012,13.6152,55.8856,1.0797,-1.3012,-2.1152,182.2896
19:48:48:849,-0.615,-0.0861,12.1747,56.4499,1.2654,-1.3599,-2.3071,185.0888
19:48:48:871,-2.1512,0.0144,11.8636,53.7367,1.4047,-0.9311,-2.3926,187.7456
19:48:48:888,-2.9193,-0.2608,12.2369,54.1553,1.4291,-0.782,-2.2618,190.1532
19:48:48:907,-1.1462,-0.1723,10.6505,54.6109,1.4279,-1.2023,-2.0199,192.5475
19:48:48:926,-0.2225,0.6317,8.8152,52.8805,1.5342,-1.3843,-1.9234,195.0103
19:48:48:949,-0.9212,0.9571,7.2981,53.9257,1.7382,-0.8993,-1.9222,197.255
19:48:48:968,-1.4429,1.5864,6.1759,54.7479,1.8262,-0.4558,-1.8538,199.2193
19:48:48:988,-1.931,1.7827,4.587,53.5425,1.6441,-0.5474,-1.7658,201.0867
19:48:49:007,-2.1655,2.333,3.4074,54.2594,1.2825,-0.8468,-1.6913,203.0568
19:48:49:026,-2.4191,2.7446,2.5292,53.2291,0.96,-0.8211,-1.5606,204.8679
19:48:49:053,-2.4503,3.0389,2.948,54.0083,0.7706,-0.4228,-1.348,206.287
19:48:49:067,-2.211,2.8642,3.5701,53.3928,0.6203,-0.1333,-1.1721,207.3659
19:48:49:087,-2.1464,3.4337,4.1994,53.2041,0.4041,-0.1882,-1.1012,208.4611
19:48:49:105,-1.9047,3.5677,5.8265,51.6094,0.2477,-0.1809,-1.023,209.4731
19:48:49:125,-2.2516,3.4289,6.7095,54.5302,0.4065,0.0219,-0.9008,210.2137
19:48:49:146,-2.5986,4.1157,5.8911,54.0354,0.8012,0.188,-0.7933,210.7601
19:48:49:168,-2.3785,4.3956,5.4269,53.2461,1.0822,0.4312,-0.6027,211.0154
19:48:49:189,-1.0193,5.1015,4.7426,54.326,0.9563,0.3969,-0.461,211.3526
19:48:49:206,-2.1799,7.0301,3.1585,52.5671,0.6203,-0.0294,-0.7054,212.0687
19:48:49:225,-3.8261,7.681,5.1135,53.24,0.0449,-0.0258,-0.7188,212.717
19:48:49:250,-4.0726,7.401,7.8485,53.9677,-0.313,0.3578,-0.3877,212.772
19:48:49:271,-3.4481,7.1163,9.4947,52.7631,-0.28,0.634,0.0313,212.2753
19:48:49:287,-3.1083,6.5563,9.198,52.4356,-0.1163,0.6401,0.2659,211.5919
19:48:49:305,-3.4529,6.1472,9.8967,52.3718,-0.0638,0.6437,0.3697,210.7765
19:48:49:325,-3.1107,5.9055,10.8515,52.3718,-0.004,0.783,0.4601,209.8079
19:48:49:350,-3.125,5.9366,11.1984,52.8222,0.1402,0.9345,0.5102,208.7062
19:48:49:367,-3.5438,5.7954,10.8251,51.367,0.2001,0.9418,0.5017,207.569
19:48:49:468,-4.4315,4.9316,11.5095,51.861,0.0388,0.8026,0.5017,206.4632
19:48:49:479,-4.7498,4.1228,12.5791,51.8979,-0.1041,0.6083,0.5872,205.3848
19:48:49:480,-4.1013,3.3141,12.5719,52.4726,0.0755,0.524,0.7643,204.2334
19:48:49:480,-2.8953,3.216,10.8275,52.1038,0.5055,0.6217,0.9379,202.9129
19:48:49:481,-2.4622,3.527,8.7099,52.4258,0.7437,0.5802,0.922,201.6568
19:48:49:489,-2.9503,4.4124,6.6449,49.8583,0.6045,0.2454,0.7717,200.7408
19:48:49:505,-3.6706,5.1039,5.525,52.4358,0.2661,0.0048,0.6678,200.0516
19:48:49:524,-3.9817,5.9581,5.537,50.1224,-0.0553,0.0634,0.7289,199.2783
19:48:49:544,-4.2281,5.9103,6.4295,51.0483,-0.2177,0.4043,0.8377,198.1653
19:48:49:566,-4.788,4.9986,6.6521,50.0814,-0.142,0.7464,0.9769,196.6431
19:48:49:584,-3.5342,3.4409,6.1376,50.4931,0.0327,0.8575,1.1956,194.8844
19:48:49:604,-1.931,2.1583,5.4126,51.1363,0.0681,0.6889,1.2836,193.2479
19:48:49:625,-0.8901,1.5936,5.4532,49.2455,-0.026,0.4202,1.203,191.9168
19:48:49:647,-1.1055,2.1296,3.874,49.1652,0.1524,0.083,0.9488,190.8807
19:48:49:668,-3.9912,2.8762,2.0674,49.6522,0.2306,-0.1272,0.889,189.1518
19:48:49:688,-5.6758,3.0221,2.1033,50.3181,0.0156,-0.3141,1.0466,188.2235
19:48:49:705,-5.08,4.6325,3.1514,48.7288,-0.3155,-0.6513,1.3996,187.2951
19:48:49:727,-2.5531,6.3314,3.2303,51.182,-0.2654,-0.8969,1.9274,186.2408
19:48:49:748,-2.0961,6.6066,3.3906,48.5924,0.1317,-0.369,2.3538,184.4808
19:48:49:766,-0.8853,7.2072,2.0818,47.6824,0.5043,0.0671,2.5933,182.2722
19:48:49:785,1.0002,7.5924,1.0433,48.1847,0.5898,0.2308,2.7631,179.9279
19:48:49:805,3.1681,6.9846,0.7992,48.9628,0.3968,0.5753,2.8401,177.3859
19:48:49:827,5.0608,6.0921,1.9071,48.6392,0.0144,1.0872,2.7411,174.6506
19:48:49:848,6.4774,4.6038,3.4552,48.7416,-0.5085,1.527,2.3526,171.956
19:48:49:864,6.6018,3.5222,7.3819,48.0403,-1.0888,1.6956,1.633,169.7454
19:48:49:886,6.4989,3.8955,12.5982,48.7131,-1.4761,1.2216,0.6764,168.6946
19:48:49:904,4.5368,4.4961,12.9141,47.3087,-1.2843,0.1758,-0.2619,169.0751
19:48:49:926,2.6967,4.2616,11.5071,46.7751,-0.8763,-0.6159,-0.9265,170.4632
19:48:49:946,2.2038,4.2209,8.8917,46.6123,-0.693,-0.9042,-1.1941,172.1913
19:48:49:966,1.2945,4.4674,9.0975,45.7363,-0.8579,-0.6085,-1.2942,173.7758
19:48:49:985,0.9619,4.0941,11.6291,45.4809,-1.073,0.1245,-1.1867,174.8105
19:48:50:006,1.328,3.283,13.1414,45.094,-0.9557,0.7415,-0.9632,175.3242
19:48:50:026,2.4479,3.0197,13.4166,45.7092,-0.5073,1.1935,-0.8691,175.567
19:48:50:046,1.8927,2.8905,13.1486,45.137,-0.1127,1.4024,-0.9986,175.8423
19:48:50:065,0.5743,3.125,11.4281,43.3045,0.062,1.2436,-1.2283,176.3528
19:48:50:087,-0.2321,3.9529,8.6572,45.4111,-0.1163,0.612,-1.3822,178.7726
19:48:50:108,-3.2112,4.0056,8.662,43.6975,-1.6557,-0.6757,-1.2234,180.2203
19:48:50:127,-3.5797,3.6299,9.5904,43.992,-2.0076,-0.6647,-0.7494,181.1774
19:48:50:149,-2.9384,3.8524,9.9063,44.886,-1.7009,-0.0685,-0.147,181.2724
19:48:50:165,-2.9719,3.3476,10.1408,41.5861,-1.0742,0.7439,0.2647,180.5928
19:48:50:184,-1.9406,3.0556,9.7531,43.8492,-0.5183,1.1361,0.52,179.5728
19:48:50:206,-0.8829,2.857,9.2219,44.4609,-0.1518,1.0933,0.575,178.549
19:48:50:230,-0.6485,2.7613,8.3749,43.664,-0.1066,0.5509,0.3367,177.9976
19:48:50:250,-0.7394,3.0844,9.5139,41.9221,-0.3253,-0.1247,0.0154,178.062
19:48:50:268,0.2106,1.8018,9.5569,41.7875,-0.3839,-0.5511,-0.2204,178.5872
19:48:50:285,0.7561,2.7517,9.466,43.0641,-0.1347,-0.6525,-0.5563,179.5079
19:48:50:305,-0.8614,4.7952,10.215,44.3944,0.2978,0.0072,-1.0694,180.6356
19:48:50:327,-2.5053,4.4889,11.7488,43.8838,0.6766,0.9345,-1.0914,181.3696
19:48:50:347,-4.0319,3.7184,13.1103,41.8049,0.8696,1.3487,-0.8532,181.6246
19:48:50:367,-5.001,3.8572,12.5408,43.6588,1.0174,1.1006,-0.6382,181.7108
19:48:50:385,-3.9266,4.7641,11.2893,41.077,0.9185,0.1941,-0.4036,182.004
19:48:50:406,-4.5607,5.5179,10.2915,42.8492,0.7279,-0.3263,-0.4402,182.5153
19:48:50:427,-5.3001,5.1709,9.7436,41.6705,0.7486,-0.0575,-0.5759,183.0056
19:48:50:446,-5.2546,4.7737,9.6503,43.7192,0.7657,0.4238,-0.4415,183.1456
19:48:50:466,-5.8816,4.1803,10.1958,41.6011,0.5739,0.59,-0.3486,183.0861
19:48:50:485,-5.3934,2.5627,12.4116,41.6415,0.1854,0.3285,-0.2839,183.1546
19:48:50:504,-5.458,2.2301,13.0433,42.1215,-0.0101,-0.2017,-0.3279,183.5451
19:48:50:529,-6.2118,2.8642,10.0905,43.6225,0.1854,-0.7857,-0.3572,184.5299
19:48:50:544,-4.7545,3.3332,4.9053,43.3388,0.409,-0.2811,0.349,184.1922
19:48:50:565,-2.1559,2.6512,4.7498,43.3953,0.0816,0.3163,0.812,183.1825
19:48:50:584,-1.5577,2.0124,5.8983,43.4715,-0.5855,0.8368,0.9623,181.774
19:48:50:607,-1.0768,2.6632,7.5135,43.6588,-1.1707,0.6804,0.8865,180.5572
19:48:50:624,0.3637,3.7902,8.6405,43.7613,-1.5115,0.0634,0.735,179.8676
19:48:50:643,-0.0885,3.192,9.2961,42.2799,-1.4346,0.028,0.5212,179.3816
19:48:50:663,-0.5312,3.082,8.3151,43.1741,-0.8872,0.1318,0.3148,179.0617
19:48:50:683,-0.2919,3.6921,6.9535,44.0195,-0.3729,0.1379,0.2243,178.8192
19:48:50:705,-0.0096,4.0558,6.006,41.9579,-0.1457,0.0194,0.3062,178.5088
19:48:50:725,-0.0502,3.6012,4.7115,42.3295,-0.1053,-0.2249,0.3575,178.2492
19:48:50:743,0.134,3.9051,3.5031,42.5222,-0.1493,-0.3593,0.3184,178.0832
19:48:50:764,-1.0935,4.1516,3.0508,44.1255,-0.3472,-0.2591,0.2048,177.9377
19:48:50:784,-1.6893,4.7761,4.5105,44.3353,-0.6661,-0.0954,0.1278,177.8099
19:48:50:803,-2.388,5.3647,5.6973,45.2172,-0.8262,-0.1186,0.1938,177.5972
19:48:50:826,-3.2877,5.6303,6.6568,43.89,-0.7663,-0.1003,0.3539,177.1791
19:48:50:845,-3.4265,5.4532,7.3555,43.8537,-0.6356,0.0842,0.5567,176.4609
19:48:50:867,-3.2686,5.0776,8.3222,45.161,-0.5513,0.2454,0.7949,175.4437
19:48:50:884,-2.0985,4.2975,11.0668,47.6095,-0.4169,0.21,0.9232,174.3564
19:48:50:906,-1.9669,3.6275,11.5454,45.7417,0.1439,0.061,0.7192,173.564
19:48:50:925,-0.6915,3.1514,10.5978,46.2685,0.6301,0.5179,0.4308,172.9396
19:48:50:945,-1.8329,4.1635,10.6146,48.4208,0.7413,1.29,-0.0811,172.4933
19:48:50:965,-3.4433,5.7188,12.3565,48.2345,0.5128,1.7763,-0.6333,172.3917
19:48:50:988,-3.5509,5.2116,12.9811,47.926,0.0913,1.1605,-0.5429,172.4844
19:48:51:009,-1.4692,4.2042,13.4166,48.1488,-0.1738,0.3493,-0.2399,172.6897
19:48:51:027,-0.3087,1.6941,11.4879,48.5715,0.0999,0.2344,-0.7823,174.0118
19:48:51:045,-0.7035,1.5051,12.28,48.4491,0.2599,0.7512,-1.2564,175.1622
19:48:51:065,-1.0672,1.34,10.6768,47.8595,0.591,1.1959,-1.5667,176.4709
19:48:51:084,-1.9047,2.3521,9.0951,49.645,0.9001,1.4562,-1.8636,177.9346
19:48:51:105,-3.6419,2.9839,8.3773,49.6614,0.8598,1.4696,-2.114,179.622
19:48:51:124,-4.7402,3.2973,8.3916,47.4687,0.5874,1.3193,-2.136,181.4143
19:48:51:145,-6.3218,3.3356,7.9131,49.0679,0.2966,0.9565,-2.0273,183.263
19:48:51:166,-6.5109,3.0652,7.3268,49.1517,0.1451,0.59,-1.6913,184.9258
19:48:51:185,-5.8194,2.4718,6.262,48.6967,0.0877,0.2369,-1.2148,186.2016
19:48:51:206,-5.6997,2.4239,5.3097,50.1923,0.0522,-0.198,-0.8104,187.1618
19:48:51:226,-5.5322,2.5699,5.9366,48.841,0.0205,-0.3752,-0.4525,187.7909
19:48:51:244,-5.3982,2.2827,6.5204,48.3683,0.0058,-0.4106,-0.1751,188.0906
19:48:51:264,-4.6708,1.9143,6.0155,51.7942,0.0266,-0.9066,0.0521,188.3467
19:48:51:284,-4.3358,1.943,6.4798,50.6219,-0.0882,-1.7557,0.1901,188.7637
19:48:51:308,-4.5679,1.9741,7.1641,50.6769,-0.2776,-2.3055,0.1938,189.3393
19:48:51:326,-5.08,2.5101,6.7669,49.8639,-0.263,-2.3996,0.2317,189.8448
19:48:51:346,-4.5105,2.3234,6.7597,50.8383,0.0461,-1.5126,0.5738,189.6583
19:48:51:365,-4.1324,1.7922,6.2692,51.9203,0.3772,-0.1699,0.9562,188.5717
19:48:51:383,-4.5296,1.5529,7.0493,51.9626,0.2025,0.7598,1.1235,186.9552
19:48:51:406,-4.5727,0.4403,8.2672,51.9261,-0.4535,0.9418,1.2482,185.1479
19:48:51:425,-3.685,-0.5623,10.1192,51.6094,-1.1915,0.5656,1.2921,183.5027
19:48:51:444,-4.3813,-1.5434,12.0311,52.8789,-1.7412,0.0573,1.0796,182.3074
19:48:51:465,-4.9531,-1.9238,12.1532,51.9475,-1.839,-0.2408,0.7277,181.5655
19:48:51:579,-4.3478,-1.2706,11.0477,52.5839,-1.7644,-0.0148,0.3367,181.1303
19:48:51:580,-5.2546,-1.584,13.6798,51.8105,-1.7596,0.7415,0.228,180.7749
19:48:51:581,-7.7551,-1.0744,14.2086,51.0851,-1.2941,1.4256,0.1303,179.9442
19:48:51:581,-7.9681,-0.9117,12.0598,52.0408,-0.7797,1.4134,0.2818,179.3181
19:48:51:582,-7.7815,0.1603,9.0377,51.1992,-0.7467,0.816,0.5224,178.4812
19:48:51:593,-6.4726,0.268,7.3125,50.0559,-1.2721,-0.0319,0.7692,177.4658
19:48:51:607,-4.2018,-0.4953,6.8506,49.7235,-1.8512,-0.4741,1.0246,176.2584
19:48:51:625,-2.9169,-0.8949,6.7813,49.0557,-2.1603,-0.4986,1.0319,175.0588
19:48:51:644,-2.0674,-0.8375,7.9346,50.3795,-2.164,-0.2005,0.8926,174.05
19:48:51:664,-2.4144,-0.4211,8.4562,50.4839,-1.9123,0.1049,0.7204,173.2238
19:48:51:685,-3.216,0.335,8.1811,48.6848,-1.4969,0.3945,0.6129,172.4901
19:48:51:706,-3.0341,0.6126,8.1452,48.9141,-1.1487,0.5387,0.6984,171.6972
19:48:51:725,-1.9669,0.5288,8.2385,51.2379,-0.9092,0.4702,0.8364,170.7563
19:48:51:745,-1.2491,0.5815,7.9848,50.1553,-0.7162,0.2723,0.8083,169.8461
19:48:51:764,-1.517,1.084,7.2048,50.0147,-0.4951,0.0634,0.6349,169.0927
19:48:51:785,-1.7659,1.261,6.7382,48.7017,-0.2923,-0.0856,0.5298,168.4254
19:48:51:806,-1.7659,1.5027,6.9846,50.4229,-0.1701,-0.2481,0.5102,167.7723
19:48:51:826,-1.5362,1.3472,7.066,47.5283,0.0132,-0.2505,0.5371,167.0912
19:48:51:845,-1.7228,1.3256,6.9488,49.5499,0.2636,-0.1003,0.5224,166.4437
19:48:51:868,-1.9071,1.3448,6.2596,49.6171,0.4432,0.1196,0.4724,165.8732
19:48:51:889,-1.7515,1.4644,4.8239,47.8334,0.3345,0.3017,0.4259,165.3473
19:48:51:907,-2.3234,1.6104,5.5035,47.7262,-0.0198,0.7085,0.2207,165.0737
19:48:51:926,-3.5079,0.6317,8.6596,49.7762,-0.4376,1.3548,0.0716,165.0635
19:48:51:946,-8.2289,-0.3948,18.5444,48.4077,0.1023,2.3639,0.0582,165.2977
19:48:51:963,-7.2215,-1.0337,14.6871,46.4972,1.0638,1.7433,0.2793,165.4733
19:48:51:984,-5.8194,-0.95,11.0261,46.5577,1.1762,0.7903,0.2121,165.1231
19:48:52:009,-7.0349,-0.6772,12.28,46.7272,0.4029,0.166,-0.1409,165.403
19:48:52:025,-8.9228,-0.6987,16.1348,46.0133,-0.2898,-0.1662,-0.406,166.0357
19:48:52:044,-9.1262,-2.0865,17.0776,45.0812,-0.2849,-0.3996,-0.3352,166.5777
19:48:52:063,-7.523,-2.68,13.6726,43.7874,0.3051,-0.5218,-0.2179,166.9504
19:48:52:086,-5.7428,-2.4766,9.0784,45.1342,0.8158,-0.4729,-0.3156,167.4265
19:48:52:105,-5.0297,-2.0626,7.5924,43.2178,0.6045,-0.424,-0.5502,168.1892
19:48:52:124,-5.1374,-1.1462,8.26,41.7569,0.1194,-0.286,-0.8483,169.3177
19:48:52:144,-4.8096,-0.7681,8.7099,42.49,-0.0785,-0.0563,-0.9754,170.6423
19:48:52:164,-4.6493,-0.5145,8.5041,41.3042,0.172,0.3517,-0.9754,171.961
19:48:52:189,-4.8024,-0.0814,8.1763,41.8656,0.7095,0.6987,-0.9448,173.2659
19:48:52:206,-5.0106,0.2201,7.346,40.0904,1.186,0.5729,-0.8495,174.4115
19:48:52:226,-4.7856,0.3972,6.2668,39.7465,1.5831,0.232,-0.5905,175.1882
19:48:52:245,-3.7878,0.213,4.477,39.1726,1.9044,-0.0172,-0.3132,175.6078
19:48:52:265,-3.3141,0.3063,3.3045,38.7626,1.9862,-0.0905,-0.1873,175.8395
19:48:52:286,-3.3404,0.4738,3.3906,39.0627,1.7602,-0.0319,-0.1654,176.0618
19:48:52:306,-2.589,-0.1603,4.0199,37.3219,1.3338,-0.0539,-0.1238,176.26
19:48:52:325,-1.6247,-1.3639,4.8311,35.8487,0.9624,0.0414,-0.1825,176.5881
19:48:52:344,-1.9669,-2.2373,6.274,36.4687,0.7437,0.3847,-0.5453,177.355
19:48:52:363,-4.4961,-1.194,8.418,36.1146,0.6387,0.4238,-0.99,178.6947
19:48:52:388,-5.6997,-0.6963,9.1095,36.1417,0.6533,-0.1724,-0.9253,180.0236
19:48:52:409,-8.4156,-1.4907,8.1189,35.467,0.7657,-0.0587,-1.1953,183.1546
19:48:52:427,-9.3679,-0.9428,8.5352,33.5226,0.5654,0.1111,-0.9522,184.3691
19:48:52:443,-10.0714,-0.8782,8.8726,34.7929,0.4285,-0.0856,-0.5258,185.0521
