Time,Meg
16:01:22:530,60.5994
16:01:22:549,60.3819
16:01:22:569,60.5075
16:01:22:589,60.3532
16:01:22:609,60.6349
16:01:22:629,60.8662
16:01:22:649,60.8416
16:01:22:669,60.7386
16:01:22:690,60.5079
16:01:22:709,60.2542
16:01:22:729,60.1827
16:01:22:750,59.7715
16:01:22:769,59.9785
16:01:22:789,59.8434
16:01:22:809,60.0568
16:01:22:829,59.8335
16:01:22:849,60.1215
16:01:22:869,59.9668
16:01:22:889,60.2476
16:01:22:909,60.1692
16:01:22:929,60.3284
16:01:22:949,60.2349
16:01:22:969,60.3284
16:01:22:989,59.7867
16:01:23:010,59.8244
16:01:23:029,59.6876
16:01:23:049,59.4144
16:01:23:069,59.3049
16:01:23:089,59.3434
16:01:23:109,59.0673
16:01:23:129,59.2247
16:01:23:149,59.2392
16:01:23:169,59.2754
16:01:23:189,59.2408
16:01:23:209,59.2675
16:01:23:229,59.0936
16:01:23:249,58.9841
16:01:23:269,58.9241
16:01:23:289,58.6473
16:01:23:310,58.5257
16:01:23:329,58.2405
16:01:23:349,57.9498
16:01:23:370,57.8473
16:01:23:390,57.9206
16:01:23:410,57.8843
16:01:23:429,58.2115
16:01:23:450,58.663
16:01:23:470,58.602
16:01:23:490,58.6909
16:01:23:510,58.3713
16:01:23:530,58.1622
16:01:23:550,58.1721
16:01:23:570,58.1452
16:01:23:590,58.1617
16:01:23:610,58.4371
16:01:23:630,58.0616
16:01:23:650,57.741
16:01:23:670,57.3364
16:01:23:690,56.8832
16:01:23:710,56.5724
16:01:23:730,56.4682
16:01:23:750,56.4348
16:01:23:770,56.3406
16:01:23:790,56.1845
16:01:23:810,56.0728
16:01:23:830,55.7563
16:01:23:850,55.7101
16:01:23:870,55.5252
16:01:23:890,55.3661
16:01:23:910,55.1171
16:01:23:930,54.794
16:01:23:950,54.456
16:01:23:970,53.9971
16:01:23:990,53.6251
16:01:24:010,53.0403
16:01:24:030,52.5447
16:01:24:050,52.3611
16:01:24:070,52.1151
16:01:24:090,51.8277
16:01:24:110,51.3655
16:01:24:132,51.0113
16:01:24:150,50.49
16:01:24:170,50.2657
16:01:24:190,50.0497
16:01:24:210,49.9635
16:01:24:230,49.868
16:01:24:251,49.7853
16:01:24:270,49.4792
16:01:24:290,49.2215
16:01:24:310,49.2622
16:01:24:330,49.1117
