Time,Meg
17:52:00:782,55.3167
17:52:00:802,55.3504
17:52:00:822,55.8705
17:52:00:841,53.9759
17:52:00:864,55.7538
17:52:00:881,54.8249
17:52:00:902,53.3766
17:52:00:920,54.847
17:52:00:940,54.3974
17:52:00:963,54.2037
17:52:00:979,55.2395
17:52:00:999,54.8745
17:52:01:019,53.563
17:52:01:038,54.4136
17:52:01:058,54.1558
17:52:01:080,53.3622
17:52:01:097,53.5076
17:52:01:118,53.2239
17:52:01:137,52.0493
17:52:01:158,52.9351
17:52:01:182,53.3091
17:52:01:198,53.3731
17:52:01:217,52.0682
17:52:01:237,52.4662
17:52:01:255,53.023
17:52:01:275,53.5047
17:52:01:297,53.5047
17:52:01:318,53.2406
17:52:01:335,52.0896
17:52:01:353,53.5608
17:52:01:373,51.6846
17:52:01:394,51.9899
17:52:01:418,51.1707
17:52:01:437,52.2134
17:52:01:454,52.6534
17:52:01:473,51.1065
17:52:01:493,51.5486
17:52:01:517,50.833
17:52:01:533,50.8025
17:52:01:554,51.58
17:52:01:573,51.6453
17:52:01:592,50.6367
17:52:01:615,50.3926
17:52:01:638,49.8237
17:52:01:655,49.5927
17:52:01:672,49.6763
17:52:01:692,49.355
17:52:01:714,48.3592
17:52:01:740,50.1764
17:52:01:754,48.9195
17:52:01:771,48.3822
17:52:01:792,49.41
17:52:01:812,49.0586
17:52:01:838,49.9211
17:52:01:855,50.7841
17:52:01:873,52.2689
17:52:01:893,51.8498
17:52:01:916,52.9311
17:52:01:933,54.5605
17:52:01:955,55.0633
17:52:01:973,56.9307
17:52:01:993,57.5349
17:52:02:016,56.6199
17:52:02:034,55.5341
17:52:02:054,57.5465
17:52:02:074,56.0531
17:52:02:094,54.3497
17:52:02:120,53.9887
17:52:02:137,53.7962
17:52:02:154,53.4801
17:52:02:174,51.7202
17:52:02:195,52.8619
17:52:02:222,52.3407
17:52:02:235,52.054
17:52:02:253,52.3929
17:52:02:272,52.8459
17:52:02:291,53.2988
17:52:02:313,52.9134
17:52:02:333,53.3284
17:52:02:353,53.3803
17:52:02:371,53.4816
17:52:02:395,54.2532
17:52:02:424,53.1679
17:52:02:434,52.0272
17:52:02:453,52.0844
17:52:02:472,49.9995
17:52:02:492,50.8441
17:52:02:515,52.1957
17:52:02:534,52.9404
17:52:02:553,54.449
17:52:02:572,56.2689
17:52:02:592,58.6036
17:52:02:617,61.0109
17:52:02:633,63.1133
17:52:02:653,65.5105
17:52:02:672,64.82
17:52:02:692,64.3343
17:52:02:712,62.8285
17:52:02:733,62.6538
17:52:02:776,62.7652
17:52:02:779,63.0298
17:52:02:794,63.848
17:52:02:814,65.2022
17:52:02:832,64.8151
17:52:02:851,63.8823
17:52:02:872,62.9947
17:52:02:893,64.9296
17:52:02:923,64.9873
17:52:02:933,64.8529
17:52:02:952,64.1807
17:52:02:972,65.0326
17:52:02:992,64.697
17:52:03:011,64.0517
17:52:03:035,66.0536
17:52:03:052,67.6093
17:52:03:072,67.8696
17:52:03:093,68.3003
17:52:03:114,68.8914
17:52:03:136,68.9581
17:52:03:155,70.7217
17:52:03:173,70.9293
17:52:03:191,71.3055
17:52:03:211,73.114
17:52:03:231,74.3674
17:52:03:251,74.684
17:52:03:272,75.8055
17:52:03:292,74.5387
17:52:03:312,74.8403
17:52:03:331,74.7095
17:52:03:352,73.8057
17:52:03:372,70.682
17:52:03:396,71.7742
17:52:03:411,71.1368
17:52:03:432,69.1039
17:52:03:453,67.5079
17:52:03:473,66.9693
17:52:03:493,66.4639
17:52:03:513,66.6628
17:52:03:533,67.6429
17:52:03:553,68.3546
17:52:03:572,70.2048
17:52:03:593,72.2268
17:52:03:619,72.0731
17:52:03:633,72.8298
17:52:03:652,70.4877
17:52:03:673,72.0292
17:52:03:692,70.4068
17:52:03:711,70.7514
17:52:03:731,68.9063
17:52:03:752,68.9063
17:52:03:771,70.0286
17:52:03:790,70.1882
17:52:03:812,69.6641
17:52:03:839,67.9946
17:52:03:852,69.5389
17:52:03:873,66.3054
17:52:03:891,68.3079
17:52:03:912,69.0638
17:52:03:932,68.8044
17:52:03:952,69.2686
17:52:03:972,67.9307
17:52:03:990,68.1093
17:52:04:011,69.3648
17:52:04:032,67.9746
17:52:04:052,70.2672
17:52:04:072,69.814
17:52:04:092,70.1918
17:52:04:111,72.1129
17:52:04:132,73.9603
17:52:04:152,72.9387
17:52:04:172,77.5564
17:52:04:192,78.9731
17:52:04:212,81.7035
17:52:04:231,82.6592
17:52:04:251,84.0969
17:52:04:272,86.1285
17:52:04:292,85.7748
17:52:04:312,85.2593
17:52:04:339,87.2494
17:52:04:352,87.5809
17:52:04:372,85.7369
17:52:04:391,88.6971
17:52:04:412,87.9663
17:52:04:431,88.5153
17:52:04:450,87.8436
17:52:04:470,87.4358
17:52:04:490,88.5765
