Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
18:11:12:676,338,-68,,,,,,,,
18:11:14:712,338,-68,,,,,,,,
18:11:16:726,338,-68,,,,,,,,
18:11:18:684,338,-68,,,,,,,,
18:11:20:678,338,-68,,,,,,,,
18:11:22:682,338,-68,,,,,,,,
18:11:24:674,338,-68,,,,,,,,
18:11:26:672,338,-68,,,,,,,,
18:11:28:672,338,-68,,,,,,,,
18:11:30:671,338,-68,,,,,,,,
18:11:32:668,338,-68,,,,,,,,
18:11:34:669,338,-68,,,,,,,,
18:11:36:668,338,-68,,,,,,,,
18:11:38:668,338,-68,,,,,,,,
18:11:40:666,338,-68,,,,,,,,
18:11:42:664,338,-68,,,,,,,,
18:11:44:663,338,-68,,,,,,,,
18:11:46:666,338,-68,,,,,,,,
18:11:48:661,338,-68,,,,,,,,
18:11:50:659,338,-68,,,,,,,,
18:11:52:660,338,-68,,,,,,,,
18:11:54:658,338,-68,,,,,,,,
18:11:56:655,338,-68,,,,,,,,
18:11:58:656,338,-68,,,,,,,,
18:12:00:655,338,-68,,,,,,,,
18:12:02:652,338,-68,,,,,,,,
18:12:04:651,338,-68,,,,,,,,
18:12:06:651,338,-68,,,,,,,,
18:12:08:649,338,-68,,,,,,,,
18:12:10:649,338,-68,,,,,,,,
18:12:12:648,338,-68,,,,,,,,
18:12:14:648,338,-68,,,,,,,,
18:12:16:646,338,-68,,,,,,,,
18:12:18:646,338,-68,,,,,,,,
18:12:20:645,338,-68,,,,,,,,
18:12:22:643,338,-68,,,,,,,,
18:12:24:639,338,-68,,,,,,,,
18:12:26:640,338,-68,,,,,,,,
18:12:28:638,338,-68,,,,,,,,
18:12:30:637,338,-68,,,,,,,,
18:12:32:636,338,-68,,,,,,,,
18:12:34:635,338,-68,,,,,,,,
18:12:36:634,338,-68,,,,,,,,
18:12:38:633,338,-68,,,,,,,,
18:12:40:632,338,-68,,,,,,,,
18:12:42:631,338,-68,,,,,,,,
18:12:44:628,338,-68,,,,,,,,
18:12:46:636,338,-68,,,,,,,,
18:12:48:626,338,-68,,,,,,,,
18:12:50:627,338,-68,,,,,,,,
18:12:52:624,338,-68,,,,,,,,
18:12:54:625,338,-68,,,,,,,,
18:12:56:627,338,-68,,,,,,,,
18:12:58:621,338,-68,,,,,,,,
18:13:00:621,338,-68,,,,,,,,
18:13:02:619,338,-68,,,,,,,,
18:13:04:617,338,-68,,,,,,,,
18:13:06:618,338,-68,,,,,,,,
18:13:08:618,338,-68,,,,,,,,
18:13:10:624,338,-68,,,,,,,,
18:13:12:616,338,-68,,,,,,,,
18:13:14:617,338,-68,,,,,,,,
18:13:16:612,338,-68,,,,,,,,
18:13:18:609,338,-68,,,,,,,,
18:13:20:608,338,-68,,,,,,,,
18:13:22:609,338,-68,,,,,,,,
18:13:24:608,338,-68,,,,,,,,
18:13:26:608,338,-68,,,,,,,,
18:13:28:606,338,-68,,,,,,,,
18:13:30:605,338,-68,,,,,,,,
18:13:32:604,338,-68,,,,,,,,
18:13:34:606,338,-68,,,,,,,,
18:13:36:601,338,-68,,,,,,,,
18:13:38:599,338,-68,,,,,,,,
18:13:40:621,338,-68,,,,,,,,
18:13:42:618,338,-68,,,,,,,,
18:13:44:616,338,-68,,,,,,,,
18:13:46:615,338,-68,,,,,,,,
18:13:48:614,338,-68,,,,,,,,
18:13:50:614,338,-68,,,,,,,,
18:13:52:614,338,-68,,,,,,,,
18:13:54:612,338,-68,,,,,,,,
18:13:56:613,338,-68,,,,,,,,
18:13:58:615,338,-68,,,,,,,,
18:14:00:607,338,-68,,,,,,,,
18:14:02:607,338,-68,,,,,,,,
18:14:04:606,338,-68,,,,,,,,
18:14:06:605,338,-68,,,,,,,,
18:14:08:604,338,-68,,,,,,,,
18:14:10:602,338,-68,,,,,,,,
18:14:12:602,338,-68,,,,,,,,
18:14:14:602,338,-68,,,,,,,,
18:14:16:599,338,-68,,,,,,,,
18:14:18:596,338,-68,,,,,,,,
18:14:20:606,338,-68,,,,,,,,
