Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
15:49:20:537,-0.0284,2.5372,9.2017,56.1151,-0.1778,0.0926,-0.0735,-69.2411
15:49:20:537,0.0307,2.6593,9.1901,56.1152,-0.0607,-0.0394,-0.0639,-69.2411
15:49:20:550,-0.0152,2.8198,9.1404,56.0861,-0.0596,-0.1129,-0.0958,-69.2411
15:49:20:570,-0.153,3.0435,9.1532,56.1561,-0.1118,-0.0852,-0.0735,-69.2411
15:49:20:591,-0.0957,3.1095,9.2095,56.0046,-0.1565,-0.0138,0.0138,-69.2411
15:49:20:611,0.0791,3.0712,9.3253,56.0368,-0.2002,0.0149,0.0596,-69.2411
15:49:20:631,0.2354,2.9716,9.4687,56.1328,-0.2598,-0.0479,0.0138,-69.2411
15:49:20:650,0.3924,2.7535,9.5857,56.2588,-0.3151,-0.1224,-0.0586,-69.2411
15:49:20:670,0.4518,2.5516,9.5879,56.4625,-0.2949,-0.0703,-0.0809,-69.2411
15:49:20:692,0.4062,2.4278,9.3725,55.955,-0.2289,0.0596,-0.0468,-69.2411
15:49:20:712,0.3306,2.4972,9.1697,55.7564,-0.1959,0.1001,0.016,-69.2411
15:49:20:730,0.3223,2.5577,8.9976,55.9191,-0.2097,0.0522,0.0586,-69.2411
15:49:20:751,0.3476,2.5924,8.8931,55.7936,-0.2481,0.0266,0.0458,-69.2411
15:49:20:771,0.2773,2.5578,8.8569,56.0188,-0.3034,0.0554,0.0202,-69.2411
15:49:20:792,0.2048,2.4982,8.8554,56.3139,-0.3652,0.165,0.0575,-69.2411
15:49:20:811,0.3461,2.5125,9.0752,56.3698,-0.4184,0.3109,0.1097,-69.2411
15:49:20:831,0.3782,2.6236,9.336,56.3487,-0.4344,0.3929,0.116,-69.2411
15:49:20:851,0.3118,2.5733,9.4501,56.0883,-0.3992,0.379,0.0745,-69.2411
15:49:20:871,0.1574,2.5011,9.3882,56.2074,-0.3098,0.3535,0.05,-69.2411
15:49:20:893,-0.0632,2.5193,9.2403,55.9564,-0.2065,0.297,0.0745,-69.2411
15:49:20:910,-0.06,2.4771,9.0013,56.0225,-0.132,0.2002,0.1192,-69.2411
15:49:20:930,0.1181,2.3376,8.8964,56.0744,-0.1299,0.0841,0.1214,-69.2411
15:49:20:951,0.3076,2.3013,8.8876,56.0463,-0.1693,0.0319,0.0745,-69.2411
15:49:20:971,0.2473,2.3705,8.9731,56.1872,-0.2012,0.0948,0.033,-69.2411
15:49:20:992,0.1645,2.419,9.0955,56.2096,-0.1938,0.1065,0.0128,-69.2411
15:49:21:011,0.2413,2.3711,9.1723,56.2691,-0.1512,0.0522,-0.0202,-69.2411
15:49:21:031,0.249,2.0602,9.0651,56.3813,-0.2065,0.1544,-0.1043,-69.2411
15:49:21:051,-0.0911,2.0893,9.2581,56.2865,-0.444,0.2811,-0.1427,-69.2411
15:49:21:071,-0.4922,2.1997,9.8533,56.5047,-0.6441,0.4014,-0.0362,-69.2411
15:49:21:091,-0.5481,2.3873,10.3968,56.2768,-0.6164,0.5313,0.2246,-69.2411
15:49:21:111,-0.0681,2.4239,10.6914,55.8109,-0.3929,0.6324,0.4525,-69.2411
15:49:21:131,0.3086,2.6586,10.859,55.6892,-0.0862,0.478,0.4237,-69.2411
15:49:21:150,0.3323,3.2103,10.8492,55.7304,0.2087,0.1299,0.1725,-69.2411
15:49:21:170,0.0986,3.3474,10.5211,55.6552,0.4056,-0.0969,-0.0735,-69.2411
15:49:21:191,-0.2979,3.3193,10.0932,55.93,0.4621,-0.0756,-0.1735,-69.2411
15:49:21:210,-0.6564,3.32,9.9529,55.8552,0.3961,-0.0106,-0.1107,-69.2411
15:49:21:231,-0.7739,3.2715,10.1744,55.8276,0.2779,-0.0256,-0.0373,-69.2411
15:49:21:251,-0.8156,3.0307,10.5406,55.7613,0.2481,-0.0277,-0.0362,-69.2411
15:49:21:271,-0.8482,2.4345,10.6372,55.6374,0.2726,-0.033,-0.1757,-69.2411
15:49:21:291,-1.2266,1.7066,10.5786,55.5834,0.2481,-0.1224,-0.3684,-69.2411
15:49:21:311,-1.5441,0.7001,10.4009,55.0946,0.1065,-0.2779,-0.51,-69.2411
15:49:21:331,-1.7977,-0.3091,10.3123,54.751,-0.0341,-0.3929,-0.4706,-69.2411
15:49:21:351,-1.9595,-0.7705,10.068,54.5631,-0.0511,-0.3535,-0.2332,-69.2411
15:49:21:371,-2.0791,-0.5545,9.5689,54.497,0.0873,-0.1576,0.2236,-69.2411
15:49:21:393,-1.7867,-0.1884,9.0005,54.4258,0.313,-0.0511,0.691,-69.2411
15:49:21:412,-1.0736,0.2886,8.7068,54.4581,0.4163,-0.181,0.8091,-69.2411
15:49:21:431,-0.6214,0.9101,8.43,54.3598,0.2896,-0.1821,0.5589,-69.2411
15:49:21:451,-0.592,1.1865,8.2476,54.1239,0.0011,-0.0011,0.297,-69.2411
15:49:21:472,-0.7659,1.1553,8.1883,53.863,-0.329,0.1725,0.214,-69.2411
15:49:21:492,-0.9995,1.3275,8.2957,53.7091,-0.4237,0.3098,0.2906,-69.2411
15:49:21:512,-1.0754,1.5048,8.364,53.4884,-0.313,0.3886,0.3992,-69.338
15:49:21:536,-0.9711,1.6441,8.2516,53.5149,-0.0873,0.3694,0.4546,-69.4424
15:49:21:554,-0.8796,1.8424,8.0286,53.4437,0.1118,0.2342,0.3918,-69.5571
