Time,Meg
16:27:45:525,34.3544
16:27:45:543,34.1661
16:27:45:564,34.0164
16:27:45:583,33.748
16:27:45:602,33.7239
16:27:45:622,33.7491
16:27:45:642,33.7264
16:27:45:663,33.8098
16:27:45:683,34.0164
16:27:45:703,34.1869
16:27:45:723,34.3048
16:27:45:743,34.3146
16:27:45:763,34.4419
16:27:45:783,34.2013
16:27:45:803,34.1402
16:27:45:822,34.0021
16:27:45:845,34.0429
16:27:45:863,34.1466
16:27:45:883,34.2476
16:27:45:903,34.0214
16:27:45:923,33.8116
16:27:45:944,33.6515
16:27:45:963,33.7645
16:27:45:983,33.6222
16:27:46:002,33.8174
16:27:46:022,33.8248
16:27:46:044,33.8124
16:27:46:063,33.8454
16:27:46:083,33.6986
16:27:46:102,33.3831
16:27:46:122,33.4063
16:27:46:142,33.6055
16:27:46:163,33.6827
16:27:46:183,33.6022
16:27:46:202,33.6255
16:27:46:222,33.5614
16:27:46:242,33.2384
16:27:46:263,33.2102
16:27:46:282,33.4013
16:27:46:302,33.3211
16:27:46:325,33.2931
16:27:46:343,33.5556
16:27:46:363,33.3728
16:27:46:382,33.5484
16:27:46:403,33.523
16:27:46:424,33.3929
16:27:46:443,33.4069
16:27:46:463,33.3282
16:27:46:482,33.3013
16:27:46:502,33.3885
16:27:46:524,33.4274
16:27:46:543,33.5311
16:27:46:563,33.4726
16:27:46:583,33.321
16:27:46:603,33.2764
16:27:46:623,33.0826
16:27:46:643,33.2125
16:27:46:663,33.4649
16:27:46:683,33.3577
16:27:46:706,33.2064
16:27:46:723,33.3521
16:27:46:743,33.3303
16:27:46:763,33.5958
16:27:46:783,33.5213
16:27:46:806,33.4712
16:27:46:823,33.5153
16:27:46:843,33.4384
16:27:46:863,33.5551
16:27:46:883,33.5057
16:27:46:904,33.6123
16:27:46:923,33.5147
16:27:46:943,33.6463
16:27:46:963,33.5071
16:27:46:983,33.9267
16:27:47:004,34.0975
16:27:47:023,34.2752
16:27:47:043,34.4086
16:27:47:063,34.5374
16:27:47:086,34.2429
16:27:47:103,34.4243
16:27:47:123,34.3048
16:27:47:142,34.1997
16:27:47:163,34.1802
16:27:47:185,33.8109
16:27:47:203,33.6425
16:27:47:223,33.4287
16:27:47:242,33.4072
16:27:47:263,33.2547
16:27:47:285,33.1392
16:27:47:303,32.7081
16:27:47:323,32.646
16:27:47:342,32.19
16:27:47:363,32.0696
16:27:47:384,32.3425
16:27:47:403,32.7921
16:27:47:423,33.346
16:27:47:443,34.1697
16:27:47:466,34.5392
16:27:47:483,34.7866
16:27:47:503,35.0663
16:27:47:543,35.077
16:27:47:546,34.9467
16:27:47:566,34.6779
16:27:47:583,34.669
