Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
16:27:45:525,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:47:543,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:49:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:51:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:53:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:55:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:57:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:27:59:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:01:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:03:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:05:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:07:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:09:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:11:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:13:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:15:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:17:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:19:523,493,-95,120,-110,176,-106,44,-97,121,-103
16:28:21:523,493,-95,120,-110,176,-106,44,-97,121,-103
