Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:39:03:423,-2.5392,1.5379,9.0789,57.6407,-0.13,-0.0825,-0.2482,189.7475
20:39:03:444,-3.3824,1.5283,9.0693,55.1765,-0.2206,0.0698,0.1448,189.1939
20:39:03:464,-3.186,1.6577,9.3424,56.1937,-0.1247,0.0379,0.3132,188.1416
20:39:03:485,-2.8842,1.7104,9.4813,55.153,0.0266,-0.0761,0.3888,186.9353
20:39:03:511,-2.6829,1.605,9.2945,56.0448,0.1161,-0.1496,0.4112,185.8788
20:39:03:529,-2.659,1.4756,9.0837,56.7543,0.066,-0.1155,0.4431,185.0642
20:39:03:545,-2.5488,1.3223,9.3519,55.5367,-0.0725,-0.0282,0.5166,184.3837
20:39:03:566,-2.2517,1.2121,9.9029,55.982,-0.1417,0.0773,0.5923,183.696
20:39:03:585,-1.9835,1.1163,10.3676,56.9997,-0.0799,0.1156,0.6381,182.9838
20:39:03:616,-1.7679,1.0348,10.6934,56.4698,0.0958,0.0709,0.669,182.3555
20:39:03:628,-1.5523,0.9869,10.5162,57.1993,0.3078,0.0219,0.6839,181.8362
20:39:03:645,-1.3031,1.0301,9.946,56.8103,0.3856,-0.0239,0.669,181.3932
20:39:03:668,-0.9534,1.1402,9.6634,55.983,0.2982,-0.0143,0.6242,180.9671
20:39:03:698,-0.7139,1.1977,9.6442,56.2134,0.1587,0.0687,0.5528,180.552
20:39:03:707,-0.7091,1.2121,9.4909,57.3933,0.0447,0.1881,0.4772,180.2166
20:39:03:729,-0.848,1.26,9.2418,56.7493,-0.0384,0.2722,0.4314,179.9786
20:39:03:747,-0.939,1.3127,9.1028,57.5089,-0.0618,0.2584,0.4112,179.7782
20:39:03:768,-1.0013,1.3463,8.9447,55.482,-0.0309,0.1817,0.392,179.5618
20:39:03:793,-0.9534,1.4325,8.9064,57.3542,0.0031,0.0975,0.3771,179.2853
20:39:03:809,-0.872,1.5619,8.8585,54.5148,0.0202,0.0773,0.3494,179.0128
20:39:03:829,-0.8432,1.6529,8.777,57.1343,0.0042,0.0528,0.2972,178.7729
20:39:03:848,-0.7713,1.7056,8.9783,57.5199,-0.0267,0.0016,0.2343,178.5284
20:39:03:868,-0.7186,1.72,9.2418,55.2679,-0.0363,-0.0058,0.1534,178.3425
20:39:03:893,-0.7761,1.72,9.4621,56.3335,-0.0192,0.0251,0.0724,178.2751
20:39:03:909,-0.8911,1.7008,9.4286,56.4038,0.0244,0.0794,0.0085,178.3159
20:39:03:930,-0.9917,1.7152,9.3328,56.2117,0.0585,0.0741,-0.0405,178.4138
20:39:03:948,-1.054,1.7583,9.2418,58.5221,0.0873,0.057,-0.0853,178.5684
20:39:03:968,-1.0636,1.787,9.1459,57.0124,0.1097,0.0006,-0.1375,178.738
20:39:03:992,-0.9965,1.8158,8.9878,56.7341,0.0852,-0.0303,-0.2046,178.9495
20:39:04:010,-0.9534,1.8062,9.0262,57.7704,-0.0011,-0.0293,-0.2845,179.231
20:39:04:029,-0.963,1.6912,9.2465,55.6373,-0.0949,0.0251,-0.3644,179.6064
20:39:04:054,-1.169,1.4756,9.4094,56.8295,-0.1449,0.0794,-0.4166,180.0601
20:39:04:074,-1.4469,1.3463,9.6586,55.7117,-0.13,0.089,-0.4048,180.5957
20:39:04:093,-1.5666,1.351,9.7352,56.3457,-0.0267,0.0687,-0.3484,181.176
20:39:04:109,-1.5762,1.4517,9.4094,56.2816,0.0766,-0.0229,-0.3026,181.6667
20:39:04:129,-1.4325,1.5954,9.1699,57.6928,0.0766,-0.0878,-0.2813,182.1192
20:39:04:152,-1.284,1.6912,9.2226,55.1365,0.0095,-0.0623,-0.2887,182.5174
20:39:04:177,-1.3175,1.7247,9.4142,56.5826,-0.032,-0.0229,-0.309,182.9131
20:39:04:192,-1.4373,1.696,9.4526,56.5744,-0.0235,-0.0069,-0.3175,183.3487
20:39:04:213,-1.5619,1.7247,9.4526,55.667,0.0127,-0.0623,-0.3026,183.7608
20:39:04:231,-1.5571,1.7679,9.3759,55.5974,0.0532,-0.1177,-0.2834,184.2019
20:39:04:250,-1.6002,1.8206,9.3759,56.1322,0.0639,-0.1571,-0.2706,184.5895
20:39:04:270,-1.5762,1.8541,9.4334,56.0698,0.0628,-0.1454,-0.2504,184.9649
20:39:04:294,-1.5619,1.8541,9.4526,56.2848,0.0564,-0.1326,-0.2397,185.3105
20:39:04:311,-1.581,1.8733,9.3807,56.975,0.0543,-0.1102,-0.2312,185.6778
20:39:04:329,-1.5906,1.9355,9.3519,57.2452,0.0543,-0.107,-0.2184,185.9925
20:39:04:351,-1.5619,1.9547,9.3472,57.684,0.066,-0.1155,-0.2227,186.2888
20:39:04:375,-1.7104,1.9403,9.3328,55.4935,0.0724,-0.1358,-0.2333,186.5542
20:39:04:390,-1.7487,1.8349,9.3328,57.6553,0.0649,-0.1134,-0.2216,186.8342
20:39:04:410,-1.8062,1.7391,9.2034,56.103,0.0415,-0.0356,-0.2003,187.1069
20:39:04:430,-1.9691,1.7391,9.1364,55.6185,0.001,0.0272,-0.1577,187.3491
20:39:04:452,-2.0122,1.7583,9.1603,55.4168,-0.0235,0.0496,-0.1098,187.5271
20:39:04:477,-2.0122,1.7535,9.1986,55.3647,-0.016,0.0208,-0.0757,187.5955
20:39:04:497,-2.0218,1.7391,9.1459,57.7972,0.0213,-0.0293,-0.0458,187.6188
20:39:04:511,-2.0457,1.72,8.9878,55.1805,0.0394,-0.1123,-0.0267,187.6102
20:39:04:531,-2.0409,1.6625,9.007,54.4754,-0.0001,-0.1773,-0.0054,187.5995
20:39:04:551,-2.0266,1.5523,9.2801,56.2031,-0.0533,-0.1667,0.033,187.5497
20:39:04:574,-1.9595,1.4517,9.6011,55.1311,-0.0725,-0.074,0.0777,187.4835
20:39:04:591,-2.0553,1.399,9.7113,54.9762,-0.0416,0.0016,0.1257,187.3761
20:39:04:613,-2.1176,1.4085,9.7065,56.4642,0.0255,0.0112,0.1917,187.2453
20:39:04:632,-1.9882,1.3942,9.5436,55.4558,0.0713,-0.0175,0.2418,187.0217
20:39:04:660,-1.8637,1.4277,9.4382,55.4461,0.0585,-0.0452,0.2705,186.7132
20:39:04:677,-1.7727,1.4277,9.4238,54.1713,0.0244,-0.0207,0.2982,186.3675
20:39:04:693,-1.6768,1.4421,9.3711,56.1249,-0.0022,0.0304,0.3334,186.0199
20:39:04:713,-1.5427,1.4612,9.2322,55.0693,0.0042,0.0464,0.3675,185.652
20:39:04:733,-1.399,1.5139,9.0214,55.4696,0.0181,-0.0101,0.3728,185.2471
20:39:04:762,-1.1882,1.5571,8.9208,56.71,0.0287,-0.0846,0.3579,184.815
20:39:04:779,-1.1211,1.5379,8.8393,55.6001,0.0106,-0.1134,0.3281,184.3763
20:39:04:794,-1.054,1.5475,8.7962,55.9449,-0.0373,-0.0559,0.3185,184.0355
20:39:04:813,-0.9965,1.5666,8.6237,56.4453,-0.1194,-0.0005,0.311,183.7466
20:39:04:838,-0.9821,1.6912,8.777,56.1101,-0.2206,-0.0708,0.3078,183.4407
20:39:04:854,-0.8001,1.811,9.2178,55.7407,-0.2291,-0.1731,0.3078,183.1614
20:39:04:879,-0.5366,1.902,9.6634,55.644,-0.1396,-0.286,0.2812,182.9143
20:39:04:896,-0.2635,1.9308,9.8071,55.2378,-0.016,-0.3382,0.212,182.686
20:39:04:914,-0.0144,1.9164,9.8023,57.6474,0.1075,-0.2785,0.0831,182.4918
20:39:04:937,0.0383,1.9212,9.6969,56.0931,0.2375,-0.1411,-0.0629,182.4144
20:39:04:958,-0.1773,2.0074,9.3136,55.0338,0.3696,-0.0708,-0.1343,182.4657
20:39:04:977,-0.3497,2.1751,8.6668,56.5309,0.4612,-0.1518,-0.13,182.6233
20:39:04:994,-0.3881,2.1943,8.0105,57.7575,0.4751,-0.3041,-0.1428,182.8849
20:39:05:021,-0.5749,1.9499,7.4691,56.99,0.4026,-0.3467,-0.2024,183.1093
20:39:05:037,-0.939,1.8158,7.0762,57.3808,0.2119,-0.172,-0.2333,183.3867
20:39:05:058,-1.2073,1.9308,7.0475,56.7983,-0.081,0.0528,-0.196,183.7036
20:39:05:076,-1.0492,2.1224,7.8811,55.9621,-0.3665,0.0517,-0.1428,183.9857
20:39:05:096,-0.5031,2.1416,9.4046,55.7329,-0.4357,0.0357,-0.1609,184.1727
20:39:05:118,-0.5031,2.6015,10.3245,57.3082,-0.2131,0.2403,-0.244,184.2952
20:39:05:135,-0.9486,3.0806,10.5305,58.0505,0.1288,0.3692,-0.3537,184.4802
20:39:05:159,-1.5666,3.2674,10.2718,55.5591,0.4069,0.1508,-0.3974,184.7423
20:39:05:178,-1.5283,3.0854,9.7975,55.0135,0.4889,-0.3808,-0.3718,185.0768
20:39:05:200,-0.7618,3.0279,9.879,56.4541,0.4303,-0.7291,-0.4464,185.4527
20:39:05:214,-0.757,3.3824,10.061,55.9343,0.3685,-0.433,-0.5423,185.9338
20:39:05:237,-1.2983,3.6555,9.3759,55.9473,0.2993,0.1625,-0.4592,186.5979
20:39:05:291,-1.6625,3.6076,8.0536,56.5399,0.132,0.4863,-0.2291,187.3314
20:39:05:295,-1.4804,3.2914,7.3493,56.7642,-0.0661,0.6781,-0.0149,187.7755
20:39:05:298,-1.2983,2.9512,7.3685,57.6831,-0.1449,0.8592,0.1736,187.8359
20:39:05:318,-1.0684,2.8171,7.3685,57.5872,-0.1279,0.7803,0.3334,187.6381
20:39:05:338,-0.9247,2.8267,7.1529,55.7743,-0.0991,0.7697,0.4527,187.1939
20:39:05:366,-0.757,2.9896,6.4822,57.2728,-0.1652,0.7931,0.5188,186.5963
20:39:05:379,-0.6324,3.2243,6.0606,57.1722,-0.3463,0.6387,0.4868,185.8943
20:39:05:398,-0.2875,3.2147,6.1899,57.6532,-0.5306,0.6099,0.3707,185.0805
20:39:05:418,-0.2252,2.7261,6.2426,57.4447,-0.7138,0.7665,0.2524,184.3503
20:39:05:436,-0.5222,2.1799,6.027,56.5586,-0.8501,0.9199,0.2865,183.7951
20:39:05:461,-0.7474,1.8685,5.9983,56.2134,-0.8139,0.84,0.4772,183.3662
20:39:05:481,-0.1485,1.9787,6.257,56.5586,-0.5913,0.4309,0.6072,182.8246
20:39:05:502,0.4647,2.3859,6.7025,56.4327,-0.3654,0.0048,0.409,182.079
20:39:05:520,0.9774,2.6781,6.5301,56.8516,-0.3793,-0.1571,0.0319,181.3221
20:39:05:541,0.9342,2.2949,6.6786,54.7882,-0.5689,-0.2615,-0.2248,180.9495
20:39:05:566,0.7139,1.4038,7.0619,56.3739,-0.684,-0.5203,-0.3015,181.0347
20:39:05:584,0.2443,0.9294,8.2069,56.0902,-0.6499,-0.9965,-0.3271,181.4674
20:39:05:608,0.2539,1.0109,8.9208,56.0805,-0.5987,-1.3864,-0.3771,182.0464
