Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:25:22:501,-0.1341,3.0997,8.6046,57.8628,-0.1388,-0.3552,0.3269,185.4304
19:25:22:518,-0.1198,2.9369,8.068,59.6453,-0.1548,-0.1177,0.3152,186.1392
19:25:22:537,-0.0287,2.7308,7.5841,60.9083,-0.2325,0.057,0.3322,186.6245
19:25:22:557,0.3018,2.6542,7.4451,58.7635,-0.3103,0.2978,0.3227,186.8253
19:25:22:578,0.551,2.6302,7.6943,59.5336,-0.3337,0.6451,0.2694,186.8951
19:25:22:598,0.4983,2.3045,7.7901,58.0832,-0.2815,0.986,0.2321,187.0878
19:25:22:618,0.8001,1.8014,7.608,60.5366,-0.2847,1.1607,0.1011,187.364
19:25:22:644,1.2169,1.8637,8.4177,59.6498,-0.697,0.0986,-0.6254,187.4518
19:25:22:659,1.0157,2.8602,8.9303,59.5111,-1.0943,0.0421,-1.0515,187.7982
19:25:22:677,0.5605,1.2792,6.3528,58.4772,-1.4224,0.7622,-1.0206,189.5182
19:25:22:697,0.8384,1.7822,8.7866,59.643,-1.5268,1.3268,-1.1964,191.6135
19:25:22:718,-5.3275,3.9909,15.1107,59.2773,-0.1185,1.0573,-0.8086,193.0107
19:25:22:743,-3.3106,1.8206,12.2074,59.5122,0.5664,-0.1699,0.3536,194.877
19:25:22:760,1.5571,0.5701,9.4717,59.1882,0.0871,0.7654,0.0425,193.9056
19:25:22:779,-0.4791,2.3859,9.5053,59.5122,-0.3241,0.5353,-0.5487,192.6997
19:25:22:800,-1.7391,1.7391,10.5018,60.0198,-0.1835,-0.1826,-0.472,193.5441
19:25:22:826,-1.2504,1.7631,11.2156,59.252,0.4514,-0.9709,-0.2164,194.3746
19:25:22:843,-0.9007,2.659,10.3101,59.629,1.3281,-1.3864,0.0787,194.799
19:25:22:859,-0.5749,3.2195,8.159,60.3005,1.8628,-2.0351,0.3131,195.2295
19:25:22:882,-0.3593,3.8759,5.3275,60.7534,1.0501,-3.1654,0.2566,195.473
19:25:22:899,-0.1725,3.9142,5.6294,59.9436,-0.1633,-2.8735,0.0968,195.6625
19:25:22:921,0.0335,3.6699,8.0296,59.7877,-0.8397,-1.9872,0.3706,196.3529
19:25:22:945,0.757,2.5823,9.5244,59.8822,-1.1263,-0.1581,0.7541,197.1873
19:25:22:959,2.7883,2.3188,9.3663,58.9178,-1.2626,1.0808,0.6337,197.3031
19:25:22:981,2.5727,2.6781,10.3245,59.882,-1.3383,0.7271,0.2321,196.3873
19:25:23:000,1.2265,2.4578,11.5079,59.3953,-1.0219,0.4491,0.035,195.8869
19:25:23:027,1.0971,2.1799,11.551,57.9611,-0.4839,0.3681,0.0063,195.9146
19:25:23:043,0.7618,2.2757,10.8707,59.4225,-0.0014,0.4288,0.0148,195.8396
19:25:23:060,0.6037,2.4721,9.6202,60.0501,0.1563,0.7154,0.1437,195.7742
19:25:23:081,0.8672,2.9225,8.2548,59.9985,0.1052,0.676,0.181,195.656
19:25:23:101,0.8384,3.2579,8.4656,60.3301,0.0061,0.0208,0.0414,195.3791
19:25:23:125,0.4983,3.2291,9.3232,59.4088,0.1233,-0.2838,-0.0726,195.1937
19:25:23:142,0.5126,3.0087,9.558,60.8799,0.2692,-0.0761,-0.1397,195.3279
19:25:23:161,0.0575,2.9081,8.4273,60.1735,0.2607,0.3894,-0.1237,195.546
19:25:23:181,0.1773,3.2722,7.5841,60.7534,-0.0141,0.4373,-0.0523,195.7377
19:25:23:202,0.2683,3.4207,7.6895,59.3135,-0.3007,0.0783,-0.145,195.7782
19:25:23:228,0.0719,3.2195,8.274,60.2209,-0.485,-0.1368,-0.2728,195.781
19:25:23:244,-0.3162,2.8937,9.0693,58.1774,-0.6086,0.1508,-0.2867,195.971
