Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:28:59:395,-0.1542,2.237,9.1189,56.286,0.1953,-0.2048,-0.0809,126.1135
16:28:59:415,0.1265,2.4058,8.9981,56.322,0.0961,-0.2139,-0.045,126.1135
16:28:59:434,0.5172,2.5204,9.12,56.3064,-0.0323,-0.1142,-0.0591,126.1135
16:28:59:454,0.4901,2.65,9.4021,56.4697,-0.1329,-0.0296,-0.1178,126.1135
16:28:59:475,0.3157,2.5549,9.6747,56.3345,-0.1153,-0.0447,-0.1594,126.1135
16:28:59:495,0.2076,2.375,9.7887,56.1898,0.0203,-0.1048,-0.158,126.1135
16:28:59:515,0.12,2.3074,9.644,55.9401,0.1615,-0.1855,-0.1265,126.1135
16:28:59:536,0.0413,2.3689,9.4614,55.5784,0.1896,-0.2535,-0.0919,126.1135
16:28:59:555,0.0541,2.412,9.4439,55.8055,0.1403,-0.239,-0.0558,126.1135
16:28:59:575,0.1182,2.3926,9.4377,55.8826,0.0952,-0.1139,-0.0161,126.1135
16:28:59:595,0.1534,2.3295,9.2957,55.8479,0.0727,0.0441,0.0307,126.1135
16:28:59:615,0.1571,2.3799,9.0823,55.9766,0.0207,0.082,0.0568,126.1135
16:28:59:635,0.3889,2.5292,9.1578,56.0072,-0.0479,-0.041,0.0727,126.1135
16:28:59:655,0.6982,2.6511,9.3883,56.1363,-0.0494,-0.1727,0.0401,126.1135
16:28:59:675,0.5816,2.7186,9.5682,56.1844,-0.0024,-0.2247,-0.001,126.1135
16:28:59:695,0.4549,2.7046,9.4272,56.2731,0.0617,-0.2255,0.014,126.1135
16:28:59:715,0.5345,2.6567,9.0527,56.3863,0.0823,-0.2175,0.024,126.1135
16:28:59:735,0.6481,2.6879,8.7068,56.2477,-0.0087,-0.2322,0.0138,126.1135
16:28:59:755,0.8577,2.5988,8.8933,56.0757,-0.1911,-0.266,-0.0372,126.1135
16:28:59:774,0.9203,2.4668,9.663,56.3176,-0.222,-0.1861,-0.0961,126.1135
16:28:59:795,0.7067,2.3233,10.0031,56.2656,-0.0753,0.0032,-0.0812,126.1135
16:28:59:815,0.581,2.36,9.6218,56.4229,0.0609,0.1116,-0.0245,126.1135
16:28:59:836,0.7457,2.3787,9.2062,56.5386,0.0365,0.0414,0.0072,126.1135
16:28:59:855,0.8197,2.4286,9.2941,56.5854,-0.0473,-0.0598,-0.0014,126.1135
16:28:59:875,0.7327,2.4493,9.4754,56.4612,-0.0581,-0.0782,-0.0471,126.1135
16:28:59:896,0.589,2.4356,9.2684,56.3443,-0.0093,-0.0123,-0.0527,126.1135
16:28:59:915,0.4944,2.4464,8.8563,55.943,-0.0446,0.0825,-0.0504,126.1135
