Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:32:51:282,-1.7521,1.7409,10.5576,56.7691,-0.5369,-0.1943,-0.0542,154.9425
17:32:51:298,-1.3828,2.0009,10.4179,56.651,-0.0737,-0.2899,0.0309,154.9425
17:32:51:317,-1.1317,2.3392,9.8085,56.5556,0.318,-0.2652,0.0553,154.9425
17:32:51:338,-1.3443,2.7148,9.05,56.2961,0.4262,-0.399,0.0373,154.9425
17:32:51:357,-1.2996,2.7028,8.5612,56.2087,0.3383,-0.5307,0.0359,154.9425
17:32:51:378,-1.1855,2.6567,8.394,56.2503,0.1565,-0.4584,0.0655,154.9425
17:32:51:398,-0.7179,2.7538,8.6228,56.2299,-0.0728,-0.2463,0.1477,154.9425
17:32:51:418,-0.2518,2.8209,9.0405,56.262,-0.226,0.0066,0.1619,154.9425
17:32:51:438,-0.0839,2.8273,9.4045,56.4411,-0.2329,0.1014,0.1096,154.9425
17:32:51:458,-0.1529,2.8744,9.3802,56.3712,-0.144,0.064,0.0489,154.9425
17:32:51:478,-0.3409,2.9477,9.0327,56.1149,-0.0772,-0.0117,0.03,154.9425
17:32:51:498,-0.459,2.9364,8.7844,56.0994,-0.1024,-0.1042,0.0324,154.9425
17:32:51:518,-0.5323,2.9602,8.8218,56.1378,-0.1713,-0.1237,0.0539,154.9425
17:32:51:538,-0.5528,3.0317,9.0519,55.9244,-0.195,-0.0433,0.1055,154.9425
17:32:51:558,-0.4246,3.2517,9.2056,55.8806,-0.133,0.0808,0.1937,154.9425
17:32:51:578,-0.2538,3.4008,9.1155,55.9995,-0.0206,0.1031,0.2402,154.9425
17:32:51:600,-0.1765,3.5114,8.9249,56.1213,0.0613,-0.0165,0.2417,154.9425
17:32:51:618,-0.063,3.6106,8.8849,55.9696,0.0949,-0.1818,0.2076,154.9425
17:32:51:638,0.0234,3.6507,9.0106,56.1242,0.1261,-0.2769,0.1547,154.9425
17:32:51:658,0.0141,3.7082,9.0685,56.1697,0.0968,-0.2536,0.0905,154.9425
17:32:51:678,-0.1497,3.6509,9.5285,56.1851,0.0157,-0.2529,0.045,154.9425
17:32:51:699,-0.2527,3.472,10.4256,56.1611,0.0062,-0.2736,0.0234,154.9425
17:32:51:718,-0.1388,3.2026,10.9849,56.0544,0.1048,-0.2247,0.0746,154.9425
17:32:51:738,0.4815,2.7889,10.9717,56.1316,0.1624,-0.2195,0.1515,154.9425
17:32:51:758,1.1746,2.5872,10.807,56.0411,0.1027,-0.2014,0.1605,154.9425
17:32:51:778,1.6376,2.7756,10.7664,55.9915,-0.0282,-0.1117,0.074,154.9425
17:32:51:799,1.9316,2.6774,10.8219,55.8238,-0.2073,-0.0728,-0.1127,154.9425
17:32:51:818,2.0419,2.1325,10.9311,55.7814,-0.3535,-0.1943,-0.3152,154.9425
17:32:51:838,2.0452,1.4005,11.2163,55.6917,-0.4586,-0.2532,-0.4462,154.9425
17:32:51:858,1.844,0.7811,11.3687,55.6296,-0.4584,-0.0827,-0.4865,154.9425
17:32:51:877,1.3312,0.7711,10.9337,55.53,-0.3349,0.2937,-0.4178,154.9425
17:32:51:898,0.8827,0.9603,10.2062,55.5375,-0.1423,0.5469,-0.2951,154.9425
17:32:51:918,0.9355,0.9018,9.202,55.0595,0.0706,0.4543,-0.1985,154.9425
17:32:51:938,1.0927,1.2188,8.3047,55.0626,0.1348,0.1187,-0.1447,154.9425
17:32:51:958,1.4353,1.6724,7.837,55.1645,-0.0071,-0.2073,-0.1452,154.9425
17:32:51:981,1.6694,1.6985,7.8778,54.7693,-0.2642,-0.3072,-0.2417,154.9425
17:32:51:998,1.5687,1.517,8.1899,54.5738,-0.54,-0.1175,-0.3513,154.9425
17:32:52:018,1.2088,1.3591,8.3659,54.534,-0.7471,0.2715,-0.4303,154.9425
17:32:52:037,0.7433,1.0583,8.4498,54.3509,-0.8034,0.5271,-0.4982,154.9425
17:32:52:058,0.0319,1.0619,8.3618,54.4513,-0.6121,0.5979,-0.4293,154.9425
17:32:52:080,-0.4773,0.6992,8.1789,54.7496,-0.3326,0.457,-0.2429,154.9425
17:32:52:098,-0.3564,1.1054,8.0846,54.8001,-0.0543,0.1389,0.1217,154.9425
17:32:52:118,0.3822,1.3078,7.8439,54.6673,0.2654,0.0006,0.3907,154.9425
17:32:52:138,0.9053,1.565,7.4523,54.1546,0.516,-0.019,0.4572,154.9425
17:32:52:158,1.2122,1.9324,7.0201,53.9583,0.5516,-0.1662,0.4026,154.9425
17:32:52:178,1.3574,2.2334,6.8234,53.5418,0.3848,-0.4295,0.2861,154.9425
17:32:52:198,1.3849,2.581,7.3218,53.265,0.1164,-0.3953,0.1949,154.9425
17:32:52:218,1.772,2.6498,7.8656,53.3581,-0.269,-0.1671,0.1011,154.9425
17:32:52:238,2.5771,2.8467,8.8647,53.535,-0.661,0.2506,0.033,154.9425
17:32:52:258,1.9902,3.6414,9.8704,53.4273,-1.0075,0.8971,-0.1383,154.9425
17:32:52:278,0.9797,3.6458,10.9965,53.462,-1.4209,1.3232,-0.4403,154.9425
17:32:52:298,0.1042,2.8952,12.6517,53.3425,-1.6803,1.4449,-0.5415,154.9425
17:32:52:318,-0.7986,2.4861,14.4561,52.9974,-1.4704,1.2004,-0.4006,154.9425
17:32:52:338,-1.4051,2.1508,15.1929,52.7794,-0.6896,0.5884,-0.109,154.9425
17:32:52:360,-1.6238,1.7164,14.1167,52.693,0.3387,0.0656,0.1938,154.9425
17:32:52:378,-1.7199,1.7002,12.223,52.6016,1.0993,-0.2479,0.3622,154.9425
17:32:52:398,-1.9812,2.2852,9.6884,52.3833,1.0586,-0.8217,0.421,154.9425
17:32:52:418,-1.6309,2.2204,8.5648,52.2866,0.5021,-1.0844,0.3175,154.9425
17:32:52:438,-1.4218,1.5413,9.1643,52.1242,-0.2447,-1.0529,0.1425,154.9425
17:32:52:459,-1.5464,0.6694,11.1262,51.9246,-0.6897,-0.6188,0.0618,154.9425
17:32:52:478,-2.1385,-0.0161,12.5647,51.5577,-0.4684,-0.0807,0.1565,154.9425
17:32:52:499,-2.8706,-0.0805,11.9069,51.2523,0.1012,0.1221,0.568,154.9425
17:32:52:517,-2.4619,-0.0038,10.5359,51.035,0.6365,0.0375,1.0291,154.9425
17:32:52:538,-1.6266,0.4293,9.3399,50.8765,0.7558,-0.5626,1.1924,154.9425
17:32:52:558,-0.5003,1.08,8.8847,50.8288,0.4798,-1.1633,1.0683,154.9425
17:32:52:578,0.5337,1.1987,8.9857,50.5329,0.1401,-1.0763,0.7021,154.8233
17:32:52:598,0.7303,0.7941,8.8871,50.4224,-0.0882,-0.5166,0.3706,154.6868
17:32:52:618,0.6584,-0.1376,9.0374,50.2986,-0.1362,0.0532,0.1914,154.5445
17:32:52:638,0.2945,-0.7853,8.9213,50.138,0.0602,0.6633,0.2756,154.4001
17:32:52:658,-0.4202,-0.1235,8.4407,50.1376,0.2124,0.8331,0.4191,154.249
17:32:52:678,-0.7154,0.6127,7.8765,50.1278,0.3142,0.6962,0.3664,154.0872
17:32:52:698,-0.7985,1.0733,7.3825,49.9874,0.4224,0.5868,0.1703,153.919
17:32:52:717,-0.807,1.1748,6.7122,49.6893,0.4629,0.4786,0.1611,153.7499
17:32:52:741,-0.4825,1.381,6.2973,49.3385,0.4316,0.3858,0.2899,153.579
17:32:52:758,-0.2152,1.7696,6.1693,48.8463,0.3878,0.3106,0.369,153.4013
17:32:52:778,-0.3761,2.2418,6.6148,48.491,0.2784,0.114,0.3205,153.2168
17:32:52:798,-0.7163,2.5221,7.489,48.5712,0.1533,-0.1653,0.2052,153.0272
17:32:52:818,-1.1025,2.6018,8.3129,48.5587,0.0045,-0.3646,0.0794,152.8372
17:32:52:840,-1.3685,2.3515,9.4875,48.3952,-0.083,-0.353,0.069,152.6506
17:32:52:858,-1.7496,2.0392,10.3444,48.4386,-0.0208,-0.1112,0.2409,152.4662
17:32:52:878,-1.6803,2.2426,10.3687,48.1171,-0.023,0.0734,0.5373,152.2775
17:32:52:898,-1.0148,2.4292,10.385,47.6708,-0.2035,0.0798,0.6459,152.0742
17:32:52:918,-0.2679,2.1374,10.805,47.4443,-0.4554,-0.1198,0.4645,151.856
17:32:52:938,0.2765,1.226,11.4514,47.2395,-0.6574,-0.3187,0.2066,151.6311
17:32:52:958,0.6369,0.4814,11.8023,47.1345,-0.6921,-0.2636,0.0694,151.4081
17:32:52:978,1.2051,-0.2065,11.6282,47.319,-0.6169,-0.1862,0.0614,151.1906
17:32:52:998,1.7908,-0.3758,11.2515,47.5852,-0.6819,-0.0489,0.0324,150.9786
17:32:53:018,2.1029,-0.4887,11.0744,47.3572,-1.1847,0.3101,-0.2218,150.7751
17:32:53:038,1.2955,-0.9016,12.687,47.1401,-1.5894,0.4833,-0.5845,150.5903
17:32:53:058,0.4788,-1.7991,14.0831,47.0165,-1.263,0.1743,-0.7323,150.4361
17:32:53:078,0.0023,-2.1923,13.5693,46.5165,-0.6083,0.1405,-0.4999,150.3099
17:32:53:098,0.1326,-1.753,11.9909,46.097,0.0287,0.1654,-0.0452,150.2009
17:32:53:118,0.6068,-0.5583,10.3618,45.9389,0.3428,0.0489,0.2801,150.0931
17:32:53:138,1.105,0.4578,8.8382,45.8357,0.2358,0.0327,0.2079,149.9787
17:32:53:158,0.8537,0.9269,8.5132,45.8069,-0.1156,0.1302,-0.1092,149.8628
17:32:53:178,0.2684,0.7564,8.795,46.0371,-0.292,0.2779,-0.3608,149.7567
