Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:25:53:223,-0.9803,2.2984,9.2898,45.0543,-0.0423,-0.0924,0.0932,-42.8352
17:25:53:237,-0.5575,2.5139,9.6691,44.8945,0.027,-0.2877,0.1078,-42.8352
17:25:53:257,-0.0863,2.4322,9.8784,44.7829,0.0972,-0.2607,0.0276,-42.8352
17:25:53:277,-0.0223,2.3346,9.8395,44.7496,0.0909,-0.1012,-0.0675,-42.8352
17:25:53:298,-0.1945,2.2014,9.6676,44.4949,0.0416,0.017,-0.0794,-42.8352
17:25:53:317,-0.4253,2.1822,9.4704,44.3996,0.0135,0.0657,-0.0513,-42.8352
17:25:53:338,-0.6567,2.3741,9.349,44.3894,0.0001,0.068,-0.0066,-42.8352
17:25:53:357,-0.6197,2.4522,9.3804,44.3407,-0.0109,0.0113,0.0173,-42.8352
17:25:53:378,-0.4937,2.3768,9.3708,44.4772,0.0272,-0.0412,-0.0023,-42.8352
17:25:53:398,-0.4481,2.2447,9.0639,44.7903,0.0391,-0.0893,-0.0125,-42.8352
17:25:53:417,-0.3073,2.2876,8.9259,44.9245,-0.0056,-0.1086,0.0105,-42.8352
17:25:53:438,-0.4538,2.4446,8.9581,45.1127,-0.0941,-0.0584,0.0368,-42.8352
17:25:53:457,-0.5767,2.5056,9.1225,44.9368,-0.1616,-0.0491,0.0661,-42.8352
17:25:53:478,-0.5284,2.3661,9.1649,44.7969,-0.1539,-0.0753,0.068,-42.8352
17:25:53:498,-0.4771,2.3061,9.0429,44.5369,-0.1512,-0.1581,0.0675,-42.8352
17:25:53:518,-0.3746,2.3638,9.0434,44.2667,-0.1657,-0.1889,0.0685,-42.8352
17:25:53:538,-0.2055,2.4772,9.1365,44.2633,-0.1398,-0.1022,0.0886,-42.8352
17:25:53:557,-0.0848,2.6302,9.1191,44.2864,-0.0974,-0.081,0.0845,-42.8352
17:25:53:578,0.0522,2.6394,9.1841,44.123,-0.052,-0.1419,0.0529,-42.8352
17:25:53:598,0.077,2.6863,9.2848,44.2207,0.0006,-0.1773,0.0238,-42.8352
17:25:53:618,0.0332,2.9169,8.9476,44.4203,0.0681,-0.0728,0.0633,-42.8352
17:25:53:637,0.1569,3.3746,8.2939,44.2114,0.0077,0.011,0.1532,-42.8352
17:25:53:657,0.4846,3.6823,8.2669,44.1972,-0.2899,-0.1793,0.1308,-42.8352
17:25:53:678,0.8063,3.5294,9.3103,43.9731,-0.6171,-0.3943,0.0073,-42.8352
17:25:53:698,0.8694,3.0788,10.7149,43.767,-0.6837,-0.3985,-0.0757,-42.8352
17:25:53:717,0.7902,2.7375,11.345,43.6779,-0.4443,-0.2793,-0.0747,-42.8352
17:25:53:738,0.6421,2.4383,10.8703,43.6058,-0.0505,-0.1063,0.0096,-42.8352
17:25:53:759,0.5032,2.5132,9.8543,43.7638,0.2658,-0.0159,0.1212,-42.8352
17:25:53:778,0.4091,2.9686,8.8636,44.1773,0.321,-0.0858,0.1313,-42.8352
17:25:53:798,0.443,3.3108,8.2815,44.2947,0.1498,-0.145,0.0586,-42.8352
17:25:53:817,0.471,3.3699,8.1992,44.1362,-0.0771,-0.0306,-0.0459,-42.8352
17:25:53:837,0.2828,3.3407,8.4169,44.3241,-0.2293,0.1248,-0.1361,-42.8352
17:25:53:858,-0.0039,3.2467,8.6621,44.192,-0.2644,0.1907,-0.1824,-42.8352
17:25:53:878,-0.134,3.1708,8.9731,44.1307,-0.213,0.1387,-0.1793,-42.8352
17:25:53:898,-0.1178,3.125,9.1294,43.9115,-0.1145,0.1012,-0.1475,-42.8352
17:25:53:917,-0.078,3.1826,9.0473,43.8824,-0.0201,0.1232,-0.1059,-42.8352
17:25:53:937,-0.1526,3.4017,8.6767,43.6714,0.0277,0.1778,-0.0612,-42.8352
17:25:53:957,-0.1553,3.5482,8.3733,43.3853,-0.0412,0.1594,-0.0237,-42.8352
17:25:53:978,-0.0325,3.6934,8.719,43.2187,-0.2082,0.1079,0.0238,-42.8352
17:25:53:998,0.2594,3.6563,9.4912,42.8399,-0.3055,0.0732,0.0448,-42.8352
17:25:54:018,0.3535,3.5678,10.1782,42.441,-0.2631,0.0551,0.0297,-42.8352
17:25:54:038,0.2532,3.5611,10.423,42.4668,-0.1227,0.15,0.0718,-42.8352
17:25:54:058,0.2783,3.5845,10.1219,42.3639,0.0429,0.2743,0.1762,-42.8352
17:25:54:078,0.284,3.8289,9.6871,42.5755,0.1756,0.3043,0.2627,-42.8352
17:25:54:098,0.3948,3.9916,9.4453,42.5331,0.2423,0.1886,0.2699,-42.8352
17:25:54:118,0.5703,3.9462,9.4867,42.3797,0.2621,0.0116,0.2072,-42.8352
17:25:54:139,0.9823,3.5115,9.6569,42.0792,0.2685,-0.0643,0.1433,-42.8352
17:25:54:158,1.1621,3.1275,9.8643,41.8129,0.28,-0.0002,0.1158,-42.8352
17:25:54:178,1.2647,2.8739,9.9124,41.7034,0.314,0.1338,0.1439,-42.8352
17:25:54:198,1.0819,2.7791,9.711,41.5576,0.2965,0.2583,0.1293,-42.8352
17:25:54:218,0.4102,2.5848,9.6152,41.116,0.1777,0.2565,0.0505,-42.8352
17:25:54:239,-0.0134,1.9812,9.6606,41.2029,-0.0181,0.0466,-0.0307,-42.8352
17:25:54:258,-0.2885,1.6452,9.9488,41.0587,-0.3509,-0.2574,-0.1561,-42.8352
17:25:54:278,-0.5051,1.4155,10.7039,40.9875,-0.6692,-0.313,-0.1992,-42.8352
17:25:54:298,-0.7781,1.1408,11.254,40.6568,-0.7124,-0.0315,-0.0953,-42.8352
17:25:54:318,-0.7184,1.0154,10.728,40.2409,-0.4522,0.2717,0.1006,-42.8352
17:25:54:339,-0.0575,0.9164,9.3266,39.7108,-0.1348,0.2745,0.2084,-42.8352
17:25:54:358,0.3995,1.0805,8.355,39.2987,-0.0544,-0.1498,0.1094,-42.8352
17:25:54:378,0.3006,1.3074,8.537,39.2351,-0.2711,-0.6489,-0.0984,-42.8352
17:25:54:398,0.1458,0.9633,9.2699,39.0609,-0.5494,-0.7385,-0.2648,-42.8352
17:25:54:418,-0.2156,0.482,9.9803,38.9574,-0.6721,-0.5076,-0.3255,-42.8352
17:25:54:439,-0.65,0.4043,10.4407,38.9592,-0.5898,-0.2614,-0.1942,-42.8352
