Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:21:08:491,0.0772,2.8566,9.9272,41.2254,-0.3587,-0.0395,0.085,-59.7729
16:21:08:495,0.3351,2.8671,10.4088,41.2736,-0.1749,0.079,0.0535,-59.7729
16:21:08:496,0.1635,2.792,10.2046,41.198,0.0821,0.1524,0.0456,-59.7729
16:21:08:496,-0.1085,2.7657,9.6366,41.2736,0.2546,0.0108,0.0539,-59.7729
16:21:08:515,0.0045,2.8353,9.0719,40.9375,0.269,-0.1778,0.0637,-59.7729
16:21:08:534,0.1546,3.0102,8.8874,40.8226,0.138,-0.2616,0.0634,-59.7729
16:21:08:555,0.3836,3.0665,9.0825,41.0271,-0.0271,-0.1476,0.0606,-59.7729
16:21:08:574,0.4345,2.9528,9.4192,40.9219,-0.112,0.0593,0.0683,-59.7729
16:21:08:596,0.3653,2.874,9.5387,40.7455,-0.06,0.1726,0.0992,-59.7729
16:21:08:614,0.3326,2.8993,9.2688,40.9614,0.0773,0.1357,0.1117,-59.7729
16:21:08:635,0.3472,3.0194,8.7566,40.4631,0.1436,0.0095,0.0894,-59.7729
16:21:08:654,0.2582,3.1121,8.4804,40.7589,0.0402,-0.13,0.0432,-59.7729
16:21:08:674,0.2472,2.9703,8.7114,40.7796,-0.1224,-0.138,0.0252,-59.7729
16:21:08:696,0.344,2.9055,9.1324,40.5469,-0.2182,-0.0453,0.0333,-59.7729
16:21:08:714,0.6332,2.8558,9.6193,40.7311,-0.2185,0.0798,0.0183,-59.7729
16:21:08:736,0.7112,2.9145,9.8635,41.0298,-0.1476,0.1765,-0.0406,-59.7729
16:21:08:755,0.3769,2.8539,9.7332,41.0176,-0.0808,0.2189,-0.0775,-59.7729
16:21:08:774,-0.0151,2.782,9.5717,41.1421,-0.039,0.1881,-0.0376,-59.7729
16:21:08:796,-0.112,2.7757,9.3936,41.3042,0.0247,0.1247,0.0453,-59.7729
16:21:08:814,0.2042,2.9239,9.1587,41.1336,0.0646,0.0266,0.1002,-59.7729
16:21:08:835,0.5199,3.1119,9.0665,41.3253,0.0398,-0.0219,0.0501,-59.7729
16:21:08:855,0.3147,3.1098,9.1344,41.0646,-0.0368,-0.0132,-0.0237,-59.7729
16:21:08:874,-0.062,2.9643,9.223,41.185,-0.082,0.0271,-0.0261,-59.7729
16:21:08:896,-0.2027,2.8601,9.1836,41.4191,-0.0919,0.0293,0.0248,-59.7729
16:21:08:915,-0.0113,2.942,9.2261,41.383,-0.0796,0.0248,0.0664,-59.7729
16:21:08:935,-0.0366,3.2625,9.1827,41.6401,-0.0526,0.0763,0.0664,-59.7729
16:21:08:955,-0.1414,3.4539,8.7792,41.7825,-0.0723,0.0881,0.0446,-59.7729
16:21:08:974,-0.164,3.3829,8.6759,41.4557,-0.2067,0.0152,0.0224,-59.7729
16:21:08:996,-0.0739,3.1041,9.1303,41.1694,-0.3293,-0.0181,-0.0016,-59.7729
16:21:09:014,-0.1853,2.896,9.7128,40.8082,-0.3552,0.0013,-0.009,-59.7729
