Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:01:19:659,296,,297,-74.0,298,
19:01:21:695,296,,297,-77.0,298,
19:01:23:661,296,,297,-77.0,298,
19:01:25:661,296,,297,-80.0,298,
19:01:27:661,296,,297,-87.0,298,
19:01:29:661,296,,297,-84.0,298,
19:01:31:661,296,,297,-79.0,298,
19:01:33:661,296,,297,-91.0,298,
19:01:35:661,296,,297,-89.0,298,
19:01:37:661,296,,297,-86.0,298,
19:01:39:661,296,,297,-85.0,298,
19:01:41:661,296,,297,-93.0,298,
19:01:43:661,296,,297,-79.0,298,
19:01:45:664,296,,297,-88.0,298,
19:01:47:661,296,,297,-88.0,298,
19:01:49:661,296,,297,-83.0,298,
19:01:51:661,296,,297,-84.0,298,
19:01:53:661,296,,297,-88.0,298,
19:01:55:661,296,,297,-88.0,298,
19:01:57:661,296,,297,-84.0,298,
19:01:59:661,296,,297,-83.0,298,
19:02:01:661,296,,297,-82.0,298,
19:02:03:662,296,,297,-75.0,298,
19:02:05:664,296,,297,-69.0,298,
19:02:07:661,296,,297,-72.0,298,
19:02:09:661,296,,297,-83.0,298,
19:02:11:661,296,,297,-83.0,298,
19:02:13:661,296,,297,-77.0,298,
19:02:15:661,296,,297,-82.0,298,
19:02:17:661,296,,297,-84.0,298,
19:02:19:661,296,,297,-81.0,298,
19:02:21:661,296,,297,-80.0,298,
19:02:23:664,296,,297,-85.0,298,
19:02:25:661,296,,297,-80.0,298,
19:02:27:661,296,,297,-80.0,298,
19:02:29:709,296,,297,-79.0,298,
19:02:31:661,296,,297,-76.0,298,
19:02:33:661,296,,297,-82.0,298,
19:02:35:661,296,,297,-84.0,298,
19:02:37:661,296,-102.0,297,-87.0,298,
19:02:39:661,296,-98.0,297,-85.0,298,
19:02:41:663,296,-99.0,297,-88.0,298,
19:02:43:661,296,-99.0,297,-85.0,298,
19:02:45:661,296,-95.0,297,-81.0,298,
19:02:47:661,296,-95.0,297,-89.0,298,
19:02:49:661,296,-94.0,297,-92.0,298,
19:02:51:661,296,-91.0,297,-91.0,298,
19:02:53:661,296,-83.0,297,-92.0,298,
19:02:55:662,296,-84.0,297,-88.0,298,
19:02:57:663,296,-88.0,297,-88.0,298,
