Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
18:38:01:040,296,-78.0,297,,298,
18:38:03:063,296,-69.0,297,,298,
18:38:05:039,296,-67.0,297,,298,
18:38:07:039,296,-67.0,297,,298,
18:38:09:039,296,-64.0,297,,298,
18:38:11:039,296,-64.0,297,,298,
18:38:13:060,296,-66.0,297,,298,
18:38:15:060,296,-69.0,297,,298,
18:38:17:061,296,-66.0,297,,298,
18:38:19:060,296,-73.0,297,,298,
18:38:21:062,296,-63.0,297,,298,
18:38:23:061,296,-66.0,297,,298,
18:38:25:061,296,-68.0,297,,298,
18:38:27:061,296,-74.0,297,,298,
18:38:29:062,296,-80.0,297,,298,
18:38:31:062,296,-73.0,297,,298,
18:38:33:061,296,-81.0,297,,298,
18:38:35:062,296,-80.0,297,,298,
18:38:37:062,296,-75.0,297,,298,
18:38:39:065,296,-75.0,297,,298,
18:38:41:061,296,-73.0,297,,298,
18:38:43:061,296,-75.0,297,,298,
18:38:45:062,296,-70.0,297,,298,
18:38:47:061,296,-67.0,297,,298,
18:38:49:062,296,-76.0,297,,298,
18:38:51:061,296,-74.0,297,,298,
18:38:53:061,296,-87.0,297,,298,
18:38:55:064,296,-83.0,297,,298,-83.0
18:38:57:061,296,-87.0,297,,298,-85.0
18:38:59:061,296,-87.0,297,,298,-89.0
18:39:01:062,296,-82.0,297,,298,-84.0
18:39:03:061,296,-82.0,297,,298,-87.0
18:39:05:062,296,-79.0,297,,298,-89.0
18:39:07:062,296,-74.0,297,,298,-83.0
18:39:09:062,296,-67.0,297,,298,-82.0
18:39:11:075,296,-62.0,297,,298,-81.0
18:39:13:063,296,-71.0,297,,298,-76.0
18:39:15:065,296,-76.0,297,,298,-73.0
18:39:17:061,296,-80.0,297,,298,-76.0
18:39:19:061,296,-85.0,297,,298,-85.0
18:39:21:061,296,-83.0,297,,298,-77.0
18:39:23:061,296,-84.0,297,,298,-88.0
18:39:25:062,296,-90.0,297,,298,-79.0
18:39:27:061,296,-79.0,297,,298,-85.0
18:39:29:061,296,-81.0,297,,298,-83.0
18:39:31:061,296,-80.0,297,,298,-76.0
18:39:33:062,296,-89.0,297,,298,-79.0
18:39:35:062,296,-88.0,297,,298,-85.0
18:39:37:063,296,-85.0,297,,298,-88.0
18:39:39:062,296,-89.0,297,,298,-92.0
18:39:41:061,296,-91.0,297,,298,-93.0
18:39:43:061,296,-87.0,297,-101.0,298,-93.0
18:39:45:062,296,-92.0,297,-109.0,298,-95.0
18:39:47:062,296,-86.0,297,-108.0,298,-97.0
18:39:49:062,296,-91.0,297,-102.0,298,-98.0
18:39:51:061,296,-94.0,297,-106.0,298,-103.0
18:39:53:062,296,-98.0,297,-106.0,298,-109.0
18:39:55:062,296,-97.0,297,-107.0,298,-104.0
18:39:57:064,296,-92.0,297,-107.0,298,-104.0
18:39:59:065,296,-99.0,297,-107.0,298,-106.0
18:40:01:061,296,-90.0,297,-106.0,298,-107.0
18:40:03:061,296,-85.0,297,-97.0,298,-106.0
18:40:05:062,296,-87.0,297,-107.0,298,-105.0
18:40:07:062,296,-82.0,297,-103.0,298,-105.0
18:40:09:061,296,-92.0,297,-102.0,298,
18:40:11:061,296,-83.0,297,-111.0,298,
18:40:13:062,296,-88.0,297,-99.0,298,
18:40:15:062,296,-75.0,297,-108.0,298,
18:40:17:062,296,-83.0,297,-92.0,298,
18:40:19:088,296,-85.0,297,-102.0,298,
18:40:21:065,296,-80.0,297,-96.0,298,
18:40:23:061,296,-75.0,297,-102.0,298,
18:40:25:062,296,-86.0,297,-95.0,298,
18:40:27:062,296,-89.0,297,-106.0,298,
18:40:29:061,296,-86.0,297,-103.0,298,
18:40:31:062,296,-80.0,297,-114.0,298,
18:40:33:061,296,-81.0,297,-102.0,298,
18:40:35:061,296,-87.0,297,-97.0,298,
18:40:37:061,296,-82.0,297,-92.0,298,
18:40:39:062,296,-87.0,297,-99.0,298,
18:40:41:061,296,-89.0,297,-97.0,298,
18:40:43:062,296,-92.0,297,-94.0,298,
18:40:45:062,296,-88.0,297,-97.0,298,
18:40:47:062,296,-92.0,297,-84.0,298,
18:40:49:062,296,-90.0,297,-85.0,298,
18:40:51:062,296,-91.0,297,-83.0,298,
18:40:53:063,296,-87.0,297,-82.0,298,
18:40:55:065,296,-86.0,297,-81.0,298,
18:40:57:064,296,-90.0,297,-81.0,298,
18:40:59:062,296,-85.0,297,-81.0,298,
18:41:01:061,296,-94.0,297,-88.0,298,
18:41:03:061,296,-107.0,297,-77.0,298,
18:41:05:061,296,-107.0,297,-86.0,298,
18:41:07:061,296,-114.0,297,-87.0,298,
18:41:09:061,296,-104.0,297,-82.0,298,
18:41:11:061,296,-140.0,297,-84.0,298,
18:41:13:061,296,-89.0,297,-79.0,298,
18:41:15:061,296,-115.0,297,-83.0,298,
18:41:17:061,296,-107.0,297,-84.0,298,
18:41:19:061,296,-113.0,297,-81.0,298,
18:41:21:061,296,-140.0,297,-79.0,298,
18:41:23:061,296,-128.0,297,-86.0,298,
18:41:25:061,296,,297,-81.0,298,
18:41:27:105,296,,297,-86.0,298,
18:41:29:061,296,,297,-75.0,298,
18:41:31:061,296,,297,-79.0,298,
18:41:33:064,296,,297,-81.0,298,
18:41:35:065,296,,297,-76.0,298,
18:41:37:061,296,,297,-90.0,298,
18:41:39:061,296,,297,-85.0,298,
18:41:41:061,296,,297,-86.0,298,
18:41:43:061,296,,297,-87.0,298,
18:41:45:062,296,,297,-84.0,298,
18:41:47:061,296,,297,-81.0,298,
18:41:49:061,296,,297,-78.0,298,
18:41:51:062,296,,297,-89.0,298,
18:41:53:061,296,,297,-83.0,298,
18:41:55:062,296,,297,-86.0,298,
18:41:57:061,296,,297,-85.0,298,
18:41:59:062,296,,297,-87.0,298,
18:42:01:062,296,,297,-84.0,298,
18:42:03:061,296,,297,-88.0,298,
18:42:05:062,296,,297,-87.0,298,
18:42:07:064,296,,297,-87.0,298,
18:42:09:061,296,,297,-86.0,298,
18:42:11:061,296,,297,-84.0,298,
18:42:13:061,296,,297,-77.0,298,
18:42:15:062,296,,297,-83.0,298,
18:42:17:061,296,,297,-86.0,298,
18:42:19:061,296,,297,-79.0,298,
18:42:21:061,296,,297,-75.0,298,
