Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
18:52:01:738,296,,297,-83.0,298,
18:52:03:766,296,,297,-82.0,298,
18:52:05:739,296,,297,-71.0,298,
18:52:07:739,296,,297,-78.0,298,
18:52:09:740,296,,297,-78.0,298,
18:52:11:740,296,,297,-81.0,298,
18:52:13:740,296,,297,-81.0,298,
18:52:15:739,296,,297,-81.0,298,
18:52:17:739,296,,297,-85.0,298,
18:52:19:740,296,,297,-86.0,298,
18:52:21:740,296,,297,-87.0,298,
18:52:23:739,296,,297,-81.0,298,
18:52:25:741,296,,297,-87.0,298,
18:52:27:740,296,,297,-89.0,298,
18:52:29:740,296,,297,-86.0,298,
18:52:31:741,296,,297,-84.0,298,
18:52:33:740,296,,297,-82.0,298,
18:52:35:740,296,,297,-89.0,298,
18:52:37:739,296,,297,-82.0,298,
18:52:39:739,296,,297,-82.0,298,
18:52:41:739,296,,297,-82.0,298,
18:52:43:740,296,,297,-81.0,298,
18:52:45:740,296,,297,-94.0,298,
18:52:47:739,296,,297,-82.0,298,
18:52:49:740,296,,297,-81.0,298,
18:52:51:740,296,,297,-74.0,298,
18:52:53:739,296,,297,-79.0,298,
18:52:55:740,296,,297,-76.0,298,
18:52:57:740,296,,297,-91.0,298,
18:52:59:741,296,,297,-73.0,298,
18:53:01:740,296,,297,-84.0,298,
18:53:03:739,296,,297,-80.0,298,
18:53:05:740,296,,297,-89.0,298,
18:53:07:740,296,,297,-91.0,298,
18:53:09:739,296,,297,-85.0,298,
18:53:11:739,296,,297,-80.0,298,
18:53:13:759,296,,297,-81.0,298,
18:53:15:739,296,,297,-80.0,298,
18:53:17:740,296,,297,-76.0,298,
18:53:19:740,296,,297,-78.0,298,
18:53:21:740,296,,297,-81.0,298,
18:53:23:740,296,-109.0,297,-82.0,298,
18:53:25:739,296,-107.0,297,-83.0,298,
18:53:27:741,296,-103.0,297,-85.0,298,
18:53:29:740,296,-100.0,297,-90.0,298,
18:53:31:739,296,-84.0,297,-80.0,298,
18:53:33:740,296,-91.0,297,-88.0,298,
18:53:35:739,296,-93.0,297,-88.0,298,
18:53:37:740,296,,297,-88.0,298,
18:53:39:740,296,-89.0,297,-88.0,298,
18:53:41:740,296,-97.0,297,-88.0,298,
18:53:43:760,296,-90.0,297,-88.0,298,
18:53:45:759,296,-95.0,297,-95.0,298,
18:53:47:759,296,-77.0,297,-92.0,298,
18:53:49:761,296,-84.0,297,-98.0,298,
18:53:51:760,296,-86.0,297,-95.0,298,
18:53:53:761,296,-79.0,297,-96.0,298,
18:53:55:761,296,-77.0,297,-93.0,298,
18:53:57:761,296,-72.0,297,-94.0,298,
18:53:59:763,296,-81.0,297,-115.0,298,
