Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
18:47:18:258,296,-61.0,297,,298,
18:47:20:279,296,-63.0,297,,298,
18:47:22:260,296,-64.0,297,,298,
18:47:24:260,296,-65.0,297,,298,
18:47:26:260,296,-60.0,297,,298,
18:47:28:259,296,-63.0,297,,298,
18:47:30:260,296,-63.0,297,,298,
18:47:32:260,296,-68.0,297,,298,
18:47:34:260,296,-69.0,297,,298,
18:47:36:263,296,-66.0,297,,298,
18:47:38:259,296,-65.0,297,,298,
18:47:40:261,296,-68.0,297,,298,
18:47:42:260,296,-70.0,297,,298,
18:47:44:259,296,-72.0,297,,298,
18:47:46:260,296,-82.0,297,,298,
18:47:48:259,296,-73.0,297,,298,
18:47:50:259,296,-75.0,297,,298,
18:47:52:259,296,-81.0,297,,298,
18:47:54:259,296,-76.0,297,,298,
18:47:56:260,296,-74.0,297,,298,
18:47:58:260,296,-75.0,297,,298,
18:48:00:260,296,-72.0,297,,298,-91.0
18:48:02:261,296,-76.0,297,,298,-90.0
18:48:04:259,296,-67.0,297,,298,-89.0
18:48:06:260,296,-75.0,297,,298,-97.0
18:48:08:259,296,-83.0,297,,298,-92.0
18:48:10:260,296,-79.0,297,,298,-95.0
18:48:12:260,296,-83.0,297,,298,-86.0
18:48:14:260,296,-83.0,297,,298,-87.0
18:48:16:259,296,-85.0,297,,298,-83.0
18:48:18:259,296,-83.0,297,,298,-92.0
18:48:20:259,296,-81.0,297,,298,-96.0
18:48:22:259,296,-83.0,297,,298,-98.0
18:48:24:259,296,-77.0,297,,298,-98.0
18:48:26:259,296,-74.0,297,,298,-87.0
18:48:28:270,296,-70.0,297,,298,-79.0
18:48:30:260,296,-71.0,297,,298,-83.0
18:48:32:279,296,-79.0,297,,298,-83.0
18:48:34:282,296,-77.0,297,,298,-80.0
18:48:36:279,296,-79.0,297,,298,-84.0
18:48:38:280,296,-85.0,297,,298,-89.0
18:48:40:279,296,-87.0,297,,298,-84.0
18:48:42:283,296,-84.0,297,,298,-85.0
18:48:44:281,296,-93.0,297,,298,-80.0
18:48:46:281,296,-77.0,297,,298,-86.0
18:48:48:281,296,-83.0,297,,298,-88.0
18:48:50:281,296,-84.0,297,,298,-87.0
18:48:52:281,296,-89.0,297,,298,-89.0
18:48:54:281,296,-86.0,297,,298,-91.0
18:48:56:281,296,-90.0,297,,298,-86.0
18:48:58:281,296,-84.0,297,,298,-92.0
18:49:00:281,296,-85.0,297,,298,-93.0
18:49:02:281,296,-85.0,297,,298,-97.0
18:49:04:281,296,-87.0,297,,298,-94.0
18:49:06:281,296,-96.0,297,-106.0,298,-100.0
18:49:08:281,296,-100.0,297,-105.0,298,-102.0
18:49:10:281,296,-101.0,297,-105.0,298,-100.0
18:49:12:281,296,-97.0,297,-101.0,298,-108.0
18:49:14:281,296,-93.0,297,-101.0,298,-105.0
18:49:16:284,296,-92.0,297,-98.0,298,-105.0
18:49:18:281,296,-99.0,297,-103.0,298,-102.0
18:49:20:283,296,-100.0,297,-100.0,298,-98.0
18:49:22:281,296,-97.0,297,-106.0,298,-107.0
18:49:24:281,296,-94.0,297,-106.0,298,-105.0
18:49:26:281,296,-88.0,297,-103.0,298,-107.0
18:49:28:281,296,-90.0,297,-108.0,298,-109.0
18:49:30:281,296,-92.0,297,-105.0,298,-108.0
18:49:32:281,296,-87.0,297,-104.0,298,-109.0
18:49:34:281,296,-92.0,297,-105.0,298,-108.0
18:49:36:281,296,-84.0,297,-109.0,298,-111.0
18:49:38:323,296,-83.0,297,-103.0,298,-140.0
18:49:40:281,296,-79.0,297,-91.0,298,-113.0
18:49:42:281,296,-78.0,297,-102.0,298,-119.0
18:49:44:285,296,-82.0,297,-107.0,298,-106.0
18:49:46:281,296,-74.0,297,-99.0,298,-96.0
18:49:48:281,296,-70.0,297,-84.0,298,-98.0
18:49:50:281,296,-83.0,297,-94.0,298,-124.0
18:49:52:281,296,-86.0,297,-95.0,298,-100.0
18:49:54:281,296,-84.0,297,-110.0,298,-107.0
18:49:56:281,296,-88.0,297,-97.0,298,-113.0
18:49:58:281,296,-87.0,297,-99.0,298,-114.0
18:50:00:285,296,-85.0,297,-92.0,298,-112.0
18:50:02:281,296,-83.0,297,-91.0,298,-101.0
18:50:04:281,296,-84.0,297,-98.0,298,-106.0
18:50:06:281,296,-89.0,297,,298,
18:50:08:281,296,-88.0,297,,298,
18:50:10:281,296,-90.0,297,,298,
18:50:12:281,296,-93.0,297,,298,
18:50:14:281,296,-94.0,297,-82.0,298,
18:50:16:281,296,-94.0,297,-82.0,298,
18:50:18:281,296,-91.0,297,-77.0,298,
18:50:20:281,296,-92.0,297,-76.0,298,
18:50:22:281,296,-95.0,297,-78.0,298,
18:50:24:281,296,-140.0,297,-80.0,298,
18:50:26:281,296,-107.0,297,-89.0,298,
18:50:28:281,296,-106.0,297,-83.0,298,
18:50:30:281,296,-122.0,297,-87.0,298,
18:50:32:283,296,-117.0,297,-80.0,298,
18:50:34:281,296,-140.0,297,-77.0,298,
18:50:36:281,296,-140.0,297,-84.0,298,
18:50:38:281,296,-140.0,297,-83.0,298,
18:50:40:281,296,-106.0,297,-85.0,298,
18:50:42:281,296,-140.0,297,-80.0,298,
18:50:44:283,296,-140.0,297,-80.0,298,
18:50:46:290,296,-140.0,297,-81.0,298,
18:50:48:281,296,-140.0,297,-83.0,298,
18:50:50:281,296,-140.0,297,-80.0,298,
18:50:52:281,296,-140.0,297,-76.0,298,
18:50:54:282,296,-140.0,297,-78.0,298,
18:50:56:281,296,-88.0,297,-78.0,298,
18:50:58:281,296,-140.0,297,-78.0,298,
18:51:00:281,296,,297,-84.0,298,
18:51:02:284,296,,297,-80.0,298,
18:51:04:281,296,,297,-82.0,298,
18:51:06:281,296,,297,-86.0,298,
18:51:08:281,296,,297,-79.0,298,
18:51:10:281,296,,297,-86.0,298,
18:51:12:281,296,,297,-85.0,298,
18:51:14:281,296,,297,-83.0,298,
18:51:16:281,296,,297,-82.0,298,
18:51:18:281,296,,297,-82.0,298,
18:51:20:281,296,,297,-87.0,298,
18:51:22:281,296,,297,-88.0,298,
18:51:24:281,296,,297,-85.0,298,
18:51:26:281,296,,297,-84.0,298,
18:51:28:281,296,,297,-86.0,298,
18:51:30:281,296,,297,-87.0,298,
18:51:32:281,296,,297,-85.0,298,
18:51:34:281,296,,297,-86.0,298,
18:51:36:281,296,,297,-85.0,298,
18:51:38:281,296,,297,-88.0,298,
18:51:40:281,296,,297,-82.0,298,
18:51:42:281,296,,297,-72.0,298,
18:51:44:281,296,,297,-88.0,298,
18:51:46:281,296,,297,-74.0,298,
