Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
20:22:52:245,473,-90.0,477,,480,
20:22:54:213,473,-89.0,477,,480,
20:22:56:240,473,-92.0,477,,480,
20:22:58:213,473,-81.0,477,,480,
20:23:00:213,473,-89.0,477,,480,
20:23:02:213,473,-89.0,477,,480,
20:23:04:213,473,-83.0,477,,480,
20:23:06:214,473,-80.0,477,,480,
20:23:08:213,473,-76.0,477,,480,
20:23:10:213,473,-88.0,477,,480,
20:23:12:213,473,-87.0,477,,480,
20:23:14:213,473,-89.0,477,,480,
20:23:16:214,473,-83.0,477,,480,
20:23:18:213,473,-86.0,477,,480,
20:23:20:214,473,-82.0,477,,480,
20:23:22:213,473,-70.0,477,,480,
20:23:24:217,473,-73.0,477,,480,
20:23:26:217,473,-83.0,477,,480,
20:23:28:213,473,-83.0,477,,480,
20:23:30:218,473,-84.0,477,,480,
20:23:32:215,473,-78.0,477,,480,
20:23:34:215,473,-75.0,477,,480,
20:23:36:215,473,-78.0,477,,480,
20:23:38:215,473,-83.0,477,,480,
20:23:40:213,473,-92.0,477,,480,
20:23:42:213,473,-95.0,477,,480,
20:23:44:214,473,-89.0,477,,480,
20:23:46:214,473,-96.0,477,,480,
20:23:48:214,473,-93.0,477,,480,
20:23:50:213,473,-99.0,477,,480,
20:23:52:213,473,-102.0,477,,480,
20:23:54:213,473,-97.0,477,,480,
20:23:56:213,473,-100.0,477,,480,
20:23:58:213,473,-95.0,477,,480,
20:24:00:213,473,-98.0,477,,480,
20:24:02:239,473,-94.0,477,,480,
20:24:04:213,473,-95.0,477,,480,
20:24:06:213,473,-97.0,477,,480,
20:24:08:219,473,-96.0,477,,480,
20:24:10:212,473,-101.0,477,,480,
20:24:12:213,473,-100.0,477,-95.0,480,
20:24:14:216,473,-102.0,477,-103.0,480,
20:24:16:216,473,-98.0,477,-103.0,480,
20:24:18:217,473,-99.0,477,-99.0,480,
20:24:20:216,473,-107.0,477,-98.0,480,
20:24:22:215,473,-114.0,477,-103.0,480,
20:24:24:215,473,,477,-98.0,480,
20:24:26:214,473,,477,-98.0,480,
20:24:28:213,473,,477,-96.0,480,
20:24:30:214,473,,477,-96.0,480,
20:24:32:212,473,,477,-98.0,480,
20:24:34:213,473,-106.0,477,-103.0,480,
20:24:36:213,473,-105.0,477,-101.0,480,
20:24:38:213,473,-97.0,477,-101.0,480,
20:24:40:213,473,-98.0,477,-103.0,480,
20:24:42:213,473,-95.0,477,-96.0,480,
20:24:44:213,473,-96.0,477,-101.0,480,
20:24:46:213,473,-93.0,477,-105.0,480,
20:24:48:213,473,-89.0,477,-106.0,480,
20:24:50:213,473,-90.0,477,-106.0,480,
20:24:52:213,473,-81.0,477,-101.0,480,
20:24:54:213,473,-80.0,477,-98.0,480,
20:24:56:213,473,-88.0,477,-101.0,480,
20:24:58:214,473,-96.0,477,-102.0,480,
20:25:00:213,473,-95.0,477,-97.0,480,
20:25:02:214,473,-101.0,477,-94.0,480,
20:25:04:218,473,-99.0,477,-90.0,480,
20:25:06:255,473,-103.0,477,-94.0,480,
20:25:08:216,473,-104.0,477,-95.0,480,
20:25:10:215,473,-101.0,477,-87.0,480,
20:25:12:215,473,-105.0,477,-86.0,480,
20:25:14:215,473,-102.0,477,-86.0,480,
20:25:16:213,473,-101.0,477,-83.0,480,
20:25:18:214,473,-102.0,477,-76.0,480,
20:25:20:213,473,-102.0,477,-79.0,480,
20:25:22:213,473,-102.0,477,-83.0,480,
20:25:24:214,473,-106.0,477,-86.0,480,
20:25:26:213,473,-104.0,477,-85.0,480,
20:25:28:213,473,-106.0,477,-87.0,480,
20:25:30:214,473,-103.0,477,-78.0,480,
20:25:32:213,473,-103.0,477,-79.0,480,
20:25:34:214,473,-99.0,477,-80.0,480,
20:25:36:213,473,-99.0,477,-84.0,480,
20:25:38:213,473,-104.0,477,-87.0,480,
20:25:40:213,473,-103.0,477,-87.0,480,
20:25:42:214,473,-105.0,477,-84.0,480,
20:25:44:213,473,-106.0,477,-82.0,480,
20:25:46:214,473,-104.0,477,-84.0,480,
20:25:48:219,473,-99.0,477,-78.0,480,
20:25:50:218,473,-99.0,477,-80.0,480,
20:25:52:213,473,-101.0,477,-86.0,480,
20:25:54:215,473,-96.0,477,-92.0,480,
20:25:56:213,473,-106.0,477,-92.0,480,
20:25:58:214,473,-103.0,477,-90.0,480,
20:26:00:218,473,-99.0,477,-93.0,480,
20:26:02:214,473,-96.0,477,-91.0,480,
20:26:04:214,473,-106.0,477,-98.0,480,
20:26:06:213,473,-96.0,477,-95.0,480,
20:26:08:248,473,-103.0,477,-96.0,480,
20:26:10:218,473,-102.0,477,-92.0,480,
20:26:12:213,473,-119.0,477,-97.0,480,
20:26:14:213,473,-110.0,477,-97.0,480,
20:26:16:213,473,-113.0,477,-96.0,480,
20:26:18:213,473,-115.0,477,-97.0,480,
20:26:20:213,473,-110.0,477,-93.0,480,
20:26:22:214,473,,477,-97.0,480,
20:26:24:213,473,,477,-84.0,480,
20:26:26:213,473,,477,-87.0,480,
20:26:28:213,473,,477,-88.0,480,
20:26:30:221,473,,477,-86.0,480,
20:26:32:213,473,,477,-85.0,480,
20:26:34:218,473,,477,-88.0,480,
20:26:36:213,473,,477,-84.0,480,
