Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
10:18:28:450,473,-81.0,477,,480,-125.0
10:18:30:442,473,-83.0,477,,480,-125.0
10:18:32:419,473,-80.0,477,,480,-125.0
10:18:34:420,473,-73.0,477,,480,-125.0
10:18:36:419,473,-82.0,477,,480,-125.0
10:18:38:419,473,-79.0,477,,480,-125.0
10:18:40:422,473,-79.0,477,,480,-125.0
10:18:42:423,473,-68.0,477,,480,-125.0
10:18:44:420,473,-69.0,477,,480,-125.0
10:18:46:419,473,-69.0,477,,480,-125.0
10:18:48:420,473,-82.0,477,,480,-125.0
10:18:50:419,473,-81.0,477,,480,-125.0
10:18:52:419,473,-78.0,477,,480,-125.0
10:18:54:420,473,-77.0,477,,480,-125.0
10:18:56:419,473,-78.0,477,,480,-125.0
10:18:58:418,473,-68.0,477,,480,-125.0
10:19:00:419,473,-74.0,477,,480,-125.0
10:19:02:421,473,-74.0,477,,480,-125.0
10:19:04:419,473,-77.0,477,,480,-125.0
10:19:06:419,473,-78.0,477,,480,-125.0
10:19:08:423,473,-71.0,477,,480,-125.0
10:19:10:419,473,-75.0,477,,480,-125.0
10:19:12:418,473,-78.0,477,,480,-125.0
10:19:14:419,473,-86.0,477,,480,-125.0
10:19:16:419,473,-87.0,477,,480,-125.0
10:19:18:418,473,-82.0,477,,480,-125.0
10:19:20:419,473,-91.0,477,,480,-125.0
10:19:22:422,473,-91.0,477,,480,-125.0
10:19:24:419,473,-91.0,477,,480,
10:19:26:419,473,-90.0,477,,480,
10:19:28:421,473,-90.0,477,,480,
10:19:30:461,473,-87.0,477,,480,
10:19:32:418,473,-90.0,477,,480,
10:19:34:419,473,-87.0,477,,480,
10:19:36:425,473,-89.0,477,,480,
10:19:38:419,473,-83.0,477,,480,
10:19:40:419,473,-88.0,477,-105.0,480,-129.0
10:19:42:419,473,-88.0,477,-104.0,480,-135.0
10:19:44:420,473,-93.0,477,-102.0,480,-135.0
10:19:46:419,473,-96.0,477,-94.0,480,-135.0
10:19:48:419,473,-96.0,477,-100.0,480,-135.0
10:19:50:422,473,-92.0,477,-95.0,480,-133.0
10:19:52:421,473,-100.0,477,-100.0,480,-134.0
10:19:54:424,473,-96.0,477,-103.0,480,-128.0
10:19:56:419,473,-100.0,477,-98.0,480,-129.0
10:19:58:419,473,-99.0,477,-99.0,480,-130.0
10:20:00:421,473,-103.0,477,-102.0,480,-114.0
10:20:02:419,473,-107.0,477,-94.0,480,
10:20:04:421,473,-102.0,477,-91.0,480,
10:20:06:422,473,-108.0,477,-92.0,480,
10:20:08:420,473,-102.0,477,-94.0,480,
10:20:10:419,473,-101.0,477,-93.0,480,
10:20:12:419,473,-97.0,477,-93.0,480,
10:20:14:418,473,-97.0,477,-96.0,480,
10:20:16:419,473,-99.0,477,-93.0,480,
10:20:18:419,473,-93.0,477,-99.0,480,
10:20:20:422,473,-94.0,477,-96.0,480,
10:20:22:419,473,-91.0,477,-103.0,480,
10:20:24:419,473,-91.0,477,-93.0,480,
10:20:26:420,473,-86.0,477,-104.0,480,
10:20:28:443,473,-88.0,477,-100.0,480,
10:20:30:419,473,-81.0,477,-95.0,480,
10:20:32:419,473,-81.0,477,-97.0,480,
10:20:34:423,473,-84.0,477,-100.0,480,
10:20:36:422,473,-71.0,477,-91.0,480,
10:20:38:419,473,-87.0,477,-92.0,480,
10:20:40:421,473,-90.0,477,-93.0,480,
10:20:42:419,473,-94.0,477,-84.0,480,
10:20:44:420,473,-93.0,477,-89.0,480,
10:20:46:420,473,-97.0,477,-84.0,480,
10:20:48:420,473,-101.0,477,-82.0,480,
10:20:50:419,473,-98.0,477,-84.0,480,
10:20:52:424,473,-97.0,477,-83.0,480,
10:20:54:419,473,-97.0,477,-78.0,480,
10:20:56:419,473,-97.0,477,-74.0,480,
10:20:58:419,473,-97.0,477,-77.0,480,
10:21:00:421,473,-97.0,477,-77.0,480,
10:21:02:419,473,-97.0,477,-74.0,480,
10:21:04:419,473,-97.0,477,-82.0,480,
10:21:06:421,473,-102.0,477,-81.0,480,
10:21:08:421,473,-102.0,477,-78.0,480,
10:21:10:425,473,-97.0,477,-79.0,480,
10:21:12:419,473,-97.0,477,-73.0,480,
10:21:14:419,473,-97.0,477,-75.0,480,
10:21:16:419,473,-97.0,477,-76.0,480,
10:21:18:419,473,-97.0,477,-80.0,480,
10:21:20:422,473,-97.0,477,-76.0,480,
10:21:22:421,473,-97.0,477,-77.0,480,
10:21:24:420,473,-97.0,477,-82.0,480,
10:21:26:419,473,-98.0,477,-75.0,480,
10:21:28:423,473,-98.0,477,-83.0,480,
10:21:30:420,473,-91.0,477,-77.0,480,
10:21:32:476,473,-89.0,477,-82.0,480,
10:21:34:419,473,-89.0,477,-84.0,480,
10:21:36:419,473,-98.0,477,-83.0,480,
10:21:38:419,473,-86.0,477,-88.0,480,
10:21:40:421,473,-91.0,477,-87.0,480,
10:21:42:420,473,-87.0,477,-86.0,480,
10:21:44:420,473,-95.0,477,-86.0,480,
10:21:46:420,473,-89.0,477,-86.0,480,
10:21:48:424,473,-96.0,477,-89.0,480,
10:21:50:420,473,-99.0,477,-89.0,480,
10:21:52:420,473,-106.0,477,-90.0,480,
10:21:54:418,473,-102.0,477,-90.0,480,
10:21:56:420,473,-102.0,477,-90.0,480,
10:21:58:421,473,-106.0,477,-91.0,480,
10:22:00:421,473,-104.0,477,-90.0,480,
10:22:02:420,473,-107.0,477,-91.0,480,
10:22:04:423,473,-112.0,477,-89.0,480,
10:22:06:420,473,-110.0,477,-92.0,480,
10:22:08:419,473,-110.0,477,-91.0,480,
10:22:10:419,473,-108.0,477,-87.0,480,
10:22:12:420,473,-98.0,477,-82.0,480,
10:22:14:418,473,-98.0,477,-80.0,480,
10:22:16:418,473,-108.0,477,-84.0,480,
10:22:18:419,473,,477,-78.0,480,
10:22:20:421,473,,477,-79.0,480,
10:22:22:424,473,,477,-81.0,480,
