Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
15:09:25:976,473,-95.0,477,,480,-133.0
15:09:28:026,473,-89.0,477,,480,-133.0
15:09:29:995,473,-92.0,477,,480,-133.0
15:09:32:007,473,-85.0,477,,480,-133.0
15:09:34:014,473,-85.0,477,,480,-133.0
15:09:36:018,473,-90.0,477,,480,-133.0
15:09:38:010,473,-89.0,477,,480,-133.0
15:09:40:032,473,-79.0,477,,480,-133.0
15:09:42:017,473,-69.0,477,,480,-133.0
15:09:44:016,473,-87.0,477,,480,-133.0
15:09:46:008,473,-91.0,477,,480,-133.0
15:09:48:009,473,-94.0,477,,480,-133.0
15:09:50:004,473,-86.0,477,,480,-133.0
15:09:52:015,473,-89.0,477,,480,-133.0
15:09:54:012,473,-73.0,477,,480,-133.0
15:09:56:025,473,-75.0,477,,480,-133.0
15:09:58:013,473,-85.0,477,,480,-133.0
15:10:00:017,473,-92.0,477,,480,-133.0
15:10:02:016,473,-86.0,477,,480,-133.0
15:10:04:013,473,-81.0,477,,480,-133.0
15:10:05:994,473,-78.0,477,,480,-133.0
15:10:08:006,473,-91.0,477,,480,-133.0
15:10:09:992,473,-95.0,477,,480,-133.0
15:10:12:031,473,-96.0,477,,480,-133.0
15:10:14:005,473,-93.0,477,,480,-133.0
15:10:16:003,473,-98.0,477,,480,-133.0
15:10:18:023,473,-102.0,477,,480,-98.0
15:10:20:020,473,-101.0,477,,480,-97.0
15:10:22:009,473,,477,,480,-101.0
15:10:24:005,473,,477,,480,-96.0
15:10:26:000,473,,477,,480,-96.0
15:10:28:002,473,,477,,480,-102.0
15:10:29:993,473,,477,,480,-103.0
15:10:32:005,473,,477,,480,-103.0
15:10:34:009,473,,477,,480,-102.0
15:10:36:023,473,,477,,480,-105.0
15:10:38:012,473,,477,,480,-108.0
15:10:40:013,473,,477,,480,-113.0
15:10:42:016,473,,477,,480,-110.0
15:10:44:007,473,,477,,480,-113.0
15:10:46:004,473,,477,,480,-111.0
15:10:48:012,473,,477,,480,-113.0
15:10:49:995,473,,477,,480,-114.0
15:10:52:021,473,,477,,480,-121.0
15:10:54:017,473,,477,,480,-116.0
15:10:55:991,473,-105.0,477,-102.0,480,-119.0
15:10:58:011,473,-105.0,477,-102.0,480,-131.0
15:11:00:006,473,-113.0,477,-101.0,480,-127.0
15:11:02:019,473,-95.0,477,-106.0,480,-132.0
15:11:04:006,473,-95.0,477,-107.0,480,-122.0
15:11:06:013,473,-103.0,477,-120.0,480,-132.0
15:11:08:013,473,-98.0,477,-107.0,480,-124.0
15:11:09:997,473,-96.0,477,-113.0,480,-126.0
15:11:12:019,473,-93.0,477,-105.0,480,-126.0
15:11:14:019,473,-90.0,477,-110.0,480,-126.0
15:11:16:012,473,-87.0,477,-100.0,480,-126.0
15:11:18:003,473,-85.0,477,-99.0,480,-126.0
15:11:20:004,473,-95.0,477,-100.0,480,-126.0
15:11:21:994,473,-95.0,477,-98.0,480,-128.0
15:11:24:002,473,-100.0,477,-93.0,480,-132.0
15:11:25:987,473,-109.0,477,-97.0,480,-133.0
15:11:28:012,473,-103.0,477,-96.0,480,
15:11:30:008,473,-107.0,477,-96.0,480,
15:11:32:020,473,-113.0,477,-93.0,480,
15:11:34:011,473,-110.0,477,-93.0,480,
15:11:36:012,473,-114.0,477,-91.0,480,
15:11:37:998,473,-105.0,477,-81.0,480,
15:11:40:013,473,-105.0,477,-83.0,480,
15:11:42:012,473,-105.0,477,-90.0,480,
15:11:44:002,473,-108.0,477,-90.0,480,
15:11:46:003,473,-105.0,477,-86.0,480,
15:11:48:012,473,-103.0,477,-87.0,480,
15:11:50:017,473,-104.0,477,-80.0,480,
15:11:52:013,473,-112.0,477,-87.0,480,
15:11:54:019,473,-98.0,477,-88.0,480,
15:11:56:005,473,-107.0,477,-86.0,480,
15:11:57:979,473,-104.0,477,-90.0,480,
15:12:00:013,473,-106.0,477,-81.0,480,
15:12:02:012,473,-102.0,477,-77.0,480,
15:12:04:015,473,-102.0,477,-79.0,480,
15:12:06:014,473,-102.0,477,-84.0,480,
15:12:08:020,473,-96.0,477,-90.0,480,
15:12:10:005,473,-94.0,477,-93.0,480,
15:12:12:010,473,-104.0,477,-92.0,480,
15:12:14:015,473,-93.0,477,-94.0,480,
15:12:16:021,473,-102.0,477,-96.0,480,
15:12:18:012,473,-107.0,477,-94.0,480,
15:12:20:015,473,-95.0,477,-93.0,480,
15:12:22:014,473,-104.0,477,-93.0,480,
15:12:24:033,473,-101.0,477,-91.0,480,
15:12:26:079,473,-102.0,477,-93.0,480,
15:12:28:009,473,-113.0,477,-95.0,480,
15:12:30:001,473,-108.0,477,-97.0,480,
15:12:31:995,473,-113.0,477,-100.0,480,
15:12:34:019,473,-119.0,477,-101.0,480,
15:12:36:017,473,-112.0,477,-99.0,480,
15:12:37:994,473,-106.0,477,-94.0,480,
15:12:40:007,473,-104.0,477,-84.0,480,
15:12:41:976,473,,477,-89.0,480,
15:12:44:008,473,,477,-88.0,480,
15:12:46:013,473,,477,-90.0,480,
15:12:48:013,473,,477,-90.0,480,
15:12:50:020,473,,477,-89.0,480,
