Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
10:49:46:584,473,,477,-81.0,480,
10:49:48:580,473,,477,-83.0,480,
10:49:50:579,473,,477,-84.0,480,
10:49:52:587,473,,477,-87.0,480,
10:49:54:580,473,,477,-88.0,480,
10:49:56:579,473,,477,-88.0,480,
10:49:58:579,473,-105.0,477,-87.0,480,
10:50:00:580,473,-106.0,477,-89.0,480,
10:50:02:583,473,-102.0,477,-81.0,480,
10:50:04:581,473,,477,-87.0,480,
10:50:06:582,473,,477,-85.0,480,
10:50:08:583,473,,477,-87.0,480,
10:50:10:580,473,,477,-87.0,480,
10:50:12:580,473,,477,-86.0,480,
10:50:14:580,473,-104.0,477,-83.0,480,
10:50:16:580,473,-93.0,477,-86.0,480,
10:50:18:579,473,-89.0,477,-83.0,480,
10:50:20:582,473,-85.0,477,-84.0,480,
10:50:22:580,473,-83.0,477,-83.0,480,
10:50:24:580,473,-83.0,477,-80.0,480,
10:50:26:580,473,-83.0,477,-83.0,480,
10:50:28:580,473,-90.0,477,-78.0,480,
10:50:30:579,473,-81.0,477,-76.0,480,
10:50:32:580,473,-92.0,477,-77.0,480,
10:50:34:579,473,-92.0,477,-75.0,480,
10:50:36:579,473,-93.0,477,-73.0,480,
10:50:38:582,473,-91.0,477,-77.0,480,
10:50:40:581,473,-94.0,477,-76.0,480,
10:50:42:580,473,-99.0,477,-80.0,480,
10:50:44:579,473,-99.0,477,-80.0,480,
10:50:46:580,473,-103.0,477,-80.0,480,
10:50:48:580,473,,477,-78.0,480,
10:50:50:580,473,-94.0,477,-77.0,480,
10:50:52:580,473,-94.0,477,-69.0,480,
10:50:54:579,473,-94.0,477,-75.0,480,
10:50:56:580,473,-94.0,477,-73.0,480,
10:50:58:585,473,-94.0,477,-75.0,480,
10:51:00:580,473,-94.0,477,-80.0,480,
10:51:02:580,473,-94.0,477,-79.0,480,
10:51:04:581,473,-94.0,477,-80.0,480,
10:51:06:627,473,-94.0,477,-81.0,480,
10:51:08:580,473,-99.0,477,-82.0,480,
10:51:10:585,473,-99.0,477,-78.0,480,
10:51:12:579,473,-99.0,477,-75.0,480,
10:51:14:580,473,-99.0,477,-88.0,480,
10:51:16:582,473,-94.0,477,-84.0,480,
10:51:18:580,473,-89.0,477,-84.0,480,
10:51:20:581,473,-91.0,477,-91.0,480,
10:51:22:583,473,-99.0,477,-83.0,480,
10:51:24:580,473,-95.0,477,-89.0,480,
10:51:26:580,473,-93.0,477,-95.0,480,
10:51:28:580,473,-96.0,477,-92.0,480,
10:51:30:579,473,-92.0,477,-94.0,480,
10:51:32:579,473,-86.0,477,-95.0,480,
10:51:34:582,473,-64.0,477,-89.0,480,
10:51:36:583,473,-68.0,477,-89.0,480,
10:51:38:579,473,-83.0,477,-95.0,480,
10:51:40:580,473,-80.0,477,-98.0,480,
10:51:42:582,473,-85.0,477,-97.0,480,
10:51:44:580,473,-92.0,477,-91.0,480,
10:51:46:580,473,-88.0,477,-95.0,480,
10:51:48:579,473,-92.0,477,-92.0,480,
10:51:50:579,473,-96.0,477,-96.0,480,
10:51:52:580,473,-97.0,477,-93.0,480,
10:51:54:581,473,-96.0,477,-89.0,480,
10:51:56:580,473,-96.0,477,-90.0,480,
10:51:58:580,473,-104.0,477,-92.0,480,
10:52:00:584,473,-104.0,477,-91.0,480,-112.0
10:52:02:580,473,-105.0,477,-89.0,480,
10:52:04:580,473,-103.0,477,-96.0,480,
10:52:06:579,473,-111.0,477,-101.0,480,-135.0
10:52:08:579,473,-101.0,477,-98.0,480,-135.0
10:52:10:585,473,-93.0,477,-97.0,480,-135.0
10:52:12:586,473,-94.0,477,-92.0,480,-135.0
10:52:14:581,473,-92.0,477,-96.0,480,-135.0
10:52:16:616,473,-88.0,477,-99.0,480,-135.0
10:52:18:581,473,-96.0,477,-96.0,480,-128.0
10:52:20:580,473,-93.0,477,-102.0,480,-128.0
10:52:22:584,473,-92.0,477,-104.0,480,-128.0
10:52:24:580,473,-93.0,477,-110.0,480,-128.0
10:52:26:579,473,-86.0,477,-100.0,480,-128.0
10:52:28:578,473,-94.0,477,-111.0,480,-128.0
10:52:30:581,473,-88.0,477,-108.0,480,-128.0
10:52:32:583,473,-83.0,477,-101.0,480,-128.0
10:52:34:579,473,-89.0,477,,480,-128.0
10:52:36:580,473,-88.0,477,,480,
10:52:38:581,473,-89.0,477,,480,
10:52:40:580,473,-81.0,477,,480,
10:52:42:580,473,-85.0,477,,480,
10:52:44:579,473,-80.0,477,,480,
10:52:46:579,473,-83.0,477,,480,-118.0
10:52:48:578,473,-84.0,477,,480,-126.0
10:52:50:581,473,-78.0,477,,480,-126.0
10:52:52:579,473,-77.0,477,,480,-126.0
10:52:54:580,473,-76.0,477,,480,-126.0
10:52:56:582,473,-77.0,477,,480,-126.0
10:52:58:581,473,-68.0,477,,480,-126.0
10:53:00:579,473,-74.0,477,,480,-126.0
10:53:02:580,473,-77.0,477,,480,-126.0
10:53:04:579,473,-74.0,477,,480,-126.0
10:53:06:581,473,-69.0,477,,480,-126.0
10:53:08:581,473,-67.0,477,,480,-126.0
10:53:10:581,473,-71.0,477,,480,-126.0
10:53:12:580,473,-70.0,477,,480,-126.0
10:53:14:582,473,-76.0,477,,480,-126.0
10:53:16:582,473,-80.0,477,,480,-126.0
10:53:18:581,473,-75.0,477,,480,-126.0
10:53:20:582,473,-67.0,477,,480,-126.0
10:53:22:579,473,-61.0,477,,480,-126.0
10:53:24:579,473,-73.0,477,,480,-126.0
10:53:26:609,473,-80.0,477,,480,-126.0
10:53:28:584,473,-80.0,477,,480,-126.0
10:53:30:582,473,-82.0,477,,480,-126.0
10:53:32:582,473,-78.0,477,,480,-126.0
10:53:34:580,473,-80.0,477,,480,-126.0
10:53:36:580,473,-82.0,477,,480,
