Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:25:06:641,473,,477,-87.0,480,-131.0
19:25:08:628,473,,477,-88.0,480,-131.0
19:25:10:627,473,,477,-92.0,480,-131.0
19:25:12:628,473,,477,-92.0,480,-131.0
19:25:14:683,473,,477,-89.0,480,-131.0
19:25:16:627,473,,477,-89.0,480,-131.0
19:25:18:627,473,,477,-91.0,480,-131.0
19:25:20:629,473,,477,-93.0,480,-131.0
19:25:22:628,473,,477,-95.0,480,-131.0
19:25:24:627,473,,477,-96.0,480,-131.0
19:25:26:627,473,,477,-94.0,480,-131.0
19:25:28:629,473,,477,-91.0,480,-131.0
19:25:30:627,473,,477,-90.0,480,-131.0
19:25:32:628,473,,477,-89.0,480,-131.0
19:25:34:629,473,,477,-94.0,480,-131.0
19:25:36:629,473,,477,-86.0,480,-131.0
19:25:38:628,473,,477,-84.0,480,-131.0
19:25:40:629,473,,477,-88.0,480,-131.0
19:25:42:628,473,,477,-82.0,480,-131.0
19:25:44:627,473,,477,-86.0,480,-131.0
19:25:46:629,473,,477,-85.0,480,-131.0
19:25:48:628,473,-95.0,477,-87.0,480,-131.0
19:25:50:629,473,-98.0,477,-90.0,480,-131.0
19:25:52:627,473,-101.0,477,-82.0,480,-131.0
19:25:54:629,473,-102.0,477,-85.0,480,-131.0
19:25:56:629,473,-99.0,477,-88.0,480,-131.0
19:25:58:628,473,-99.0,477,-91.0,480,-131.0
19:26:00:628,473,-105.0,477,-83.0,480,-131.0
19:26:02:628,473,-105.0,477,-88.0,480,-131.0
19:26:04:628,473,-107.0,477,-92.0,480,-131.0
19:26:06:629,473,-106.0,477,-88.0,480,-131.0
19:26:08:631,473,-104.0,477,-85.0,480,-131.0
19:26:10:631,473,-106.0,477,-85.0,480,-131.0
19:26:12:627,473,,477,-81.0,480,
19:26:14:627,473,,477,-82.0,480,
19:26:16:650,473,,477,-85.0,480,
19:26:18:628,473,,477,-92.0,480,
19:26:20:627,473,,477,-87.0,480,
19:26:22:628,473,,477,-90.0,480,
19:26:24:627,473,,477,-87.0,480,
19:26:26:628,473,,477,-85.0,480,
19:26:28:628,473,,477,-93.0,480,
19:26:30:628,473,-106.0,477,-92.0,480,
19:26:32:628,473,-102.0,477,-97.0,480,
19:26:34:627,473,-97.0,477,-97.0,480,
19:26:36:628,473,-96.0,477,-92.0,480,
19:26:38:627,473,-94.0,477,-93.0,480,
19:26:40:628,473,-93.0,477,-97.0,480,
19:26:42:629,473,-96.0,477,-99.0,480,
19:26:44:627,473,-94.0,477,-100.0,480,
19:26:46:628,473,-100.0,477,-99.0,480,
19:26:48:629,473,-87.0,477,-101.0,480,
19:26:50:629,473,-86.0,477,-96.0,480,
19:26:52:629,473,-93.0,477,-112.0,480,
19:26:54:627,473,-97.0,477,-103.0,480,
19:26:56:631,473,-98.0,477,-101.0,480,
19:26:58:629,473,-92.0,477,-103.0,480,
19:27:00:630,473,-97.0,477,-101.0,480,
19:27:02:629,473,-103.0,477,-97.0,480,
19:27:04:627,473,-107.0,477,-92.0,480,
19:27:06:631,473,-103.0,477,-94.0,480,
19:27:08:632,473,-102.0,477,-98.0,480,
19:27:10:632,473,-109.0,477,-95.0,480,
19:27:12:629,473,,477,-92.0,480,
19:27:14:628,473,,477,-97.0,480,
19:27:16:628,473,,477,-101.0,480,
19:27:18:631,473,,477,-103.0,480,
19:27:20:627,473,,477,-104.0,480,
19:27:22:637,473,-96.0,477,-102.0,480,
19:27:24:668,473,-107.0,477,-101.0,480,
19:27:26:628,473,-97.0,477,-101.0,480,
19:27:28:629,473,-100.0,477,-104.0,480,
19:27:30:629,473,-102.0,477,-98.0,480,
19:27:32:628,473,-101.0,477,-106.0,480,-110.0
19:27:34:630,473,-96.0,477,-105.0,480,
19:27:36:627,473,-93.0,477,-104.0,480,
19:27:38:628,473,-97.0,477,-115.0,480,
19:27:40:628,473,-92.0,477,-116.0,480,
19:27:42:628,473,-96.0,477,-115.0,480,
19:27:44:627,473,-96.0,477,-119.0,480,
19:27:46:628,473,-92.0,477,-114.0,480,
19:27:48:632,473,-96.0,477,-120.0,480,
19:27:50:629,473,-100.0,477,-116.0,480,
19:27:52:628,473,-96.0,477,-117.0,480,
19:27:54:628,473,-87.0,477,-105.0,480,
19:27:56:629,473,-88.0,477,-112.0,480,
19:27:58:630,473,-90.0,477,-116.0,480,
19:28:00:630,473,-86.0,477,,480,
19:28:02:630,473,-86.0,477,,480,
19:28:04:627,473,-84.0,477,,480,
19:28:06:629,473,-76.0,477,,480,
19:28:08:628,473,-77.0,477,,480,
19:28:10:631,473,-79.0,477,,480,
19:28:12:628,473,-80.0,477,,480,
19:28:14:628,473,-81.0,477,,480,
19:28:16:631,473,-74.0,477,,480,
19:28:18:628,473,-76.0,477,,480,
19:28:20:629,473,-87.0,477,,480,
19:28:22:627,473,-84.0,477,,480,
19:28:24:630,473,-84.0,477,,480,
19:28:26:629,473,-85.0,477,,480,
19:28:28:651,473,-81.0,477,,480,
19:28:30:631,473,-74.0,477,,480,
19:28:32:635,473,-85.0,477,,480,
19:28:34:627,473,-87.0,477,,480,
19:28:36:629,473,-90.0,477,,480,
19:28:38:628,473,-90.0,477,,480,
19:28:40:628,473,-86.0,477,,480,
19:28:42:627,473,-84.0,477,,480,
19:28:44:627,473,-91.0,477,,480,
