Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:21:06:840,473,-87.0,477,,480,-132
19:21:08:829,473,-88.0,477,,480,-132
19:21:10:830,473,-91.0,477,,480,-132
19:21:12:828,473,-86.0,477,,480,-132
19:21:14:853,473,-90.0,477,,480,-132
19:21:16:829,473,-88.0,477,,480,-132
19:21:18:829,473,-94.0,477,,480,-132
19:21:20:828,473,-81.0,477,,480,-132
19:21:22:829,473,-87.0,477,,480,-132
19:21:24:828,473,-80.0,477,,480,-132
19:21:26:828,473,-84.0,477,,480,-132
19:21:28:828,473,-90.0,477,,480,-132
19:21:30:829,473,-87.0,477,,480,-132
19:21:32:829,473,-82.0,477,,480,-132
19:21:34:828,473,-78.0,477,,480,-132
19:21:36:828,473,-81.0,477,,480,-132
19:21:38:830,473,-73.0,477,,480,-132
19:21:40:829,473,-85.0,477,,480,-132
19:21:42:829,473,-85.0,477,,480,-132
19:21:44:827,473,-80.0,477,,480,-132
19:21:46:832,473,-80.0,477,,480,-132
19:21:48:828,473,-85.0,477,,480,-132
19:21:50:828,473,-86.0,477,,480,-132
19:21:52:831,473,-84.0,477,,480,-132
19:21:54:828,473,-92.0,477,,480,-132
19:21:56:827,473,-96.0,477,,480,-132
19:21:58:831,473,-95.0,477,,480,-132
19:22:00:833,473,-97.0,477,,480,-132
19:22:02:833,473,-97.0,477,,480,-132
19:22:04:831,473,-99.0,477,,480,-132
19:22:06:829,473,-100.0,477,,480,-132
19:22:08:829,473,-93.0,477,,480,-132
19:22:10:829,473,-94.0,477,,480,-132
19:22:12:829,473,-100.0,477,,480,-132
19:22:14:827,473,-98.0,477,,480,-132
19:22:16:827,473,-92.0,477,-111.0,480,-132
19:22:18:830,473,-95.0,477,-110.0,480,-132
19:22:20:884,473,-95.0,477,-105.0,480,-132
19:22:22:828,473,-100.0,477,-103.0,480,-132
19:22:24:827,473,-101.0,477,-106.0,480,-132
19:22:26:829,473,-100.0,477,-106.0,480,-132
19:22:28:828,473,-98.0,477,-101.0,480,-132
19:22:30:829,473,-98.0,477,-105.0,480,-132
19:22:32:828,473,-108.0,477,-100.0,480,-132
19:22:34:828,473,-109.0,477,-105.0,480,-131
19:22:36:827,473,-105.0,477,-101.0,480,-131
19:22:38:828,473,-116.0,477,-98.0,480,-131
19:22:40:829,473,-103.0,477,-95.0,480,-131
19:22:42:829,473,-95.0,477,-98.0,480,-131
19:22:44:827,473,-102.0,477,-101.0,480,-131
19:22:46:830,473,-101.0,477,-98.0,480,-131
19:22:48:828,473,-100.0,477,-99.0,480,-131
19:22:50:828,473,-97.0,477,-104.0,480,-131
19:22:52:828,473,-95.0,477,-105.0,480,-131
19:22:54:831,473,-93.0,477,-113.0,480,-131
19:22:56:835,473,-98.0,477,-114.0,480,-131
19:22:58:827,473,-88.0,477,-104.0,480,-131
19:23:00:827,473,-86.0,477,-107.0,480,-131
19:23:02:831,473,-83.0,477,-101.0,480,-131
19:23:04:828,473,-87.0,477,-102.0,480,-131
19:23:06:828,473,-102.0,477,-107.0,480,-131
19:23:08:830,473,-99.0,477,-106.0,480,-131
19:23:10:829,473,-94.0,477,-100.0,480,-131
19:23:12:828,473,-104.0,477,-93.0,480,-131
19:23:14:829,473,-101.0,477,-93.0,480,-131
