Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
10:45:44:731,473,-79.0,477,,480,
10:45:46:719,473,-76.0,477,,480,
10:45:48:719,473,-78.0,477,,480,
10:45:50:720,473,-74.0,477,,480,
10:45:52:724,473,-76.0,477,,480,
10:45:54:764,473,-85.0,477,,480,-117.0
10:45:56:721,473,-78.0,477,,480,-119.0
10:45:58:719,473,-77.0,477,,480,
10:46:00:719,473,-71.0,477,,480,
10:46:02:719,473,-70.0,477,,480,
10:46:04:719,473,-76.0,477,,480,
10:46:06:720,473,-81.0,477,,480,
10:46:08:721,473,-77.0,477,,480,-106.0
10:46:10:722,473,-75.0,477,,480,-106.0
10:46:12:720,473,-71.0,477,,480,
10:46:14:719,473,-70.0,477,,480,
10:46:16:719,473,-70.0,477,,480,
10:46:18:720,473,-70.0,477,,480,
10:46:20:719,473,-74.0,477,,480,
10:46:22:718,473,-79.0,477,,480,
10:46:24:719,473,-78.0,477,,480,
10:46:26:723,473,-75.0,477,,480,-118.0
10:46:28:720,473,-72.0,477,,480,
10:46:30:720,473,-72.0,477,,480,
10:46:32:720,473,-81.0,477,,480,
10:46:34:719,473,-84.0,477,,480,
10:46:36:719,473,-83.0,477,,480,
10:46:38:720,473,-85.0,477,,480,-120.0
10:46:40:719,473,-84.0,477,,480,-120.0
10:46:42:721,473,-88.0,477,,480,
10:46:44:721,473,-91.0,477,,480,
10:46:46:719,473,-94.0,477,,480,
10:46:48:720,473,-91.0,477,,480,
10:46:50:720,473,-94.0,477,,480,
10:46:52:719,473,-88.0,477,,480,
10:46:54:719,473,-89.0,477,-107.0,480,
10:46:56:720,473,-94.0,477,,480,
10:46:58:719,473,-89.0,477,-103.0,480,
10:47:00:721,473,-87.0,477,-96.0,480,-130.0
10:47:02:720,473,-91.0,477,-102.0,480,-132.0
10:47:04:719,473,-92.0,477,-103.0,480,-131.0
10:47:06:719,473,-94.0,477,-97.0,480,-129.0
10:47:08:721,473,-94.0,477,-95.0,480,-127.0
10:47:10:720,473,-91.0,477,-95.0,480,-129.0
10:47:12:719,473,-94.0,477,-98.0,480,-132.0
10:47:14:719,473,-94.0,477,-95.0,480,-129.0
10:47:16:730,473,-95.0,477,-95.0,480,-130.0
10:47:18:721,473,-100.0,477,-97.0,480,-129.0
10:47:20:726,473,-105.0,477,-93.0,480,-131.0
10:47:22:720,473,-103.0,477,-92.0,480,-134.0
10:47:24:720,473,-100.0,477,-92.0,480,-134.0
10:47:26:719,473,-99.0,477,-89.0,480,-134.0
10:47:28:720,473,-92.0,477,-91.0,480,-134.0
10:47:30:722,473,-92.0,477,-95.0,480,-134.0
10:47:32:719,473,-101.0,477,-95.0,480,-134.0
10:47:34:722,473,-87.0,477,-95.0,480,-134.0
10:47:36:720,473,-89.0,477,-94.0,480,
10:47:38:721,473,-87.0,477,-98.0,480,
10:47:40:720,473,-88.0,477,-101.0,480,
10:47:42:722,473,-87.0,477,-106.0,480,
10:47:44:719,473,-82.0,477,-98.0,480,
10:47:46:719,473,-77.0,477,-96.0,480,
10:47:48:719,473,-77.0,477,-99.0,480,
10:47:50:719,473,-75.0,477,-93.0,480,
10:47:52:719,473,-76.0,477,-92.0,480,
10:47:54:721,473,-86.0,477,-95.0,480,
10:47:56:720,473,-89.0,477,-95.0,480,
10:47:58:720,473,-88.0,477,-87.0,480,
10:48:00:720,473,-94.0,477,-84.0,480,
10:48:02:719,473,-102.0,477,-84.0,480,
