Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
11:15:35:844,473,,477,-92.0,480,
11:15:37:844,473,,477,-92.0,480,
11:15:39:844,473,,477,-92.0,480,
11:15:41:841,473,,477,-91.0,480,
11:15:43:880,473,,477,-94.0,480,
11:15:45:839,473,,477,-96.0,480,
11:15:47:840,473,,477,-94.0,480,
11:15:49:840,473,,477,-95.0,480,
11:15:51:839,473,,477,-97.0,480,
11:15:53:847,473,,477,-98.0,480,
11:15:55:841,473,,477,-96.0,480,
11:15:57:843,473,,477,-96.0,480,
11:15:59:840,473,,477,-99.0,480,
11:16:01:841,473,,477,-95.0,480,
11:16:03:841,473,,477,-89.0,480,
11:16:05:842,473,,477,-90.0,480,
11:16:07:841,473,,477,-90.0,480,
11:16:09:844,473,-96.0,477,-90.0,480,
11:16:11:840,473,-95.0,477,-92.0,480,
11:16:13:840,473,-99.0,477,-89.0,480,
11:16:15:843,473,-98.0,477,-85.0,480,
11:16:17:841,473,-96.0,477,-84.0,480,
11:16:19:842,473,-94.0,477,-92.0,480,
11:16:21:842,473,-98.0,477,-85.0,480,
11:16:23:842,473,-94.0,477,-81.0,480,
11:16:25:843,473,-100.0,477,-93.0,480,
11:16:27:840,473,-98.0,477,-87.0,480,
11:16:29:841,473,-98.0,477,-85.0,480,
11:16:31:840,473,-103.0,477,-86.0,480,
11:16:33:842,473,-103.0,477,-82.0,480,
11:16:35:841,473,-105.0,477,-85.0,480,
11:16:37:844,473,-108.0,477,-93.0,480,
11:16:39:842,473,-108.0,477,-92.0,480,
11:16:41:846,473,-109.0,477,-89.0,480,
11:16:43:841,473,-107.0,477,-87.0,480,
11:16:45:842,473,-108.0,477,-86.0,480,
11:16:47:845,473,-104.0,477,-75.0,480,
11:16:49:899,473,-104.0,477,-76.0,480,
11:16:51:839,473,,477,-81.0,480,
11:16:53:840,473,,477,-85.0,480,
11:16:55:839,473,,477,-92.0,480,
11:16:57:840,473,,477,-83.0,480,
11:16:59:844,473,,477,-82.0,480,
11:17:01:842,473,,477,-81.0,480,
11:17:03:840,473,-100.0,477,-90.0,480,
11:17:05:843,473,-96.0,477,-92.0,480,
11:17:07:840,473,-101.0,477,-93.0,480,
11:17:09:842,473,-100.0,477,-95.0,480,
11:17:11:840,473,-105.0,477,-95.0,480,
11:17:13:844,473,-100.0,477,-94.0,480,
11:17:15:844,473,-95.0,477,-95.0,480,
11:17:17:840,473,-97.0,477,-99.0,480,
11:17:19:840,473,-93.0,477,-98.0,480,
11:17:21:843,473,-92.0,477,-102.0,480,
11:17:23:841,473,-88.0,477,-100.0,480,
11:17:25:844,473,-83.0,477,-99.0,480,
11:17:27:840,473,-87.0,477,-104.0,480,
11:17:29:840,473,-90.0,477,-104.0,480,
11:17:31:840,473,-96.0,477,-100.0,480,
11:17:33:843,473,-96.0,477,-104.0,480,
11:17:35:841,473,-102.0,477,-108.0,480,
11:17:37:839,473,-100.0,477,-112.0,480,
11:17:39:840,473,-101.0,477,-117.0,480,
11:17:41:843,473,-101.0,477,-101.0,480,
11:17:43:843,473,-103.0,477,-101.0,480,
11:17:45:842,473,-104.0,477,-97.0,480,
11:17:47:840,473,-107.0,477,-98.0,480,
11:17:49:841,473,-106.0,477,-97.0,480,
11:17:51:840,473,-104.0,477,-94.0,480,
11:17:53:850,473,-107.0,477,-96.0,480,
11:17:55:839,473,-107.0,477,-103.0,480,
11:17:57:841,473,-117.0,477,-105.0,480,
11:17:59:840,473,-105.0,477,-103.0,480,
11:18:01:841,473,-103.0,477,-103.0,480,
11:18:03:840,473,-102.0,477,-100.0,480,-113.0
11:18:05:843,473,-100.0,477,-100.0,480,-118.0
11:18:07:844,473,-99.0,477,-100.0,480,-115.0
11:18:09:841,473,-104.0,477,-103.0,480,-111.0
11:18:11:841,473,-109.0,477,-106.0,480,-113.0
11:18:13:841,473,-100.0,477,,480,
11:18:15:843,473,-103.0,477,,480,
11:18:17:841,473,-101.0,477,,480,
11:18:19:840,473,-101.0,477,,480,
11:18:21:840,473,-103.0,477,,480,
11:18:23:839,473,-102.0,477,,480,
11:18:25:844,473,-101.0,477,,480,
11:18:27:842,473,-97.0,477,,480,
11:18:29:841,473,-102.0,477,,480,
11:18:31:842,473,-93.0,477,,480,
11:18:33:841,473,-90.0,477,,480,
11:18:35:842,473,-87.0,477,,480,
11:18:37:841,473,-93.0,477,,480,
11:18:39:840,473,-91.0,477,,480,
11:18:41:840,473,-85.0,477,,480,
11:18:43:842,473,-85.0,477,,480,
11:18:45:841,473,-80.0,477,,480,
11:18:47:843,473,-76.0,477,,480,
11:18:49:843,473,-74.0,477,,480,
11:18:51:842,473,-87.0,477,,480,
11:18:53:841,473,-80.0,477,,480,
11:18:55:846,473,-83.0,477,,480,
11:18:57:884,473,-80.0,477,,480,
11:18:59:840,473,-69.0,477,,480,
11:19:01:840,473,-74.0,477,,480,
11:19:03:839,473,-78.0,477,,480,
11:19:05:839,473,-89.0,477,,480,
11:19:07:840,473,-85.0,477,,480,
11:19:09:845,473,-80.0,477,,480,
11:19:11:841,473,-79.0,477,,480,
11:19:13:841,473,-73.0,477,,480,
11:19:15:841,473,-84.0,477,,480,
11:19:17:843,473,-86.0,477,,480,
11:19:19:843,473,-86.0,477,,480,
11:19:21:846,473,-89.0,477,,480,
11:19:23:840,473,-92.0,477,,480,
11:19:25:840,473,-83.0,477,,480,
11:19:27:839,473,-88.0,477,,480,
