Time,Meg
14:17:44:901,61.9274
14:17:44:918,61.961
14:17:44:938,62.0804
14:17:44:956,62.1294
14:17:44:975,61.753
14:17:44:996,61.7556
14:17:45:017,61.6918
14:17:45:034,61.5512
14:17:45:053,61.1856
14:17:45:073,61.162
14:17:45:092,61.1276
14:17:45:114,60.9341
14:17:45:134,60.8219
14:17:45:153,60.6426
14:17:45:174,60.4304
14:17:45:192,60.556
14:17:45:214,60.7142
14:17:45:233,60.7617
14:17:45:253,60.6787
14:17:45:273,60.7922
14:17:45:293,61.0954
14:17:45:317,61.2439
14:17:45:334,61.6204
14:17:45:353,61.6328
14:17:45:373,61.6268
14:17:45:393,61.5031
14:17:45:415,61.6641
14:17:45:434,61.5369
14:17:45:455,61.5282
14:17:45:476,61.4123
14:17:45:494,61.0144
14:17:45:517,60.8422
14:17:45:535,60.6607
14:17:45:554,60.6765
14:17:45:575,60.2016
14:17:45:594,60.0445
14:17:45:619,59.6003
14:17:45:637,59.4089
14:17:45:653,59.3101
14:17:45:675,59.0056
14:17:45:693,58.8404
14:17:45:715,58.2957
14:17:45:736,58.2922
14:17:45:756,58.0622
14:17:45:775,57.6822
14:17:45:795,57.2715
14:17:45:815,57.0968
14:17:45:834,56.746
14:17:45:854,56.3045
14:17:45:875,56.0167
14:17:45:894,55.8315
14:17:45:919,55.6186
14:17:45:936,55.3937
14:17:45:955,55.3879
14:17:45:974,55.0452
14:17:45:995,54.8986
14:17:46:019,54.7187
14:17:46:037,54.6065
14:17:46:055,54.1946
14:17:46:076,54.0447
14:17:46:094,54.1179
14:17:46:120,54.0562
14:17:46:135,53.7703
14:17:46:153,53.9819
14:17:46:175,54.1911
14:17:46:193,54.3348
14:17:46:215,54.6866
14:17:46:235,54.7822
14:17:46:254,54.9791
14:17:46:276,55.0066
14:17:46:294,55.1857
14:17:46:314,55.1595
14:17:46:337,55.2966
14:17:46:355,55.4396
14:17:46:375,55.4305
14:17:46:395,55.4428
14:17:46:421,55.3776
14:17:46:435,55.3778
14:17:46:453,55.6423
14:17:46:475,55.7238
14:17:46:494,55.7156
14:17:46:516,55.5758
14:17:46:537,55.644
14:17:46:554,55.6411
14:17:46:577,55.7132
14:17:46:595,55.6399
14:17:46:613,55.3873
14:17:46:635,55.1922
14:17:46:654,54.8889
14:17:46:676,55.0004
14:17:46:755,54.7462
14:17:46:755,54.75
14:17:46:755,54.6885
14:17:46:755,54.6173
14:17:46:773,54.65
14:17:46:793,54.5209
14:17:46:813,54.757
14:17:46:834,54.37
14:17:46:854,54.2282
14:17:46:874,54.0116
14:17:46:894,53.7443
14:17:46:913,53.3488
14:17:46:935,52.8481
14:17:46:953,52.5888
14:17:46:973,52.1491
14:17:46:993,51.8003
14:17:47:015,51.4319
14:17:47:033,50.9906
14:17:47:053,50.4654
14:17:47:075,50.2922
14:17:47:095,50.0882
14:17:47:113,49.7172
14:17:47:133,49.2511
14:17:47:152,48.9677
14:17:47:173,48.5914
14:17:47:193,48.3153
14:17:47:214,48.0819
14:17:47:235,47.9475
14:17:47:253,47.6393
14:17:47:273,47.3052
14:17:47:293,47.2496
14:17:47:314,47.1806
14:17:47:334,47.1992
14:17:47:353,47.1612
14:17:47:374,47.1829
14:17:47:394,46.9962
14:17:47:414,47.1069
14:17:47:436,47.2243
14:17:47:454,47.2365
14:17:47:473,47.3884
14:17:47:494,47.3353
14:17:47:515,47.3029
14:17:47:536,47.4673
14:17:47:553,47.5493
14:17:47:576,47.5221
14:17:47:595,47.6553
14:17:47:622,47.6884
14:17:47:636,47.743
14:17:47:653,47.9396
14:17:47:675,48.3171
14:17:47:694,48.5376
14:17:47:715,48.6788
14:17:47:736,48.9631
14:17:47:754,48.9792
14:17:47:774,49.2706
14:17:47:793,49.3389
14:17:47:814,49.4229
14:17:47:833,49.5129
14:17:47:854,49.383
14:17:47:876,49.5259
14:17:47:895,49.5489
14:17:47:915,49.6847
14:17:47:936,49.554
14:17:47:954,49.5394
14:17:47:974,49.4558
14:17:47:995,49.1533
14:17:48:014,49.034
14:17:48:038,48.7934
14:17:48:054,48.3823
14:17:48:077,48.2081
14:17:48:096,47.7987
14:17:48:122,47.4418
14:17:48:138,47.1181
14:17:48:154,46.7484
14:17:48:174,46.4865
14:17:48:193,46.347
14:17:48:214,45.9298
14:17:48:237,45.3844
14:17:48:253,45.1784
14:17:48:275,44.976
14:17:48:294,44.8616
14:17:48:314,44.8969
14:17:48:339,44.7641
14:17:48:354,44.4682
14:17:48:375,44.6808
14:17:48:395,44.9377
14:17:48:414,45.202
14:17:48:440,45.469
14:17:48:453,45.6451
14:17:48:475,45.6379
14:17:48:494,45.8338
14:17:48:514,46.252
14:17:48:539,46.3567
14:17:48:554,46.5819
14:17:48:576,46.7021
14:17:48:595,46.5789
14:17:48:616,46.562
14:17:48:639,46.6839
14:17:48:655,46.8012
14:17:48:675,46.534
14:17:48:693,46.522
14:17:48:714,46.4493
14:17:48:733,46.4025
14:17:48:754,46.4664
14:17:48:827,46.4759
14:17:48:827,46.4405
14:17:48:828,46.2242
14:17:48:835,46.3316
14:17:48:852,46.4033
14:17:48:874,46.2003
14:17:48:893,45.9092
14:17:48:914,45.7833
14:17:48:935,45.6772
14:17:48:953,45.5849
14:17:48:973,45.413
14:17:48:994,45.2079
14:17:49:014,44.7228
14:17:49:036,44.5174
14:17:49:053,44.6492
14:17:49:074,44.8101
14:17:49:093,44.8229
14:17:49:114,44.6258
14:17:49:137,44.4097
14:17:49:153,44.3763
14:17:49:174,44.6539
14:17:49:193,44.7477
14:17:49:213,44.4996
14:17:49:235,43.918
14:17:49:253,43.7729
14:17:49:273,43.915
14:17:49:293,44.283
14:17:49:313,44.3131
14:17:49:336,44.239
14:17:49:353,44.1285
14:17:49:373,44.2656
14:17:49:393,44.7948
14:17:49:413,44.9392
14:17:49:437,44.8936
14:17:49:453,44.8657
14:17:49:473,44.8776
14:17:49:494,45.2228
14:17:49:514,45.7296
14:17:49:537,45.9252
14:17:49:553,46.1921
14:17:49:574,46.4283
14:17:49:595,46.7444
14:17:49:614,47.08
14:17:49:637,47.4316
14:17:49:654,47.5797
14:17:49:673,47.5139
14:17:49:693,47.7272
14:17:49:713,47.5415
14:17:49:736,47.5943
14:17:49:753,47.84
14:17:49:773,47.727
14:17:49:794,48.0804
14:17:49:814,48.1994
14:17:49:836,48.5903
14:17:49:854,48.5549
14:17:49:873,49.0125
14:17:49:894,49.3952
14:17:49:913,49.4557
14:17:49:937,49.7299
14:17:49:953,49.9858
14:17:49:973,50.3903
14:17:49:994,50.5356
14:17:50:013,51.0915
14:17:50:033,51.2422
14:17:50:053,51.5171
14:17:50:074,52.0036
14:17:50:094,52.7582
14:17:50:113,53.0443
14:17:50:137,53.1104
14:17:50:154,53.4955
14:17:50:175,53.7558
14:17:50:194,54.0173
14:17:50:213,54.2722
14:17:50:234,54.4074
14:17:50:253,54.3237
14:17:50:273,54.374
14:17:50:293,54.7991
14:17:50:314,55.1554
14:17:50:332,55.3501
14:17:50:354,55.7612
14:17:50:373,55.9574
14:17:50:393,56.173
14:17:50:414,56.5085
14:17:50:434,57.0984
14:17:50:453,57.4479
14:17:50:473,57.8075
14:17:50:493,58.3834
14:17:50:513,58.9612
14:17:50:533,59.4137
14:17:50:554,59.8706
14:17:50:573,60.3304
14:17:50:594,60.3618
14:17:50:613,60.5036
14:17:50:633,60.6191
14:17:50:654,60.4568
14:17:50:675,60.3206
14:17:50:694,60.5044
14:17:50:714,60.486
14:17:50:734,60.4959
14:17:50:755,60.6583
14:17:50:774,60.6772
14:17:50:793,60.6503
14:17:50:813,60.7898
14:17:50:874,60.8915
14:17:50:874,60.859
14:17:50:875,61.0554
14:17:50:893,61.1509
14:17:50:913,61.3453
14:17:50:940,61.742
14:17:50:954,62.1167
14:17:50:973,62.4529
14:17:50:993,62.6335
14:17:51:014,62.8963
14:17:51:034,62.9925
14:17:51:054,63.2145
14:17:51:076,63.6163
14:17:51:095,63.7594
14:17:51:114,63.8662
14:17:51:134,63.8931
14:17:51:156,63.8864
14:17:51:175,63.9272
14:17:51:195,63.9335
14:17:51:215,63.9451
14:17:51:235,63.4956
14:17:51:257,63.3843
14:17:51:276,62.9655
14:17:51:293,62.6973
14:17:51:314,62.7447
14:17:51:334,62.3877
14:17:51:355,61.8521
14:17:51:375,61.3874
14:17:51:393,61.0587
14:17:51:414,60.618
14:17:51:433,60.5285
14:17:51:458,60.525
14:17:51:476,60.1279
14:17:51:497,60.1665
14:17:51:516,60.3724
14:17:51:541,60.3286
14:17:51:557,60.3776
14:17:51:575,60.4517
14:17:51:595,60.3506
14:17:51:616,60.2805
14:17:51:634,60.2728
14:17:51:654,60.1222
14:17:51:676,60.1882
14:17:51:698,60.2809
14:17:51:716,60.2021
14:17:51:735,59.8141
14:17:51:754,59.6312
14:17:51:776,59.5264
14:17:51:794,59.4539
14:17:51:816,59.4358
14:17:51:833,59.1525
14:17:51:854,59.1558
14:17:51:873,59.3662
14:17:51:893,59.8604
14:17:51:914,60.0138
14:17:51:934,60.2194
14:17:51:959,60.5637
14:17:51:976,60.8025
14:17:51:995,61.0983
14:17:52:015,61.0592
14:17:52:035,61.0032
14:17:52:053,61.0311
14:17:52:075,61.263
