Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
19:05:48:091,473,,477,,480,
19:05:50:088,473,,477,,480,
19:05:52:118,473,,477,,480,
19:05:54:068,473,,477,,480,-122.0
19:05:56:050,473,,477,,480,-125.0
19:05:58:049,473,,477,,480,
19:06:00:043,473,,477,,480,-123.0
19:06:02:028,473,,477,,480,-121.0
19:06:04:029,473,,477,,480,-120.0
19:06:06:008,473,,477,,480,-119.0
19:06:08:015,473,,477,,480,-113.0
19:06:09:987,473,,477,,480,-113.0
19:06:11:988,473,,477,,480,-117.0
19:06:13:967,473,-82.0,477,,480,-106.0
19:06:15:967,473,-80.0,477,,480,
19:06:17:963,473,-81.0,477,,480,
19:06:19:947,473,-82.0,477,,480,
19:06:21:949,473,-81.0,477,,480,
19:06:23:929,473,-77.0,477,,480,
19:06:25:928,473,-72.0,477,,480,
19:06:27:908,473,-85.0,477,,480,
19:06:29:888,473,-90.0,477,,480,
19:06:31:887,473,-96.0,477,,480,
19:06:33:870,473,-95.0,477,,480,
19:06:35:868,473,-92.0,477,,480,
19:06:37:854,473,-100.0,477,,480,
19:06:39:853,473,-98.0,477,,480,
19:06:41:828,473,-94.0,477,,480,
19:06:43:809,473,-98.0,477,,480,
19:06:45:808,473,-96.0,477,,480,
19:06:47:814,473,-100.0,477,,480,
19:06:49:790,473,-94.0,477,,480,
19:06:51:770,473,-94.0,477,,480,
19:06:53:750,473,-98.0,477,,480,
19:06:55:751,473,-101.0,477,-105.0,480,
19:06:57:729,473,-95.0,477,-103.0,480,
19:06:59:728,473,-99.0,477,-100.0,480,
19:07:01:728,473,-96.0,477,-99.0,480,
19:07:03:709,473,-103.0,477,-109.0,480,
19:07:05:709,473,-108.0,477,-108.0,480,-133.0
19:07:07:691,473,-112.0,477,-102.0,480,-133.0
19:07:09:668,473,-101.0,477,-100.0,480,-133.0
19:07:11:669,473,-109.0,477,-100.0,480,-133.0
19:07:13:649,473,-100.0,477,-97.0,480,-133.0
19:07:15:649,473,-99.0,477,-100.0,480,-130.0
19:07:17:648,473,-92.0,477,-102.0,480,-130.0
19:07:19:631,473,-104.0,477,-101.0,480,-130.0
19:07:21:627,473,-104.0,477,-102.0,480,-130.0
19:07:23:611,473,-102.0,477,-108.0,480,-133.0
19:07:25:607,473,-93.0,477,-105.0,480,-133.0
19:07:27:612,473,-90.0,477,-105.0,480,-133.0
19:07:29:567,473,-91.0,477,-112.0,480,-133.0
19:07:31:568,473,-88.0,477,-104.0,480,-133.0
19:07:33:558,473,-89.0,477,-103.0,480,-133.0
19:07:35:549,473,-89.0,477,-108.0,480,-133.0
19:07:37:551,473,-95.0,477,-102.0,480,-133.0
19:07:39:533,473,-99.0,477,-96.0,480,-133.0
19:07:41:571,473,-101.0,477,-101.0,480,-133.0
19:07:43:527,473,-96.0,477,-95.0,480,-133.0
19:07:45:528,473,-104.0,477,-94.0,480,-133.0
19:07:47:530,473,-103.0,477,-93.0,480,-133.0
19:07:49:508,473,-105.0,477,-92.0,480,-133.0
19:07:51:489,473,-102.0,477,-87.0,480,-133.0
19:07:53:488,473,-105.0,477,-81.0,480,-133.0
19:07:55:460,473,-105.0,477,-76.0,480,-133.0
19:07:57:448,473,-105.0,477,-79.0,480,-133.0
19:07:59:448,473,-103.0,477,-83.0,480,
19:08:01:409,473,-107.0,477,-89.0,480,
19:08:03:407,473,-104.0,477,-85.0,480,
19:08:05:407,473,-106.0,477,-88.0,480,
19:08:07:370,473,-103.0,477,-83.0,480,
19:08:09:371,473,,477,-83.0,480,
19:08:11:355,473,,477,-82.0,480,
19:08:13:349,473,,477,-81.0,480,
19:08:15:349,473,,477,-85.0,480,
19:08:17:328,473,-99.0,477,-90.0,480,
19:08:19:330,473,-101.0,477,-88.0,480,
19:08:21:328,473,-101.0,477,-81.0,480,
19:08:23:330,473,-98.0,477,-91.0,480,
19:08:25:328,473,-96.0,477,-80.0,480,
19:08:27:309,473,-96.0,477,-81.0,480,
19:08:29:288,473,-96.0,477,-87.0,480,
19:08:31:287,473,-97.0,477,-91.0,480,
19:08:33:248,473,-99.0,477,-94.0,480,
19:08:35:251,473,-93.0,477,-90.0,480,
19:08:37:306,473,-94.0,477,-93.0,480,
19:08:39:230,473,-88.0,477,-93.0,480,
19:08:41:231,473,-91.0,477,-94.0,480,
19:08:43:215,473,-98.0,477,-94.0,480,
19:08:45:187,473,-100.0,477,-92.0,480,
19:08:47:187,473,-105.0,477,-94.0,480,
19:08:49:167,473,-114.0,477,-94.0,480,
19:08:51:149,473,-110.0,477,-99.0,480,
19:08:53:151,473,-114.0,477,-95.0,480,
19:08:55:128,473,-114.0,477,-95.0,480,
19:08:57:129,473,-115.0,477,-96.0,480,
19:08:59:128,473,-110.0,477,-89.0,480,
19:09:01:087,473,,477,-85.0,480,
19:09:03:088,473,,477,-88.0,480,
19:09:05:080,473,,477,-89.0,480,
19:09:07:066,473,,477,-87.0,480,
19:09:09:067,473,,477,-88.0,480,
19:09:11:071,473,,477,-86.0,480,
