Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
15:20:11:611,473,,477,-89.0,480,-132.0
15:20:13:703,473,,477,-91.0,480,-132.0
15:20:15:714,473,,477,-92.0,480,-132.0
15:20:17:754,473,,477,-96.0,480,-132.0
15:20:19:718,473,,477,-95.0,480,-132.0
15:20:21:693,473,,477,-91.0,480,-132.0
15:20:23:695,473,,477,-87.0,480,-132.0
15:20:25:697,473,,477,-98.0,480,-132.0
15:20:27:706,473,,477,-97.0,480,-132.0
15:20:29:716,473,,477,-98.0,480,-132.0
15:20:31:713,473,,477,-97.0,480,-132.0
15:20:33:678,473,,477,-101.0,480,-135.0
15:20:35:713,473,,477,-95.0,480,-135.0
15:20:37:716,473,,477,-93.0,480,-135.0
15:20:39:696,473,-109.0,477,-93.0,480,-135.0
15:20:41:719,473,-101.0,477,-94.0,480,-135.0
15:20:43:695,473,-106.0,477,-93.0,480,-135.0
15:20:45:707,473,-98.0,477,-92.0,480,-135.0
15:20:47:714,473,-96.0,477,-86.0,480,-135.0
15:20:49:714,473,-107.0,477,-89.0,480,-135.0
15:20:51:712,473,-92.0,477,-87.0,480,-135.0
15:20:53:721,473,-100.0,477,-93.0,480,-135.0
15:20:55:706,473,-95.0,477,-85.0,480,-135.0
15:20:57:708,473,-91.0,477,-80.0,480,-135.0
15:20:59:700,473,-95.0,477,-83.0,480,-135.0
15:21:01:684,473,-102.0,477,-87.0,480,-135.0
15:21:03:689,473,-99.0,477,-89.0,480,-135.0
15:21:05:727,473,-105.0,477,-83.0,480,-135.0
15:21:07:695,473,-112.0,477,-91.0,480,-135.0
15:21:09:712,473,-102.0,477,-90.0,480,-135.0
15:21:11:714,473,-108.0,477,-92.0,480,-135.0
15:21:13:713,473,-108.0,477,-85.0,480,
15:21:15:719,473,-104.0,477,-83.0,480,
15:21:17:712,473,-107.0,477,-86.0,480,
15:21:19:785,473,-111.0,477,-91.0,480,
15:21:21:717,473,-108.0,477,-92.0,480,
15:21:23:717,473,-104.0,477,-95.0,480,
15:21:25:720,473,-101.0,477,-87.0,480,
15:21:27:694,473,-105.0,477,-90.0,480,
15:21:29:693,473,-106.0,477,-90.0,480,
15:21:31:709,473,-99.0,477,-94.0,480,
15:21:33:717,473,-95.0,477,-95.0,480,
15:21:35:721,473,-101.0,477,-95.0,480,
15:21:37:694,473,-104.0,477,-98.0,480,
15:21:39:716,473,-103.0,477,-96.0,480,
15:21:41:688,473,-99.0,477,-97.0,480,
15:21:43:710,473,-89.0,477,-100.0,480,-126.0
15:21:45:713,473,-102.0,477,-100.0,480,-126.0
15:21:47:709,473,-96.0,477,-104.0,480,-126.0
15:21:49:721,473,-91.0,477,-102.0,480,-126.0
15:21:51:727,473,-85.0,477,-104.0,480,-126.0
15:21:53:716,473,-93.0,477,-104.0,480,-126.0
15:21:55:722,473,-99.0,477,-101.0,480,-126.0
15:21:57:690,473,-93.0,477,-103.0,480,-126.0
15:21:59:719,473,-104.0,477,-98.0,480,-122.0
15:22:01:718,473,-100.0,477,-109.0,480,-122.0
15:22:03:713,473,-102.0,477,-100.0,480,-122.0
15:22:05:722,473,-103.0,477,-103.0,480,-122.0
15:22:07:716,473,-108.0,477,-99.0,480,-121.0
15:22:09:711,473,-105.0,477,-102.0,480,-121.0
15:22:11:715,473,-105.0,477,-98.0,480,-121.0
15:22:13:703,473,-105.0,477,-97.0,480,-121.0
15:22:15:713,473,-106.0,477,-100.0,480,-121.0
15:22:17:694,473,-107.0,477,-105.0,480,-121.0
15:22:19:706,473,-114.0,477,-102.0,480,-120.0
15:22:21:722,473,-110.0,477,-102.0,480,-120.0
15:22:23:714,473,-107.0,477,-105.0,480,-120.0
15:22:25:721,473,-100.0,477,-105.0,480,-120.0
15:22:27:719,473,-104.0,477,-103.0,480,-100.0
15:22:29:716,473,-104.0,477,-104.0,480,-103.0
15:22:31:718,473,-104.0,477,-104.0,480,-100.0
15:22:33:713,473,-95.0,477,-113.0,480,-104.0
15:22:35:727,473,-100.0,477,-117.0,480,-104.0
15:22:37:712,473,-100.0,477,-117.0,480,-103.0
15:22:39:716,473,-100.0,477,-117.0,480,-92.0
15:22:41:719,473,-100.0,477,-117.0,480,-94.0
15:22:43:707,473,-100.0,477,-117.0,480,-100.0
15:22:45:713,473,-100.0,477,-117.0,480,-96.0
15:22:47:716,473,-100.0,477,-117.0,480,-99.0
15:22:49:695,473,-104.0,477,-123.0,480,-104.0
15:22:51:713,473,-99.0,477,-128.0,480,-98.0
15:22:53:680,473,-99.0,477,-128.0,480,-103.0
15:22:55:704,473,-99.0,477,-128.0,480,-106.0
15:22:57:718,473,-99.0,477,-128.0,480,-102.0
15:22:59:713,473,-99.0,477,-128.0,480,-108.0
15:23:01:713,473,-75.0,477,-110.0,480,-107.0
15:23:03:713,473,-78.0,477,,480,-107.0
15:23:05:712,473,-81.0,477,,480,-107.0
15:23:07:708,473,-85.0,477,,480,-107.0
15:23:09:678,473,-90.0,477,,480,-107.0
15:23:11:718,473,-82.0,477,,480,-107.0
15:23:13:717,473,-88.0,477,,480,-107.0
15:23:15:712,473,-76.0,477,,480,-107.0
15:23:17:704,473,-84.0,477,,480,-107.0
15:23:19:718,473,-85.0,477,,480,-107.0
15:23:21:773,473,-85.0,477,,480,-107.0
15:23:23:710,473,-86.0,477,,480,-107.0
15:23:25:717,473,-75.0,477,,480,-107.0
15:23:27:720,473,-79.0,477,,480,-107.0
15:23:29:699,473,-89.0,477,,480,-107.0
15:23:31:717,473,-89.0,477,,480,-107.0
15:23:33:721,473,-91.0,477,,480,-107.0
15:23:35:714,473,-90.0,477,,480,-107.0
15:23:37:728,473,-89.0,477,,480,-107.0
15:23:39:720,473,-89.0,477,,480,-107.0
