Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3
18:42:40:979,473,,477,-84.0,480,
18:42:43:070,473,,477,-83.0,480,
18:42:45:068,473,,477,-82.0,480,
18:42:47:077,473,,477,-84.0,480,
18:42:49:068,473,,477,-86.0,480,
18:42:51:068,473,,477,-87.0,480,
18:42:53:070,473,,477,-89.0,480,
18:42:55:069,473,,477,-91.0,480,
18:42:57:069,473,,477,-84.0,480,
18:42:59:069,473,,477,-91.0,480,
18:43:01:072,473,,477,-90.0,480,
18:43:03:070,473,,477,-87.0,480,
18:43:05:069,473,,477,-87.0,480,
18:43:07:071,473,,477,-87.0,480,
18:43:09:072,473,,477,-87.0,480,
18:43:11:070,473,,477,-84.0,480,
18:43:13:073,473,,477,-84.0,480,
18:43:15:071,473,,477,-83.0,480,
18:43:17:071,473,,477,-83.0,480,
18:43:19:070,473,,477,-83.0,480,
18:43:21:069,473,,477,-81.0,480,
18:43:23:068,473,,477,-80.0,480,
18:43:25:068,473,,477,-80.0,480,
18:43:27:071,473,,477,-79.0,480,
18:43:29:069,473,,477,-81.0,480,
18:43:31:069,473,-86.0,477,-82.0,480,
18:43:33:068,473,-86.0,477,-81.0,480,
18:43:35:069,473,-86.0,477,-76.0,480,
18:43:37:068,473,-86.0,477,-70.0,480,
18:43:39:069,473,-86.0,477,-77.0,480,
18:43:41:071,473,-86.0,477,-78.0,480,
18:43:43:069,473,-86.0,477,-76.0,480,
18:43:45:067,473,-86.0,477,-75.0,480,
18:43:47:069,473,-86.0,477,-77.0,480,
18:43:49:068,473,-86.0,477,-80.0,480,
18:43:51:103,473,-86.0,477,-76.0,480,
18:43:53:071,473,-86.0,477,-75.0,480,
18:43:55:069,473,-86.0,477,-69.0,480,
18:43:57:070,473,-86.0,477,-75.0,480,
18:43:59:071,473,-86.0,477,-75.0,480,
18:44:01:069,473,-86.0,477,-75.0,480,
18:44:03:070,473,-86.0,477,-80.0,480,
18:44:05:068,473,-86.0,477,-79.0,480,
18:44:07:069,473,-97.0,477,-79.0,480,
18:44:09:069,473,-102.0,477,-79.0,480,
18:44:11:069,473,-103.0,477,-82.0,480,
18:44:13:070,473,-101.0,477,-79.0,480,
18:44:15:069,473,-97.0,477,-76.0,480,
18:44:17:070,473,-97.0,477,-80.0,480,
