Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:06:06:685,-0.581,1.2551,9.3281,55.3592,0.0727,-0.0326,0.0544,57.6234
17:06:06:689,-0.53,1.178,9.2441,55.2993,-0.073,-0.1114,0.0034,57.6234
17:06:06:708,-0.6881,1.161,9.5651,55.2422,-0.139,-0.1006,-0.0104,57.7545
17:06:06:728,-0.71,1.2071,9.9761,55.4381,-0.0901,-0.0613,0.0129,58.0202
17:06:06:749,-0.705,1.221,10.0151,55.7303,-0.0016,-0.0613,0.0225,58.4169
17:06:06:768,-0.782,1.245,9.806,56.0184,0.0271,-0.0656,0.0172,58.9411
17:06:06:788,-0.8651,1.31,9.7181,56.4096,0.0036,-0.091,0.014,59.59
17:06:06:808,-0.956,1.422,9.6911,56.5074,-0.007,-0.0975,0.0331,60.3599
17:06:06:828,-0.944,1.511,9.572,56.6063,0.0069,-0.0773,0.0874,61.2461
17:06:06:847,-0.825,1.4891,9.5651,56.3812,0.01,-0.0506,0.1438,62.2424
17:06:06:868,-0.638,1.4081,9.579,56.1331,-0.0027,-0.0688,0.162,63.3406
17:06:06:888,-0.48,1.41,9.533,56.0085,-0.0209,-0.1123,0.1577,64.5326
17:06:06:907,-0.348,1.3691,9.447,55.9417,-0.0304,-0.1411,0.1715,65.8115
17:06:06:927,-0.095,1.2161,9.4301,55.9296,-0.0283,-0.1561,0.1885,67.1696
17:06:06:948,0.261,1.08,9.366,56.0877,-0.0049,-0.1805,0.1662,68.5985
17:06:06:967,0.623,1.0871,9.1601,56.0693,0.0291,-0.206,0.1034,70.0913
17:06:06:988,0.8171,1.2041,8.9591,56.0131,0.0399,-0.2135,0.0311,71.643
17:06:07:007,0.8981,1.3241,8.918,56.1819,0.0111,-0.2412,-0.0509,73.25
17:06:07:026,0.836,1.647,8.913,56.2293,-0.0634,-0.2454,-0.0987,74.9087
17:06:07:046,0.738,1.7621,9.0761,56.2811,-0.139,-0.2145,-0.1084,76.6153
17:06:07:066,0.695,1.865,9.4541,56.2908,-0.1997,-0.1815,-0.1317,78.3642
17:06:07:086,0.8741,2.1191,9.9791,56.3903,-0.205,-0.124,-0.136,80.1493
17:06:07:106,0.915,2.1911,10.3451,56.3444,-0.157,0.01,-0.1562,81.9641
17:06:07:126,0.596,2.279,10.9151,56.2053,-0.1092,0.1919,-0.1797,83.8017
17:06:07:146,0.3911,2.495,11.834,56.1588,-0.0368,0.2229,-0.1519,85.6571
17:06:07:169,0.936,2.258,12.15,56.1184,0.1196,0.0206,-0.2031,87.5246
17:06:07:186,1.257,2.337,11.537,56.0167,0.358,-0.1507,-0.4052,89.3975
17:06:07:207,0.9461,2.703,10.1651,56.0021,0.5559,-0.2007,-0.5543,91.2762
17:06:07:227,0.644,3.179,8.796,55.9507,0.606,-0.188,-0.6138,93.1634
17:06:07:246,0.5051,3.768,7.8911,55.8758,0.5081,-0.106,-0.5745,95.0591
17:06:07:265,0.513,3.711,7.6661,55.9632,0.3686,0.0195,-0.4489,96.959
17:06:07:287,0.7541,3.354,8.0389,55.8979,0.2505,0.1228,-0.367,98.8543
17:06:07:307,0.824,3.215,8.2721,55.8431,0.2101,0.2058,-0.3724,100.7343
17:06:07:325,0.405,3.2321,8.133,55.7259,0.1526,0.3388,-0.3488,102.5944
17:06:07:345,-0.0041,2.933,8.5781,55.5315,0.076,0.4719,-0.285,104.4367
17:06:07:365,-0.281,2.6411,9.239,55.4263,0.0898,0.6284,-0.2085,106.263
17:06:07:384,-0.353,2.399,9.78,55.2721,0.2186,0.7061,-0.135,108.0705
17:06:07:405,-0.8561,2.4131,10.587,55.1549,0.4155,0.6176,-0.103,109.8541
17:06:07:424,-1.6151,3.227,10.094,55.1392,0.5197,0.2207,-0.0051,111.6119
17:06:07:444,-1.6121,3.51,9.5141,54.9525,0.4847,0.076,0.1108,113.3479
17:06:07:464,-1.4261,3.6731,9.15,54.9109,0.4528,0.1217,0.2237,115.0569
17:06:07:483,-0.873,3.677,9.3251,54.8158,0.4942,0.1803,0.2801,116.7333
17:06:07:504,-0.516,3.8351,9.062,54.8296,0.4623,0.2271,0.2343,118.3693
17:06:07:527,-0.4901,4.271,8.9471,54.9769,0.2687,0.2442,0.2173,119.9617
17:06:07:543,-0.65,4.314,9.296,54.9792,-0.0059,0.2644,0.2801,121.5112
17:06:07:565,-1.244,3.668,10.5101,54.9525,-0.2145,0.2696,0.4195,123.0171
17:06:07:582,-1.725,2.918,11.552,54.7326,-0.3348,0.3356,0.5877,124.4786
17:06:07:607,-1.9361,2.1,12.485,54.6406,-0.3625,0.4229,0.7121,125.8931
17:06:07:622,-1.7231,1.2071,12.878,54.6236,-0.2677,0.4027,0.7292,127.2574
17:06:07:652,-0.921,0.7541,12.248,54.8053,0.0089,0.3367,0.6249,128.5696
17:06:07:662,-0.71,0.912,10.482,55.165,0.4326,0.3794,0.4344,129.8302
17:06:07:682,-1.088,1.475,8.619,55.5565,0.7784,0.4708,0.3908,131.0465
17:06:07:708,-0.281,1.937,8.0561,55.669,0.905,0.2335,0.3684,132.2257
17:06:07:721,-2.6081,1.535,7.137,55.6395,0.789,-0.1815,0.4269,133.3622
17:06:07:742,-2.774,1.551,6.033,55.3884,0.1259,-0.5924,0.5291,134.4756
17:06:07:761,-1.3181,1.805,5.549,55.2754,-0.6561,-0.5338,0.3216,135.5686
17:06:07:781,-0.209,1.398,6.4091,55.4603,-1.1703,-0.188,0.1811,136.6268
17:06:07:801,-0.0371,0.941,7.113,55.6549,-1.3564,0.3336,0.0715,137.6348
17:06:07:821,-0.4661,0.938,8.367,55.9692,-1.2756,0.7773,-0.0286,138.5972
17:06:07:841,-0.408,1.0961,9.639,56.2244,-0.9382,0.8581,-0.1254,139.5242
17:06:07:860,-0.248,1.281,9.5021,56.3425,-0.4093,0.9284,-0.2574,140.4211
17:06:07:885,-0.5591,1.322,8.492,56.2686,0.092,1.1626,-0.351,141.2932
17:06:07:901,-1.098,1.824,7.9751,56.3594,0.4378,1.1731,-0.2808,142.1465
17:06:07:920,-2.084,2.4281,7.5491,56.3742,0.425,1.037,-0.1063,142.9836
17:06:07:941,-2.424,2.7371,7.194,56.2609,-0.0815,0.8581,-0.0446,143.805
17:06:07:959,-2.249,3.1031,7.5581,56.2913,-0.7296,1.0689,-0.1317,144.6084
17:06:07:981,-2.2451,3.381,9.294,56.2096,-1.0446,1.1509,-0.1425,145.3882
17:06:08:001,-1.89,3.342,10.872,56.1566,-0.9552,0.707,-0.1158,146.138
17:06:08:020,-1.952,3.33,11.9081,56.2954,-0.5306,0.224,-0.1966,146.8545
17:06:08:040,-2.273,3.3731,12.2201,56.6486,0.0388,-0.2922,-0.3733,147.5467
17:06:08:059,-2.6441,3.539,11.6381,57.0255,0.4847,-0.7435,-0.4851,148.2311
17:06:08:080,-2.81,3.2801,10.841,57.4225,0.6816,-0.8616,-0.484,148.9219
17:06:08:100,-3.114,3.512,10.668,57.8363,0.6071,-1.0383,-0.5224,149.6243
17:06:08:123,-3.3821,3.354,11.0441,57.7962,0.3666,-0.8393,-0.5244,150.3397
17:06:08:139,-3.252,2.801,12.083,57.7918,0.1994,-0.8212,-0.4606,151.0659
17:06:08:165,-3.078,2.4641,12.974,58.0248,0.1919,-0.8988,-0.4287,151.7941
17:06:08:180,-2.951,2.382,13.539,58.1972,0.2867,-1.0021,-0.285,152.518
17:06:08:199,-1.902,1.6931,13.3331,58.5063,0.4378,-1.0744,-0.1882,153.2326
17:06:08:220,-0.813,1.029,12.648,58.7264,0.4421,-1.2469,-0.2498,153.9305
17:06:08:239,-0.437,0.536,11.997,58.6943,0.4059,-1.134,-0.3872,154.6101
17:06:08:269,-0.8561,0.333,11.322,58.5888,0.54,-0.6242,-0.417,155.2767
17:06:08:278,-1.442,0.2111,10.2011,58.6484,0.7656,-0.1943,-0.301,155.9377
17:06:08:300,-1.727,0.357,9.117,58.6626,0.9338,-0.0741,-0.085,156.5941
17:06:08:319,-1.49,0.618,8.3149,58.6316,1.0902,-0.0879,0.1353,157.2405
17:06:08:340,-0.789,0.836,7.553,58.5588,1.2456,-0.2113,0.2439,157.8685
17:06:08:360,0.149,1.065,6.632,58.5242,1.2935,-0.4498,0.1737,158.4696
17:06:08:383,0.788,1.286,5.849,58.4966,1.1264,-0.7286,-0.0945,159.0389
17:06:08:399,1.133,1.403,5.178,58.3213,0.7858,-0.851,-0.4723,159.5796
17:06:08:424,0.912,1.556,4.757,58.2572,0.3783,-0.5977,-0.8044,160.1018
17:06:08:440,0.2321,1.853,4.5101,58.2859,-0.0155,-0.0975,-1.0268,160.6217
17:06:08:462,-0.762,2.174,4.791,58.3069,-0.3508,0.3325,-1.112,161.1584
17:06:08:480,-1.6751,2.454,5.427,58.3816,-0.5402,0.5527,-1.0321,161.728
17:06:08:504,-2.316,2.667,5.8301,58.3798,-0.5785,0.5921,-0.8183,162.3311
17:06:08:521,-2.721,3.146,6.2081,58.0998,-0.5913,0.4367,-0.5287,162.9545
17:06:08:541,-2.709,3.383,6.902,57.8436,-0.5998,0.1441,-0.2498,163.5796
17:06:08:561,-2.163,3.251,7.503,57.4878,-0.5614,-0.0539,-0.1189,164.1875
17:06:08:583,-2.058,3.57,8.322,57.2881,-0.4891,-0.0656,-0.0403,164.7643
17:06:08:600,-1.859,3.6131,9.059,57.4109,-0.4093,0.0846,-0.0264,165.3064
17:06:08:621,-1.9361,3.656,9.996,57.3046,-0.3263,0.2718,-0.103,165.8155
17:06:08:640,-2.024,3.656,10.932,57.3014,-0.32,0.1473,-0.2361,166.2975
17:06:08:672,-1.914,3.6341,12.6101,57.3173,-0.4316,-0.2751,-0.5075,166.7609
17:06:08:683,-2.01,3.675,15.009,57.1497,-0.3508,-0.6094,-0.8246,167.2133
17:06:08:699,-1.7321,2.823,16.424,57.1827,-0.1262,-1.1649,-0.896,167.6663
17:06:08:720,-0.8441,1.6061,16.7299,57.2896,0.2229,-1.6703,-0.7309,168.1258
17:06:08:741,-0.267,0.912,16.07,57.4002,0.6592,-1.6629,-0.369,168.5877
17:06:08:760,0.072,0.917,14.552,57.5882,1.2009,-0.9287,0.0322,169.0434
17:06:08:783,0.125,1.3931,12.1571,57.4379,1.6637,0.1717,0.345,169.4827
