Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:54:37:044,-2.7761,3.021,9.8351,61.3914,0.4463,-0.1869,0.3524,69.817
16:54:37:052,-2.118,3.335,9.155,61.2077,0.6145,-0.3018,0.3823,69.817
16:54:37:074,-1.658,3.416,8.9921,61.0311,0.6304,-0.3667,0.329,69.817
16:54:37:095,-1.265,3.3851,8.7671,60.8447,0.6113,-0.2677,0.2482,69.9103
16:54:37:112,-0.8651,3.323,8.535,60.6335,0.4975,-0.2305,0.1418,70.1407
16:54:37:131,-0.669,3.323,8.5211,60.6099,0.2804,-0.2751,0.0034,70.5072
16:54:37:152,-0.755,3.273,8.758,60.5984,0.0664,-0.2475,-0.12,71.0103
16:54:37:173,-0.954,3.254,8.9111,60.6051,-0.0496,-0.0539,-0.1616,71.6525
16:54:37:193,-1.1141,3.321,8.925,60.7235,-0.0901,0.1825,-0.1733,72.4355
16:54:37:213,-1.292,3.4241,8.916,60.7175,-0.0869,0.2197,-0.1849,73.3593
16:54:37:233,-1.397,3.536,8.834,60.4473,-0.0624,0.1122,-0.2062,74.423
16:54:37:252,-1.656,3.665,8.873,60.1774,-0.0454,-0.0474,-0.1903,75.624
16:54:37:272,-1.682,3.756,9.09,60.1738,-0.0283,-0.1848,-0.1084,76.9581
16:54:37:292,-1.289,3.74,9.1361,60.1905,0.0175,-0.1687,0.0034,78.4158
16:54:37:311,-0.9641,3.792,9.093,60.3026,0.0525,-0.1709,0.0513,79.9817
16:54:37:332,-0.762,3.8981,9.062,60.502,0.0749,-0.2454,0.0481,81.6422
16:54:37:352,-0.597,3.924,8.961,60.337,0.1293,-0.2742,0.0279,83.3885
16:54:37:371,-0.449,4.053,8.8271,60.1451,0.2069,-0.2816,-0.0147,85.2126
16:54:37:392,-0.305,4.056,8.6141,60.1578,0.2644,-0.2944,-0.0935,87.1077
16:54:37:410,-0.279,4.08,8.442,60.1705,0.2442,-0.3157,-0.169,89.0678
16:54:37:432,-0.1541,4.001,8.2211,60.2434,0.1537,-0.2816,-0.2148,91.0872
16:54:37:452,-0.159,3.9431,8.085,60.4076,0.026,-0.1848,-0.2424,93.1578
16:54:37:472,-0.255,3.929,8.097,60.4818,-0.1188,-0.089,-0.2498,95.2717
16:54:37:490,-0.348,3.8711,8.37,60.5003,-0.2454,-0.0719,-0.2478,97.4211
16:54:37:514,-0.408,3.8021,8.693,60.5809,-0.2805,-0.1134,-0.2574,99.5975
16:54:37:531,-0.4391,3.7901,8.9681,60.5378,-0.2199,-0.139,-0.2424,101.7931
16:54:37:560,-0.434,3.8831,8.873,60.5126,-0.1071,-0.1624,-0.2244,104.0015
16:54:37:572,-0.597,4.166,8.475,60.4093,-0.007,-0.1635,-0.2212,106.2166
16:54:37:592,-0.7481,4.463,8.0201,60.4002,0.0175,-0.2028,-0.2127,108.436
16:54:37:610,-0.81,4.752,7.745,60.4667,-0.0624,-0.2816,-0.2074,110.6576
16:54:37:634,-0.875,4.958,7.805,60.5882,-0.2167,-0.3295,-0.2085,112.8773
16:54:37:651,-0.9251,4.994,8.2481,60.7051,-0.3858,-0.3571,-0.2085,115.0899
16:54:37:676,-0.9401,4.91,8.772,60.7977,-0.4615,-0.2816,-0.1743,117.29
16:54:37:694,-0.9011,4.908,9.2921,60.7124,-0.4082,-0.1772,-0.118,119.4721
16:54:37:713,-0.66,4.8941,9.512,60.6428,-0.2432,-0.1496,-0.0935,121.6293
16:54:37:733,-0.312,4.8341,9.323,60.4948,-0.0368,-0.157,-0.1328,123.7556
16:54:37:750,-0.073,4.695,8.774,60.2124,0.109,-0.1561,-0.2276,125.8467
16:54:37:773,-0.2171,4.6061,8.2091,60.1762,0.1239,-0.122,-0.3255,127.9027
16:54:37:794,-0.6761,4.5611,7.9511,60.2886,0.0334,-0.0751,-0.3553,129.9283
16:54:37:811,-1.04,4.5371,7.941,60.491,-0.0582,-0.0027,-0.2967,131.9306
16:54:37:831,-1.272,4.6181,8.154,60.7441,-0.124,0.0399,-0.2009,133.9121
16:54:37:853,-1.301,4.7261,8.478,60.8845,-0.1422,-0.0038,-0.087,135.8696
