Time,Meg
19:13:44:065,50.101
19:13:44:098,49.7474
19:13:44:132,50.5339
19:13:44:149,49.94
19:13:44:159,50.2137
19:13:44:183,49.9186
19:13:44:199,48.5711
19:13:44:217,49.0935
19:13:44:248,49.2313
19:13:44:257,49.4983
19:13:44:283,50.6991
19:13:44:300,50.0747
19:13:44:316,51.274
19:13:44:346,48.3764
19:13:44:356,48.8276
19:13:44:385,48.5707
19:13:44:395,49.6816
19:13:44:424,48.3716
19:13:44:434,50.6503
19:13:44:455,47.2491
19:13:44:480,47.5141
19:13:44:497,48.3109
19:13:44:515,48.7801
19:13:44:533,49.5845
19:13:44:556,48.6761
19:13:44:580,46.8067
19:13:44:594,48.8426
19:13:44:613,48.1276
19:13:44:634,48.9014
19:13:44:652,47.3507
19:13:44:680,46.1922
19:13:44:696,47.6876
19:13:44:712,46.3725
19:13:44:732,45.8069
19:13:44:752,46.1488
19:13:44:772,47.1173
19:13:44:795,48.3119
19:13:44:814,45.4697
19:13:44:833,44.7862
19:13:44:854,44.7862
19:13:44:879,45.8466
19:13:44:898,44.8226
19:13:44:919,44.9346
19:13:44:935,45.2273
19:13:44:951,43.4894
19:13:44:973,44.39
19:13:44:994,44.7133
19:13:45:014,44.7651
19:13:45:034,44.32
19:13:45:053,42.1345
19:13:45:078,42.2778
19:13:45:096,43.9864
19:13:45:113,42.5818
19:13:45:132,43.3368
19:13:45:155,43.7419
19:13:45:180,41.8367
19:13:45:196,43.0498
19:13:45:212,42.8254
19:13:45:233,40.8392
19:13:45:254,43.2204
19:13:45:278,42.6155
19:13:45:296,41.1663
19:13:45:313,41.766
19:13:45:332,42.2896
19:13:45:354,40.9805
19:13:45:379,41.5886
19:13:45:395,42.6912
19:13:45:413,40.9461
19:13:45:437,41.5949
19:13:45:452,41.2095
19:13:45:473,41.2095
19:13:45:494,40.3479
19:13:45:518,40.6304
19:13:45:533,42.2018
19:13:45:553,42.2524
19:13:45:579,42.2517
19:13:45:594,41.1744
19:13:45:612,42.141
19:13:45:632,41.3373
19:13:45:653,42.3023
19:13:45:678,42.1744
19:13:45:697,42.0735
19:13:45:713,43.585
19:13:45:732,41.8694
19:13:45:753,43.7089
19:13:45:779,42.5043
19:13:45:794,41.9906
19:13:45:814,42.7529
19:13:45:832,42.9153
19:13:45:853,42.386
19:13:45:879,42.7236
19:13:45:895,42.7323
19:13:45:915,41.847
19:13:45:938,41.9229
19:13:45:962,42.0697
19:13:45:974,41.3101
19:13:45:999,41.5422
19:13:46:013,39.649
19:13:46:032,41.0021
19:13:46:097,42.6026
19:13:46:103,40.668
19:13:46:103,40.7847
19:13:46:115,40.8076
19:13:46:131,42.2352
19:13:46:151,42.3838
19:13:46:172,41.1658
19:13:46:197,41.5271
19:13:46:211,42.4878
19:13:46:236,41.4677
19:13:46:251,43.3361
19:13:46:272,41.0699
19:13:46:294,42.8761
19:13:46:314,44.2157
19:13:46:333,43.2007
19:13:46:352,42.5241
19:13:46:372,43.3918
19:13:46:396,43.6846
19:13:46:414,42.9283
19:13:46:431,45.0251
19:13:46:452,44.7908
19:13:46:473,45.028
19:13:46:495,45.084
19:13:46:513,46.3582
19:13:46:532,45.9258
19:13:46:555,45.8348
19:13:46:578,45.5359
19:13:46:597,46.246
19:13:46:613,45.4977
19:13:46:632,45.4761
19:13:46:654,47.3814
19:13:46:678,46.2636
19:13:46:699,46.98
19:13:46:717,45.9582
19:13:46:732,46.5474
19:13:46:752,48.2849
19:13:46:773,47.218
19:13:46:794,49.298
19:13:46:811,48.0563
