Time,Meg,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
2024-11-02 16:23:17.544,51.0108,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.562,51.2587,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.582,51.4387,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.602,51.2342,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.622,51.4639,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.642,51.9155,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.662,51.9618,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.682,52.1095,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.702,52.0778,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.722,52.0575,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.742,52.0239,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.762,52.2971,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.782,52.691,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.802,52.7952,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.822,53.2523,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.842,53.0588,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.862,53.4296,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.883,53.4688,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.904,53.353,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.922,53.4119,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.942,53.4786,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.962,53.631,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:17.984,53.7794,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.002,53.9823,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.022,54.0887,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.042,53.94,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.062,54.1513,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.082,54.3574,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.102,54.4169,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.121,54.5955,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.142,54.7595,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.162,54.744,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.183,54.8336,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.202,55.0162,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.222,55.0809,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.242,55.5297,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.267,55.6361,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.283,55.5553,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.302,55.6217,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.322,55.6126,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.348,55.3786,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.364,55.7774,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.383,55.8148,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.402,55.9731,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.429,55.9941,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.444,55.9968,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.462,56.1416,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.483,56.5371,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.509,56.3949,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.526,56.6184,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.544,56.9046,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.562,56.7806,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.584,56.8716,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.602,57.2635,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.622,57.1276,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.642,57.2987,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.662,57.5379,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.687,57.5697,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.702,57.6268,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
2024-11-02 16:23:18.722,57.5982,473.0,-80.0,471.0,,474.0,,480.0,,322.0,-94.0
