Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:05:26:978,0.516,2.121,9.368,71.5335,0.0177,-0.0529,-0.0225,-146.557
17:05:26:998,0.437,2.2241,9.291,71.6874,0.0038,-0.0051,-0.0214,-146.557
17:05:27:018,0.2891,2.3231,9.27,71.9573,0.0219,0.0939,-0.0077,-146.557
17:05:27:038,0.1931,2.4761,9.459,72.2935,0.0059,0.1238,0.0221,-146.557
17:05:27:058,0.08,2.37,9.5981,72.6007,-0.0186,0.0928,0.0296,-146.557
17:05:27:077,0.08,2.3681,9.626,72.6516,-0.0089,0.0896,0.0307,-146.557
17:05:27:097,0.023,2.4611,9.701,72.6601,0.0304,0.1035,0.0572,-146.557
17:05:27:117,0.066,2.507,9.591,72.667,0.0474,0.0854,0.0902,-146.557
17:05:27:137,0.152,2.54,9.497,72.426,0.0252,0.0429,0.1391,-146.557
17:05:27:156,0.4271,2.447,9.377,72.1155,0.0113,0.0162,0.1743,-146.557
17:05:27:176,0.6911,2.2871,9.251,71.9466,0.007,0.0151,0.1775,-146.557
17:05:27:196,0.8681,2.229,9.179,71.8752,-0.0334,0.0003,0.1562,-146.557
17:05:27:215,0.959,2.141,9.2891,71.8059,-0.061,-0.0338,0.1317,-146.557
17:05:27:235,0.9761,2.033,9.251,71.8373,-0.0898,-0.0487,0.0935,-146.557
17:05:27:255,0.9851,2.0231,9.315,71.7762,-0.1122,-0.0785,0.052,-146.557
17:05:27:275,0.9881,2.0351,9.3851,71.7969,-0.1057,-0.0689,0.0073,-146.557
17:05:27:297,0.9251,2.093,9.363,71.7014,-0.1005,-0.0529,-0.0289,-146.557
17:05:27:315,0.8561,2.114,9.5141,71.6716,-0.093,-0.0263,-0.0534,-146.557
17:05:27:338,0.839,2.0501,9.689,71.8142,-0.0792,-0.0338,-0.0821,-146.557
17:05:27:355,0.83,1.944,9.722,72.0998,-0.077,-0.0424,-0.1216,-146.557
17:05:27:376,0.7871,1.884,9.768,72.3609,-0.0642,-0.0668,-0.1705,-146.557
17:05:27:396,0.734,1.9661,9.665,72.631,-0.0388,-0.0359,-0.2152,-146.557
17:05:27:416,0.547,2.129,9.5951,72.7049,-0.0302,-0.0071,-0.245,-146.557
17:05:27:435,0.279,2.3111,9.5261,72.4546,-0.0696,-0.021,-0.2493,-146.557
17:05:27:455,0.128,2.3801,9.602,72.2002,-0.0792,-0.0051,-0.2375,-146.557
17:05:27:475,0.056,2.406,9.751,71.9451,-0.0291,0.0131,-0.2408,-146.557
17:05:27:497,-0.1391,2.624,9.7271,71.7573,0.0092,0.0045,-0.2258,-146.557
17:05:27:515,-0.1961,2.792,9.476,72.0524,-0.0026,0.0247,-0.1705,-146.557
17:05:27:539,-0.2351,2.813,9.442,72.3297,-0.0408,0.0322,-0.1184,-146.557
17:05:27:554,-0.3191,2.804,9.3941,72.5308,-0.0952,0.0205,-0.0726,-146.557
17:05:27:574,-0.359,2.837,9.437,72.5915,-0.1345,0.0003,-0.0236,-146.557
17:05:27:596,-0.398,2.744,9.38,72.4651,-0.1547,0.0099,0.0264,-146.557
17:05:27:614,-0.4601,2.694,9.468,72.1567,-0.1452,0.0524,0.0754,-146.557
17:05:27:636,-0.525,2.706,9.428,71.6345,-0.1419,0.0748,0.1232,-146.557
17:05:27:654,-0.5441,2.703,9.363,71.0446,-0.1782,0.0694,0.1647,-146.557
17:05:27:674,-0.6041,2.6051,9.442,70.5395,-0.1951,0.0578,0.1871,-146.557
17:05:27:696,-0.8,2.787,9.564,70.0557,-0.1143,0.0887,0.2403,-146.557
17:05:27:715,-0.989,3.0341,9.4061,70.1594,-0.0206,0.2089,0.3798,-146.557
17:05:27:735,-0.876,2.8781,9.306,70.6841,-0.0047,0.243,0.4553,-146.557
17:05:27:756,-1.0511,2.9351,9.231,71.2659,-0.0696,0.1833,0.4669,-146.557
