Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:45:25:394,-0.7181,0.924,9.519,53.4085,-0.0291,0.0345,-0.0225,-165.2437
17:45:25:413,-0.659,0.848,9.5711,53.551,-0.0494,-0.0102,-0.0184,-165.2437
17:45:25:435,-0.611,0.893,9.5831,53.7765,-0.0334,-0.0571,-0.0034,-165.2437
17:45:25:454,-0.587,0.915,9.5261,53.8169,-0.0121,-0.0133,0.004,-165.2437
17:45:25:474,-0.563,0.9311,9.6,54.0228,-0.0525,-0.0016,0.004,-165.2437
17:45:25:494,-0.453,0.972,9.875,54.1488,-0.0622,-0.0155,0.0019,-165.2437
17:45:25:513,-0.671,0.773,10.0931,54.2781,-0.0047,-0.0452,-0.0066,-165.2437
17:45:25:532,-0.584,0.996,9.851,54.3564,0.0741,-0.1464,-0.0301,-165.2437
17:45:25:553,-0.398,1.109,9.689,54.2898,0.0932,-0.1592,-0.0236,-165.2437
17:45:25:574,-0.41,1.212,9.531,54.3237,0.0485,-0.0815,-0.0077,-165.2437
17:45:25:592,-0.443,1.1831,9.581,54.2747,-0.0206,-0.0517,0.0051,-165.2437
17:45:25:612,-0.546,1.025,9.8351,54.1942,-0.0186,-0.0358,0.0082,-165.2437
17:45:25:632,-0.522,1.056,9.7819,54.2862,0.0294,-0.0984,-0.0077,-165.2437
17:45:25:651,-0.498,1.125,9.612,54.4186,0.0102,-0.1347,-0.0205,-165.2437
17:45:25:672,-0.414,1.286,9.744,54.57,-0.0397,-0.1092,-0.0173,-165.2437
17:45:25:691,-0.393,1.305,9.878,54.8282,-0.0664,-0.107,-0.0034,-165.2437
17:45:25:710,-0.491,1.3271,9.806,54.8581,-0.0557,-0.1209,0.0125,-165.2437
17:45:25:731,-0.548,1.35,9.8441,54.6258,-0.0302,-0.1112,0.0146,-165.2437
17:45:25:752,-0.68,1.41,9.7031,54.6124,-0.0004,-0.1038,0.021,-165.2437
17:45:25:770,-0.728,1.401,9.4541,54.7658,-0.0323,-0.0623,0.0274,-165.2437
17:45:25:790,-0.8,1.3241,9.528,55.1073,-0.092,0.0228,0.0402,-165.2437
17:45:25:810,-0.9341,1.2431,9.579,55.3221,-0.1122,0.0484,0.0433,-165.2437
17:45:25:829,-0.996,1.212,9.5711,55.3107,-0.0983,-0.0048,0.0518,-165.2437
17:45:25:850,-0.951,1.2791,9.258,54.9969,-0.0855,-0.0346,0.0668,-165.2437
17:45:25:870,-0.999,1.329,9.1811,54.6922,-0.1037,-0.007,0.0817,-165.2437
17:45:25:889,-1.0631,1.322,9.306,54.4026,-0.1376,0.0462,0.1084,-165.2437
17:45:25:910,-1.073,1.461,9.327,54.2964,-0.1792,0.0004,0.1412,-165.2437
17:45:25:929,-1.094,1.3241,9.4301,54.1465,-0.1462,-0.0081,0.1987,-165.2437
17:45:25:949,-1.1111,1.3481,9.8231,54.2055,0.0027,0.0803,0.2541,-165.2437
