Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:15:28:961,0.0011,2.3681,9.825,59.9441,-0.0887,0.0045,-0.0342,-109.0841
17:15:28:980,0.042,2.394,9.648,60.5402,-0.0685,-0.0615,-0.0428,-109.0841
17:15:29:000,0.162,2.459,9.552,61.0134,-0.06,-0.0551,-0.0407,-109.0841
17:15:29:021,0.269,2.514,9.4661,60.9519,-0.044,-0.003,-0.03,-109.0841
17:15:29:040,0.222,2.538,9.3581,61.1628,-0.0462,0.0322,-0.0257,-109.0841
17:15:29:060,0.0971,2.493,9.344,61.2998,-0.0536,0.0151,-0.0247,-109.0841
17:15:29:080,0.2261,2.5601,9.2891,61.3529,-0.0462,0.0322,-0.03,-109.0841
17:15:29:100,-0.1631,2.378,9.507,61.5892,-0.044,0.045,-0.03,-109.0841
17:15:29:122,-0.0581,2.375,9.569,61.5484,-0.0525,0.0268,-0.0109,-109.0841
17:15:29:140,-0.0431,2.351,9.485,61.4812,-0.043,0.0556,-0.0098,-109.0841
17:15:29:161,-0.12,2.3561,9.456,61.2749,-0.06,0.0609,-0.0098,-109.0841
17:15:29:180,-0.108,2.3561,9.452,61.1135,-0.0707,0.0279,0.004,-109.0841
17:15:29:200,-0.005,2.358,9.387,61.0664,-0.0696,0.0098,0.0115,-109.0841
17:15:29:222,0.03,2.37,9.428,61.1399,-0.0824,-0.0019,0.0147,-109.0841
17:15:29:240,0.0161,2.318,9.461,60.9544,-0.0707,0.0162,0.021,-109.0841
17:15:29:260,0.02,2.339,9.483,60.2841,-0.0516,0.0194,0.0264,-109.0841
17:15:29:281,0.02,2.351,9.428,59.6042,-0.061,0.0183,0.0232,-109.0841
17:15:29:300,-0.038,2.342,9.416,59.2833,-0.0707,0.0268,0.0307,-109.0841
17:15:29:322,-0.003,2.394,9.3731,59.8282,-0.0727,0.0268,0.036,-109.0841
17:15:29:343,0.0371,2.3801,9.409,60.7549,-0.0877,0.0257,0.0338,-109.0841
17:15:29:359,-0.017,2.2871,9.483,61.5243,-0.094,0.047,0.0318,-109.0841
17:15:29:380,-0.06,2.306,9.5831,61.8151,-0.092,0.045,0.0318,-109.0841
17:15:29:400,-0.029,2.354,9.5591,61.6079,-0.0877,0.0364,0.0412,-109.0841
17:15:29:422,-0.0221,2.3681,9.6701,61.3536,-0.077,0.0003,0.0424,-109.0841
17:15:29:442,-0.101,2.43,9.464,61.4422,-0.0323,-0.0125,0.0434,-109.0841
17:15:29:460,-0.108,2.5481,9.167,61.6725,-0.0462,0.0225,0.0572,-109.0841
17:15:29:480,-0.242,2.5331,9.356,61.9585,-0.1111,0.0705,0.0657,-109.0841
17:15:29:499,-0.0671,2.586,9.579,62.1207,-0.1313,0.0353,0.0446,-109.0841
17:15:29:522,-0.278,2.5211,9.5471,62.2307,-0.1132,-0.0008,0.019,-109.0841
17:15:29:541,-0.347,2.526,9.581,62.3791,-0.1026,0.0131,0.0466,-109.0841
17:15:29:560,-0.29,2.555,9.5981,62.3907,-0.1111,0.0364,0.0785,-109.0841
17:15:29:580,-0.3191,2.5361,9.5231,62.5534,-0.1132,0.0758,0.0859,-109.0841
17:15:29:600,-0.362,2.5211,9.509,62.6117,-0.1293,0.1024,0.0956,-109.0841
17:15:29:621,-0.5321,2.4401,9.4399,62.5724,-0.125,0.1195,0.1052,-109.0841
17:15:29:641,-0.56,2.4641,9.3701,62.496,-0.1122,0.128,0.1371,-109.0841
17:15:29:660,-0.6041,2.5451,9.3701,62.4032,-0.1068,0.0993,0.1636,-109.0841
17:15:29:681,-0.297,2.823,9.485,62.4503,-0.0983,0.0279,0.1594,-109.0841
17:15:29:701,-0.228,2.792,9.3251,62.6158,-0.1037,-0.0774,0.1382,-109.0841
17:15:29:721,-0.125,2.792,9.545,62.8204,-0.1515,-0.0668,0.1371,-109.0841
17:15:29:746,-0.0581,2.777,9.698,62.7801,-0.1547,0.0385,0.1551,-109.0841
17:15:29:761,-0.266,2.768,9.6221,62.7274,-0.1228,0.144,0.153,-109.0841
17:15:29:780,-0.5321,2.792,9.459,62.7639,-0.0962,0.1534,0.1605,-109.0841
17:15:29:800,-0.56,2.931,9.291,62.865,-0.061,0.1226,0.1871,-109.0841
17:15:29:822,-0.5921,3.036,9.126,63.114,-0.0462,0.0993,0.1871,-109.0841
17:15:29:840,-0.785,3.0191,8.9921,63.3205,-0.0718,0.1204,0.1807,-109.0841
17:15:29:860,-0.975,2.897,9.0161,63.3168,-0.1057,0.1375,0.2031,-109.0841
17:15:29:881,-1.1111,2.7701,9.0971,63.2937,-0.1111,0.111,0.2339,-109.0841
17:15:29:900,-1.118,2.777,9.1601,63.4157,-0.1005,0.0609,0.2828,-109.0841
17:15:29:921,-0.9911,2.754,9.195,63.45,-0.0855,-0.0062,0.3255,-109.0841
17:15:29:940,-0.8981,2.763,9.296,63.4762,-0.1037,-0.0956,0.3329,-109.0841
17:15:29:962,-0.8141,2.682,9.5141,63.6021,-0.1324,-0.1243,0.352,-109.0841
17:15:29:980,-0.608,2.777,9.696,63.8432,-0.1037,-0.1072,0.4212,-109.0841
17:15:30:000,-0.302,2.957,9.789,63.9714,-0.077,-0.1072,0.4521,-109.0841
17:15:30:023,-0.249,3.077,9.8441,64.2932,-0.0525,-0.1072,0.4276,-109.1901
17:15:30:041,-0.3431,3.113,9.825,64.4738,-0.0078,-0.0828,0.4202,-109.3084
17:15:30:061,-0.264,3.189,9.7631,64.4674,0.0177,-0.0848,0.4371,-109.438
17:15:30:081,-0.108,3.182,9.8471,64.631,0.0272,-0.1338,0.418,-109.579
17:15:30:100,-0.041,3.086,9.899,64.8567,0.0411,-0.1775,0.3787,-109.7308
17:15:30:122,0.042,2.9501,10.1561,64.8933,0.0571,-0.1935,0.3585,-109.8918
17:15:30:140,0.143,2.856,10.395,64.8381,0.1209,-0.186,0.3403,-110.0607
17:15:30:160,0.1811,2.8331,10.34,64.7492,0.2199,-0.153,0.3255,-110.2368
17:15:30:181,0.224,2.8781,10.232,64.485,0.2432,-0.1573,0.3062,-110.4191
17:15:30:200,0.3101,2.924,10.2821,64.3753,0.2199,-0.1306,0.2797,-110.6084
17:15:30:221,0.3101,2.8421,10.445,64.4015,0.2262,-0.0839,0.2637,-110.8039
17:15:30:240,0.3011,2.8541,10.3661,64.2734,0.2986,-0.0221,0.2648,-111.0045
17:15:30:260,0.324,2.969,9.938,64.1224,0.3508,0.0247,0.2669,-111.2087
17:15:30:281,0.284,2.9831,9.7961,63.9524,0.3167,0.0023,0.2382,-111.4163
17:15:30:300,0.2,2.663,9.749,63.8164,0.2199,-0.1093,0.1796,-111.6269
17:15:30:321,0.473,2.4521,9.686,63.7885,0.0624,-0.1903,0.1402,-111.8385
17:15:30:340,0.6521,1.961,9.9191,63.868,-0.1356,-0.2456,0.0945,-112.0491
17:15:30:360,0.9131,1.5131,10.637,63.8768,-0.2685,-0.369,0.0774,-112.2572
17:15:30:380,1.167,1.032,10.68,63.9815,-0.0813,-0.4393,0.0807,-112.4617
17:15:30:400,1.1651,0.998,9.662,64.0473,0.287,-0.4084,0.0978,-112.6625
17:15:30:422,1.16,1.25,8.7881,64.1684,0.554,-0.335,0.1052,-112.861
17:15:30:442,0.851,1.4801,8.456,64.0964,0.7062,-0.2126,0.1189,-113.0583
17:15:30:462,0.777,1.346,8.511,63.9225,0.8095,-0.2265,0.3798,-113.2553
17:15:30:480,1.2221,1.5251,9.002,63.6923,0.9318,-0.2775,0.3861,-113.4582
17:15:30:500,1.9841,1.7621,8.592,63.3063,1.0372,-0.5202,0.335,-113.6725
17:15:30:522,2.5631,2.0861,8.298,62.9141,1.0765,-0.5478,0.2307,-113.8964
17:15:30:541,3.143,2.354,7.752,62.709,1.0479,-0.4063,0.0509,-114.1273
17:15:30:561,2.898,2.763,7.44,62.5425,0.8722,-0.136,-0.2343,-114.3603
17:15:30:579,2.288,3.038,7.091,62.3188,0.3997,-0.0071,-0.5004,-114.5852
17:15:30:600,2.079,3.338,7.175,62.0462,-0.2463,0.0131,-0.6366,-114.7901
17:15:30:622,2.048,3.333,7.682,61.7748,-0.672,0.1705,-0.7314,-114.9659
17:15:30:642,1.859,3.35,8.384,61.5883,-0.8284,0.3366,-0.7846,-115.1077
17:15:30:660,1.6151,3.371,8.592,61.6271,-0.7975,0.4047,-0.792,-115.2134
17:15:30:680,1.232,3.4331,8.5061,61.6122,-0.6592,0.4482,-0.7143,-115.2134
17:15:30:700,0.918,3.501,8.2661,61.5931,-0.4527,0.4599,-0.6057,-115.2134
17:15:30:722,0.849,3.7211,8.2661,61.4824,-0.2739,0.3525,-0.5035,-115.2134
17:15:30:740,0.8441,3.96,8.075,61.4522,-0.1728,0.1184,-0.4429,-115.2134
17:15:30:760,0.878,4.0751,7.9151,61.6504,-0.1154,-0.0316,-0.4078,-115.2134
17:15:30:781,0.885,4.362,8.154,61.8761,-0.1057,-0.1488,-0.3684,-115.2134
17:15:30:800,0.945,4.616,8.3479,62.0909,-0.1207,-0.237,-0.3481,-115.2134
17:15:30:823,0.947,4.7891,8.736,62.129,-0.1728,-0.2519,-0.3418,-115.2134
17:15:30:840,0.8561,4.8011,9.3251,61.9269,-0.1845,-0.1722,-0.3642,-115.2134
17:15:30:861,0.5021,4.6451,9.789,61.6569,-0.1356,-0.0837,-0.3897,-115.2134
17:15:30:885,0.2291,4.47,10.263,61.4518,-0.1196,-0.1072,-0.3791,-115.11
17:15:30:901,0.375,4.164,10.848,61.4709,-0.1185,-0.2157,-0.3802,-114.9956
17:15:30:922,0.516,3.7451,11.6141,61.5231,-0.143,-0.3904,-0.4323,-114.8709
17:15:30:940,0.461,3.273,12.162,61.5989,-0.1888,-0.4925,-0.4983,-114.7346
17:15:30:960,-0.0191,2.9351,12.5,61.6418,-0.2292,-0.3583,-0.4812,-114.5848
17:15:30:981,-0.5171,2.6891,12.5141,61.6128,-0.225,0.0737,-0.3099,-114.4213
17:15:31:000,-1.13,2.856,12.65,61.6228,-0.1547,0.5483,-0.0459,-114.2488
17:15:31:023,-1.7381,2.6891,11.1371,61.3741,0.106,1.0677,0.3713,-113.9141
17:15:31:041,-1.415,2.129,11.415,61.0881,-0.0462,0.6122,0.3904,-113.7681
17:15:31:063,-1.401,1.683,11.7431,60.7217,0.0241,0.1375,0.3329,-113.6409
17:15:31:081,-1.463,1.2761,10.883,60.5368,0.439,0.1141,0.4148,-113.5299
17:15:31:101,-1.274,1.3241,9.54,60.1614,0.7338,0.195,0.5361,-113.436
17:15:31:122,-0.879,1.398,8.621,59.7322,0.67,0.1247,0.567,-113.436
17:15:31:140,-0.5081,1.506,8.489,59.3784,0.4518,0.0513,0.5181,-113.436
17:15:31:162,0,1.391,8.942,59.0476,0.2646,-0.0476,0.4447,-113.436
17:15:31:180,0.348,1.379,8.9921,58.8844,0.2167,0.029,0.3701,-113.436
17:15:31:201,0.365,1.506,8.843,58.4362,0.2347,0.2302,0.3574,-113.436
17:15:31:222,0.063,1.746,8.271,58.0712,0.254,0.4377,0.3872,-113.436
17:15:31:242,-0.24,2.033,7.608,57.6518,0.2423,0.6122,0.4595,-113.436
17:15:31:261,-0.51,2.37,7.218,57.2564,0.2145,0.6559,0.5213,-113.436
17:15:31:280,-0.8,2.5721,7.235,57.1529,0.2167,0.5461,0.5808,-113.436
17:15:31:300,-0.7331,2.763,6.9281,56.9893,0.3114,0.2387,0.7788,-113.436
17:15:31:323,-0.357,3.084,7.287,56.826,0.3613,0.0588,0.7437,-113.5422
17:15:31:341,0.2171,3.2711,7.1081,56.8441,0.3252,-0.2743,0.6564,-113.6739
17:15:31:360,0.6431,3.395,7.1171,56.7553,0.3422,-0.2871,0.5958,-113.8269
17:15:31:381,0.8321,3.663,7.218,56.6799,0.2848,-0.2487,0.5031,-113.9985
17:15:31:399,1.028,3.7901,7.4,56.6646,0.1326,-0.1987,0.3701,-114.1851
17:15:31:422,1.091,3.908,7.946,56.585,-0.0186,-0.0891,0.235,-114.3819
17:15:31:443,1.11,3.8021,8.432,56.3995,-0.1068,0.0396,0.0945,-114.5831
17:15:31:461,0.9401,3.611,8.994,56.313,-0.1452,0.0524,-0.0481,-114.7836
17:15:31:480,0.77,3.575,9.531,56.07,-0.1867,-0.0945,-0.1631,-114.9777
17:15:31:500,0.8921,3.527,9.9641,55.6894,-0.2728,-0.2476,-0.2801,-115.1609
17:15:31:522,0.834,3.6131,10.397,55.593,-0.3442,-0.1827,-0.3684,-115.3292
17:15:31:541,0.609,3.632,10.601,55.5863,-0.3091,0.0609,-0.4004,-115.4792
17:15:31:560,0.447,3.5411,10.577,55.4491,-0.3069,0.1152,-0.4366,-115.6096
17:15:31:580,0.777,3.395,10.73,55.4271,-0.4537,-0.1082,-0.5057,-115.7201
17:15:31:600,1.488,2.9141,11.274,55.4153,-0.6709,-0.3179,-0.5908,-115.7201
17:15:31:622,1.8281,2.4611,12.21,55.3668,-0.7879,-0.3988,-0.6791,-115.7201
17:15:31:642,1.505,2.0621,12.368,55.2672,-0.6677,-0.2626,-0.7004,-115.7201
17:15:31:660,0.945,1.6931,12.291,55.3454,-0.4634,-0.0402,-0.5983,-115.7201
17:15:31:680,0.815,1.3001,12.069,55.5041,-0.2633,-0.0678,-0.4525,-115.7201
17:15:31:700,0.684,1.3121,11.532,55.7181,0.0252,-0.1551,-0.312,-115.7201
17:15:31:722,1.05,1.578,10.821,56.0512,0.2955,-0.2934,-0.1842,-115.7201
17:15:31:739,1.634,1.805,10.0121,56.2323,0.4509,-0.4595,-0.1429,-115.7201
17:15:31:760,2.022,2.0951,9.095,56.3485,0.487,-0.5254,-0.2375,-115.7201
17:15:31:779,1.596,2.2819,8.207,56.0998,0.4444,-0.4308,-0.4173,-115.7201
17:15:31:800,0.789,2.5091,7.443,55.7541,0.353,-0.286,-0.5398,-115.7201
17:15:31:823,0.116,2.789,6.839,55.4403,0.305,-0.088,-0.5686,-115.7201
17:15:31:840,-0.2111,3.0191,6.8081,55.0176,0.2518,0.012,-0.5812,-115.6109
17:15:31:860,-0.575,3.122,6.887,54.7205,0.2156,-0.0264,-0.6622,-115.484
17:15:31:880,-0.941,3.168,6.918,54.7089,0.254,-0.0987,-0.6876,-115.3373
17:15:31:900,-1.26,3.4571,6.806,54.7506,0.2837,-0.1519,-0.6207,-115.1697
17:15:31:922,-1.0661,3.726,6.8111,54.8881,0.2634,-0.1647,-0.5334,-114.9829
17:15:31:940,-0.5771,3.912,7.098,55.0633,0.1518,-0.137,-0.4588,-114.781
17:15:31:960,-0.335,4.0661,7.596,55.1718,0.0411,-0.1072,-0.428,-114.5672
17:15:31:980,-0.0671,4.209,8.235,55.0118,-0.0314,-0.0711,-0.362,-114.3434
17:15:32:001,0.0971,4.403,8.8481,54.6968,-0.0004,0.0151,-0.278,-114.1118
17:15:32:022,0.2411,4.5281,9.222,54.1997,0.0784,0.1045,-0.2046,-113.8757
17:15:32:041,0.317,4.667,9.516,53.8178,0.1666,0.1397,-0.1598,-113.6383
17:15:32:060,0.341,4.707,9.6911,53.6879,0.221,0.1577,-0.1514,-113.4014
17:15:32:080,0.4541,4.425,9.8801,53.6727,0.1891,0.1216,-0.1726,-113.1659
17:15:32:101,0.456,4.0661,9.95,53.772,0.1114,0.1152,-0.1961,-112.9311
17:15:32:122,0.0011,4.0751,10.065,53.6787,0.0368,0.2194,-0.1449,-112.696
17:15:32:141,-0.426,4.202,10.314,53.529,-0.0271,0.3344,-0.0225,-112.4617
17:15:32:160,-0.896,4.7771,10.302,53.3222,-0.0877,0.3919,0.1232,-112.2319
17:15:32:180,-1.188,4.688,10.065,53.193,-0.1367,0.5675,0.2094,-112.0122
17:15:32:200,-0.975,3.7331,10.694,53.2363,-0.3868,0.3014,0.1488,-111.8065
17:15:32:222,-0.546,2.7971,11.6261,53.2925,-0.4654,-0.1253,0.085,-111.6141
17:15:32:240,-0.4481,2.3921,11.58,53.4252,-0.2101,-0.136,0.1104,-111.4321
17:15:32:260,-0.7931,2.255,10.4981,53.5795,0.1794,0.2057,0.2041,-111.2598
17:15:32:280,-1.145,2.2481,9.167,53.6234,0.3732,0.3685,0.2584,-111.099
17:15:32:300,-1.389,2.21,8.4941,53.5775,0.2443,0.195,0.2456,-110.9518
17:15:32:321,-1.049,2.021,8.9921,53.5924,-0.0302,-0.1913,0.2584,-110.8177
