Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:51:02:485,1.3383,2.8188,9.1654,48.8439,-0.1363,0.4344,0.3098,281.3
16:51:02:486,1.242,2.7828,9.6149,48.7193,0.0511,0.4823,0.297,280.0105
16:51:02:490,1.4357,2.7806,9.4049,48.7458,0.3609,0.3513,0.2757,279.7852
16:51:02:508,1.5538,2.9193,8.7693,48.7049,0.5866,0.0894,0.2023,279.405
16:51:02:528,1.6965,3.227,8.1854,48.5011,0.5994,0.0692,0.1256,279.3281
16:51:02:548,1.7187,3.5169,8.0503,48.5329,0.4993,0.1097,0.0916,279.0793
16:51:02:569,1.7453,3.9243,8.0552,48.6817,0.363,0.1256,0.0426,278.8543
16:51:02:588,1.4189,4.374,8.2539,48.7953,0.1948,0.0862,-0.0468,278.5842
16:51:02:608,1.1291,4.7752,8.5855,48.986,0.0245,0.05,-0.1054,278.4915
16:51:02:628,1.0858,4.7298,8.9839,48.9164,-0.115,0.0479,-0.1576,278.4517
16:51:02:648,1.0562,4.4526,9.4341,49.0582,-0.1916,-0.0043,-0.214,278.5133
16:51:02:668,0.9067,4.3595,10.0072,48.8991,-0.1778,0.0692,-0.2289,278.6705
16:51:02:688,0.666,4.2829,10.3959,48.6598,-0.0138,0.1906,-0.2076,279.0146
16:51:02:707,0.1156,4.394,10.6624,48.8422,0.2555,0.2545,-0.1799,279.3734
16:51:02:727,-0.5431,4.486,10.5058,49.0868,0.5068,0.2417,-0.115,279.7872
16:51:02:748,-0.9801,4.4278,10.0816,49.2187,0.6548,0.2278,0.0213,280.1172
16:51:02:769,-0.8638,3.8483,9.8363,49.2965,0.5121,0.2608,0.1714,280.2722
16:51:02:789,-0.2808,3.1716,9.9576,49.2946,0.0979,0.3013,0.2321,280.0855
16:51:02:809,-0.2408,2.6183,10.2629,49.23,-0.3141,0.2119,0.2289,279.5979
16:51:02:829,-0.5946,2.1416,10.1333,49.1892,-0.4589,0.1459,0.2811,279.0453
16:51:02:849,-1.0385,1.818,9.6027,49.3513,-0.3673,0.2289,0.378,278.6554
16:51:02:869,-0.8899,1.6395,9.0999,49.4009,-0.2246,0.4482,0.4578,278.3657
16:51:02:888,-0.4981,1.6333,8.722,49.7348,-0.0287,0.642,0.5153,278.0274
16:51:02:909,-0.2935,2.0648,8.2549,49.831,0.2438,0.8517,0.412,277.6212
16:51:02:929,-0.1985,2.1213,7.5606,49.7907,0.5153,0.757,0.2523,277.2484
16:51:02:948,-0.3664,2.4245,6.8912,49.9348,0.6154,0.3662,0.1278,276.968
16:51:02:969,-0.6315,2.8616,6.6456,49.9336,0.5408,0.1703,0.1437,276.7117
16:51:02:989,-0.5001,3.2815,6.5848,49.8414,0.3471,0.1842,0.2214,276.4958
16:51:03:009,-0.4215,3.2705,6.3942,49.6518,0.0873,0.1554,0.2523,276.1375
16:51:03:028,-0.6265,3.2938,6.4292,49.6093,-0.1373,-0.0287,0.2938,275.7767
16:51:03:049,-0.5115,3.5133,6.8152,49.5631,-0.2853,-0.1831,0.4067,275.2816
16:51:03:068,-0.0287,3.7054,7.4549,49.6546,-0.3449,-0.1672,0.4589,274.7517
16:51:03:088,0.3572,3.3041,8.1523,49.8884,-0.3418,-0.1278,0.3705,274.1864
16:51:03:109,0.5744,2.9785,8.9568,50.1539,-0.1693,-0.3982,0.1192,273.6523
16:51:03:128,0.2438,3.5717,9.2449,50.2855,0.1714,-0.8815,-0.1214,273.3239
16:51:03:150,0.162,4.1495,9.4851,50.3281,0.3354,-0.8751,-0.1075,273.3875
16:51:03:170,0.3904,4.5078,9.5049,50.3354,0.3386,-0.2864,0.016,273.6486
16:51:03:190,0.6252,4.9699,10.2753,50.492,0.5738,0.2129,-0.0745,273.8554
16:51:03:209,0.251,4.4703,10.3762,50.4578,0.6995,0.4738,-0.1501,274.0998
16:51:03:229,0.0031,4.6055,10.6416,50.2636,0.8347,0.5078,-0.1107,274.3663
16:51:03:248,0.3328,4.4597,10.3984,50.1232,0.9593,0.3524,-0.1118,274.6279
16:51:03:268,0.5802,4.7707,9.7444,50.1799,0.9145,-0.049,-0.2161,274.7998
16:51:03:289,0.7138,4.8512,8.9441,50.1979,0.6814,-0.3449,-0.2917,274.7699
16:51:03:309,0.4541,4.183,8.3816,50.3726,0.2097,-0.1682,-0.198,274.9187
16:51:03:329,1.3445,3.0447,9.6459,50.7042,-0.2864,0.0383,-0.2055,275.0542
16:51:03:349,1.7893,3.0458,10.6401,50.7744,-0.4961,0.1224,-0.3865,275.0455
16:51:03:368,1.2409,3.1991,10.6571,50.7144,-0.3024,0.2438,-0.4546,275.2688
16:51:03:388,1.3555,2.8983,10.1883,50.7908,-0.0607,0.1831,-0.4791,276.0069
16:51:03:409,1.4461,2.6351,9.2395,51.0747,-0.1576,-0.2481,-0.6462,276.6305
16:51:03:430,1.1515,3.0059,8.1623,51.3249,-0.577,-0.5291,-0.7634,277.1046
16:51:03:448,0.5805,2.9686,7.8852,51.7646,-0.8688,-0.4397,-0.7218,277.6183
16:51:03:469,-0.1294,2.8029,7.9641,52.0631,-1.0327,-0.2672,-0.593,278.3815
16:51:03:489,-0.5339,2.7287,8.2313,52.1108,-1.0146,-0.0266,-0.4876,279.1377
16:51:03:509,-0.5667,2.8105,8.3209,52.0476,-0.7687,0.1459,-0.4173,280.2268
16:51:03:529,-0.737,2.8723,7.916,52.1026,-0.5142,0.0798,-0.3929,280.6064
16:51:03:548,-0.6212,2.8143,7.4422,51.9399,-0.3897,-0.0607,-0.3311,281.2119
16:51:03:569,-0.3072,2.7882,7.2601,52.1624,-0.3492,-0.0958,-0.2523,281.6779
16:51:03:589,0.0214,2.9321,7.4416,52.2671,-0.2385,-0.1203,-0.1501,282.0456
16:51:03:609,0.6052,3.0201,7.5261,52.589,-0.0969,-0.1576,-0.1746,282.3497
16:51:03:628,0.7511,3.2366,7.5006,52.7754,-0.0319,-0.164,-0.2385,282.5985
16:51:03:649,0.5033,3.5453,7.8272,53.0638,-0.0862,0.017,-0.1895,282.8676
16:51:03:670,0.0967,3.4106,8.7576,53.5092,-0.1491,0.1608,-0.0554,283.1628
16:51:03:690,0.061,3.4209,9.323,53.808,-0.1043,0.2172,0.0234,283.3444
16:51:03:708,-0.1197,3.3534,9.8027,54.029,0.0735,0.2491,0.0937,283.4358
16:51:03:728,-0.1912,3.5092,10.0889,54.1615,0.1991,0.2417,0.1778,283.4953
16:51:03:749,-0.3491,3.5043,10.6229,54.344,0.2257,0.1757,0.2427,283.4374
16:51:03:768,-0.3821,3.476,11.4759,54.5491,0.1544,-0.0309,0.2044,283.2087
16:51:03:788,-0.1942,3.9967,11.8607,54.3545,0.2193,-0.165,0.0458,282.8326
16:51:03:809,-0.0121,4.1734,11.507,54.6407,0.3982,-0.0979,-0.0735,282.6524
16:51:03:828,-0.5429,3.5296,10.928,54.6207,0.4983,0.1746,-0.131,282.7831
16:51:03:849,-1.1686,3.1143,11.0482,54.8045,0.3545,0.2449,-0.1065,283.0717
16:51:03:869,-1.9725,2.7802,11.4713,54.7552,0.0649,0.0564,-0.0948,283.1847
16:51:03:889,-1.6702,1.7566,11.5501,54.8656,-0.0948,-0.1767,-0.115,283.0931
16:51:03:910,-1.3126,2.4729,11.3029,55.1577,0.0884,-0.3066,-0.1299,283.0258
16:51:03:930,-2.1757,2.8125,10.4827,55.0717,0.4482,-0.3481,0.0767,283.244
16:51:03:949,-1.8268,2.7285,9.6811,55.2301,0.7229,-0.2033,0.197,283.5705
16:51:03:969,-1.181,2.7838,8.376,55.3786,0.8719,0.1597,0.0692,283.6511
16:51:03:989,-1.4323,3.0089,6.8707,55.3577,0.5089,0.4727,0.1011,283.5672
16:51:04:009,-0.8732,3.3984,6.442,55.4187,-0.033,0.231,0.1586,283.4389
16:51:04:030,-0.4469,3.0594,6.5225,55.6359,-0.4834,-0.6175,0.0639,282.991
16:51:04:048,-0.446,2.816,6.7059,55.6582,-0.7623,-1.2808,-0.0479,282.2731
16:51:04:070,-0.3704,2.9653,6.3765,56.0113,-0.939,-1.2989,-0.0554,281.8497
16:51:04:090,-0.4472,2.8176,7.0196,56.1101,-0.7996,-0.6824,0.0798,282.0044
16:51:04:108,-0.3146,2.838,7.2241,56.2192,-0.4865,-0.2385,0.4301,282.1226
16:51:04:129,0.3734,2.372,7.1719,56.5426,-0.0873,0.3066,0.5919,282.2365
16:51:04:148,0.6745,2.377,6.7621,56.811,0.2598,0.7399,0.4024,282.044
16:51:04:169,-0.2411,3.4645,6.4285,56.9316,0.0649,0.5408,0.2523,281.7299
16:51:04:189,-0.0192,3.4561,6.8022,57.1379,-0.4716,0.0692,0.3226,281.1546
16:51:04:209,1.0653,2.5618,8.0536,57.1319,-0.8751,-0.2545,0.0884,280.3627
16:51:04:228,1.2145,2.6755,9.5009,57.0556,-1.1562,-0.4333,-0.2204,279.7257
16:51:04:249,1.1996,2.7326,10.9032,56.7942,-1.3596,-0.6611,-0.363,279.5527
16:51:04:270,1.782,2.5306,11.8724,57.0161,-1.0923,-0.2513,-0.4333,279.7409
16:51:04:288,1.8537,2.5785,12.4572,57.1081,-0.4482,0.3705,-0.445,280.5134
16:51:04:308,0.6566,3.089,12.6288,56.8824,0.2278,0.807,-0.4056,281.6018
16:51:04:329,-0.5135,3.7545,12.5009,57.0316,0.5408,0.6633,-0.2651,282.6403
16:51:04:348,-0.3547,2.8926,11.6539,56.9893,0.444,0.0798,-0.0692,283.2217
16:51:04:368,0.6787,1.3966,11.2232,56.6944,0.0266,-0.0554,-0.0415,283.2566
16:51:04:388,1.1266,0.6038,11.7555,56.6549,-0.3322,0.2033,-0.1682,283.028
16:51:04:408,1.0685,0.8227,12.0988,56.6759,-0.2289,0.2981,-0.329,282.97
16:51:04:429,1.1195,0.9062,11.554,57.0084,0.1597,0.1246,-0.4195,283.3089
16:51:04:462,1.2938,1.0899,10.2466,57.2176,0.2992,-0.033,-0.5046,283.92
16:51:04:468,0.8183,1.4427,8.8646,57.5073,0.0351,-0.0543,-0.544,284.4844
16:51:04:488,-0.0247,1.6074,8.0815,57.3673,-0.3748,-0.0287,-0.3971,284.9463
16:51:04:507,-0.3967,1.5043,7.9172,57.1118,-0.6164,-0.0319,-0.1725,285.5075
16:51:04:528,-0.367,1.4086,7.9439,56.7108,-0.5888,-0.0043,-0.0011,285.5643
16:51:04:548,-0.199,1.3136,7.661,56.6892,-0.3311,-0.0405,0.0681,285.7108
16:51:04:569,0.21,1.3912,7.3557,56.3423,-0.0383,-0.1118,0.0415,285.8147
16:51:04:589,0.4581,1.4448,7.2081,56.3639,0.1491,-0.2289,-0.0543,285.887
16:51:04:609,0.6897,1.8543,7.0391,56.0167,0.2694,-0.3439,-0.1459,285.9486
16:51:04:629,0.9293,2.2208,6.8889,55.6113,0.3386,-0.2246,-0.1661,286.0908
16:51:04:649,0.8468,2.47,7.2222,55.4489,0.2928,0.1139,-0.1469,286.3519
16:51:04:670,0.3705,2.6102,8.3922,55.2247,0.4173,0.3556,-0.1214,286.6127
16:51:04:690,0.049,2.9116,9.1737,55.125,0.4354,0.3535,0.016,286.8706
16:51:04:708,0.0722,2.6536,10.3137,55.3775,0.3929,0.0213,0.0916,287.0503
16:51:04:728,0.313,2.8237,10.369,55.3868,0.4227,-0.1097,0.082,286.8848
16:51:04:750,0.1998,2.9476,9.957,55.3246,0.4088,-0.066,0.1139,286.7689
16:51:04:768,0.0786,2.8922,9.957,55.1507,0.2257,-0.049,0.2172,286.6851
16:51:04:789,-0.2194,3.2796,10.5585,54.7963,-0.0064,-0.1118,0.3215,286.3833
16:51:04:809,-0.3436,3.5468,11.3102,54.5145,-0.0894,-0.2193,0.4503,285.9629
16:51:04:828,-0.2558,4.1533,11.9029,54.0975,-0.0085,-0.2843,0.4951,285.4795
16:51:04:848,-0.7768,3.7295,11.8803,53.7814,0.1246,-0.1565,0.5632,284.9568
16:51:04:868,-0.8042,2.2458,11.7768,53.6503,0.0969,-0.0937,0.5941,284.4684
16:51:04:889,-0.6381,0.9638,11.8504,53.441,-0.0415,-0.1618,0.4237,283.7829
16:51:04:908,-0.7237,0.8476,11.6688,53.6407,-0.0405,-0.2289,0.2789,283.032
16:51:04:928,-0.8834,0.8585,11.1036,53.5635,0.1576,-0.197,0.3364,282.5844
16:51:04:948,-0.8246,0.7774,10.3819,53.4487,0.2715,0.0639,0.4855,282.3746
16:51:04:968,-0.5846,1.1641,9.5951,53.1859,0.1597,0.5132,0.5376,282.0493
16:51:04:988,-0.3969,1.519,8.9813,52.9433,0.0479,0.7421,0.5281,281.4908
16:51:05:008,0.2826,1.6501,8.5955,52.6908,0.0437,0.6963,0.4482,280.7444
16:51:05:027,1.0216,1.5955,8.2532,52.5613,0.1427,0.3822,0.2374,280.2236
16:51:05:048,0.9559,1.8412,7.4602,52.7306,0.2938,0.0128,0.0096,279.7429
