Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:32:16:615,2.6714,3.5187,8.8645,57.254,-0.1299,0.0266,-0.1022,0.2369
17:32:16:634,2.5562,3.6019,8.9105,57.0564,-0.0138,0.1267,-0.0852,0.2359
17:32:16:654,2.4817,3.7228,8.9339,56.9794,0.0586,0.1459,-0.0564,0.2355
17:32:16:674,2.4804,3.8083,8.8011,56.8094,0.0703,0.1224,-0.0256,0.2354
17:32:16:694,2.4937,3.7768,8.6734,56.9021,0.0192,0.0884,0.0138,0.2352
17:32:16:715,2.6046,3.6987,8.6062,57.0802,-0.0617,0.0628,0.0224,0.2345
17:32:16:734,2.6281,3.6214,8.6674,56.8033,-0.132,0.099,-0.017,0.233
17:32:16:754,2.5094,3.5537,8.8379,56.7006,-0.1789,0.1672,-0.0809,0.2308
17:32:16:774,2.3349,3.457,9.0019,56.7626,-0.1767,0.2364,-0.1373,0.2282
17:32:16:794,2.1945,3.369,9.1119,56.6842,-0.1129,0.3045,-0.1842,0.2256
17:32:16:815,2.0685,3.4266,9.1684,56.7954,0.016,0.3268,-0.2576,0.2238
17:32:16:834,1.9082,3.6152,9.0434,56.8477,0.1491,0.2768,-0.3449,0.2234
17:32:16:854,1.5398,3.6273,8.7628,57.0199,0.2576,0.2513,-0.3992,0.2241
17:32:16:874,1.2109,3.6094,8.466,57.375,0.3322,0.181,-0.3705,0.2258
17:32:16:894,1.203,3.7773,8.2059,57.2853,0.3801,0.1022,-0.3268,0.2283
17:32:16:915,1.3335,3.8888,7.9458,56.9063,0.4291,0.1118,-0.2789,0.2313
17:32:16:934,1.5374,4.0478,7.7198,56.6412,0.4631,0.1703,-0.2481,0.2344
17:32:16:954,1.7568,4.2839,7.589,56.3343,0.4589,0.2374,-0.2608,0.2373
17:32:16:974,1.8256,4.4655,7.5765,56.1777,0.4163,0.3173,-0.2683,0.2396
