Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:26:34:545,0.4447,3.1952,9.0318,51.6127,-0.1714,0.1884,0.0181,0.1504
17:26:34:565,0.7365,3.5555,9.3631,51.606,0.198,0.8006,0.0351,0.1475
17:26:34:584,0.4401,3.696,9.4645,51.6816,0.7335,1.2297,0.0532,0.144
17:26:34:604,-0.0692,3.9039,9.0859,51.6955,1.1764,1.1573,0.1459,0.1427
17:26:34:624,-0.083,4.2777,8.2025,51.6683,1.2084,1.2148,0.1863,0.1447
17:26:34:645,-0.2115,4.5688,8.0209,51.7832,0.9039,1.2755,0.1512,0.1453
17:26:34:665,-0.5692,4.5207,7.852,51.7596,0.5919,0.7868,0.1363,0.1442
17:26:34:685,-0.4028,4.7475,8.0354,51.5628,0.1767,0.313,0.0607,0.1436
17:26:34:704,-0.3888,4.9899,8.388,51.3591,-0.1469,-0.2406,-0.0958,0.1433
17:26:34:725,-0.5084,5.4485,8.8058,51.24,-0.3077,-0.6175,-0.115,0.1439
17:26:34:748,-0.6462,5.9059,9.1007,51.3317,-0.3332,-0.6452,0.0543,0.1456
17:26:34:765,-0.6296,6.025,9.2103,51.5184,-0.2715,-0.363,0.2736,0.1471
17:26:34:784,-0.3424,5.7324,9.4718,51.3623,-0.1693,0.0649,0.4354,0.1474
17:26:34:804,-0.1277,5.214,10.223,51.2934,0.0415,0.7591,0.4695,0.1455
17:26:34:825,0.027,4.9824,10.841,51.1062,0.3407,1.3532,0.2832,0.141
17:26:34:844,-0.1003,5.0548,11.126,51.0364,0.5866,1.3255,0.1086,0.1353
17:26:34:865,0.038,5.2978,11.2773,51.2456,0.6633,0.7719,0.0383,0.132
17:26:34:884,0.2768,5.4042,11.3087,51.0945,0.6292,0.1299,-0.0894,0.1328
17:26:34:904,-0.018,5.2486,10.9284,51.069,0.5419,-0.3141,-0.2736,0.137
