Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:08:27:598,1.3891,2.3298,8.4106,51.092,-0.1757,-0.3428,0.2427,0.1431
17:08:27:599,1.5711,2.3191,8.702,51.1729,-0.2502,-0.0894,0.2545,0.1439
17:08:27:615,1.4185,2.2533,9.1697,51.1237,-0.2555,0.0298,0.1991,0.1427
17:08:27:635,1.0167,2.2125,10.1985,51.4137,-0.1608,0.2555,0.1278,0.1405
17:08:27:655,0.8434,1.5042,11.6262,51.3157,0.2523,0.1512,-0.1395,0.1378
17:08:27:675,1.3041,0.878,11.6802,51.291,0.8922,-0.4674,-0.7495,0.1375
17:08:27:695,1.9248,0.9356,10.4441,51.2799,1.3606,-0.9827,-1.5374,0.1452
17:08:27:715,2.2983,1.6788,8.9408,51.1626,1.3947,-1.0391,-2.1719,0.1602
17:08:27:735,1.8364,2.5926,7.886,51.1649,1.0785,-0.9816,-2.4349,0.1774
17:08:27:755,0.7871,4.6901,6.7783,51.0791,0.5153,-0.8773,-1.8951,0.192
17:08:27:777,0.6616,6.9835,6.5608,51.0943,-0.0117,-0.4046,-0.4557,0.2019
17:08:27:796,0.6326,5.6794,7.1944,51.2443,-0.1341,-0.3801,0.1107,0.2052
17:08:27:816,1.2401,4.8152,6.9206,51.3639,-0.148,-0.1554,0.2225,0.206
17:08:27:835,1.6413,4.3553,6.6721,51.2286,-0.1224,0.1735,0.164,0.2058
17:08:27:856,1.4128,4.2714,6.6554,51.2873,-0.1884,0.5515,-0.0096,0.2042
17:08:27:876,0.6879,4.4691,7.0796,51.2836,-0.3599,0.7953,-0.0319,0.2006
17:08:27:896,0.2261,4.7977,7.9286,51.129,-0.5238,0.7857,0.1022,0.1944
17:08:27:916,0.3291,4.8242,8.6187,51.4729,-0.5813,0.6367,0.2364,0.1864
17:08:27:936,0.4143,4.5575,8.9717,51.9737,-0.543,0.5132,0.2949,0.1783
17:08:27:956,0.4116,4.2864,9.1935,51.7533,-0.5036,0.478,0.3013,0.171
17:08:27:976,0.3085,4.1452,9.545,51.792,-0.4344,0.4376,0.3066,0.1642
17:08:27:996,0.3446,4.0652,9.8796,51.6459,-0.3428,0.3609,0.3524,0.1582
17:08:28:016,0.5301,3.9901,10.0067,51.6903,-0.263,0.2278,0.3833,0.1533
17:08:28:036,0.7702,3.8464,10.0627,51.7187,-0.2417,0.1427,0.4035,0.1496
17:08:28:056,0.9186,3.5809,10.197,51.9027,-0.2875,0.1437,0.3907,0.1468
17:08:28:076,0.9228,3.6292,10.6721,52.1226,-0.3471,0.1916,0.3439,0.1438
17:08:28:096,0.8428,3.5638,11.1412,52.3106,-0.3641,0.1597,0.3343,0.1401
17:08:28:116,0.8543,3.1648,11.2029,52.492,-0.3407,0.049,0.3332,0.1361
17:08:28:136,0.8848,2.4748,10.9311,52.7256,-0.3535,0.0234,0.2853,0.1328
17:08:28:156,0.5788,1.8179,10.9806,52.8065,-0.3716,0.2172,0.198,0.1298
