Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:17:48:593,-0.8088,8.1212,6.3864,41.2073,0.111,0.1797,-0.2484,30.6568
16:17:48:595,-0.9834,8.1141,5.5011,40.2255,0.111,0.1797,-0.2484,30.6568
16:17:48:597,-1.2419,8.0758,5.0847,39.8983,-0.0393,-0.2601,-0.0688,30.6568
16:17:48:599,-1.462,8.1308,4.7306,38.767,0.0096,-0.2955,-0.1042,30.7588
16:17:48:600,-1.7013,8.1571,4.989,40.0721,-0.0564,-0.2039,-0.0847,30.9051
16:17:48:601,-1.529,8.1571,5.2235,39.7047,-0.1309,-0.1477,-0.0004,31.0677
16:17:48:603,-1.3448,8.1643,5.4245,38.8324,-0.1504,-0.1159,0.068,31.2265
16:17:48:604,-1.0433,8.1906,5.6447,38.4637,-0.126,-0.1147,0.0925,31.3683
16:17:48:618,-1.0528,8.1045,5.5298,39.3547,-0.0698,-0.1624,0.0802,31.4977
16:17:48:638,-1.2084,8.1189,5.1398,37.6645,0.0035,-0.144,0.0521,31.6229
16:17:48:656,-1.3783,8.1691,5.1996,36.7323,0.0023,-0.1196,0.057,31.7514
16:17:48:675,-1.2203,8.1523,5.1159,37.9774,-0.0038,-0.1049,0.0973,31.8753
16:17:48:694,-1.0265,8.2265,4.855,37.4314,0.0059,-0.0646,0.1193,31.9874
16:17:48:714,-1.0624,8.2887,4.9866,37.8313,-0.0344,-0.0854,0.1193,32.0873
16:17:48:734,-0.9882,8.26,5.1685,37.3229,-0.082,-0.1562,0.101,32.1778
16:17:48:753,-1.0026,8.2529,5.5107,37.9774,-0.0979,-0.1611,0.0802,32.1778
16:17:48:771,-0.8207,8.2241,5.4102,38.1716,-0.0564,-0.1159,0.0839,32.1778
16:17:48:791,-0.8327,8.2433,5.2762,37.3367,-0.0026,-0.0512,0.0937,32.1778
16:17:48:811,-0.8782,8.2289,5.1398,36.6615,0.0096,-0.0548,0.0949,32.1778
16:17:48:831,-0.8997,8.2217,5.1278,36.3388,-0.0099,-0.0866,0.0815,32.1778
16:17:48:853,-0.9643,8.1811,5.2618,36.0965,-0.0356,-0.0988,0.068,32.1778
16:17:48:871,-0.9452,8.193,5.3336,37.6224,-0.0515,-0.0878,0.0717,32.1778
16:17:48:891,-1.0241,8.1356,5.4843,37.6897,-0.0441,-0.0683,0.0778,32.1778
16:17:48:911,-1.0074,8.0925,5.3647,37.964,-0.0222,-0.089,0.0949,32.1778
16:17:48:936,-1.0217,8.1021,5.1781,38.3319,0.0169,-0.1049,0.1132,32.1778
16:17:48:956,-1.0146,8.0949,4.9244,36.5237,0.023,-0.1147,0.1267,32.1778
16:17:48:982,-0.8279,8.0638,4.8718,38.783,0.0096,-0.1232,0.1376,32.1778
16:17:48:990,-0.6078,8.0686,5.0465,36.0454,-0.0234,-0.1794,0.1279,32.1778
16:17:49:012,-0.4355,7.9274,5.1398,37.964,-0.0478,-0.199,0.09,32.1778
16:17:49:033,-0.5743,7.8102,5.1422,37.1503,-0.0454,-0.1501,0.046,32.1778
16:17:49:052,-0.7035,7.7408,4.8957,38.6078,-0.0234,-0.1306,0.0301,32.1778
16:17:49:073,-0.7633,7.6929,4.7665,37.9708,-0.0173,-0.1367,0.0326,32.1778
16:17:49:091,-0.5527,7.669,4.4578,35.9966,-0.0356,-0.1733,0.0411,32.1778
16:17:49:111,-0.5384,7.6833,4.6469,36.6891,-0.0942,-0.1966,0.0338,32.1778
16:17:49:133,-0.4594,7.6929,4.7641,36.7734,-0.1651,-0.2564,0.0155,32.1778
16:17:49:152,-0.4786,7.6714,5.0776,39.4429,-0.2323,-0.2906,-0.0077,32.1778
16:17:49:173,-0.4546,7.7097,5.4987,37.3298,-0.2836,-0.3041,-0.0224,32.1778
16:17:49:192,-0.4259,7.6666,5.5872,39.2608,-0.2677,-0.2784,-0.0224,32.1778
16:17:49:212,-0.3972,7.7886,5.4317,37.0917,-0.2274,-0.2857,-0.0199,32.1778
16:17:49:234,-0.1771,7.8556,5.3145,36.7196,-0.2237,-0.3199,-0.0187,32.1778
16:17:49:252,-0.0598,7.8939,5.3025,38.0526,-0.3166,-0.3187,-0.0615,32.1778
16:17:49:272,0.0574,7.9274,5.5466,38.2293,-0.3789,-0.3371,-0.0761,32.1778
16:17:49:294,0.2106,7.8556,5.8504,38.9819,-0.4485,-0.4226,-0.0871,32.1778
16:17:49:312,0.2417,7.6714,5.6997,39.3401,-0.4681,-0.4776,-0.0896,32.1778
16:17:49:333,0.1436,7.6881,5.1206,36.6018,-0.451,-0.4397,-0.0639,32.1778
16:17:49:365,-0.0335,7.8939,4.8407,37.9414,-0.4839,-0.4153,0.0008,32.1778
16:17:49:374,0.2871,8.126,4.5918,38.336,-0.5805,-0.5044,0.079,32.1778
16:17:49:392,0.5551,8.2529,4.7713,37.4613,-0.7112,-0.6388,0.1095,32.1778
16:17:49:411,0.5838,8.4323,5.4413,36.3221,-0.8358,-0.728,0.1132,32.1778
16:17:49:432,0.7298,8.4467,6.0586,35.4966,-0.8664,-0.8025,0.145,32.1778
16:17:49:452,1.0217,8.3486,6.3625,36.8373,-0.7723,-0.86,0.189,32.1778
16:17:49:472,1.4189,8.3103,6.1807,39.8475,-0.5927,-0.86,0.2183,32.1778
16:17:49:491,1.718,8.1715,5.9174,38.6947,-0.4265,-0.8025,0.2097,32.1778
16:17:49:511,1.6008,8.0973,5.7188,38.5241,-0.3312,-0.7207,0.1486,32.0797
16:17:49:530,1.3017,7.937,5.8074,39.2477,-0.2689,-0.6168,0.0741,31.9786
16:17:49:553,1.1462,7.8556,5.9079,36.6214,-0.1883,-0.513,0.0521,31.8775
16:17:49:577,1.0624,7.8245,5.8935,36.5042,-0.0576,-0.4275,0.057,31.7764
16:17:49:593,0.9978,7.7719,5.7308,38.058,0.0866,-0.3419,0.0533,31.6737
16:17:49:611,1.0552,7.8269,5.0321,37.3112,0.1831,-0.2747,0.0509,31.5679
16:17:49:630,1.0528,8.0351,4.4411,37.8772,0.1342,-0.243,0.0216,31.4589
16:17:49:650,0.8566,8.1141,4.6708,37.2255,-0.0344,-0.155,-0.0468,31.3545
16:17:49:671,0.7394,8.1452,4.8694,37.4663,-0.1834,-0.1697,-0.1213,31.2604
16:17:49:692,0.5982,8.0686,5.3336,36.7366,-0.2641,-0.2527,-0.2007,31.2604
16:17:49:713,0.7226,7.992,5.6351,37.515,-0.2164,-0.3371,-0.2594,31.2604
16:17:49:732,0.7944,7.9155,5.7069,36.3751,-0.1565,-0.2857,-0.2692,31.2604
16:17:49:754,0.6461,7.7456,5.6207,39.948,-0.0906,-0.2198,-0.2997,31.2604
16:17:49:787,0.3063,7.6283,5.4245,36.7072,-0.0197,-0.1379,-0.3302,31.2604
16:17:49:810,0.0311,7.5829,5.1015,37.3733,0.0316,-0.0512,-0.3254,31.2604
16:17:49:824,0.0502,7.7862,5.2546,40.991,-0.0454,0.0832,-0.2044,31.2604
16:17:49:843,0.2345,7.8652,5.6327,40.7258,-0.1272,0.1357,-0.1409,31.2604
16:17:49:862,0.201,8.071,5.9725,39.0766,-0.1871,0.209,-0.0969,31.2604
16:17:49:884,0.3709,8.284,6.4869,41.5993,-0.2188,0.308,-0.0468,31.2604
16:17:49:900,0.8973,8.5807,7.2479,41.3496,-0.2689,0.2872,-0.0187,31.2604
16:17:49:920,1.6439,8.3821,8.1835,41.7612,-0.429,0.0844,-0.0835,31.2604
16:17:49:940,2.1392,7.4824,9.0497,42.6698,-0.666,-0.0561,-0.2643,31.354
16:17:49:959,1.2347,6.6903,10.0188,41.0265,-0.8835,0.0331,-0.5062,31.4754
16:17:49:978,0.2297,6.4463,9.9996,42.1213,-0.9641,0.1687,-0.6064,31.6314
16:17:49:996,0.0263,6.396,9.9685,40.9929,-0.9079,0.374,-0.4207,31.8099
16:17:50:017,0.2225,6.3984,9.746,41.2441,-0.6831,0.5707,-0.1067,31.9926
16:17:50:038,0.4786,6.1998,8.7984,39.4919,-0.2531,0.6782,0.1144,32.1666
16:17:50:058,0.3422,6.1639,7.2,41.8094,0.1709,0.6342,0.1181,32.3293
16:17:50:075,-0.079,6.1902,5.7188,42.1305,0.2918,0.4583,-0.0297,32.4878
16:17:50:096,-0.4714,5.8433,5.9629,41.5064,0.0047,0.2066,-0.2166,32.6524
16:17:50:118,-0.7753,5.1541,7.9418,40.599,-0.451,-0.0108,-0.3755,32.8336
16:17:50:133,-1.1797,4.6588,9.6144,40.0301,-0.6684,-0.0768,-0.4035,33.0333
16:17:50:155,-1.1127,4.4913,9.7077,41.5514,-0.545,-0.0609,-0.2948,33.246
16:17:50:176,-0.1723,4.9316,8.0495,41.5514,-0.2689,-0.0255,-0.136,33.4601
16:17:50:192,0.5408,5.3743,5.8385,40.0116,-0.1309,-0.0842,-0.0957,33.6696
16:17:50:212,0.1149,5.3121,4.7402,40.6356,-0.2469,-0.1782,-0.1873,33.8794
16:17:50:232,-2.2229,6.2429,4.4243,39.6968,-0.5023,-0.2637,-0.1653,34.0932
16:17:50:253,-0.2082,5.6112,5.6088,41.5292,-0.7417,-0.2454,0.2525,34.2893
16:17:50:277,1.2179,4.9364,6.0873,40.9864,-0.8786,-0.3945,0.4247,34.4592
16:17:50:294,1.1725,5.6566,6.2692,42.3265,-0.9116,-0.5887,0.0277,34.6204
16:17:50:312,0.0646,5.5346,6.9129,40.8875,-0.9727,-0.7757,-0.395,34.7941
16:17:50:333,-0.7801,5.4676,7.1857,39.9015,-0.8138,-0.6914,-0.5746,34.9889
16:17:50:353,-1.4381,5.683,7.3962,40.3016,-0.6526,-0.6278,-0.6149,35.2067
16:17:50:373,-2.0506,5.6853,8.0351,41.2714,-0.5512,-0.5618,-0.5514,35.4453
16:17:50:394,-2.1248,5.6112,8.9563,38.8613,-0.5793,-0.64,-0.4084,35.6998
16:17:50:412,-1.8784,5.6327,10.0116,40.3738,-0.5035,-0.684,-0.2288,35.963
16:17:50:431,-1.4405,5.8648,10.3777,40.1888,-0.2433,-0.6327,-0.059,36.2257
