Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:11:43:078,-0.2513,6.396,3.2925,37.9826,-0.2494,-0.3224,-0.2582,52.755
16:11:43:079,-2.0028,7.0469,6.4128,37.7497,-0.2494,-0.3224,-0.2582,53.0975
16:11:43:081,-2.2756,7.0421,6.3051,38.1815,-0.3777,-0.6315,-0.1433,53.5806
16:11:43:081,-2.3617,7.1139,6.3793,38.1889,-0.3813,-0.8086,-0.2105,54.1505
16:11:43:082,-1.8808,7.1187,6.8674,37.4865,-0.3789,-0.8563,-0.213,54.7366
16:11:43:084,-1.3448,6.9535,7.547,33.349,-0.3068,-0.7182,-0.169,55.3146
16:11:43:084,-1.3831,6.8554,7.1689,34.801,-0.1468,-0.4995,-0.1653,55.8899
16:11:43:096,-1.9119,6.9512,6.7717,33.6518,-0.0185,-0.3114,-0.2142,56.4763
16:11:43:112,-2.0387,6.9559,6.2022,35.6952,0.0035,-0.2357,-0.2191,57.0684
16:11:43:134,-1.8855,6.8866,6.0849,34.2429,-0.0783,-0.1318,-0.1763,57.6586
16:11:43:152,-1.8927,6.9368,6.5922,36.2755,-0.2152,-0.1025,-0.1507,58.2418
16:11:43:171,-1.943,6.8889,6.6784,35.3506,-0.2775,-0.1293,-0.1409,58.8177
16:11:43:192,-1.9597,6.8889,6.2189,34.5747,-0.2677,-0.0756,-0.1091,59.382
16:11:43:212,-1.9765,6.8172,6.1161,34.9483,-0.3459,0.0759,-0.0798,59.9334
16:11:43:232,-2.1942,6.6377,6.9224,33.7599,-0.4754,0.1712,-0.0444,60.4721
16:11:43:253,-2.2325,6.5994,7.6666,35.3798,-0.4607,0.0417,0.0106,60.998
16:11:43:273,-2.0172,6.5635,7.3819,34.4844,-0.2567,-0.2686,0.0717,61.5077
16:11:43:292,-1.8568,6.475,6.9392,34.4663,-0.0673,-0.5301,0.0925,62.0025
16:11:43:312,-1.9286,6.5731,6.4463,34.0548,-0.0246,-0.5631,0.0937,62.4804
16:11:43:332,-1.5338,6.8411,6.4965,35.265,-0.0588,-0.381,0.1658,62.9334
16:11:43:352,-0.9308,6.8387,6.8794,34.0987,-0.0979,-0.2686,0.2647,63.3543
16:11:43:372,-1.1103,6.8866,6.8626,35.981,-0.1333,-0.2894,0.1987,63.7493
16:11:43:392,-1.2945,6.7645,7.2263,33.1921,-0.1187,-0.2515,0.0753,64.1276
16:11:43:412,-1.2682,6.6257,7.3053,34.4663,-0.0588,-0.1599,0.0607,64.4923
16:11:43:432,-1.2825,6.5324,7.2909,34.1589,0.0145,-0.0732,0.0692,64.8433
16:11:43:453,-1.675,6.5587,6.9846,37.502,0.0634,0.0918,0.0399,65.1848
16:11:43:471,-1.7779,6.5683,6.8578,33.5521,0.0108,0.1247,0.0815,65.8391
16:11:43:491,-1.5721,6.5994,7.0636,34.2913,-0.0368,0.0771,0.1425,66.1463
16:11:43:511,-1.3017,6.5157,7.2239,36.1738,-0.0271,-0.0072,0.1658,66.4365
16:11:43:532,-1.4022,6.5539,6.9918,35.9811,0.023,0.027,0.1413,66.7129
16:11:43:555,-1.5888,6.6018,6.9799,34.8829,0.0524,0.1504,0.1254,66.9777
16:11:43:581,-1.6223,6.6305,7.1689,35.0088,0.0414,0.1638,0.1682,67.2296
16:11:43:594,-1.3472,6.7454,7.0062,37.2722,0.0805,0.0881,0.2061,67.4661
16:11:43:614,-1.1031,6.7932,6.6114,34.7094,0.1245,-0.0108,0.189,67.6856
16:11:43:633,-1.127,6.786,6.5037,36.4039,0.0866,-0.0096,0.1389,67.891
16:11:43:654,-1.3376,6.7597,6.7358,35.8842,0.0145,0.0673,0.1022,68.0861
