Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:56:15:114,-1.7683,6.8363,6.7525,39.7705,-0.0857,-0.3859,0.2415,22.4627
16:56:15:114,-1.0672,6.1448,7.1785,39.7182,-0.0857,-0.3859,0.2415,22.4627
16:56:15:115,-0.6461,6.1998,7.1761,36.6375,0.0438,0.1125,-0.0981,22.342
16:56:15:115,-0.7059,6.4487,7.2215,38.0056,0.0267,0.1162,-0.103,22.1922
16:56:15:115,-1.0241,6.463,7.2574,37.045,-0.0307,0.1785,-0.1103,22.0377
16:56:15:116,-0.7729,6.0132,7.48,36.3537,-0.1712,0.1455,-0.0957,21.8718
16:56:15:116,-0.6269,5.7452,7.8293,34.6693,-0.2323,0.0514,-0.1372,21.693
16:56:15:130,-0.3685,5.5729,7.8126,34.9792,-0.0783,-0.0133,-0.1946,21.5027
16:56:15:150,0.0383,5.9701,5.9438,36.5147,0.2894,-0.0915,-0.2472,21.3014
16:56:15:169,0.2895,6.5204,3.7376,37.1663,0.5704,-0.0487,-0.2557,21.0901
16:56:15:190,0.5216,7.0636,2.6106,35.4991,0.4714,0.1174,-0.1824,20.863
16:56:15:209,0.4929,7.3053,2.7972,35.516,-0.0258,0.3813,-0.0542,20.6144
16:56:15:226,0.0263,6.8076,6.274,35.3593,-0.8419,0.7625,0.0497,20.3442
16:56:15:246,-0.6915,5.5226,11.4521,35.6097,-1.5872,0.8639,0.0582,20.0562
16:56:15:265,-1.048,5.0034,13.9549,35.7753,-1.636,0.4839,-0.0077,19.7593
16:56:15:284,-0.6772,5.5442,11.1123,37.0824,-0.9445,-0.1636,-0.0749,19.4605
16:56:15:305,-0.1962,6.0562,6.4989,33.6813,-0.1223,-0.414,-0.0932,19.1623
16:56:15:324,0.3541,6.3577,3.6682,35.1192,0.2576,-0.1428,-0.0835,18.8697
16:56:15:343,-0.1962,7.3484,4.2281,34.4345,0.0353,0.2432,-0.1727,18.5771
16:56:15:364,-1.2347,7.1258,5.6207,36.4636,-0.2836,0.4448,-0.224,18.3051
16:56:15:383,-2.2708,7.3268,6.9751,36.8283,-0.3654,0.5194,-0.1824,18.0595
16:56:15:404,-2.7565,7.3819,7.1282,36.0339,-0.2457,0.6379,-0.0065,17.8368
16:56:15:424,-2.6321,6.9703,7.59,34.9684,-0.1956,0.749,0.2623,17.6203
16:56:15:446,-1.9047,6.0945,8.7721,34.6338,-0.3544,0.8065,0.4455,17.3908
16:56:15:465,-1.3974,5.1948,8.7888,36.7759,-0.5793,0.6122,0.4003,17.1437
16:56:15:485,-1.3878,5.0441,8.1499,35.9445,-0.8358,0.3813,0.2342,16.8852
16:56:15:504,-1.0959,4.5631,7.724,36.1495,-1.2585,0.3239,0.0937,16.6162
16:56:15:525,-2.5747,4.5559,11.7679,37.1893,-1.8193,0.2066,-0.1445,16.3497
16:56:15:545,-4.3525,4.0152,13.6893,36.6846,-1.7888,-0.1648,-0.3131,16.1023
16:56:15:566,-4.0965,3.9003,13.3041,36.5377,-1.173,-0.2112,-0.1433,15.8685
16:56:15:586,-3.9625,4.1085,11.6913,36.596,-0.4106,-0.0438,0.0717,15.6453
16:56:15:604,-4.5416,4.4913,10.0738,35.5142,0.0353,0.2335,0.1474,15.4373
16:56:15:626,-4.654,4.3597,10.0116,35.7862,-0.0136,0.3385,0.2488,15.239
16:56:15:649,-4.5727,3.7878,11.1458,34.8418,-0.2726,0.1675,0.3624,15.0422
16:56:15:666,-4.5631,3.0844,11.4114,36.35,-0.3264,-0.1562,0.4052,14.8445
16:56:15:685,-4.4387,2.5484,10.0929,34.9879,-0.1651,-0.4788,0.3942,14.6479
16:56:15:705,-4.6852,2.2851,8.083,37.5986,0.0438,-0.6132,0.3344,14.4607
