Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:33:24:380,-0.6571,1.5281,7.5263,34.0371,0.8685,-0.9211,-0.5408,167.0115
16:33:24:399,-0.6715,1.4563,6.4489,34.6143,0.7745,-1.0716,-0.581,167.7747
16:33:24:419,-0.9827,1.1702,6.3555,34.6417,0.5401,-0.8399,-0.4697,167.7747
16:33:24:447,-0.881,1.1786,7.2964,34.6768,0.2083,-0.1451,-0.2225,166.0401
16:33:24:465,-0.1699,1.716,8.8515,35.4218,-0.029,0.382,-0.1546,164.38
16:33:24:478,-0.7672,1.2276,9.7601,35.3845,-0.1523,0.6019,-0.3213,162.787
16:33:24:498,-0.4153,2.408,10.118,35.4674,-0.3409,0.656,-0.622,161.2499
16:33:24:518,-1.5705,1.8082,9.7972,36.4598,-0.556,0.4118,-0.9642,159.7639
16:33:24:542,-1.3047,2.2679,10.1611,36.3405,-0.7624,-0.0276,-1.1323,158.3337
16:33:24:566,-0.7289,2.0441,9.9157,36.4607,-0.7843,-0.5736,-1.2534,156.9674
16:33:24:577,-0.6403,2.0919,9.875,34.828,-0.5864,-0.9238,-1.3163,155.6725
16:33:24:596,-0.7888,1.9615,9.0095,34.0982,-0.1661,-0.9099,-1.3474,154.4534
16:33:24:616,-0.802,1.8034,8.3583,36.4561,0.1526,-0.9312,-1.0974,153.312
16:33:24:637,-1.0294,2.1135,7.9321,34.9042,0.0128,-0.0092,-0.6092,152.2468
16:33:24:659,-0.6224,1.4754,8.6731,35.6156,-0.0982,0.2312,-0.3589,151.2599
16:33:24:677,-0.3243,1.3821,8.7605,35.0731,-0.1451,-0.1941,-0.5336,150.341
16:33:24:694,-0.6284,1.345,9.128,37.0831,-0.2916,-0.4607,-0.7541,149.4762
16:33:24:715,-0.4536,1.2983,10.1048,36.9293,-0.3816,-0.4449,-0.8119,148.6514
16:33:24:735,-0.2321,1.3605,10.5442,34.8327,-0.2311,-0.3672,-0.8742,147.8741
16:33:24:758,0.2024,1.2085,10.1815,35.7679,0.0331,-0.2452,-1.0457,147.1472
16:33:24:775,-1.1479,1.6155,10.1671,35.3931,0.2472,-0.082,-1.2329,146.469
16:33:24:795,-2.2923,1.3821,10.1563,38.1195,0.3156,0.0573,-1.0324,145.8436
16:33:24:814,-1.9751,1.0385,10.4999,37.847,0.3138,0.1745,-0.6614,145.278
16:33:24:833,-1.0749,0.7344,10.9584,36.3466,0.3489,0.341,-0.5357,144.7682
16:33:24:854,-0.6703,0.6422,11.3953,37.5378,0.4259,0.3553,-0.6175,144.303
