Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:55:55:216,1.5133,2.42,9.5997,37.2629,-0.2058,-1.6607,-0.6361,94.2619
16:55:55:234,1.3253,2.3206,9.7744,37.1118,-0.2056,-2.1536,-0.8228,99.3357
16:55:55:255,0.9518,2.4714,9.9792,38.0911,-0.1856,-2.3081,-0.6944,104.2573
16:55:55:273,0.8979,2.7527,9.9061,36.9999,-0.123,-2.4405,-0.4359,106.902
16:55:55:293,2.3081,2.311,10.3706,35.3046,0.0618,-2.2655,-0.3418,109.4945
16:55:55:316,2.101,2.5253,10.8542,39.4109,0.3875,-2.1904,-0.1717,112.0302
16:55:55:335,1.7994,2.1015,10.5155,36.7389,0.718,-1.7611,0.1783,114.5023
16:55:55:352,2.508,1.9339,8.4229,37.6052,0.395,0.2123,0.3413,116.9068
16:55:55:372,3.1485,2.1291,8.0159,36.4288,0.0512,2.2299,0.1242,119.2312
16:55:55:392,1.8125,1.6694,7.5826,38.343,-0.0798,2.8331,0.3983,121.4653
16:55:55:415,1.4785,0.9834,6.8547,37.5441,-0.413,2.2808,0.9253,123.6229
16:55:55:432,1.6425,0.7668,6.5291,37.5484,-0.6362,1.3458,1.3021,125.7099
16:55:55:452,3.3125,1.4623,6.7841,38.8453,-0.8447,0.8749,1.2611,127.7149
16:55:55:471,3.9589,2.4499,8.0339,38.6477,-0.9406,0.7735,1.0428,129.6271
16:55:55:491,3.5244,2.7899,10.0306,38.3078,-0.7435,0.7069,0.8736,131.4465
16:55:55:510,3.2478,2.4894,12.9037,37.2432,-0.1488,0.4478,0.7125,133.1815
16:55:55:533,1.5611,1.7041,13.4855,36.372,0.5574,0.8219,0.6542,134.8405
16:55:55:551,0.2778,1.3833,10.8758,37.573,0.8355,1.3655,0.7823,136.4288
16:55:55:570,-0.8391,0.9188,9.0562,35.7194,0.6917,1.5058,1.0776,137.9452
16:55:55:590,13.2233,6.3931,7.6807,36.7793,0.297,1.2693,-0.0502,139.3865
16:55:55:608,6.419,1.6718,6.5961,38.6591,-0.2753,0.2235,-1.0665,140.7492
16:55:55:628,3.3017,1.7292,8.0099,37.4976,-0.7637,-0.4119,-1.0348,142.0369
16:55:55:651,1.8628,2.159,10.3036,38.1288,-0.6958,-0.2338,-1.0803,143.3184
16:55:55:667,1.3612,2.3182,10.2988,39.1709,-0.5291,0.1575,-0.7948,144.5985
16:55:55:687,1.5587,2.2847,10.0809,36.4366,-0.4207,0.8717,-0.4489,145.8803
16:55:55:707,2.0687,2.3625,10.1156,38.337,-0.303,1.011,-0.2734,147.1602
16:55:55:727,2.2626,2.3828,9.8846,38.337,-0.1451,0.7159,-0.3096,148.4249
16:55:55:750,2.5727,2.4403,9.5793,37.715,-0.0482,0.2073,-0.5131,149.6644
16:55:55:767,2.4925,2.4307,9.1771,35.6224,-0.0191,-0.2585,-0.7594,150.8769
16:55:55:790,1.9909,2.42,9.2118,37.1018,-0.0554,-0.3674,-0.7898,152.0769
16:55:55:806,1.7395,2.6905,10.361,38.2942,0.0791,-0.3475,-0.7163,153.2658
16:55:55:824,1.4151,2.633,10.4293,36.175,0.4104,-0.2276,-0.7493,154.4467
16:55:55:851,1.1003,3.0448,10.1875,36.2005,0.5207,-0.0468,-0.5583,155.6164
16:55:55:867,1.2295,3.0712,9.5326,37.0179,0.3186,0.4344,-0.3967,156.7741
16:55:55:885,1.5121,3.0185,10.0641,36.3372,0.1678,0.5503,-0.3991,157.9147
16:55:55:904,1.3241,2.8258,10.8339,36.7373,0.1196,0.4853,-0.4417,159.0336
16:55:55:924,0.9135,2.8222,10.9117,35.493,0.0735,0.358,-0.4558,160.1322
16:55:55:945,0.5604,2.9072,10.9165,37.7138,0.0142,0.182,-0.4209,161.2121
16:55:55:968,0.2742,3.0065,11.1918,36.5998,0.0477,0.0983,-0.3442,162.2753
16:55:55:987,0.3377,2.9491,10.8985,36.8096,0.1207,0.1109,-0.2774,163.3212
16:55:56:007,0.558,2.9072,10.3155,36.5702,0.1178,0.1915,-0.2398,164.3469
16:55:56:022,0.783,2.7695,10.5909,35.7791,0.1636,0.2134,-0.2784,165.3513
16:55:56:042,0.6454,2.6163,10.9321,36.9815,0.346,0.224,-0.3754,166.3337
16:55:56:062,0.3892,2.7671,10.5777,35.9294,0.5156,0.1836,-0.4326,167.2957
16:55:56:083,0.2958,2.8713,9.626,35.6987,0.509,0.1745,-0.4606,168.2288
16:55:56:105,-0.0406,2.724,9.2597,35.7623,0.3194,0.4509,-0.4518,169.1463
16:55:56:123,-0.8211,2.3098,9.9803,36.3519,0.1372,0.7977,-0.4127,170.0509
16:55:56:143,-1.7716,1.6861,11.3031,36.842,0.0911,1.0435,-0.3687,170.9439
16:55:56:162,-2.09,1.1929,12.3231,35.5141,0.2419,0.9434,-0.3701,171.825
16:55:56:188,-2.1331,0.9379,12.5793,36.776,0.6179,0.5354,-0.4217,172.694
16:55:56:205,-2.1762,1.1079,11.1499,35.3048,0.9242,0.1963,-0.446,173.5501
16:55:56:222,-2.5066,1.2169,9.0155,35.9921,0.9117,0.1934,-0.3658,174.3932
16:55:56:242,-3.2297,1.4766,8.0782,37.5481,0.6869,0.3977,-0.1621,175.2269
16:55:56:263,-3.4464,1.7113,8.3882,36.009,0.4946,0.5801,0.0779,176.0534
16:55:56:284,-3.1279,1.4671,8.6647,38.213,0.4131,0.5836,0.2196,176.8744
16:55:56:307,-2.5102,1.5832,8.63,35.8379,0.3958,0.4464,0.235,177.6735
16:55:56:322,-2.1259,1.916,8.053,36.5218,0.3609,0.2861,0.1991,178.4445
16:55:56:341,-1.8781,2.3002,7.5347,36.5641,0.2775,0.1402,0.174,179.1853
16:55:56:362,-1.6746,2.7863,7.3228,38.1533,0.2182,-0.0394,0.1951,179.8975
16:55:56:383,-1.3538,3.0819,6.9349,36.5144,0.1391,-0.1936,0.2363,-179.4168
16:55:56:404,-0.9851,3.3692,6.8811,34.5056,0.0443,-0.2346,0.2731,-178.757
16:55:56:422,-0.5709,3.5093,6.8679,35.9612,-0.0231,-0.2553,0.263,-178.124
16:55:56:442,-0.3303,3.653,6.8715,35.9787,-0.1126,-0.2114,0.2438,-177.519
16:55:56:462,-0.468,3.9451,7.2126,36.471,-0.2365,-0.0532,0.2827,-176.942
16:55:56:489,-0.4261,4.1246,7.8746,35.7736,-0.2985,0.0605,0.3314,-176.3911
16:55:56:502,-0.1136,4.0803,8.3236,34.922,-0.3179,0.0501,0.3053,-175.8666
16:55:56:526,0.1486,4.0229,8.6001,35.9133,-0.359,-0.0106,0.2044,-175.3698
16:55:56:542,-0.0023,3.8325,9.1962,37.7323,-0.3733,-0.0686,0.1184,-174.9003
16:55:56:562,0.0109,3.8122,10.0522,36.6278,-0.2985,-0.1483,0.03,-174.4504
16:55:56:583,0.2838,4.0265,10.4592,37.2824,-0.1515,-0.3118,-0.076,-174.0225
16:55:56:603,0.1689,4.1198,10.2916,35.1595,-0.0932,-0.3651,-0.1224,-173.6127
16:55:56:622,0.0708,4.0923,10.3443,37.3307,-0.1835,-0.2633,-0.1275,-173.217
16:55:56:642,0.1234,3.9451,11.4049,36.7141,-0.2191,-0.1656,-0.1498,-172.8307
16:55:56:662,0.5627,3.8146,12.517,36.7141,-0.094,-0.2521,-0.2507,-172.4518
16:55:56:685,0.8824,3.647,12.3901,37.4157,-0.0165,-0.3917,-0.4201,-172.0802
16:55:56:703,0.5149,3.2208,12.0621,38.0158,-0.1379,-0.3201,-0.5248,-171.7149
16:55:56:724,0.2503,2.7168,12.9276,36.4389,-0.147,-0.2713,-0.5605,-171.3452
16:55:56:743,0.3652,1.9615,13.7249,37.0594,0.1729,-0.4343,-0.6183,-170.97
16:55:56:762,1.1302,1.588,12.778,36.507,0.5929,-0.7358,-0.7666,-170.5868
16:55:56:783,1.5001,2.0201,8.7018,35.8513,0.7668,-0.9169,-0.9304,-170.1943
16:55:56:804,0.9877,2.2883,8.6252,36.3112,0.5801,-0.7693,-0.985,-169.7902
16:55:56:823,0.5987,2.1745,9.7493,36.7832,0.3108,-0.385,-0.891,-169.3669
16:55:56:841,0.6082,1.813,10.7477,36.4423,0.2424,-0.0247,-0.7317,-168.9207
16:55:56:862,0.8022,1.5892,10.3814,37.8593,0.3825,0.1521,-0.6305,-168.4534
16:55:56:884,1.0105,1.5365,9.1424,36.7664,0.5356,0.0528,-0.6342,-167.9721
16:55:56:905,0.9961,1.8094,7.8615,36.4844,0.5489,-0.2367,-0.7248,-167.4808
16:55:56:922,0.8465,2.4176,7.5167,36.4167,0.4158,-0.5438,-0.8385,-166.9815
16:55:56:942,0.7902,2.9048,7.7142,36.0073,0.2528,-0.7187,-0.8705,-166.4736
16:55:56:964,0.8524,3.1131,7.731,37.8913,0.1987,-0.7986,-0.8164,-165.9516
16:55:56:983,0.692,3.1346,7.6472,36.3311,0.2038,-0.7416,-0.7336,-165.4133
16:55:57:011,0.6908,3.3705,8.4349,37.3289,0.1495,-0.4892,-0.6508,-164.8612
16:55:57:022,0.5915,3.5859,9.3375,37.7687,0.1287,-0.1691,-0.5757,-164.297
16:55:57:042,0.2455,3.6901,9.6452,36.7843,0.2331,0.0073,-0.5317,-163.7241
16:55:57:062,0.0408,3.6937,9.0191,39.0018,0.3883,-0.0242,-0.4875,-163.1458
16:55:57:084,0.2108,3.8481,8.6109,38.8181,0.4272,-0.1363,-0.4414,-162.5654
16:55:57:103,0.3185,3.9403,9.1735,37.8558,0.3084,-0.1643,-0.4143,-161.9839
16:55:57:124,0.473,3.9522,10.1072,37.4153,0.2493,-0.1901,-0.3996,-161.4024
16:55:57:142,0.6059,3.975,10.1467,38.0934,0.3785,-0.2247,-0.4092,-160.8159
16:55:57:192,0.4131,3.9762,9.3519,37.9498,0.5668,-0.3515,-0.4622,-160.2317
16:55:57:193,0.0121,4.1881,8.8563,38.3287,0.6259,-0.4245,-0.516,-159.65
16:55:57:217,-0.3183,4.3054,9.298,37.929,0.5319,-0.2806,-0.4846,-159.0692
16:55:57:221,-0.4213,4.2551,9.7002,39.1596,0.4629,-0.1118,-0.3844,-158.4865
16:55:57:242,-0.4823,4.1785,9.5721,38.8139,0.4754,-0.0628,-0.3173,-157.9031
16:55:57:261,-0.5482,4.2383,8.9484,38.3786,0.5074,-0.1232,-0.2894,-157.3231
16:55:57:281,-0.7984,4.3353,8.0829,37.5481,0.4656,-0.1938,-0.2782,-156.7485
16:55:57:304,-1.3837,4.1438,7.5239,38.6592,0.28,-0.1784,-0.2468,-156.1803
