Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:18:01:136,-0.104,1.1678,10.3455,41.4021,-0.2341,-0.3222,-0.548,162.2832
17:18:01:153,-0.207,1.1271,10.4616,41.5751,-0.1635,-0.2487,-0.6161,163.3412
17:18:01:173,-0.2956,1.2001,10.276,40.6537,-0.0711,-0.1805,-0.6161,164.9343
17:18:01:196,-0.2728,1.412,9.8511,40.1635,-0.0423,-0.1629,-0.6068,166.5007
17:18:01:215,0.1689,1.6251,9.3818,41.5021,-0.054,-0.2346,-0.6928,168.0413
17:18:01:233,0.1976,1.7508,9.0275,41.8137,-0.127,-0.286,-0.7919,169.5357
17:18:01:253,-0.1435,1.7328,9.383,42.467,-0.1637,-0.1826,-0.8132,171.029
17:18:01:273,-0.4452,1.7232,10.0031,41.9541,-0.0673,0.0009,-0.7634,172.505
17:18:01:293,-0.8582,1.6873,9.9552,41.0862,0.0352,0.236,-0.6835,173.9645
17:18:01:313,-0.9468,1.9232,9.5362,41.011,0.0608,0.3146,-0.6324,175.3803
17:18:01:333,-1.1108,2.0584,9.1639,40.5543,-0.0047,0.2981,-0.6239,176.8022
17:18:01:352,-1.5573,2.159,9.2405,42.047,-0.0279,0.2288,-0.5709,178.1814
17:18:01:372,-1.6878,2.4331,8.976,40.7901,-0.0793,0.1929,-0.5725,179.5412
17:18:01:392,-2.2792,2.4176,8.6228,40.2986,-0.2255,0.0962,-0.5104,-179.1195
17:18:01:413,-3.3159,2.7061,9.5386,40.7361,-0.2641,0.117,-0.3048,-177.8008
17:18:01:433,-2.2911,2.2248,9.5685,40.862,-0.2016,-0.0181,-0.1386,-176.502
17:18:01:453,-1.5741,2.2488,9.3567,39.5391,-0.1573,-0.2157,-0.1045,-175.2247
17:18:01:474,-0.62,2.3206,8.3595,40.9784,-0.2514,-0.5723,-0.2358,-173.9762
17:18:01:493,-0.6715,2.0369,7.822,39.2623,-0.5446,-0.8953,-0.4345,-172.7606
17:18:01:514,-1.2066,1.6825,9.128,38.6762,-0.7507,-0.9661,-0.5125,-171.578
17:18:01:533,-1.3191,1.2599,10.5526,40.8345,-0.6173,-0.7097,-0.3852,-170.4234
17:18:01:555,-1.0462,1.3485,11.2385,39.4429,-0.3342,-0.3922,-0.2377,-169.2888
17:18:01:572,-0.4081,1.4479,10.276,38.2322,-0.1928,-0.3038,-0.2087,-168.1704
17:18:01:593,-0.2178,1.7268,9.9444,38.3158,-0.1563,-0.1267,-0.2089,-167.0725
17:18:01:613,0.1773,2.0536,9.772,39.7322,-0.164,0.056,-0.2436,-165.9991
17:18:01:632,0.1354,1.8477,9.5219,40.7803,-0.2458,0.1947,-0.3022,-164.9468
17:18:01:652,-0.4141,1.4934,10.2629,40.8739,-0.2215,0.203,-0.292,-163.9186
17:18:01:673,-0.778,1.4563,10.9356,39.3651,-0.0535,0.2155,-0.263,-162.9116
17:18:01:693,-0.6284,1.3773,10.9428,39.3281,0.0866,0.3141,-0.2574,-161.9239
17:18:01:717,-0.8618,1.6706,11.102,38.7735,0.1252,0.4089,-0.238,-160.9563
17:18:01:734,-1.3909,1.8609,11.1188,39.8289,0.0634,0.4294,-0.2044,-160.0093
17:18:01:752,-2.1942,2.2835,11.6024,39.7264,0.0357,0.4171,-0.2084,-159.0821
17:18:01:773,-2.5365,2.056,12.347,38.1939,0.1329,0.4978,-0.2079,-158.1753
17:18:01:793,-2.861,1.6143,12.936,38.1177,0.3857,0.448,-0.1341,-157.2891
17:18:01:815,-2.3965,1.4563,12.3434,38.3628,0.6744,0.2909,-0.1264,-156.4222
17:18:01:833,-2.017,1.2659,11.1631,38.6132,0.762,0.2174,-0.1884,-155.5751
17:18:01:852,-2.6586,1.1666,10.7321,39.3901,0.7215,0.154,-0.1727,-154.7495
17:18:01:873,-3.3338,1.4503,10.2114,38.0184,0.6057,0.2001,0.0177,-153.9426
