Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
20:05:14:850,-0.3902,3.1167,8.1368,55.4914,0.502,-0.0256,-0.0009,63.0938
20:05:14:880,-0.1687,3.465,7.8806,55.1828,0.0695,0.1246,-0.1546,63.0938
20:05:14:898,-0.1591,3.7559,8.4253,54.7592,-0.3268,0.449,-0.333,63.0938
20:05:14:914,-0.2441,3.6194,9.0107,53.9406,-0.5976,0.7441,-0.5397,169.7812
20:05:14:930,-1.124,2.9718,9.2525,55.5776,-0.6634,0.5372,-0.602,169.9219
20:05:14:949,-1.8686,2.4714,9.6595,54.9261,-0.518,-0.2248,-0.4768,170.2031
20:05:14:968,-0.8139,2.4104,11.2301,55.6556,-0.1731,-0.8085,-0.513,170.625
20:05:14:998,0.0025,2.0034,12.2321,56.2443,0.2549,-0.734,-0.6233,171.1719
20:05:15:015,-0.1854,1.655,11.3977,55.9982,0.567,-0.1225,-0.5937,172.0625
20:05:15:032,-0.3351,1.8944,9.2286,56.3406,0.5974,0.2469,-0.4904,172.8438
20:05:15:047,-0.4859,2.4104,7.6676,54.7682,0.3942,0.0069,-0.4579,173.6719
20:05:15:067,-0.6535,2.4499,7.7873,54.9482,0.1585,-0.4229,-0.419,174.2812
20:05:15:100,-0.6487,2.0883,9.0801,55.6079,0.0304,-0.5678,-0.3234,174.7812
20:05:15:119,-0.2022,2.1039,10.2269,55.2513,0.008,-0.4155,-0.2262,175.3438
20:05:15:126,0.3856,2.25,10.5753,55.6673,0.045,-0.2533,-0.2233,175.8906
20:05:15:152,0.7758,2.3505,10.3933,54.3692,0.1105,-0.2083,-0.3442,176.2812
20:05:15:166,0.9877,2.5552,10.3538,55.336,0.2288,-0.1944,-0.5551,176.5781
20:05:15:185,0.5125,2.5049,9.9444,54.4724,0.3457,-0.2178,-0.7373,176.9375
20:05:15:214,-0.2968,2.2547,9.1855,53.972,0.3803,-0.2415,-0.7336,177.4844
20:05:15:230,-0.6715,2.3493,8.6288,54.0444,0.3305,-0.3587,-0.6153,178.25
20:05:15:245,-0.9252,2.6941,8.3834,56.4847,0.1918,-0.4453,-0.4718,179.1875
20:05:15:265,-0.8331,2.8545,8.6564,54.0945,0.0221,-0.3672,-0.3543,180.0469
20:05:15:285,-0.6152,2.9012,9.2022,54.6009,-0.0916,-0.058,-0.2542,180.7188
20:05:15:313,-0.2788,3.3752,9.3064,54.6009,-0.1329,0.2948,-0.2513,181.5156
20:05:15:329,-0.2848,3.2519,8.703,54.0285,-0.1028,0.3819,-0.3903,181.8125
20:05:15:345,-0.7229,3.1023,7.8292,53.2159,-0.0367,0.2541,-0.4776,182.0156
20:05:15:363,-1.1288,2.9563,7.2282,54.8085,0.0176,0.1532,-0.4481,182.375
20:05:15:383,-1.5633,2.9287,6.7039,53.2825,0.0245,0.1625,-0.3383,182.875
20:05:15:403,-1.7177,3.1262,6.1389,54.7749,-0.0421,0.2274,-0.1437,183.3594
20:05:15:428,-1.1683,3.4614,5.684,53.0152,-0.1968,0.3116,-0.014,183.5312
20:05:15:441,-1.0354,4.0324,6.0168,53.7291,-0.3571,0.3153,-0.0933,183.7812
20:05:15:462,-1.4376,4.2491,7.5802,53.6399,-0.3521,0.3659,-0.2331,183.7812
20:05:15:481,-2.102,3.7727,8.5762,53.1157,-0.204,0.5646,-0.2606,183.7344
20:05:15:515,-2.5581,3.8445,8.0494,54.8384,-0.1622,0.6048,-0.1769,183.8438
20:05:15:530,-2.7029,4.4562,7.9237,54.8044,-0.2732,0.3321,-0.1927,184.0469
20:05:15:541,-3.1818,4.5053,9.6679,53.7394,-0.3156,0.0117,-0.2752,184.1562
20:05:15:563,-3.7444,3.5344,12.0513,53.6827,-0.1587,0.1167,-0.2403,184.2188
20:05:15:597,-4.3346,2.5732,12.5206,54.0943,0.0208,0.5308,-0.0523,184.4375
