Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:14:59:734,-0.4165,3.0963,8.8347,58.0771,0.1214,0.0886,0.3432,199.5312
17:14:59:800,0.3413,3.5787,8.6659,59.7286,-0.0277,-0.6739,-0.0784,199
17:14:59:817,0.4347,3.6171,8.879,57.2273,-0.094,-0.6832,-0.1892,199
17:14:59:835,0.5089,3.5237,9.3962,56.1406,-0.1121,-0.549,-0.2808,198.5312
17:14:59:855,0.1893,3.3034,9.6607,56.925,-0.0714,-0.3772,-0.3348,198.8906
17:14:59:882,-0.3267,3.1598,9.8331,57.643,-0.0029,-0.2105,-0.2888,199.3438
17:14:59:896,-0.6068,3.0209,9.5709,58.2303,0.0501,-0.0907,-0.203,199.7812
17:14:59:914,-0.7385,3.046,9.1783,56.7643,0.0197,0.0092,-0.1005,200.1719
17:14:59:934,-0.529,3.1741,8.8491,58.2508,-0.069,0.0271,-0.0368,200.4062
17:14:59:956,-0.1998,3.4219,8.9317,56.9207,-0.1236,0.002,-0.0896,200.4062
17:14:59:980,-0.1471,3.3357,9.225,58.6496,-0.106,-0.0238,-0.1769,200.5625
17:15:00:004,-0.541,3.0101,9.6655,57.3049,-0.0053,0.0303,-0.1929,200.5625
17:15:00:022,-0.9049,2.9922,9.96,57.4526,0.183,0.161,-0.1575,200.6562
17:15:00:033,-1.3407,3.131,9.3567,57.4113,0.3103,0.267,-0.0648,200.8594
17:15:00:055,-2.193,2.9239,8.1452,58.0877,0.2402,0.2505,0.0923,201.0781
17:15:00:075,-1.9931,3.7092,7.6903,57.6959,0.0272,0.0723,0.2186,201.2188
17:15:00:098,-0.7816,3.6877,7.8507,57.0578,-0.1787,-0.2843,0.0569,201.2188
17:15:00:114,-0.8534,3.5859,8.7952,58.0417,-0.338,-0.4049,-0.0943,201.0469
17:15:00:135,-1.094,2.9503,9.723,58.457,-0.3774,-0.1777,-0.1713,200.7812
17:15:00:153,-1.8722,2.7276,10.3239,57.6278,-0.2922,0.246,-0.0664,200.7969
17:15:00:182,-1.8638,2.7923,9.6655,58.2812,-0.1625,0.2585,0.0705,200.9844
17:15:00:200,-1.7979,3.0005,9.0885,57.9398,-0.0626,0.0076,0.1318,201.25
17:15:00:218,-1.6698,3.0855,9.1172,58.2534,0.0093,-0.194,0.1547,201.2812
17:15:00:234,-1.3598,3.0005,9.45,57.1605,0.0346,-0.1855,0.1736,201.0781
17:15:00:255,-0.9181,2.985,9.3495,58.8519,-0.0027,-0.109,0.1853,200.9375
17:15:00:276,-0.5829,3.0065,9.2441,58.4819,-0.0722,-0.0848,0.1773,200.7969
17:15:00:295,-0.4572,3.0365,9.4081,58.0532,-0.0594,-0.182,0.1571,200.625
17:15:00:316,-0.4201,3.0377,9.5602,57.3203,0.032,-0.268,0.1291,200.4375
17:15:00:333,-0.4069,3.0161,9.3818,56.2608,0.1198,-0.2867,0.1105,200.2656
17:15:00:354,-0.2752,2.9718,8.97,57.8733,0.1489,-0.1852,0.0958,200.1562
17:15:00:377,-0.2848,2.9742,8.2817,58.3303,0.0855,-0.0507,0.0663,200.0781
17:15:00:394,-0.7301,3.0161,7.9165,57.6389,-0.0093,-0.0257,0.0734,200.0156
17:15:00:413,-0.9552,2.9886,7.8435,57.7196,-0.0573,-0.0656,0.1169,199.9375
17:15:00:433,-0.9552,3.1238,7.9357,57.2135,-0.0586,-0.1183,0.1405,199.875
