Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
17:00:39:814,318,-113.0,282,,127,-89.0,58,-116.0,292,-88.0
17:00:41:882,318,-113.0,282,,127,-89.0,58,-116.0,292,-88.0
17:00:43:879,318,-109.0,282,,127,-91.0,58,-113.0,292,-86.0
17:00:45:918,318,-109.0,282,,127,-91.0,58,-113.0,292,-86.0
17:00:47:946,318,-109.0,282,,127,-91.0,58,-113.0,292,-86.0
17:00:49:953,318,-117.0,282,,127,-92.0,58,-114.0,292,-75.0
17:00:52:021,318,-117.0,282,,127,-92.0,58,-114.0,292,-75.0
17:00:54:008,318,-117.0,282,,127,-92.0,58,-114.0,292,-75.0
17:00:56:057,318,-121.0,282,,127,-101.0,58,-119.0,292,-55.0
17:00:58:085,318,-121.0,282,,127,-101.0,58,-119.0,292,-55.0
17:01:00:112,318,-121.0,282,,127,-101.0,58,-119.0,292,-76.0
17:01:02:160,318,-121.0,282,,127,-101.0,58,-119.0,292,-76.0
17:01:04:148,318,-121.0,282,,127,-101.0,58,-119.0,292,-76.0
17:01:06:196,318,-121.0,282,,127,-104.0,58,-118.0,292,-82.0
17:01:08:245,318,-121.0,282,,127,-104.0,58,-118.0,292,-82.0
17:01:10:251,318,-120.0,282,,127,-109.0,58,-116.0,292,-73.0
17:01:12:319,318,-120.0,282,,127,-109.0,58,-116.0,292,-73.0
17:01:14:327,318,-120.0,282,,127,-109.0,58,-116.0,292,-73.0
17:01:16:356,318,-119.0,282,,127,-115.0,58,-120.0,292,-71.0
17:01:18:423,318,-119.0,282,,127,-115.0,58,-120.0,292,-71.0
17:01:20:411,318,-114.0,282,,127,-112.0,58,,292,-71.0
17:01:22:498,318,-114.0,282,,127,-112.0,58,,292,-71.0
17:01:24:507,318,-115.0,282,,127,,58,,292,-76.0
17:01:26:535,318,-122.0,282,,127,,58,-122.0,292,-78.0
17:01:28:602,318,-122.0,282,,127,,58,-122.0,292,-78.0
17:01:30:610,318,-122.0,282,,127,,58,-122.0,292,-83.0
17:01:32:658,318,-122.0,282,,127,,58,-122.0,292,-83.0
17:01:34:705,318,-122.0,282,,127,,58,-122.0,292,-83.0
17:01:36:713,318,-122.0,282,,127,-116.0,58,,292,-84.0
17:01:38:783,318,-122.0,282,,127,-116.0,58,,292,-84.0
17:01:40:782,318,-125.0,282,,127,,58,,292,-66.0
17:01:42:817,318,-125.0,282,,127,,58,,292,-66.0
17:01:44:845,318,-125.0,282,,127,,58,,292,-66.0
17:01:46:885,318,-125.0,282,,127,,58,,292,-66.0
17:01:48:963,318,-125.0,282,,127,,58,,292,-66.0
17:01:50:948,318,-125.0,282,,127,,58,,292,-66.0
17:01:52:997,318,-125.0,282,,127,,58,,292,-66.0
17:01:55:044,318,-125.0,282,,127,,58,,292,-66.0
17:01:57:052,318,-125.0,282,,127,,58,,292,-66.0
17:01:59:100,318,-125.0,282,,127,,58,,292,-66.0
17:02:01:129,318,-125.0,282,,127,,58,,292,-66.0
17:02:03:156,318,-125.0,282,,127,,58,,292,-66.0
17:02:05:206,318,-114.0,282,,127,-95.0,58,-110.0,292,-73.0
17:02:07:214,318,-114.0,282,,127,-95.0,58,-110.0,292,-73.0
17:02:09:259,318,,282,-113.0,127,-102.0,58,,292,-73.0
17:02:11:282,318,,282,-113.0,127,-102.0,58,,292,-73.0
17:02:13:314,318,,282,-113.0,127,-96.0,58,,292,-85.0
17:02:15:393,318,,282,-113.0,127,-96.0,58,,292,-85.0
17:02:17:390,318,-117.0,282,-102.0,127,-92.0,58,-109.0,292,-93.0
17:02:19:418,318,-117.0,282,-102.0,127,-92.0,58,-109.0,292,-93.0
17:02:21:446,318,,282,-44.0,127,,58,,292,
17:02:23:480,318,,282,-44.0,127,,58,,292,
17:02:25:522,318,,282,-44.0,127,,58,,292,
17:02:27:510,318,,282,-44.0,127,,58,,292,
17:02:29:599,318,,282,-44.0,127,,58,,292,
17:02:31:626,318,,282,-121.0,127,-96.0,58,-110.0,292,
17:02:33:656,318,,282,-121.0,127,-96.0,58,-110.0,292,
17:02:35:720,318,,282,-121.0,127,-96.0,58,-110.0,292,
17:02:37:708,318,,282,-80.0,127,-97.0,58,-108.0,292,
17:02:39:794,318,,282,-80.0,127,-97.0,58,-108.0,292,
17:02:41:823,318,-128.0,282,-75.0,127,-105.0,58,-120.0,292,
17:02:43:835,318,-128.0,282,-75.0,127,-105.0,58,-120.0,292,
17:02:45:900,318,-128.0,282,-75.0,127,-105.0,58,-120.0,292,
17:02:47:912,318,-112.0,282,-87.0,127,-102.0,58,,292,
17:02:49:955,318,-112.0,282,-87.0,127,-102.0,58,,292,
17:02:51:985,318,,282,-81.0,127,-104.0,58,-114.0,292,
17:02:53:992,318,,282,-81.0,127,-104.0,58,-114.0,292,
17:02:56:039,318,,282,-81.0,127,-104.0,58,-114.0,292,
17:02:58:081,318,,282,-73.0,127,-108.0,58,-121.0,292,
17:03:00:115,318,,282,-73.0,127,-108.0,58,-121.0,292,
17:03:02:146,318,-129.0,282,-74.0,127,-108.0,58,-123.0,292,
17:03:04:151,318,-129.0,282,-74.0,127,-108.0,58,-123.0,292,
17:03:06:198,318,,282,-80.0,127,-107.0,58,-128.0,292,
17:03:08:227,318,,282,-82.0,127,-102.0,58,-125.0,292,
17:03:10:255,318,,282,-82.0,127,-102.0,58,-125.0,292,
17:03:12:343,318,,282,-82.0,127,-102.0,58,-125.0,292,
17:03:14:330,318,,282,-79.0,127,-99.0,58,-122.0,292,
17:03:16:398,318,,282,-79.0,127,-99.0,58,-122.0,292,
17:03:18:406,318,,282,-75.0,127,-97.0,58,-121.0,292,
17:03:20:436,318,,282,-75.0,127,-97.0,58,-121.0,292,
17:03:22:504,318,,282,-75.0,127,-97.0,58,-121.0,292,
17:03:24:531,318,-126.0,282,-73.0,127,-102.0,58,-120.0,292,
17:03:26:618,318,-126.0,282,-73.0,127,-102.0,58,-120.0,292,
