Time,Cell_ID_1,Cell_RSSI_1,Cell_ID_2,Cell_RSSI_2,Cell_ID_3,Cell_RSSI_3,Cell_ID_4,Cell_RSSI_4,Cell_ID_5,Cell_RSSI_5
17:53:43:196,493,-92,473,-77,40,,44,,478,
17:53:45:178,493,-92,473,-77,40,,44,,478,
17:53:47:177,493,-92,473,-77,40,,44,,478,
17:53:49:176,493,-92,473,-77,40,,44,,478,
17:53:51:182,493,-92,473,-77,40,,44,,478,
17:53:53:177,493,-92,473,-77,40,,44,,478,
17:53:55:180,493,-92,473,-77,40,,44,,478,
17:53:57:179,493,-92,473,-77,40,,44,,478,
17:53:59:177,493,-92,473,-77,40,,44,,478,
17:54:01:176,493,-92,473,-77,40,,44,,478,
17:54:03:176,493,-92,473,-77,40,,44,,478,
17:54:05:176,493,-92,473,-77,40,,44,,478,
17:54:07:177,493,-92,473,-77,40,,44,,478,
17:54:09:177,493,-92,473,-77,40,,44,,478,
17:54:11:176,493,-92,473,-77,40,,44,,478,
17:54:13:175,493,-92,473,-77,40,,44,,478,
17:54:15:176,493,-92,473,-77,40,,44,,478,
17:54:17:177,493,-92,473,-77,40,,44,,478,
17:54:19:177,493,-92,473,-77,40,,44,,478,
17:54:21:179,493,-92,473,-77,40,,44,,478,
17:54:23:178,493,-92,473,-77,40,,44,,478,
17:54:25:178,493,-92,473,-77,40,,44,,478,
17:54:27:178,493,-92,473,-77,40,,44,,478,
17:54:29:177,493,-92,473,-77,40,,44,,478,
17:54:31:177,493,-92,473,-77,40,,44,,478,
17:54:33:178,493,-92,473,-77,40,,44,,478,
17:54:35:178,493,-92,473,-77,40,,44,,478,
17:54:37:177,493,-92,473,-77,40,,44,,478,
17:54:39:178,493,-92,473,-77,40,,44,,478,
17:54:41:177,493,-92,473,-77,40,,44,,478,
17:54:43:176,493,-92,473,-77,40,,44,,478,
17:54:45:177,493,-92,473,-77,40,,44,,478,
17:54:47:177,493,-92,473,-77,40,,44,,478,
17:54:49:182,493,-92,473,-77,40,,44,,478,
17:54:51:183,493,-92,473,-77,40,,44,,478,
17:54:53:179,493,-92,473,-77,40,,44,,478,
17:54:55:177,493,-92,473,-77,40,,44,,478,
17:54:57:177,493,-92,473,-77,40,,44,,478,
17:54:59:176,493,-92,473,-77,40,,44,,478,
17:55:01:178,493,-92,473,-77,40,,44,,478,
17:55:03:177,493,-92,473,-77,40,,44,,478,
17:55:05:177,493,-92,473,-77,40,,44,,478,
17:55:07:178,493,-92,473,-77,40,,44,,478,
17:55:09:178,493,-92,473,-77,40,,44,,478,
17:55:11:177,493,-92,473,-77,40,,44,,478,
17:55:13:178,493,-92,473,-77,40,,44,,478,
17:55:15:178,493,-92,473,-77,40,,44,,478,
17:55:17:178,493,-92,473,-77,40,,44,,478,
17:55:19:185,493,-92,473,-77,40,,44,,478,
17:55:21:179,493,-92,473,-77,40,,44,,478,
17:55:23:177,493,-92,473,-77,40,,44,,478,
17:55:25:179,493,-92,473,-77,40,,44,,478,
17:55:27:177,493,-92,473,-77,40,,44,,478,
17:55:29:179,493,-92,473,-77,40,,44,,478,
17:55:31:176,493,-92,473,-77,40,,44,,478,
17:55:33:178,493,-92,473,-77,40,,44,,478,
17:55:35:177,493,-92,473,-77,40,,44,,478,
17:55:37:178,493,-92,473,-77,40,,44,,478,
17:55:39:178,493,-92,473,-77,40,,44,,478,
17:55:41:177,493,-92,473,-77,40,,44,,478,
17:55:43:178,493,-92,473,-77,40,,44,,478,
17:55:45:177,493,-92,473,-77,40,,44,,478,
17:55:47:176,493,-92,473,-77,40,,44,,478,
17:55:49:179,493,-92,473,-77,40,,44,,478,
17:55:51:178,493,-92,473,-77,40,,44,,478,
17:55:53:181,493,-92,473,-77,40,,44,,478,
17:55:55:176,493,-92,473,-77,40,,44,,478,
17:55:57:177,493,-92,473,-77,40,,44,,478,
17:55:59:178,493,-92,473,-77,40,,44,,478,
17:56:01:177,493,-92,473,-77,40,,44,,478,
17:56:03:178,493,-92,473,-77,40,,44,,478,
17:56:05:176,493,-92,473,-77,40,,44,,478,
17:56:07:176,493,-92,473,-77,40,,44,,478,
17:56:09:178,493,-92,473,-77,40,,44,,478,
17:56:11:178,493,-92,473,-77,40,,44,,478,
17:56:13:179,493,-92,473,-77,40,,44,,478,
17:56:15:178,493,-92,473,-77,40,,44,,478,
17:56:17:189,493,-92,473,-77,40,,44,,478,
17:56:19:179,493,-92,473,-77,40,,44,,478,
17:56:21:178,493,-92,473,-77,40,,44,,478,
17:56:23:177,493,-92,473,-77,40,,44,,478,
17:56:25:178,493,-92,473,-77,40,,44,,478,
17:56:27:178,493,-92,473,-77,40,,44,,478,
17:56:29:178,493,-92,473,-77,40,,44,,478,
17:56:31:177,493,-92,473,-77,40,,44,,478,
17:56:33:177,493,-92,473,-77,40,,44,,478,
17:56:35:177,493,-92,473,-77,40,,44,,478,
17:56:37:177,493,-92,473,-77,40,,44,,478,
