Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:23:42:815,1.0008,6.6712,7.1276,37.6347,0.0196,0.0666,0.0619,30.6303
17:23:42:835,1.0869,6.6879,6.996,37.6447,0.0537,0.0719,0.0587,30.6303
17:23:42:856,1.075,6.7382,6.941,37.4001,0.0419,0.041,0.0193,30.6303
17:23:42:875,1.0271,6.865,6.9721,37.5685,0.0164,-0.0016,-0.0148,30.6303
17:23:42:895,0.9625,6.8578,6.9577,37.3801,-0.0081,0.0293,-0.0201,30.6303
17:23:42:916,0.9284,6.9129,7.008,37.2473,-0.0177,0.0783,-0.0126,30.6303
17:23:42:936,0.8973,6.8124,7.0822,37.2771,-0.0348,0.0943,-0.0137,30.6303
17:23:42:957,0.7968,6.8387,7.0463,37.5251,-0.0262,0.0506,-0.0286,30.6303
17:23:42:977,0.7801,6.9296,6.9745,37.6091,-0.022,-0.0048,-0.035,30.6303
17:23:42:997,0.7729,6.9033,7.0152,37.7638,-0.0241,0.0123,-0.0073,30.6303
17:23:43:017,0.7274,6.8794,6.9194,37.7228,0.0153,0.0794,0.0289,30.6303
17:23:43:037,0.749,6.8937,6.874,37.6169,0.026,0.1304,0.0449,30.6303
17:23:43:057,0.6676,6.8483,7.0056,37.5826,-0.0134,0.1197,0.0481,30.6303
17:23:43:077,0.5958,6.7717,7.1133,37.8584,-0.0326,0.0581,0.0481,30.6303
17:23:43:098,0.6628,6.8411,7.1731,37.9202,-0.0017,0.0314,0.0609,30.6303
17:23:43:117,0.6748,6.7597,7.0917,37.8733,0.0377,0.0879,0.0854,30.6303
17:23:43:137,0.8016,6.7932,6.9793,37.9278,0.0654,0.1133,0.1067,30.6303
17:23:43:157,0.8997,6.8794,6.8357,37.7118,0.0547,0.1037,0.0885,30.6303
17:23:43:178,0.8207,6.9727,6.8501,37.5214,0.0015,0.0858,0.0459,30.6303
17:23:43:198,0.6604,6.9966,6.9864,37.6185,-0.0454,0.0858,0.0406,30.6303
17:23:43:218,0.6485,6.987,7.1133,37.7425,-0.055,0.124,0.0779,30.6303
17:23:43:238,0.8566,6.8889,7.1683,37.4905,-0.0273,0.1165,0.1258,30.6303
17:23:43:258,1.0391,6.8411,7.1085,37.3661,0.0047,0.0985,0.1333,30.6303
17:23:43:279,1.0941,6.8578,7.075,37.4335,0.0111,0.0804,0.0875,30.6303
17:23:43:298,0.95,6.8865,7.1539,37.2763,-0.0017,0.0719,0.047,30.6303
17:23:43:319,0.8806,6.9535,7.2832,37.2383,0.0025,0.0868,0.0481,30.6303
17:23:43:338,0.816,6.9511,7.3436,37.3365,0.0196,0.1027,0.0704,30.6303
17:23:43:359,0.8279,6.8794,7.4034,37.2849,0.0356,0.0858,0.0832,30.6303
17:23:43:384,0.8542,6.7789,7.3412,37.2897,0.0718,0.0272,0.0907,30.6303
17:23:43:400,0.9817,6.7502,7.0941,37.4003,0.1334,-0.025,0.1013,30.6303
17:23:43:420,1.0798,6.7573,6.8237,37.3524,0.1782,-0.0048,0.1024,30.6303
17:23:43:440,1.0271,6.7406,6.5647,37.3656,0.1867,0.0549,0.0768,30.6303
17:23:43:464,0.9745,6.7406,6.414,37.4158,0.159,0.057,0.0513,30.6303
17:23:43:495,0.9769,6.7454,6.3517,37.609,0.0983,0.0229,0.0332,30.6303
17:23:43:513,0.95,6.8028,6.347,37.6068,0.0377,0.0123,0.015,30.6303
17:23:43:538,0.7777,6.8865,6.4355,37.7514,-0.0273,0.0389,0.0001,30.6303
17:23:43:542,0.5886,6.8554,6.5982,37.7931,-0.0763,0.0357,0.015,30.6303
17:23:43:572,0.6269,6.7238,6.6126,37.8257,-0.071,0.0069,0.0747,30.6303
17:23:43:592,0.7968,6.6497,6.5647,37.8053,-0.0433,-0.0069,0.1312,30.6303
17:23:43:605,0.984,6.664,6.6772,37.665,-0.0539,-0.0112,0.1375,30.6303
17:23:43:626,1.0008,6.8937,6.5049,37.8114,-0.0252,-0.0932,0.0736,30.6303
17:23:43:648,1.0271,7.1647,6.2028,37.7667,-0.006,-0.1806,0.0033,30.5401
17:23:43:664,1.0534,7.4016,6.009,37.9736,-0.0869,-0.1241,-0.0052,30.4465
17:23:43:684,0.9284,7.6343,6.4594,37.9135,-0.2702,-0.0059,-0.0158,30.3524
17:23:43:705,0.4834,7.5984,7.1109,37.7867,-0.3937,0.1325,-0.0723,30.2563
17:23:43:724,0.2411,7.5523,7.3795,37.6242,-0.3096,0.2241,-0.0648,30.163
17:23:43:745,0.2076,7.3561,7.1468,37.6741,-0.1455,0.2912,0.0459,30.163
17:23:43:766,0.457,7.0881,6.7585,37.824,-0.0486,0.3093,0.1514,30.163
17:23:43:785,0.8207,7.0594,6.5623,37.8428,-0.0454,0.2901,0.1642,30.163
17:23:43:807,0.8973,7.258,6.39,37.8717,-0.0411,0.1783,0.0736,30.163
17:23:43:826,0.7681,7.6104,6.0784,37.8224,0.0079,0.0485,-0.0372,30.163
17:23:43:846,0.6796,7.8473,5.7529,37.6895,0.0419,-0.0091,-0.0542,30.0704
17:23:43:867,0.9165,8.0124,5.5155,37.7306,0.0196,-0.0059,0.0129,29.9796
17:23:43:889,1.1683,8.1709,5.3551,37.8437,-0.0529,0.0229,0.0342,29.9796
17:23:43:905,0.984,8.1326,5.5537,37.683,-0.1764,0.0762,-0.0222,29.8871
17:23:43:928,0.399,7.931,5.997,37.5355,-0.3064,0.124,-0.1192,29.7903
17:23:43:946,-0.0604,7.7468,6.2824,37.5515,-0.3277,0.024,-0.1533,29.6934
17:23:43:968,-0.2764,7.6128,6.3135,37.354,-0.2531,-0.1475,-0.1,29.6934
17:23:43:986,-0.2261,7.5404,6.1525,37.1697,-0.1221,-0.1912,-0.0169,29.6934
17:23:44:008,-0.1184,7.459,5.796,37.2141,0.0292,-0.1028,0.0438,29.6934
17:23:44:026,-0.1519,7.4303,5.4532,37.0968,0.1292,0.0197,0.0587,29.6934
17:23:44:047,-0.1974,7.4327,5.1607,37.0139,0.1558,0.1091,0.0598,29.6934
17:23:44:067,0.0353,7.5308,5.0339,36.9352,0.1249,0.0943,0.0875,29.6934
17:23:44:086,0.265,7.7372,5.0961,36.855,0.043,0.0208,0.0747,29.6934
17:23:44:109,0.1478,7.9789,5.4102,36.7252,-0.0518,-0.025,-0.0361,29.6934
17:23:44:126,-0.1376,8.0626,5.8654,36.7606,-0.088,-0.0538,-0.1341,29.6934
17:23:44:149,-0.1155,8.2451,6.1119,36.5788,-0.0177,-0.0921,-0.1224,29.6934
17:23:44:168,-0.0796,8.4676,6.1765,36.5315,0.0876,-0.1092,-0.083,29.6934
17:23:44:188,-0.1448,8.4604,6.2752,36.6142,0.1419,-0.073,-0.0414,29.6934
17:23:44:208,0.2052,8.5274,6.5719,36.6142,0.1281,-0.0538,0.0395,29.6934
17:23:44:227,1.0247,8.808,6.9697,36.9884,0.1132,-0.1507,0.0939,29.6934
17:23:44:249,1.7456,9.2943,7.3173,36.9129,0.0782,-0.2381,0.015,29.6934
17:23:44:267,1.815,9.5264,7.6259,36.6519,-0.0337,-0.2668,-0.1799,29.6934
17:23:44:287,1.9729,9.728,8.1649,36.7255,-0.1892,-0.2445,-0.3193,29.6934
17:23:44:309,2.1529,9.9673,9.0275,36.7782,-0.3799,-0.0676,-0.4098,29.6934
17:23:44:328,1.5278,9.3422,10.1964,36.4868,-0.5619,0.1517,-0.526,29.6934
17:23:44:349,0.7346,8.1159,11.2002,36.4568,-0.6109,0.3019,-0.51,29.6934
