Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:17:00:082,-1.733,3.5904,8.2822,56.7792,0.0089,-0.1976,-0.1511,6.1171
17:17:00:100,-1.8479,3.5617,8.2439,57.0744,0.0866,-0.5012,-0.3236,6.1171
17:17:00:117,-2.1948,3.6144,8.6321,56.9461,-0.0891,-0.5266,-0.4162,6.1171
17:17:00:142,-2.5328,3.262,9.0778,56.9784,-0.3096,-0.3616,-0.3726,6.2194
17:17:00:158,-2.6907,3.3272,9.4176,56.9583,-0.3501,-0.1582,-0.1895,6.3593
17:17:00:179,-2.3031,3.4516,9.6024,56.8789,-0.2286,0.0016,0.08,6.5352
17:17:00:198,-1.8718,3.6479,9.2668,57.0882,-0.0603,0.09,0.2771,6.7339
17:17:00:218,-1.4788,3.6479,9.2716,57.2065,0.0292,0.0112,0.3027,6.9278
17:17:00:251,-1.2586,3.466,9.3888,57.3221,0.0675,-0.1071,0.2643,7.1005
17:17:00:259,-1.1001,3.3511,9.1783,57.0703,0.0961,-0.0719,0.2313,7.2451
17:17:00:279,-0.8824,3.2764,9.1663,57.2485,0.0292,-0.0005,0.2025,7.3628
17:17:00:299,-0.7555,3.0897,9.3793,57.1255,-0.0891,0.0282,0.1663,7.4564
17:17:00:319,-0.8584,2.9916,9.3745,57.2693,-0.1104,0.0325,0.1418,7.4564
17:17:00:341,-0.99,3.0921,9.1041,57.3656,-0.0369,0.0261,0.1375,7.4564
17:17:00:359,-0.935,3.3631,8.7326,57.3115,0.0462,0.0059,0.1493,7.4564
17:17:00:385,-0.8106,3.6838,8.4766,57.2791,0.0876,-0.0272,0.1418,7.4564
17:17:00:400,-0.8297,3.8566,8.2917,57.1083,0.0643,-0.0751,0.0896,7.4564
17:17:00:420,-0.9517,3.9165,8.3396,57.1246,-0.0166,-0.1422,0.015,7.4564
17:17:00:441,-1.0642,3.734,8.8499,57.0058,-0.1104,-0.2722,-0.0521,7.4564
17:17:00:462,-1.0666,3.6191,9.3027,57.1054,-0.1253,-0.3574,-0.0989,7.4564
17:17:00:484,-1.1408,3.5641,9.396,57.3414,-0.1019,-0.3084,-0.1213,7.4564
17:17:00:501,-1.3137,3.5856,9.3458,57.6219,-0.1051,-0.2083,-0.1096,7.4564
17:17:00:521,-1.4572,3.6814,9.2883,57.7681,-0.1051,-0.1326,-0.0712,7.4564
17:17:00:544,-1.2873,3.7723,9.1161,57.6507,-0.0635,-0.0921,-0.0489,7.4564
17:17:00:560,-1.2227,3.8351,9.0419,57.9895,-0.0273,-0.1241,-0.0712,7.4564
17:17:00:585,-1.2658,3.7484,8.9246,58.0827,-0.0198,-0.1593,-0.1181,7.4564
17:17:00:604,-1.4142,3.6239,8.8905,58.1559,-0.0401,-0.1145,-0.1501,7.4564
17:17:00:621,-1.6032,3.5402,8.9557,58.1198,-0.0635,-0.0591,-0.1469,7.4564
17:17:00:643,-1.7378,3.4756,8.9175,57.7956,-0.0337,-0.0474,-0.1256,7.4564
17:17:00:662,-1.7809,3.5354,8.68,57.6599,0.0121,-0.0623,-0.0979,7.4564
17:17:00:687,-1.7426,3.5426,8.7494,57.5485,-0.0166,-0.123,-0.0744,7.4564
17:17:00:703,-1.7204,3.4493,9.0706,57.482,-0.0806,-0.1529,-0.0595,7.4564
17:17:00:726,-1.4668,3.3894,9.1711,57.1577,-0.0635,-0.1113,-0.0158,7.4564
