Time,Meg
15:58:02:613,38.2739
15:58:02:619,37.4807
15:58:02:623,37.5269
15:58:02:627,38.1043
15:58:02:631,36.6998
15:58:02:634,36.3393
15:58:02:638,33.4685
15:58:02:642,35.3109
15:58:02:645,34.7438
15:58:02:649,34.0589
15:58:02:652,35.0663
15:58:02:655,34.7438
15:58:02:659,33.8076
15:58:02:662,34.8401
15:58:02:666,35.541
15:58:02:688,34.2023
15:58:02:702,35.5318
15:58:02:722,35.3145
15:58:02:742,34.5776
15:58:02:763,32.8752
15:58:02:782,35.3145
15:58:02:803,34.1957
15:58:02:823,33.23
15:58:02:844,36.0349
15:58:02:863,33.9498
15:58:02:883,36.1
15:58:02:903,34.7239
15:58:02:923,34.7473
15:58:02:943,34.9635
15:58:02:963,34.042
15:58:02:983,34.147
15:58:03:004,34.147
15:58:03:023,34.147
15:58:03:043,35.6283
15:58:03:063,33.0073
15:58:03:084,34.7859
15:58:03:103,35.4193
15:58:03:123,35.215
15:58:03:143,34.7239
15:58:03:163,33.3509
15:58:03:187,33.8076
15:58:03:206,32.3134
15:58:03:224,34.8752
15:58:03:243,36.3333
15:58:03:263,35.0916
15:58:03:284,35.5672
15:58:03:304,34.7239
15:58:03:324,33.7022
15:58:03:344,34.7239
15:58:03:365,33.1638
15:58:03:386,35.1819
15:58:03:404,35.5318
15:58:03:424,33.5753
15:58:03:444,34.8401
15:58:03:465,34.2912
15:58:03:485,34.042
15:58:03:503,35.1477
15:58:03:523,35.1147
15:58:03:543,34.9635
15:58:03:565,33.8712
15:58:03:587,34.4951
15:58:03:604,32.8986
15:58:03:627,32.5468
15:58:03:644,35.1819
15:58:03:664,35.0204
15:58:03:682,34.6963
15:58:03:704,34.2912
15:58:03:723,35.9503
15:58:03:743,35.1481
15:58:03:764,35.6949
15:58:03:784,36.6434
15:58:03:805,36.2455
15:58:03:828,35.3058
15:58:03:849,35.5426
15:58:03:868,35.8114
15:58:03:888,36.428
15:58:03:904,35.0598
15:58:03:923,35.0598
15:58:03:943,35.9425
15:58:03:963,35.5832
15:58:03:987,36.9419
15:58:04:008,34.5739
15:58:04:031,37.2715
15:58:04:042,38.4258
15:58:04:062,39.6522
15:58:04:082,38.8013
15:58:04:101,39.5269
15:58:04:120,32.6179
15:58:04:141,32.5194
15:58:04:162,31.4606
15:58:04:182,33.7154
15:58:04:202,35.3185
15:58:04:222,34.7791
15:58:04:243,33.9909
15:58:04:263,34.7473
15:58:04:284,34.1108
15:58:04:302,34.2987
15:58:04:324,34.9682
15:58:04:346,35.5318
15:58:04:371,34.7722
15:58:04:389,34.042
15:58:04:552,35.8058
15:58:04:553,34.8401
15:58:04:555,34.6571
15:58:04:556,34.5068
15:58:04:557,34.0446
15:58:04:558,36.2719
15:58:04:559,34.1391
15:58:04:560,36.2215
15:58:04:560,35.2156
15:58:04:583,34.1403
15:58:04:603,33.5873
15:58:04:622,34.6059
15:58:04:643,34.4669
15:58:04:665,34.892
15:58:04:686,34.1996
15:58:04:704,34.1996
15:58:04:724,34.9424
15:58:04:748,33.8579
15:58:04:765,34.752
15:58:04:788,34.085
15:58:04:804,33.7526
15:58:04:821,34.3279
15:58:04:843,34.0615
15:58:04:862,32.0965
15:58:04:884,34.1996
15:58:04:903,34.7298
15:58:04:923,34.9288
15:58:04:944,34.9424
15:58:04:964,34.4781
15:58:04:987,33.9329
15:58:05:008,34.3279
15:58:05:024,35.0789
15:58:05:042,35.1781
15:58:05:064,34.5545
15:58:05:081,34.4669
15:58:05:101,35.053
15:58:05:122,32.6976
15:58:05:141,33.9992
15:58:05:163,34.2903
15:58:05:181,34.6059
15:58:05:203,34.2903
15:58:05:221,35.0789
15:58:05:241,32.0847
15:58:05:264,33.8653
15:58:05:282,36.2719
15:58:05:301,34.3453
15:58:05:321,33.8519
15:58:05:341,33.9968
15:58:05:364,33.1538
15:58:05:382,33.9992
15:58:05:401,33.5597
15:58:05:421,33.2629
15:58:05:442,33.9608
15:58:05:464,33.5597
15:58:05:480,35.3239
15:58:05:500,34.1391
15:58:05:520,34.3453
15:58:05:540,33.8297
15:58:05:564,35.4193
15:58:05:580,33.9608
15:58:05:599,34.182
15:58:05:620,33.596
15:58:05:640,34.1531
15:58:05:662,33.5526
15:58:05:680,34.3971
15:58:05:701,35.3145
15:58:05:720,35.4298
15:58:05:739,34.1391
15:58:05:760,36.0023
15:58:05:780,34.0488
15:58:05:808,33.9748
15:58:05:820,34.9697
15:58:05:839,31.979
15:58:05:862,33.6317
15:58:05:880,34.7438
15:58:05:900,35.2038
15:58:05:920,33.4858
15:58:05:940,33.8076
15:58:05:963,33.4685
15:58:05:983,34.7791
15:58:05:999,33.4858
15:58:06:019,34.042
15:58:06:040,33.3746
15:58:06:063,34.3906
15:58:06:080,33.8229
15:58:06:100,33.259
15:58:06:120,33.9498
15:58:06:141,37.576
15:58:06:163,37.2255
15:58:06:180,36.2476
15:58:06:199,37.5269
15:58:06:220,37.4663
15:58:06:240,37.0045
15:58:06:261,36.7227
15:58:06:285,36.2475
15:58:06:299,37.0181
15:58:06:319,38.8032
15:58:06:340,36.5865
15:58:06:361,36.9425
15:58:06:380,37.305
15:58:06:399,38.2382
15:58:06:419,37.2255
15:58:06:439,38.2382
15:58:06:582,38.4425
15:58:06:583,39.4955
15:58:06:584,35.4425
15:58:06:585,33.8229
15:58:06:585,34.6434
15:58:06:586,33.2277
15:58:06:588,34.1957
15:58:06:601,34.1548
15:58:06:621,34.0924
15:58:06:640,34.5122
15:58:06:662,33.6496
15:58:06:680,34.3906
15:58:06:700,33.5329
15:58:06:721,34.6807
15:58:06:740,36.0757
15:58:06:761,34.8771
15:58:06:781,34.7962
15:58:06:801,34.3173
15:58:06:821,33.7614
15:58:06:841,34.7962
15:58:06:862,34.7962
15:58:06:881,34.3173
15:58:06:901,34.2987
15:58:06:921,33.4685
15:58:06:941,34.495
15:58:06:961,35.3133
15:58:06:982,32.4508
15:58:07:001,34.8876
