Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:24:52:612,0.1691,0.719,10.155,45.8376,-0.3323,-0.414,-0.2023,-65.2872
16:24:52:631,-0.338,1.358,9.477,45.5118,-0.2632,-0.3479,-0.5357,-65.2872
16:24:52:654,-0.843,2.251,9.1091,46.3735,-0.1342,-0.1338,-0.6039,-65.2872
16:24:52:691,-1.161,2.7011,9.168,45.5118,0.0352,0.1165,-0.2896,-65.2872
16:24:52:711,-1.367,2.6921,8.948,45.5118,0.015,0.2028,-0.1543,-65.2872
16:24:52:731,-1.3841,2.601,8.8721,45.6631,-0.0799,0.1719,-0.1064,-65.2872
16:24:52:750,-1.4081,2.1431,9.24,45.6631,-0.278,0.0291,-0.1543,-65.2872
16:24:52:772,-1.458,1.842,9.434,46.2379,-0.4836,-0.1488,-0.246,-65.2872
16:24:52:790,-2.0831,2.493,9.1639,45.233,-0.5347,-0.2563,-0.3396,-65.2872
16:24:52:810,-3.27,3.582,9.48,45.9569,-0.5305,-0.5386,-0.2938,-65.2872
16:24:52:830,-3.369,2.8421,10.1411,45.3824,-0.6253,-1.2119,0.1013,-65.2872
16:24:52:851,-1.5851,1.811,9.803,45.8634,-0.6871,-1.5208,0.406,-65.195
16:24:52:872,0.3131,0.479,7.943,45.2268,-0.8031,-1.1703,0.6062,-65.1006
16:24:52:889,1.7231,-0.173,8.093,44.3753,-1.0472,0.6108,0.5519,-65.1006
16:24:52:910,0.1091,1.2791,10.461,44.0547,-1.3636,0.9431,0.3123,-65.1006
16:24:52:933,-1.104,2.505,12.1421,43.7935,-1.3273,0.7525,-0.2256,-65.1006
16:24:52:950,0.2411,1.7081,11.1821,44.6455,-0.7318,0.4073,-0.7146,-65.1006
16:24:52:971,-0.644,1.245,11.031,44.2334,-0.081,-0.2148,-0.3098,-65.1006
16:24:52:989,0.0881,1.562,12.0941,43.718,0.1492,-0.8827,-0.2278,-65.1006
16:24:53:010,1.158,1.044,11.7281,43.3489,0.2674,-1.5932,-0.5676,-65.1006
16:24:53:030,0.413,1.7051,11.084,43.0582,0.767,-1.1895,-0.5283,-65.1006
16:24:53:049,-0.5201,1.6571,10.466,43.5528,1.2496,-1.017,-0.1969,-65.1006
16:24:53:073,-0.666,1.899,9.516,43.5547,1.3923,-1.0563,0.0683,-65.1006
16:24:53:092,-0.678,1.827,8.781,43.9907,1.2676,-0.6633,0.2227,-65.0031
16:24:53:108,-1.3001,2.198,8.108,43.3303,1.0163,-0.2287,0.3336,-64.9056
16:24:53:128,-0.891,3.075,7.89,42.7617,0.7393,-0.2648,0.4806,-64.8136
16:24:53:153,0.167,2.981,8.127,42.8123,0.3761,-0.7293,0.3783,-64.8136
16:24:53:169,0.339,2.325,8.864,42.6371,-0.0617,-1.0264,-0.001,-64.8136
16:24:53:187,0.0281,2.0981,8.838,42.3846,-0.2908,-0.6813,-0.2182,-64.8136
16:24:53:208,-0.5,2.8541,9.0319,42.0633,-0.2801,-0.1338,0.0524,-64.8136
16:24:53:227,-0.503,2.8301,9.4271,42.2842,-0.2524,0.4606,0.4071,-64.8136
16:24:53:252,-0.417,2.708,9.6641,42.0777,-0.3633,0.6119,0.4593,-64.8136
16:24:53:269,-0.527,2.811,9.779,43.377,-0.4656,0.434,0.3858,-64.8136
16:24:53:287,-0.558,3.1871,9.621,42.4228,-0.3548,0.3094,0.4433,-64.8136
16:24:53:307,-0.1721,3.384,9.255,42.4256,-0.1288,0.3402,0.5849,-64.8136
16:24:53:327,0.246,3.2141,8.6081,43.0214,-0.0862,0.3818,0.5413,-64.8136
16:24:53:347,0.0521,3.0671,8.824,43.0397,-0.3739,0.3924,0.3879,-64.8136
16:24:53:369,-0.306,3.008,9.398,42.4969,-0.5081,0.3381,0.3165,-64.8136
16:24:53:386,-0.2711,3.039,9.654,42.3423,-0.3983,0.3103,0.3975,-64.8136
16:24:53:407,0.0041,2.8451,9.702,43.8066,-0.2663,0.3743,0.4018,-64.8136
16:24:53:427,-0.072,2.747,10.026,42.9072,-0.2971,0.3935,0.2921,-64.8136
16:24:53:447,-0.5171,2.45,10.619,43.3568,-0.2876,0.3626,0.2685,-64.8136
16:24:53:468,-0.5531,2.318,10.758,43.8192,-0.0404,0.3359,0.3176,-64.8136
16:24:53:494,-0.2231,2.172,10.5161,43.84,0.1918,0.2518,0.2782,-64.9107
16:24:53:506,0.155,2.064,10.26,43.8152,0.2226,0.1165,0.1429,-65.0154
16:24:53:526,0.059,1.9661,10.478,43.6854,0.1257,-0.0027,-0.0425,-65.1261
16:24:53:546,-0.1751,2.0501,10.6241,45.0177,0.1129,-0.0593,-0.1309,-65.2395
16:24:53:568,-0.2711,2.16,10.4351,45.027,0.2163,-0.0113,-0.0723,-65.3513
16:24:53:586,0.054,2.0141,10.112,44.4703,0.1683,-0.039,0.0109,-65.4591
16:24:53:607,0.428,1.7201,10.26,44.7067,-0.1459,-0.1253,-0.0126,-65.5628
16:24:53:625,0.308,1.6571,10.964,44.7023,-0.3686,-0.0795,-0.0573,-65.6632
16:24:53:645,0.2501,1.296,11.247,44.6574,-0.2024,0.0419,-0.0318,-65.7601
16:24:53:665,0.339,0.8771,10.6841,44.2937,0.1385,0.157,-0.0329,-65.8532
16:24:53:685,0.404,0.69,9.8561,44.8607,0.2717,0.19,-0.0894,-65.8532
16:24:53:705,0.5981,0.4991,9.3941,44.8713,0.1023,0.1389,-0.1639,-65.8532
16:24:53:725,0.6791,0.348,9.506,45.4432,-0.0777,0.0974,-0.2332,-65.8532
16:24:53:745,0.552,0.293,9.611,45.4622,0.0117,0.1144,-0.2588,-65.8532
16:24:53:767,0.3101,0.443,9.2,46.0637,0.2504,0.1229,-0.1906,-65.8532
16:24:53:785,0.305,0.791,8.496,45.3252,0.2993,0.107,-0.0436,-65.8532
16:24:53:804,0.701,0.906,8.144,45.9328,0.0736,0.0729,0.0161,-65.8532
16:24:53:824,0.933,1.097,8.402,45.9469,-0.1757,0.0334,-0.0158,-65.8532
16:24:53:844,0.887,1.365,8.852,44.9842,-0.2365,0.0579,-0.0798,-65.8532
16:24:53:867,0.447,1.743,9.0581,46.3675,-0.1396,0.157,-0.1181,-65.8532
