Time,Meg
20:08:13:355,56.3743
20:08:13:374,55.6958
20:08:13:395,59.4738
20:08:13:418,57.3634
20:08:13:438,57.5662
20:08:13:456,56.9094
20:08:13:472,56.6873
20:08:13:492,56.5031
20:08:13:513,56.6347
20:08:13:540,58.5288
20:08:13:557,57.3392
20:08:13:572,56.035
20:08:13:591,58.2139
20:08:13:611,57.9438
20:08:13:630,58.0495
20:08:13:654,58.4016
20:08:13:669,56.326
20:08:13:689,57.9816
20:08:13:709,57.0399
20:08:13:728,56.9963
20:08:13:755,56.2109
20:08:13:769,57.547
20:08:13:789,58.2634
20:08:13:810,56.543
20:08:13:828,58.4988
20:08:13:856,55.947
20:08:13:867,59.0379
20:08:13:891,56.8224
20:08:13:907,56.5448
20:08:13:926,58.6479
20:08:13:945,58.7985
20:08:13:965,57.8404
20:08:13:988,58.4486
20:08:14:006,57.674
20:08:14:024,58.9672
20:08:14:045,58.149
20:08:14:067,56.2788
20:08:14:089,58.1058
20:08:14:108,57.6177
20:08:14:125,57.4793
20:08:14:144,56.9848
20:08:14:164,58.049
20:08:14:189,57.3341
20:08:14:208,57.8847
20:08:14:224,57.2086
20:08:14:243,57.2154
20:08:14:263,56.8024
20:08:14:289,57.017
20:08:14:306,57.9847
20:08:14:324,57.9847
20:08:14:346,58.5666
20:08:14:363,56.9977
20:08:14:384,58.4748
20:08:14:410,56.1993
20:08:14:429,56.2249
20:08:14:444,58.1428
20:08:14:464,57.9628
20:08:14:492,58.9458
20:08:14:511,57.3508
20:08:14:527,56.3681
20:08:14:544,57.9648
20:08:14:565,56.1045
20:08:14:589,57.9215
20:08:14:607,55.7551
20:08:14:624,56.1599
20:08:14:646,56.5974
20:08:14:664,57.2326
20:08:14:688,57.2664
20:08:14:708,55.7928
20:08:14:726,55.9657
20:08:14:743,55.896
20:08:14:765,56.4813
20:08:14:790,56.7154
20:08:14:807,55.7004
20:08:14:826,57.1322
20:08:14:843,56.4934
20:08:14:863,57.314
20:08:14:890,55.4342
20:08:14:908,56.3891
20:08:14:925,56.6652
20:08:14:943,58.0046
20:08:14:963,57.3031
20:08:14:984,57.3674
20:08:15:012,56.0493
20:08:15:031,57.1033
20:08:15:042,57.2905
20:08:15:064,57.6519
20:08:15:089,56.8847
20:08:15:106,56.4633
20:08:15:123,57.5069
20:08:15:144,57.2527
20:08:15:164,58.2527
20:08:15:188,58.511
20:08:15:209,56.6811
20:08:15:224,57.0604
20:08:15:243,57.927
20:08:15:332,56.9348
20:08:15:332,56.4005
20:08:15:332,58.044
20:08:15:333,56.4255
20:08:15:343,57.3119
20:08:15:365,55.6756
20:08:15:388,55.4366
20:08:15:403,55.3777
20:08:15:423,55.5412
20:08:15:445,54.9388
20:08:15:464,54.8508
20:08:15:488,53.8491
20:08:15:508,53.6009
20:08:15:526,55.1914
20:08:15:543,54.9671
20:08:15:563,54.165
20:08:15:584,53.7585
20:08:15:606,51.6544
20:08:15:622,52.121
20:08:15:642,52.0901
20:08:15:662,50.4221
20:08:15:683,51.9406
20:08:15:706,51.6791
20:08:15:723,49.6367
20:08:15:743,50.7816
20:08:15:764,50.957
20:08:15:790,50.3254
20:08:15:809,49.588
20:08:15:825,51.6645
20:08:15:847,50.0734
20:08:15:861,50.2736
20:08:15:885,51.2397
20:08:15:907,49.9727
20:08:15:927,49.67
20:08:15:943,49.8188
20:08:15:963,50.2049
20:08:15:984,49.1946
20:08:16:005,48.7012
20:08:16:024,49.5234
20:08:16:045,47.385
20:08:16:063,49.2447
20:08:16:085,49.5053
20:08:16:106,48.0993
20:08:16:126,48.7748
20:08:16:149,50.101
20:08:16:163,49.9061
20:08:16:183,46.8615
20:08:16:206,48.0362
20:08:16:226,48.0436
20:08:16:244,47.7702
20:08:16:264,48.4389
20:08:16:285,46.8541
20:08:16:309,47.9727
20:08:16:325,46.9932
20:08:16:348,48.1586
20:08:16:362,46.3668
20:08:16:382,47.6117
20:08:16:411,47.5835
20:08:16:427,47.0335
20:08:16:449,47.0335
20:08:16:462,45.9066
20:08:16:483,47.9846
20:08:16:509,46.962
20:08:16:527,47.4867
20:08:16:543,46.8697
20:08:16:563,46.2976
20:08:16:590,46.0622
20:08:16:605,45.0575
20:08:16:623,46.1029
20:08:16:642,45.7349
20:08:16:666,45.2214
20:08:16:689,45.9347
20:08:16:707,44.5973
20:08:16:724,43.3235
20:08:16:743,46.0885
20:08:16:762,45.0593
20:08:16:782,45.7725
20:08:16:806,48.3009
20:08:16:823,46.6974
20:08:16:843,46.7747
20:08:16:863,46.4549
20:08:16:883,46.0207
20:08:16:907,46.3955
20:08:16:924,46.4005
20:08:16:942,47.2657
20:08:16:962,47.0799
20:08:16:982,46.2138
20:08:17:006,48.2953
20:08:17:023,48.1372
20:08:17:041,46.9248
20:08:17:064,47.8475
20:08:17:082,48.692
20:08:17:106,45.8917
20:08:17:124,48.8158
20:08:17:143,47.262
20:08:17:163,48.651
20:08:17:182,48.5137
20:08:17:205,48.575
20:08:17:226,49.393
20:08:17:243,49.2101
20:08:17:263,49.5972
20:08:17:282,50.7485
20:08:17:309,48.9636
20:08:17:325,50.7053
20:08:17:345,50.065
20:08:17:411,51.5805
20:08:17:411,50.9228
20:08:17:412,51.3745
20:08:17:425,52.8805
20:08:17:441,51.1614
20:08:17:462,52.2522
20:08:17:482,51.8394
20:08:17:507,52.6409
20:08:17:525,53.4719
20:08:17:542,53.3023
20:08:17:563,51.3636
20:08:17:582,52.9262
20:08:17:607,53.3399
20:08:17:624,52.6942
20:08:17:641,53.1176
20:08:17:662,52.6327
20:08:17:682,53.1183
20:08:17:707,53.2039
20:08:17:725,51.6622
20:08:17:744,53.1746
20:08:17:762,54.5243
20:08:17:783,51.5643
20:08:17:808,53.7757
20:08:17:825,51.888
20:08:17:844,53.5785
20:08:17:866,52.6781
20:08:17:881,51.5156
20:08:17:902,52.7748
20:08:17:928,53.6483
20:08:17:943,53.5178
20:08:17:962,53.125
20:08:17:983,52.7235
20:08:18:008,51.6552
20:08:18:025,52.7055
20:08:18:046,51.6594
20:08:18:063,54.0541
20:08:18:082,51.4559
20:08:18:109,51.0378
20:08:18:127,51.0168
20:08:18:146,51.0129
20:08:18:162,51.2354
20:08:18:183,51.5076
20:08:18:211,52.1176
20:08:18:227,50.5268
20:08:18:250,52.0889
20:08:18:262,52.7282
20:08:18:283,52.0416
20:08:18:308,52.0191
20:08:18:328,51.3733
20:08:18:341,51.3809
20:08:18:361,52.1213
20:08:18:381,50.3638
20:08:18:409,49.7391
20:08:18:428,51.7435
20:08:18:444,50.079
20:08:18:466,48.6454
20:08:18:480,48.8753
20:08:18:502,50.7738
20:08:18:527,48.5569
20:08:18:544,49.677
20:08:18:562,49.677
20:08:18:582,48.6068
20:08:18:608,47.2923
20:08:18:624,47.1057
20:08:18:641,47.9874
20:08:18:661,47.0941
20:08:18:682,46.7782
20:08:18:712,46.6241
20:08:18:729,47.4824
20:08:18:749,45.0727
20:08:18:761,45.7858
20:08:18:782,46.5624
20:08:18:809,44.0071
20:08:18:827,45.3721
20:08:18:845,45.2742
20:08:18:861,45.4646
20:08:18:882,45.1646
20:08:18:908,45.3843
