Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
19:23:03:129,-2.8226,1.3078,10.4771,51.2421,-0.1697,0.1625,0.15,173.4688
19:23:03:182,-1.7106,1.8226,8.6815,50.2531,0.4953,-0.8935,-0.2,173
19:23:03:192,-1.5765,1.6011,8.6887,51.924,0.4013,-1.0264,-0.2474,173
19:23:03:212,-1.531,1.4264,8.7497,51.6655,0.2934,-1.0927,-0.2543,191.0938
19:23:03:234,-1.1862,1.26,8.5977,51.4577,0.1887,-1.245,-0.2503,191.4844
19:23:03:251,-0.7469,1.4299,8.6492,51.6103,0.1259,-1.4845,-0.2817,191.9531
19:23:03:281,-0.6906,1.825,9.5554,51.3041,0.1293,-1.3028,-0.2671,192.4062
19:23:03:294,-0.4081,1.7496,9.7661,52.1924,0.1925,-0.8168,-0.2138,192.875
19:23:03:313,-0.0825,1.485,9.5195,51.5738,0.214,-0.1132,-0.237,193.4062
19:23:03:331,-0.1531,1.4084,9.1939,51.8328,0.2178,0.5156,-0.27,193.8281
19:23:03:349,-0.6044,1.6502,8.6276,51.6856,0.1794,0.7872,-0.2617,194.1406
19:23:03:382,-1.2856,2.0883,7.7956,52.5245,0.0542,0.3704,-0.1579,194.3906
19:23:03:389,-1.6411,2.3649,7.4413,51.9037,-0.1085,-0.1989,-0.026,194.6094
19:23:03:420,-1.3454,2.2272,8.1117,52.7147,-0.2017,-0.4314,0.0339,194.7812
19:23:03:428,-1.0497,2.068,8.9006,51.7083,-0.2448,-0.5726,0.0293,194.8594
19:23:03:456,-1.0198,2.0093,9.693,51.8457,-0.2371,-0.5784,0.0272,194.8906
19:23:03:468,-0.9037,1.9052,10.0055,50.8224,-0.198,-0.4655,0.0472,194.9062
19:23:03:487,-0.6966,1.9064,10.13,51.1533,-0.1293,-0.3763,0.0754,194.9531
19:23:03:513,-0.4871,1.9974,9.9061,50.9692,-0.0382,-0.3044,0.0943,194.9844
19:23:03:529,-0.3878,2.2021,9.6727,50.0446,0.0271,-0.2261,0.0965,194.9375
19:23:03:548,-0.3602,2.311,9.1735,52.2237,0.0196,-0.1691,0.0927,194.875
19:23:03:566,-0.4608,2.4451,8.642,51.5314,-0.0611,-0.1702,0.1114,194.7969
19:23:03:587,-0.4584,2.5744,8.3882,51.3868,-0.1676,-0.2397,0.1465,194.7188
19:23:03:611,-0.274,2.7168,8.7629,52.5759,-0.2424,-0.2871,0.1684,194.6094
19:23:03:628,-0.0418,2.736,9.0562,52.229,-0.2824,-0.2027,0.1652,194.4688
19:23:03:647,0.0767,2.7539,9.2597,51.2188,-0.2984,-0.0682,0.1346,194.4688
19:23:03:671,0.0863,2.6929,9.3423,51.0035,-0.3178,0.0173,0.097,194.1562
19:23:03:685,-0.0322,2.6318,9.2753,51.1612,-0.353,0.0423,0.0807,194.1562
19:23:03:707,-0.1388,2.633,9.2441,52.5736,-0.395,0.0405,0.0866,194.0156
19:23:03:728,-0.2022,2.6665,9.2465,52.5736,-0.4342,0.024,0.0922,193.9062
19:23:03:745,-0.2633,2.5947,9.28,51.8984,-0.443,-0.0027,0.1068,193.8125
19:23:03:765,-0.2872,2.4954,9.4824,51.089,-0.4203,-0.0253,0.1335,193.7188
19:23:03:785,-0.2345,2.5193,9.6871,52.3842,-0.3871,-0.0229,0.1676,193.6094
19:23:03:811,-0.0394,2.5636,9.7912,50.1534,-0.3578,-0.0043,0.1718,193.4844
19:23:03:829,0.0923,2.5301,9.7242,52.0084,-0.333,0.0421,0.1298,193.3438
19:23:03:847,0.0109,2.5971,9.6033,50.9842,-0.301,0.0341,0.0786,193.1562
19:23:03:864,-0.2824,2.5887,9.3674,50.9556,-0.2813,-0.1358,0.0509,192.9688
19:23:03:886,-0.4979,2.4714,9.5075,51.7715,-0.2619,-0.4525,0.0736,192.8281
19:23:03:912,-0.1902,2.0644,10.4652,51.0034,-0.2179,-0.6538,0.1306,192.7344
19:23:03:927,0.7687,1.2755,11.8454,51.8007,-0.1269,-0.5854,0.1377,192.6875
19:23:03:947,1.3792,0.7656,12.7193,51.5549,-0.0312,-0.3806,0.0509,192.6406
19:23:03:971,1.3493,0.5513,12.7624,50.2579,0.0468,-0.077,-0.0095,192.5469
19:23:03:985,1.3301,0.5273,11.928,51.5501,0.0793,0.3481,-0.0026,192.4219
19:23:04:006,1.4833,1.0421,10.5119,50.2129,-0.0371,0.6373,-0.0125,192.4062
19:23:04:028,1.9107,1.5963,9.5159,51.3472,-0.3631,0.5435,-0.1161,192.4062
19:23:04:046,2.5392,1.4862,9.966,52.193,-0.7469,0.2557,-0.3297,192.3594
19:23:04:066,2.7175,0.9463,11.8347,49.6965,-0.9604,0.0626,-0.5946,192.375
19:23:04:086,2.2495,0.2556,13.9212,49.7491,-0.843,0.1582,-0.8098,192.5938
19:23:04:111,1.6102,-0.5692,14.2899,48.7669,-0.4813,0.5055,-0.8609,193.125
19:23:04:128,1.0224,-0.8434,12.9432,50.6272,-0.1127,0.8978,-0.7374,193.9531
19:23:04:150,1.1984,-0.7129,11.0099,50.6292,0.1472,1.0192,-0.604,194.875
19:23:04:170,1.9155,-0.4998,9.1675,48.6147,0.2159,0.6743,-0.6514,195.7969
19:23:04:185,2.0196,-0.2364,8.0937,50.34,0.1237,0.1981,-0.8306,196.5156
19:23:04:206,0.868,-0.228,8.0853,49.232,-0.0137,-0.1766,-0.9105,197.1719
19:23:04:227,-0.268,-0.1909,9.0275,48.7521,-0.0728,-0.2815,-0.7776,197.9844
19:23:04:245,-0.2561,-0.428,9.6871,48.8844,0.0047,-0.0695,-0.5933,199.0156
19:23:04:268,-0.1208,-0.5022,9.1041,48.4623,0.1198,0.2021,-0.4561,200
19:23:04:286,-0.3889,-0.155,8.1823,48.7316,0.2047,0.327,-0.3438,200.75
19:23:04:314,-0.468,0.1646,7.4138,48.8822,0.2436,0.2631,-0.2612,201.3438
19:23:04:330,-0.3327,0.3358,7.1001,49.0628,0.2798,0.1587,-0.2098,201.7969
19:23:04:345,0.0911,0.8493,6.7601,47.7382,0.3192,0.0415,-0.1858,202.125
19:23:04:365,0.315,1.2169,6.8559,50.0385,0.3144,-0.1177,-0.2247,202.3906
19:23:04:385,0.4251,1.3402,7.2581,49.0894,0.234,-0.2642,-0.3419,202.6094
19:23:04:410,0.2372,1.3378,7.8986,47.1045,0.1067,-0.3486,-0.532,202.8438
19:23:04:427,-0.4895,1.0469,8.8443,48.0312,-0.1064,-0.3129,-0.752,203.3906
19:23:04:444,-1.5058,0.8972,9.5961,48.2598,-0.3346,-0.0679,-0.8639,204.0312
19:23:04:468,-2.1236,0.7668,10.3491,47.2211,-0.5128,0.232,-0.7941,204.8594
19:23:04:484,-2.3845,0.7931,10.8506,47.921,-0.5575,0.4138,-0.5861,205.8281
19:23:04:505,-2.2876,1.0002,11.4324,46.5566,-0.4978,0.4277,-0.3257,206.2969
19:23:04:528,-1.7991,0.9056,12.1064,48.4211,-0.3391,0.2415,-0.1115,207.0781
19:23:04:546,-1.2209,0.6375,12.7684,46.2899,-0.1183,-0.0642,0.0222,207.5469
19:23:04:564,-0.7026,0.4495,12.5816,46.7988,0.0907,-0.1414,0.0839,207.75
19:23:04:585,-0.6751,0.5249,12.1531,46.7985,0.1528,-0.1057,0.0666,207.7812
19:23:04:611,-0.9827,0.4878,12.2106,45.2105,0.0316,-0.1678,-0.0034,207.7188
19:23:04:628,-1.1371,0.0772,12.5793,44.8834,-0.1511,-0.3507,-0.0559,207.625
19:23:04:649,-1.2604,-0.5728,12.6738,45.0424,-0.2683,-0.4187,-0.0532,207.5938
19:23:04:665,-1.4137,-1.0576,11.9388,45.8808,-0.2395,-0.3153,0.0318,207.6406
19:23:04:685,-1.44,-1.2384,10.9787,44.3805,-0.1423,-0.13,0.2019,207.7031
19:23:04:712,-1.0318,-1.4144,10.3383,43.7782,-0.0832,0.0365,0.4142,207.7344
19:23:04:731,-0.6786,-1.5365,9.9863,44.8688,-0.0483,0.0189,0.5567,207.6094
19:23:04:748,-0.5613,-1.564,9.9289,43.6214,-0.0137,-0.1374,0.6248,207.2656
19:23:04:764,-0.4165,-1.5592,9.8199,43.5275,0.0385,-0.2701,0.6816,206.7031
19:23:04:785,-0.3698,-1.2803,9.5614,44.384,0.0942,-0.2717,0.7377,206.0156
19:23:04:806,-0.3782,-0.8912,9.2214,42.7427,0.1312,-0.2397,0.7857,205.2812
19:23:04:829,-0.2549,-0.5884,8.8946,42.6912,0.136,-0.2083,0.8262,204.5
19:23:04:854,-0.1411,-0.325,8.3403,43.0465,0.1411,-0.077,0.8587,203.6406
19:23:04:864,-0.1268,0.0126,7.6927,43.9856,0.149,0.1172,0.8802,203.6406
19:23:04:885,-0.0969,0.3346,6.9924,43.9672,0.1626,0.2565,0.9018,201.3125
19:23:04:913,0.0743,0.6518,6.5542,43.4265,0.173,0.282,0.9053,200.2969
19:23:04:930,0.0324,0.8027,6.6823,43.217,0.1743,0.1366,0.8491,199.2656
19:23:04:948,-0.0298,0.8194,7.3264,42.6133,0.1999,-0.1137,0.7769,198.2812
19:23:04:966,0.048,0.7344,8.0662,42.7227,0.2859,-0.3313,0.726,197.3125
19:23:04:986,0.1126,0.6123,8.4301,43.4767,0.401,-0.3854,0.6789,196.4219
19:23:05:010,0.1091,0.6458,8.5175,41.8027,0.4742,-0.2469,0.6382,195.6406
19:23:05:027,0.0971,0.9751,8.7605,42.9368,0.4255,-0.0735,0.5931,194.1719
19:23:05:045,0.0456,1.1869,9.286,41.4146,0.1102,0.1036,0.4152,194.1719
19:23:05:065,-0.0322,1.1642,10.1108,42.9049,-0.044,0.1411,0.2871,192.9375
19:23:05:139,-0.0717,1.0385,11.0266,42.7268,-0.1396,0.0762,0.159,192.9375
19:23:05:139,0.1677,0.6949,11.8849,41.4091,-0.2062,-0.0024,0.0227,192.4531
19:23:05:139,0.4323,0.2424,12.9683,41.4791,-0.2206,0.0117,-0.0791,192.1094
19:23:05:150,0.4706,-0.3466,13.7716,42.1635,-0.0837,0.3252,-0.0865,191.9375
19:23:05:166,0.5304,-0.7536,13.0952,42.7569,0.0878,0.7388,-0.0388,191.9062
19:23:05:183,0.7399,-0.5345,11.017,40.6859,0.0433,0.8746,-0.0668,192
19:23:05:206,1.1134,0.1203,9.3794,41.0587,-0.2899,0.4029,-0.3302,192.0781
19:23:05:227,1.1362,0.2556,10.5633,41.7561,-0.6185,-0.4088,-0.7909,192.0938
19:23:05:246,0.1701,-1.1618,13.7368,41.3788,-0.5705,-0.7744,-1.0697,192.125
19:23:05:265,-0.8953,-3.0113,15.7599,40.2388,-0.2137,-0.3446,-0.8785,192.4688
19:23:05:284,-1.0845,-3.6853,14.5317,41.7112,0.1962,0.4083,-0.351,193.3281
19:23:05:305,-0.3602,-2.6857,11.1272,40.6267,0.3416,0.6543,0.1335,195.1406
19:23:05:330,1.1733,-1.0325,8.4924,41.8763,0.2449,0.4059,0.1766,195.8281
19:23:05:347,2.0101,0.2903,7.2498,41.1737,0.0779,0.0237,-0.147,195.9062
19:23:05:365,1.7766,0.6866,7.1588,40.8595,-0.0472,-0.1896,-0.4878,195.6562
19:23:05:385,1.1326,0.4088,7.1803,41.9542,-0.1069,-0.1222,-0.6748,195.6094
19:23:05:405,0.4395,0.2269,7.0391,42.4237,-0.1175,0.0282,-0.7182,195.9844
19:23:05:426,-0.1519,0.149,6.8643,42.1693,-0.0816,0.122,-0.6593,196.6719
