Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:22:36:014,0.2844,3.098,9.0647,34.3775,-0.3833,-0.3311,-0.1459,4.76
16:22:36:029,-0.0125,3.2708,9.5783,34.1944,-0.3577,-0.2438,-0.1043,5.1016
16:22:36:050,-0.0021,3.0693,9.5249,33.8583,-0.2225,-0.2949,0.0287,5.3241
16:22:36:069,0.3189,2.9584,9.1225,33.9058,-0.1171,-0.3215,0.0958,5.3677
16:22:36:089,0.6121,2.988,8.8563,34.225,-0.1203,-0.2214,0.0788,5.2827
16:22:36:109,0.8016,3.0356,8.7776,34.0194,-0.1501,-0.0224,0.0447,5.2298
16:22:36:129,0.7614,3.0864,8.8042,34.1321,-0.1192,0.1938,-0.0021,5.261
16:22:36:150,0.4717,3.1355,8.8208,34.3892,-0.0809,0.3077,-0.0319,5.3456
16:22:36:169,-0.0258,3.0912,8.8355,34.2058,-0.1065,0.3513,-0.0671,5.4246
16:22:36:189,-0.6355,2.8122,8.7636,33.8711,-0.1682,0.263,-0.0809,5.4689
16:22:36:209,-0.8252,2.7146,8.6521,34.0219,-0.1746,0.0149,-0.0383,5.5501
16:22:36:231,-0.6031,2.7428,8.4703,33.9294,-0.0788,-0.0703,0.0287,5.512
16:22:36:250,-0.4879,2.7832,8.1975,33.823,0.0841,0.0043,0.0575,5.4831
16:22:36:269,-0.3575,2.8183,7.9252,33.9092,0.2108,0.0777,0.0767,5.4638
16:22:36:289,0.2323,3.5374,8.1838,33.7316,0.23,0.1341,0.0341,5.418
16:22:36:309,0.4098,4.2124,8.3963,33.713,0.197,0.1831,-0.1884,5.353
16:22:36:329,-0.5114,4.0624,8.4086,33.5125,0.0564,0.2736,-0.3599,5.4062
16:22:36:349,-1.3684,3.7171,8.716,33.2196,-0.1512,0.2757,-0.2662,5.7708
16:22:36:369,-1.2083,3.6505,9.0261,33.1565,-0.2161,0.0937,-0.05,6.1816
16:22:36:389,-0.9287,3.6269,8.9708,33.2607,-0.0884,-0.0852,0.0713,6.3118
16:22:36:409,-0.994,3.4656,8.6165,33.338,0.1033,-0.0948,0.1001,6.2104
16:22:36:429,-1.2031,3.4227,8.3196,33.4644,0.1938,-0.1459,0.1427,6.0987
16:22:36:449,-0.7684,3.9608,8.2067,33.4602,0.1565,-0.2992,0.1672,5.9312
16:22:36:469,-0.3655,4.2333,8.2134,33.1818,0.0745,-0.1192,0.1224,5.6658
16:22:36:489,-0.4843,4.1753,8.312,32.9885,0.0287,0.0532,0.0756,5.5762
16:22:36:509,-0.7333,4.161,8.4813,33.0386,-0.0351,0.0277,0.0916,5.5462
16:22:36:529,-0.6668,4.3181,8.6954,32.9599,-0.1491,-0.1863,0.132,5.4422
16:22:36:549,-0.4417,4.4148,8.9123,33.091,-0.2236,-0.1884,0.1544,5.2097
16:22:36:569,-0.4295,4.2579,9.1779,33.0793,-0.1767,-0.0745,0.1714,5.0502
16:22:36:589,-0.5429,4.21,9.4841,32.8276,-0.0447,-0.0373,0.1884,4.9242
16:22:36:609,-0.3762,4.2858,9.597,32.5815,0.049,-0.1948,0.2023,4.734
16:22:36:629,-0.0594,4.517,9.6134,32.4645,0.0458,-0.1863,0.1703,4.4193
16:22:36:649,0.1878,4.3862,9.9178,32.2084,0.0373,-0.0043,0.0862,4.1916
16:22:36:669,0.4692,4.211,10.4381,32.0345,0.0777,0.2726,-0.0788,4.1142
16:22:36:689,0.8538,4.4523,11.0412,31.9659,0.1597,0.411,-0.346,4.2119
16:22:36:709,0.705,4.5293,11.4045,31.9862,0.2523,0.2566,-0.4993,4.4811
16:22:36:729,0.304,4.0868,10.8169,32.3624,0.2481,-0.0064,-0.1757,4.8898
16:22:36:750,0.3263,3.4537,10.0856,32.3735,-0.0053,-0.082,0.3907,5.252
16:22:36:770,0.9151,2.6408,9.8071,32.2968,-0.3929,-0.2768,0.5749,5.1832
16:22:36:790,1.5718,1.8763,9.8675,32.2565,-0.7186,-0.5611,0.4152,4.5236
16:22:36:810,2.1196,1.848,9.8615,31.5702,-0.7133,-0.7421,0.0873,3.7732
16:22:36:830,2.4334,2.4129,9.7695,31.3222,-0.4408,-0.5217,-0.2002,3.3663
16:22:36:851,1.8147,2.6981,9.6886,31.3521,-0.083,-0.0405,-0.4035,3.5417
16:22:36:870,1.0477,2.8169,9.3476,31.2669,0.1469,0.1725,-0.3865,4.1291
16:22:36:890,0.773,2.7795,8.7567,31.5288,0.1554,0.1139,-0.2513,4.7126
16:22:36:910,0.7,2.3291,8.1392,31.6996,0.0138,0.0649,-0.0809,5.0953
16:22:36:931,1.0402,2.015,7.9303,31.4542,-0.1799,0.0287,-0.0256,5.2872
16:22:36:950,1.2952,2.0867,8.1467,31.5488,-0.3641,-0.0628,-0.1235,5.3424
