Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:44:59:903,-1.724,3.966,9.731,39.9061,-0.0616,-0.2232,-0.0186,0.1078
16:44:59:905,-1.841,4.076,9.7241,39.7451,0.0117,-0.1865,0.0084,0.117
16:44:59:906,-1.968,4.194,9.762,39.5352,0.0949,-0.1169,0.0414,0.1176
16:44:59:913,-2.0419,4.352,9.819,39.1138,0.1877,-0.0276,0.078,0.1167
16:44:59:921,-2.03,4.5071,9.783,39.1367,0.2805,0.0359,0.1085,0.1195
16:44:59:930,-2.093,4.5941,9.5771,38.992,0.3563,0.0652,0.1269,0.1278
16:44:59:939,-2.162,4.689,9.36,38.9859,0.4003,0.0836,0.1402,0.1323
16:44:59:950,-2.2241,4.737,9.216,38.9209,0.41,0.0896,0.1452,0.1312
16:44:59:961,-2.315,4.761,9.1661,38.9551,0.3941,0.0824,0.1464,0.1381
16:44:59:970,-2.33,4.7831,9.1751,38.9591,0.3648,0.0542,0.1452,0.137
16:44:59:981,-2.2481,4.826,9.18,38.9771,0.3367,0.0054,0.1305,0.1365
16:44:59:989,-2.169,4.8881,9.204,39.197,0.3074,-0.0654,0.0975,0.1381
16:44:59:998,-2.021,4.962,9.209,38.8138,0.2757,-0.1559,0.0547,0.1394
16:45:00:010,-1.7051,5.111,9.2111,38.742,0.2353,-0.261,0.0034,0.1409
16:45:00:018,-1.415,5.144,9.144,38.6263,0.1865,-0.3685,-0.0626,0.1425
16:45:00:029,-1.2761,5.0321,8.9981,38.5375,0.1192,-0.448,-0.1297,0.1441
16:45:00:038,-1.0781,4.8641,8.9981,38.3863,0.0337,-0.4723,-0.1774,0.1456
16:45:00:049,-0.558,4.919,9.23,38.2764,-0.0494,-0.4601,-0.2164,0.1468
16:45:00:057,-0.462,4.9721,9.314,38.2162,-0.1079,-0.437,-0.2617,0.1476
16:45:00:067,-0.735,4.919,9.489,38.12,-0.1446,-0.3783,-0.2799,0.148
16:45:00:076,-0.8381,4.665,9.63,38.199,-0.1666,-0.322,-0.2567,0.1481
16:45:00:087,-0.692,4.5071,9.764,38.1956,-0.1984,-0.2402,-0.2299,0.148
16:45:00:098,-0.761,4.182,9.798,38.1417,-0.2437,-0.1534,-0.2262,0.1476
16:45:00:106,-1.02,3.777,9.956,38.273,-0.2864,-0.0679,-0.2139,0.1468
16:45:00:118,-1.2071,3.315,10.2431,38.2661,-0.3047,0.0102,-0.1761,0.1457
16:45:00:125,-1.248,2.886,10.514,38.4001,-0.2887,0.0652,-0.1248,0.1443
16:45:00:135,-1.19,2.489,10.641,38.3503,-0.2339,0.0969,-0.0784,0.1428
16:45:00:145,-0.972,2.204,10.65,38.6946,-0.1459,0.1202,-0.0454,0.1416
16:45:00:154,-0.6851,2.0531,10.526,38.9121,-0.0371,0.1165,-0.0331,0.1406
16:45:00:165,-0.405,1.962,10.224,38.9767,0.0752,0.0786,-0.0491,0.1401
16:45:00:174,-0.1871,1.878,9.771,39.0678,0.1682,0.0311,-0.0918,0.1401
16:45:00:184,-0.084,1.8641,9.281,38.9663,0.2267,-0.0106,-0.1419,0.1405
16:45:00:194,-0.041,1.9841,8.84,38.9828,0.2548,-0.0337,-0.1884,0.1413
16:45:00:204,-0.0191,2.147,8.481,39.0391,0.2524,-0.0314,-0.2226,0.1422
16:45:00:214,-0.144,2.252,8.1671,39.1618,0.2243,-0.0106,-0.2445,0.1431
16:45:00:223,-0.414,2.264,7.949,39.2859,0.1693,0.0201,-0.247,0.1438
16:45:00:233,-0.6821,2.271,7.8371,39.1923,0.0972,0.0506,-0.2299,0.1442
16:45:00:242,-0.9461,2.19,7.806,39.2509,0.0202,0.0774,-0.1969,0.1442
16:45:00:253,-1.1921,2.0681,7.9421,39.3105,-0.0494,0.0921,-0.1602,0.144
16:45:00:264,-1.377,1.977,8.1551,39.2892,-0.1006,0.0847,-0.1273,0.1434
16:45:00:272,-1.35,1.9691,8.313,39.527,-0.1178,0.0322,-0.1089,0.1427
16:45:00:286,-1.173,2.063,8.3591,39.5956,-0.0982,-0.0679,-0.1224,0.142
16:45:00:292,-1.0661,2.2211,8.222,39.7184,-0.0469,-0.1877,-0.1614,0.1417
16:45:00:303,-0.92,2.439,7.9691,39.4641,0.0142,-0.2793,-0.2079,0.1422
16:45:00:314,-0.7541,2.69,7.6841,39.5239,0.0619,-0.3355,-0.2434,0.1429
16:45:00:322,-0.663,2.961,7.487,39.5965,0.0826,-0.3525,-0.2629,0.1439
16:45:00:332,-0.623,3.191,7.3361,39.5006,0.085,-0.3318,-0.2604,0.1447
16:45:00:342,-0.656,3.372,7.298,39.8225,0.0764,-0.256,-0.2397,0.1454
16:45:00:352,-0.704,3.6101,7.38,39.9426,0.0606,-0.1522,-0.2018,0.1459
16:45:00:364,-0.783,3.813,7.542,40.1539,0.0434,-0.0619,-0.1554,0.146
16:45:00:371,-0.908,3.894,7.698,40.3051,0.0324,0.0139,-0.1041,0.1461
16:45:00:381,-1.073,3.923,7.842,40.5808,0.0301,0.0946,-0.0539,0.1459
16:45:00:391,-1.25,3.954,8.0591,40.6448,0.0362,0.1777,-0.01,0.1456
16:45:00:402,-1.413,4.017,8.268,40.7381,0.0484,0.2217,0.0316,0.1453
16:45:00:411,-1.506,4.079,8.366,40.9858,0.0642,0.2155,0.0755,0.1451
16:45:00:422,-1.5491,4.038,8.399,40.8912,0.0789,0.1997,0.1172,0.1451
16:45:00:432,-1.583,3.935,8.416,40.8591,0.0874,0.2032,0.1587,0.1451
16:45:00:440,-1.5251,3.885,8.481,40.7536,0.0874,0.235,0.199,0.1451
16:45:00:452,-1.473,3.813,8.555,40.6655,0.0826,0.2619,0.2355,0.1451
16:45:00:460,-1.494,3.7631,8.66,40.67,0.0704,0.29,0.2625,0.1449
16:45:00:472,-1.422,3.794,8.823,40.6968,0.0594,0.3047,0.2857,0.1447
16:45:00:482,-1.271,3.8561,8.9051,40.7743,0.0496,0.2937,0.2991,0.1445
16:45:00:490,-1.049,3.9041,8.988,40.5925,0.0324,0.2558,0.2991,0.1444
16:45:00:502,-0.7181,4.017,9.036,40.6721,0.0117,0.1997,0.282,0.1442
16:45:00:513,-0.3881,4.151,9.039,40.7787,-0.0029,0.1374,0.243,0.1441
16:45:00:522,-0.218,4.227,8.9261,40.9505,-0.0201,0.0799,0.1953,0.1441
16:45:00:533,-0.204,4.28,8.807,40.7822,-0.0518,0.0579,0.1489,0.1439
16:45:00:540,-0.311,4.299,8.6771,40.6978,-0.1104,0.0872,0.1134,0.1434
16:45:00:553,-0.57,4.134,8.6321,40.9445,-0.1997,0.1507,0.0877,0.1424
16:45:00:563,-0.912,3.8921,8.725,41.0332,-0.3035,0.2252,0.0755,0.1407
16:45:00:572,-1.188,3.6791,9.012,41.2557,-0.3915,0.2875,0.067,0.1386
16:45:00:582,-1.434,3.5351,9.3161,41.3284,-0.4378,0.3217,0.0487,0.1361
16:45:00:592,-1.604,3.456,9.594,41.2918,-0.433,0.3303,0.0194,0.1336
16:45:00:603,-1.7,3.411,9.74,41.5805,-0.3829,0.2962,-0.0234,0.1313
16:45:00:614,-1.916,3.2891,9.6521,41.9838,-0.3059,0.2387,-0.0784,0.1293
16:45:00:621,-2.382,3.059,9.3791,42.2766,-0.2314,0.1739,-0.1261,0.1278
16:45:00:632,-2.406,3.236,9.266,42.5096,-0.1777,0.0542,-0.1431,0.1267
16:45:00:641,-2.433,3.411,9.2351,42.6239,-0.1544,0.0958,-0.1603,0.1257
16:45:00:654,-2.7371,3.152,8.955,42.769,-0.1654,0.2289,-0.1676,0.1243
16:45:00:664,-2.919,2.93,8.8781,42.7919,-0.1997,0.2754,-0.1554,0.1227
16:45:00:672,-2.916,2.918,8.993,43.0251,-0.2546,0.3182,-0.1358,0.1208
16:45:00:681,-2.9471,2.951,9.149,42.8954,-0.3097,0.3597,-0.1297,0.1185
16:45:00:693,-3.1031,2.934,9.297,42.9119,-0.3548,0.3462,-0.1236,0.1161
16:45:00:702,-3.278,2.8391,9.4631,43.113,-0.3877,0.2912,-0.1053,0.1137
16:45:00:715,-3.7331,2.652,9.419,43.168,-0.417,0.0969,-0.032,0.1115
16:45:00:722,-3.8741,2.4551,9.185,43.3704,-0.4452,0.0103,0.0291,0.1077
16:45:00:733,-3.948,2.3141,9.034,43.7755,-0.51,-0.0289,0.1012,0.1059
16:45:00:743,-3.8741,2.199,9.034,43.8522,-0.604,-0.0301,0.1805,0.1037
16:45:00:752,-3.752,2.139,9.197,43.9775,-0.703,-0.0203,0.2685,0.1013
16:45:00:762,-3.63,2.07,9.36,44.182,-0.7836,-0.0349,0.3638,0.0984
