Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:06:37:859,-0.56,4.4831,8.804,36.8603,0.0484,0.1006,-0.0234,0.1655
17:06:37:881,-0.596,4.527,8.558,36.7183,0.0764,0.0896,-0.0234,0.1654
17:06:37:881,-0.62,4.596,8.4401,36.7405,0.0521,0.0506,-0.0258,0.1658
17:06:37:888,-0.6701,4.641,8.438,36.7519,0.0093,0.0016,-0.0356,0.1659
17:06:37:898,-0.6971,4.6511,8.438,36.7714,-0.0274,-0.0447,-0.0418,0.1662
17:06:37:911,-0.692,4.6271,8.474,37.0284,-0.0554,-0.0752,-0.0418,0.1662
17:06:37:918,-0.6821,4.6151,8.541,37.0469,-0.0726,-0.0851,-0.0406,0.1661
17:06:37:931,-0.63,4.589,8.613,37.209,-0.0762,-0.0826,-0.0368,0.166
17:06:37:939,-0.635,4.5649,8.658,36.8923,-0.0689,-0.0716,-0.0344,0.1659
17:06:37:950,-0.6611,4.5191,8.7041,37.0534,-0.0531,-0.0557,-0.0271,0.1653
17:06:37:960,-0.663,4.457,8.7131,36.873,-0.0298,-0.0362,-0.0186,0.1652
17:06:37:969,-0.6611,4.4141,8.684,36.727,-0.0054,-0.0166,-0.0148,0.1644
17:06:37:978,-0.651,4.4261,8.6171,36.7663,0.0154,0.0016,-0.01,0.1643
17:06:37:991,-0.647,4.46,8.598,36.7836,0.0252,0.0126,-0.0088,0.164
17:06:37:998,-0.635,4.4861,8.603,36.902,0.0264,0.0091,-0.0124,0.164
17:06:38:010,-0.675,4.5431,8.5961,36.5569,0.0252,-0.0069,-0.0234,0.164
17:06:38:018,-0.728,4.567,8.603,36.644,0.0214,-0.0216,-0.0319,0.1641
17:06:38:029,-0.714,4.584,8.603,36.5194,0.0227,-0.0314,-0.0296,0.1642
17:06:38:038,-0.642,4.5461,8.5601,36.6271,0.0301,-0.0399,-0.0186,0.1644
17:06:38:048,-0.512,4.5101,8.471,36.6687,0.0374,-0.0472,-0.0076,0.1653
17:06:38:058,-0.417,4.493,8.3951,36.6772,0.0386,-0.0472,-0.0063,0.1656
17:06:38:068,-0.3761,4.5191,8.318,36.2925,0.0362,-0.0424,-0.0136,0.1672
17:06:38:078,-0.41,4.56,8.2631,36.1122,0.0276,-0.0362,-0.0283,0.1676
17:06:38:088,-0.465,4.6031,8.261,36.2345,0.0104,-0.0326,-0.0381,0.1689
17:06:38:098,-0.536,4.6031,8.285,36.2286,-0.0078,-0.0301,-0.0381,0.1691
17:06:38:109,-0.563,4.5941,8.354,36.4181,-0.0224,-0.0227,-0.0283,0.1696
17:06:38:118,-0.56,4.572,8.4641,36.5213,-0.0286,-0.0129,-0.0186,0.1695
17:06:38:128,-0.57,4.577,8.543,36.5415,-0.0224,-0.0106,-0.0136,0.1695
17:06:38:141,-0.551,4.589,8.562,36.5121,-0.0091,-0.0044,-0.0111,0.1695
17:06:38:148,-0.558,4.62,8.543,36.6419,0.0056,0.0054,-0.01,0.1697
17:06:38:158,-0.572,4.641,8.5361,36.5148,0.0154,0.0078,-0.0111,0.1697
17:06:38:169,-0.5651,4.658,8.5241,36.5794,0.0166,0.0004,-0.0111,0.1701
17:06:38:177,-0.5441,4.665,8.514,36.7685,0.0129,-0.0117,-0.0136,0.1702
17:06:38:188,-0.5081,4.697,8.517,36.7301,0.0081,-0.0227,-0.0198,0.1709
17:06:38:198,-0.5291,4.6991,8.5241,36.4755,0.0044,-0.0301,-0.0258,0.1711
17:06:38:209,-0.5531,4.6751,8.531,36.5289,0.0019,-0.0349,-0.0283,0.1714
17:06:38:218,-0.563,4.6631,8.555,36.6951,-0.0016,-0.0424,-0.0307,0.1716
17:06:38:228,-0.5531,4.653,8.61,36.9008,-0.0029,-0.0472,-0.0331,0.1716
17:06:38:239,-0.548,4.665,8.658,37.1287,0.0044,-0.0496,-0.0344,0.1718
17:06:38:249,-0.56,4.692,8.694,37.1674,0.0142,-0.0484,-0.0331,0.1718
17:06:38:260,-0.572,4.6871,8.694,37.1053,0.0252,-0.0436,-0.0331,0.172
17:06:38:268,-0.5561,4.661,8.6531,37.0769,0.0374,-0.0338,-0.0344,0.1721
17:06:38:279,-0.548,4.668,8.5961,37.3878,0.0509,-0.0228,-0.0344,0.1723
17:06:38:288,-0.5561,4.6991,8.5121,37.3725,0.0631,-0.0081,-0.0319,0.1728
17:06:38:301,-0.5,4.752,8.457,37.2783,0.0704,0.0066,-0.0296,0.1731
17:06:38:311,-0.5201,4.776,8.4431,37.2823,0.0679,0.0114,-0.0283,0.1741
17:06:38:319,-0.5291,4.761,8.45,37.2083,0.0569,0.0054,-0.0307,0.1743
17:06:38:329,-0.563,4.7951,8.486,37.221,0.0447,-0.0069,-0.0381,0.1749
17:06:38:338,-0.596,4.814,8.55,37.1662,0.0386,-0.0191,-0.0454,0.1752
17:06:38:350,-0.623,4.8281,8.5691,37.2809,0.0411,-0.0276,-0.0466,0.1755
17:06:38:360,-0.6011,4.833,8.5691,37.3475,0.0496,-0.0314,-0.0429,0.1757
17:06:38:369,-0.5651,4.833,8.4281,37.5644,0.0642,-0.0106,-0.0271,0.1767
17:06:38:379,-0.5681,4.8191,8.411,37.6172,0.0582,-0.0008,-0.0197,0.1774
17:06:38:390,-0.5651,4.8041,8.4191,37.6445,0.0521,-0.0008,-0.0161,0.1776
17:06:38:401,-0.582,4.799,8.423,37.7085,0.0472,-0.0044,-0.0161,0.1779
17:06:38:413,-0.606,4.8161,8.411,37.5542,0.0459,-0.0056,-0.0186,0.1782
17:06:38:418,-0.618,4.838,8.383,37.4647,0.0472,-0.0081,-0.0197,0.1786
17:06:38:429,-0.587,4.8521,8.3471,37.1299,0.0447,-0.0056,-0.0197,0.1787
17:06:38:440,-0.608,4.8311,8.313,37.0939,0.0399,-0.0008,-0.0209,0.1792
17:06:38:449,-0.6131,4.809,8.328,36.9587,0.0349,0.0089,-0.0173,0.1793
17:06:38:459,-0.6011,4.7921,8.3441,36.8726,0.0324,0.0151,-0.0136,0.1794
17:06:38:468,-0.651,4.79,8.352,36.7426,0.0349,0.0176,-0.0173,0.1795
17:06:38:479,-0.7091,4.8041,8.3231,36.629,0.0399,0.0126,-0.0258,0.1792
17:06:38:489,-0.75,4.85,8.2871,36.7661,0.0424,0.0066,-0.0331,0.1793
17:06:38:499,-0.773,4.905,8.2271,36.9086,0.0386,0.0016,-0.0429,0.1796
17:06:38:510,-0.738,4.938,8.1461,37.1792,0.0314,0.0004,-0.0491,0.1796
17:06:38:519,-0.692,4.931,8.0981,36.881,0.0179,-0.0008,-0.0527,0.1805
17:06:38:529,-0.819,4.9481,8.076,36.8612,-0.0004,-0.0106,-0.0661,0.1806
17:06:38:539,-1.257,5.235,7.935,36.8488,-0.0201,-0.0106,-0.0734,0.1805
17:06:38:548,-1.37,5.355,8.0261,36.9897,-0.0432,-0.0118,-0.0454,0.1803
17:06:38:559,-1.535,5.2451,8.076,37.067,-0.0639,-0.0239,0.0096,0.1802
17:06:38:568,-1.4081,5.2451,8.325,36.9792,-0.0786,-0.0179,0.0804,0.18
17:06:38:578,-1.166,4.9931,8.4139,36.8974,-0.0811,-0.0374,0.1489,0.1785
17:06:38:593,-1.061,4.876,8.385,37.1044,-0.0896,-0.0569,0.2027,0.1784
17:06:38:599,-0.936,5.0201,8.6681,37.0666,-0.0591,0.0297,0.2795,0.1775
17:06:38:609,-0.618,4.6991,8.694,37.0496,0.0252,0.136,0.3688,0.1774
17:06:38:619,-0.117,4.481,8.4671,37.058,0.0802,0.1972,0.4042,0.1775
