Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:52:12:343,-3.0561,4.9243,10.2425,73.6395,0.0947,0.828,-0.0644,-0.1703
16:52:12:360,-2.9316,5.1134,9.8762,74.4405,0.4393,0.9678,-0.0628,-0.2357
16:52:12:380,-3.183,5.4666,8.3619,74.7359,0.7451,1.0996,-0.0383,-0.1703
16:52:12:400,-3.2847,5.7096,6.99,73.6953,0.764,0.9723,-0.0106,0.2019
16:52:12:419,-2.995,5.8832,6.2083,75.0539,0.5997,0.6714,-0.0055,0.2067
16:52:12:445,-2.6814,6.2483,5.9677,74.47,0.3759,0.4064,-0.0641,0.2128
16:52:12:465,-2.9843,6.9211,6.5961,73.2827,0.1991,0.2597,-0.1752,0.2184
16:52:12:478,-4.3154,5.9047,6.3843,74.6001,0.1642,0.4248,-0.2444,0.2225
16:52:12:497,-4.7655,5.7694,6.3495,74.9437,0.1877,0.3433,0.0235,0.2245
16:52:12:517,-4.1323,6.2567,6.073,74.8938,0.1347,0.1635,0.1825,0.2251
16:52:12:538,-4.2101,6.0508,5.6097,74.2838,-0.0139,-0.0458,0.1814,0.2261
16:52:12:561,-4.416,6.1094,5.9425,74.6948,-0.1705,-0.0954,0.2613,0.2277
16:52:12:583,-4.149,6.0352,6.1556,74.5108,-0.2893,0.1055,0.3322,0.2287
16:52:12:597,-3.9372,5.9825,6.3998,73.5053,-0.4507,0.2471,0.3247,0.2283
16:52:12:617,-3.7588,6.1633,6.3663,74.8163,-0.5924,0.012,0.2773,0.2269
16:52:12:636,-4.3813,6.3632,6.6536,74.4444,-0.7128,-0.3939,0.2272,0.224
16:52:12:660,-4.902,6.3033,7.0319,74.4332,-0.7538,-0.5183,0.334,0.2169
16:52:12:677,-4.2939,6.3704,6.7853,74.6489,-0.7511,-0.3651,0.5234,0.2115
16:52:12:696,-2.6024,6.4362,6.1664,75.2621,-0.7839,-0.1979,0.4709,0.2057
16:52:12:719,-3.3135,6.4159,6.1436,73.9792,-0.8931,-0.0482,0.187,0.2001
16:52:12:735,-3.5277,6.0867,6.7733,74.8988,-1.064,-0.0139,0.3268,0.1938
16:52:12:760,-2.6443,6.1166,7.142,73.7329,-1.1293,0.3361,0.465,0.1862
16:52:12:777,-2.0876,6.1046,7.5335,73.8293,-1.1056,0.6911,0.5242,0.1767
16:52:12:795,-2.0601,5.931,8.0925,73.8037,-1.0361,1.0959,0.538,0.1663
16:52:12:816,-2.3223,6.0232,8.0686,75.09,-0.9114,1.4176,0.5324,0.1562
16:52:12:836,-2.9352,6.5894,8.205,74.9444,-0.7381,1.2613,0.4666,0.1456
16:52:12:856,-4.3298,5.8365,8.4888,72.8657,-0.611,0.9047,0.4278,0.1355
16:52:12:873,-4.4579,4.947,8.9676,73.4036,-0.594,0.584,0.5401,0.1276
16:52:12:898,-2.9759,4.9123,8.9604,75.7718,-0.5162,0.0589,0.4054,0.1211
16:52:12:915,-0.9372,4.7603,8.9796,74.0515,-0.3162,-0.722,-0.3113,0.1211
16:52:12:933,-2.345,5.1362,7.9333,75.1623,0.026,-1.2461,-1.1265,0.1156
