Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
17:14:07:481,-1.8781,4.388,6.893,79.9296,0.2433,-0.478,-0.156,-0.1813
17:14:07:491,-1.8458,4.4215,6.1005,79.5038,0.2444,-0.4317,-0.1339,0.1828
17:14:07:511,-2.1642,4.8441,6.2622,78.9098,0.1016,-0.51,-0.1459,0.2385
17:14:07:531,-3.5146,5.2762,7.312,78.7687,-0.0478,-0.6314,-0.1659,0.2413
17:14:07:551,-4.155,5.3804,8.3248,78.948,-0.1271,-0.604,-0.0865,0.2413
17:14:07:571,-3.0669,5.117,8.4792,79.3328,-0.0896,-0.5396,0.0512,0.2435
17:14:07:593,-2.4599,4.9566,8.308,77.5268,-0.0563,-0.5635,0.0805,0.2433
17:14:07:613,-2.2672,5.3253,8.1991,78.8837,-0.0289,-0.6277,0.1399,0.2433
17:14:07:633,-2.1224,5.7491,7.7573,78.8707,-0.0134,-0.6583,0.2227,0.2435
17:14:07:651,-1.6363,6.1405,7.3407,80.1639,-0.0299,-0.7215,0.3487,0.2452
17:14:07:673,-0.9552,6.3788,7.3802,79.2595,-0.1146,-0.6213,0.4933,0.2452
17:14:07:700,0.4909,6.3417,6.9433,80.7746,-0.1966,-0.4216,0.5662,0.2465
17:14:07:711,0.3724,6.6577,7.245,80.317,-0.46,-0.4653,0.4459,0.248
17:14:07:731,0.0324,6.9761,8.6588,81.2369,-0.6102,-0.5771,0.3953,0.2486
17:14:07:751,0.1988,7.1042,10.385,80.7871,-0.533,-0.6339,0.3436,0.2469
17:14:07:772,0.1761,7.3005,10.8758,79.8437,-0.2616,-0.5454,0.325,0.2431
17:14:07:792,1.0452,6.9582,10.2904,80.2475,-0.0094,-0.5377,0.3833,0.2392
17:14:07:812,2.3057,6.4662,9.8726,81.5515,0.1096,-0.4815,0.3713,0.2368
17:14:07:835,3.0994,5.6964,9.2633,82.2491,0.0995,-0.4567,0.2802,0.237
17:14:07:850,3.8476,5.0524,9.1113,80.073,-0.0624,-0.4099,0.1545,0.2389
17:14:07:871,4.0726,4.5304,10.0618,81.5177,-0.2478,-0.3398,-0.0692,0.24
17:14:07:896,2.927,4.1581,11.4839,79.054,-0.284,-0.1593,-0.3089,0.2421
17:14:07:911,1.1398,3.8888,12.2345,80.793,-0.1295,0.0349,-0.3944,0.2424
17:14:07:932,-0.2812,3.6817,11.9209,81.8839,0.062,0.1694,-0.3081,0.2408
17:14:07:951,-0.6583,3.5261,11.3079,79.4081,0.1637,0.061,-0.1262,0.2383
17:14:07:972,-0.1723,3.325,10.8231,80.3276,0.2284,-0.1665,0.0059,0.2369
17:14:07:992,0.5364,3.3034,10.0905,80.5911,0.3437,-0.3369,0.015,0.2369
17:14:08:013,0.9386,3.3465,9.1029,81.4167,0.5176,-0.4008,-0.0724,0.2382
17:14:08:031,0.6274,3.398,8.2374,78.921,0.6508,-0.2493,-0.1451,0.2407
17:14:08:051,0.692,3.4734,7.3862,82.9613,0.6828,0.1449,-0.1659,0.2447
17:14:08:071,1.1769,3.7535,6.8188,80.0817,0.772,0.322,-0.1579,0.25
17:14:08:097,1.1278,3.9522,6.2586,81.1835,0.8255,0.4192,-0.2444,0.2566
17:14:08:116,0.771,4.1964,6.0539,81.3437,0.8324,0.3396,-0.3339,0.2627
17:14:08:133,-0.3111,4.5951,6.176,81.3631,0.7554,0.2799,-0.3371,0.2689
17:14:08:150,-0.7852,5.0165,6.7338,80.343,0.5951,0.4469,-0.2087,0.2758
17:14:08:170,-0.4045,5.3241,7.4066,80.2364,0.5528,0.5364,-0.0844,0.2861
17:14:08:192,-0.3231,5.6725,7.3419,79.9434,0.5893,0.5257,-0.0458,0.2913
17:14:08:211,-0.0992,5.8772,7.0415,80.4928,0.581,0.4807,-0.0143,0.2954
17:14:08:232,0.23,6.2327,7.057,81.2583,0.5347,0.3206,0.0067,0.2997
17:14:08:251,0.3138,6.5368,7.3336,80.6045,0.4676,0.1473,0.0584,0.3043
17:14:08:270,0.6705,6.7415,7.6783,80.7367,0.4047,0.1041,0.11,0.3085
17:14:08:292,0.6118,6.8325,7.9764,79.6765,0.3373,0.1587,0.0762,0.3127
17:14:08:316,0.1318,7.2467,8.1236,80.0896,0.2934,0.2157,0.0318,0.3167
