Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:47:07:874,-1.9484,4.2443,9.1759,59.3517,0.2261,-0.1976,0.1482,-19.0074
16:47:07:896,-1.8646,4.678,8.1314,59.4879,0.518,-0.1731,0.2079,-19.0074
16:47:07:911,-1.6056,5.004,7.681,59.6858,0.5776,-0.269,0.2089,-19.0074
16:47:07:932,-1.3448,5.1404,7.5135,59.5401,0.4796,-0.27,0.161,-19.0074
16:47:07:952,-1.3137,5.2146,7.3651,59.6093,0.2889,-0.0943,0.0822,-19.0074
16:47:07:972,-1.4189,5.1882,7.3675,59.3624,0.1015,0.0091,-0.0041,-19.0074
16:47:08:000,-1.7713,4.9585,7.6834,59.433,-0.0039,-0.0378,-0.1075,-19.0074
16:47:08:014,-2.0058,4.7474,7.8467,59.4569,-0.0411,-0.073,-0.1405,-19.0074
16:47:08:032,-2.1996,4.8096,7.8538,59.3413,-0.0731,-0.0581,-0.1011,-19.0074
16:47:08:063,-2.1661,4.8096,7.8826,59.4336,-0.1296,-0.0804,-0.0478,-19.0074
16:47:08:074,-1.9986,4.8742,8.1218,59.1872,-0.1839,-0.106,-0.0105,-19.0074
16:47:08:093,-2.0393,4.8694,8.5316,59.2976,-0.2233,-0.122,-0.0126,-19.0074
16:47:08:113,-2.0847,4.678,8.9821,59.546,-0.2137,-0.1401,-0.0265,-19.0074
16:47:08:132,-2.0273,4.6732,8.9342,59.642,-0.1125,-0.0719,-0.0105,-19.0074
16:47:08:162,-1.9747,4.788,8.5795,59.8023,-0.0071,0.0218,0.0001,-19.0074
16:47:08:180,-1.9555,4.788,8.5723,60.0512,0.0121,0.0378,-0.0329,-19.0074
16:47:08:194,-1.9627,4.5703,8.5484,60.0303,0.0004,0.0527,-0.0744,-19.0074
16:47:08:214,-2.1398,4.4435,8.2247,59.9937,0.0068,0.1176,-0.0883,-19.0074
16:47:08:234,-2.1661,4.3472,8.074,60.0122,-0.0166,0.0996,-0.0723,-19.0074
16:47:08:262,-2.1087,4.3065,8.3731,59.9943,-0.0763,0.0389,-0.0457,-19.0074
16:47:08:274,-1.9029,4.3621,8.668,59.7956,-0.088,0.024,0.0001,-19.0074
16:47:08:296,-1.8359,4.4985,8.6297,59.8267,-0.0294,0.0389,0.0236,-19.0074
16:47:08:317,-1.8694,4.6038,8.546,59.7303,-0.0081,0.0442,0.0289,-19.0074
16:47:08:335,-1.7976,4.6134,8.6178,59.7463,-0.0188,0.0293,0.0353,-19.0074
16:47:08:363,-1.8024,4.6493,8.5866,59.7863,0.0121,-0.0037,0.0225,-19.0074
16:47:08:375,-1.9077,4.5583,8.3348,59.3471,0.0462,-0.0293,-0.0105,-19.0074
16:47:08:400,-2.0321,4.5344,8.2606,59.5285,0.026,-0.0549,-0.019,-19.0074
16:47:08:416,-1.9364,4.3813,8.3348,59.3284,-0.0209,-0.0591,0.0001,-19.0074
16:47:08:435,-1.8718,4.3065,8.4909,59.3823,-0.0539,-0.0613,0.0097,-19.0074
16:47:08:463,-1.7258,4.2586,8.8259,59.4336,-0.0699,-0.0868,0.0161,-19.0074
