Time,Acc_X,Acc_Y,Acc_Z,Meg,Gyr_X,Gyr_Y,Gyr_Z,Ore
16:28:28:805,-2.0632,4.7139,8.4861,63.5036,-0.1051,-0.1039,0.0119,-123.1555
16:28:28:827,-2.0489,4.666,8.5292,63.3674,-0.0763,-0.139,0.0033,-123.1555
16:28:28:846,-2.0465,4.6756,8.5627,63.4552,-0.022,-0.1806,-0.0041,-123.1555
16:28:28:866,-1.9699,4.5846,8.5866,63.5974,0.026,-0.1869,-0.0073,-123.1555
16:28:28:886,-1.934,4.6373,8.5723,63.4955,0.059,-0.139,0.0119,-123.1555
16:28:28:906,-1.8933,4.7091,8.4072,63.4582,0.0579,-0.106,0.0257,-123.1555
16:28:28:926,-1.8263,4.7354,8.3856,63.2885,0.0313,-0.1284,0.0204,-123.1555
16:28:28:949,-1.7809,4.7474,8.4646,63.3155,0.027,-0.1007,0.0055,-123.1555
16:28:28:968,-1.7737,4.7809,8.318,63.3194,0.0228,-0.0474,-0.018,-123.1555
16:28:28:997,-1.8455,4.7378,8.2989,63.2551,-0.0124,-0.0879,-0.0414,-123.1555
16:28:29:012,-1.8981,4.6062,8.4072,63.2284,-0.0177,-0.1241,-0.0382,-123.1555
16:28:29:028,-1.8957,4.5751,8.318,63.1738,0.0047,-0.1092,-0.0116,-123.1555
16:28:29:050,-1.8,4.587,8.2295,63.0952,0.0047,-0.1284,0.0108,-123.1555
16:28:29:081,-1.651,4.6277,8.3833,63.0358,-0.0124,-0.1593,0.0044,-123.1555
16:28:29:096,-1.6582,4.6253,8.4909,62.9203,-0.0092,-0.1582,-0.0158,-123.1555
16:28:29:108,-1.7234,4.6684,8.5508,62.9117,0.0089,-0.1795,-0.0158,-123.1555
16:28:29:128,-1.7085,4.678,8.5986,62.7829,0.0366,-0.2189,-0.0095,-123.1555
16:28:29:148,-1.6223,4.7067,8.5866,62.6799,0.0696,-0.2232,-0.0116,-123.1555
16:28:29:169,-1.5649,4.745,8.5531,62.3547,0.0823,-0.1848,-0.0244,-123.1555
16:28:29:199,-1.5434,4.7474,8.4933,62.4286,0.0643,-0.1209,-0.0297,-123.1555
16:28:29:214,-1.6152,4.7617,8.4287,62.256,0.0228,-0.0794,-0.0265,-123.1555
16:28:29:229,-1.5793,4.7258,8.479,62.1751,-0.0081,-0.0613,-0.018,-123.1555
16:28:29:248,-1.5817,4.733,8.467,62.2317,-0.0198,-0.0421,-0.0116,-123.1555
16:28:29:269,-1.5888,4.6732,8.4311,62.3971,-0.023,-0.0336,-0.0095,-123.1555
16:28:29:298,-1.5338,4.6708,8.3683,62.4612,-0.0273,-0.0431,-0.0084,-123.1555
16:28:29:315,-1.4812,4.6493,8.4694,62.4099,-0.0305,-0.0804,-0.0212,-123.1555
16:28:29:329,-1.4381,4.5918,8.6249,62.4159,-0.006,-0.0623,-0.0233,-123.1555
16:28:29:349,-1.4501,4.6277,8.5627,62.3303,0.0302,0.0005,-0.0105,-123.1555
16:28:29:370,-1.5266,4.6923,8.3468,62.3344,0.0387,0.0197,-0.0009,-123.1555
16:28:29:396,-1.5434,4.7713,8.2056,62.3916,0.01,-0.0165,-0.0063,-123.1555
16:28:29:409,-1.5601,4.6899,8.3563,62.2705,-0.0348,-0.0826,-0.0276,-123.1555
16:28:29:430,-1.6152,4.5655,8.6441,62.082,-0.0411,-0.1081,-0.0318,-123.1555
16:28:29:450,-1.6008,4.5153,8.7206,61.8873,-0.0081,-0.0921,-0.0201,-123.1555
16:28:29:478,-1.5769,4.5488,8.7135,61.8635,0.0228,-0.0762,-0.0052,-123.1555
16:28:29:490,-1.5338,4.6277,8.5723,61.8466,0.0377,-0.0293,0.0097,-123.1555
